TimeStamp,Events,CH1-410,CH1-470,ToneStart,PelletGrab
0.0,,618.84,749.862,0,0
66.665,,618.088,742.484,0,0
133.334,,613.288,744.296,0,0
199.998,,613.744,747.824,0,0
266.668,,609.324,744.237,0,0
333.336,,606.967,743.564,0,0
400.001,,603.468,741.488,0,0
466.669,,607.639,736.612,0,0
533.331,,603.694,733.462,0,0
600.003,,606.77,731.174,0,0
666.668,,606.034,725.716,0,0
733.331,,603.869,728.916,0,0
799.998,,606.622,735.923,0,0
866.668,,603.275,736.082,0,0
933.333,,605.382,733.227,0,0
999.999,,603.58,733.095,0,0
1066.669,,602.89,733.75,0,0
1133.332,,605.156,738.946,0,0
1200.001,,606.902,742.908,0,0
1266.663,,609.083,738.772,0,0
1333.335,,611.736,736.772,0,0
1400.0,,607.984,728.817,0,0
1466.669,,603.687,723.758,0,0
1533.334,,597.904,714.997,0,0
1599.998,,603.082,711.258,0,0
1666.664,,600.778,708.325,0,0
1733.333,,600.057,704.921,0,0
1800.0,,595.656,711.862,0,0
1866.663,,597.088,727.326,0,0
1933.331,,600.081,740.944,0,0
2000.0,,600.023,744.07,0,0
2066.665,,598.102,743.757,0,0
2133.33,,601.029,735.998,0,0
2199.999,,602.889,730.345,0,0
2266.664,,601.598,715.836,0,0
2333.334,,596.035,713.489,0,0
2399.999,,598.337,712.88,0,0
2466.667,,600.213,715.796,0,0
2533.335,,597.313,712.714,0,0
2600.001,,595.859,702.703,0,0
2666.665,,598.905,697.681,0,0
2733.333,,598.453,691.669,0,0
2800.001,,597.286,693.511,0,0
2866.668,,598.275,694.699,0,0
2933.33,,596.753,696.47,0,0
2999.996,,595.823,702.836,0,0
3066.665,,594.403,705.361,0,0
3133.33,,594.58,702.889,0,0
3199.998,,595.275,701.856,0,0
3266.663,,593.985,697.898,0,0
3333.332,,596.097,703.722,0,0
3400.0,,594.774,702.159,0,0
3466.668,,594.354,704.49,0,0
3533.333,,597.246,711.399,0,0
3600.0,,596.823,714.114,0,0
3666.666,,594.171,716.361,0,0
3733.336,,594.28,716.82,0,0
3800.001,,596.068,720.763,0,0
3866.67,,598.509,719.341,0,0
3933.331,,596.854,719.589,0,0
4000.0,,598.464,725.826,0,0
4066.666,,595.97,734.919,0,0
4133.336,,599.097,741.295,0,0
4199.998,,600.608,744.013,0,0
4266.667,,597.253,744.285,0,0
4333.33,,595.489,745.769,0,0
4399.996,,597.266,744.926,0,0
4466.664,,597.034,743.125,0,0
4533.329,,597.857,739.206,0,0
4599.998,,599.803,738.064,0,0
4666.664,,596.75,736.176,0,0
4733.334,,597.216,738.727,0,0
4800.003,,596.291,731.074,0,0
4866.67,,593.976,727.648,0,0
4933.331,,591.817,726.352,0,0
4999.998,,590.636,730.62,0,0
5066.667,,590.68,734.13,0,0
5133.334,,590.764,747.34,0,0
5200.001,,590.037,746.105,0,0
5266.663,,589.903,739.026,0,0
5333.336,,590.718,734.367,0,0
5400.0,,591.198,730.911,0,0
5466.665,,592.564,724.437,0,0
5533.334,,593.774,714.759,0,0
5599.997,,594.751,708.823,0,0
5666.669,,594.785,707.57,0,0
5733.335,,591.536,709.522,0,0
5800.001,,592.982,712.97,0,0
5866.666,,593.307,714.859,0,0
5933.334,,592.364,715.548,0,0
6000.0,,591.936,708.677,0,0
6066.663,,592.151,704.751,0,0
6133.333,,591.661,703.747,0,0
6200.002,,593.479,708.407,0,0
6266.666,,594.049,709.05,0,0
6333.332,,593.795,712.809,0,0
6399.997,,594.534,714.537,0,0
6466.666,,598.128,715.958,0,0
6533.335,,601.912,729.429,0,0
6600.002,,597.398,732.24,0,0
6666.667,,598.823,729.996,0,0
6733.332,,596.775,730.738,0,0
6800.002,,595.445,734.624,0,0
6866.664,,597.394,737.027,0,0
6933.331,,596.771,733.18,0,0
7000.001,,600.479,724.523,0,0
7066.666,,596.467,718.802,0,0
7133.33,,599.505,717.837,0,0
7200.0,,599.088,716.487,0,0
7266.666,,599.355,713.01,0,0
7333.335,,591.032,717.062,0,0
7399.999,,595.823,729.332,0,0
7466.663,,594.36,727.9,0,0
7533.332,,594.37,723.964,0,0
7600.001,,594.871,736.709,0,0
7666.667,,600.25,730.369,0,0
7733.336,,589.029,715.879,0,0
7799.997,,589.221,722.393,0,0
7866.665,,601.126,723.151,0,0
7933.336,,591.488,722.097,0,0
8000.001,,597.668,725.353,0,0
8066.663,,598.815,721.982,0,0
8133.335,,592.085,717.171,0,0
8200.0,,593.641,720.642,0,0
8266.669,,595.028,716.211,0,0
8333.332,,589.033,709.597,0,0
8399.997,,586.229,724.568,0,0
8466.665,,589.635,733.7,0,0
8533.331,,593.938,737.642,0,0
8600.0,,596.526,743.262,0,0
8666.668,,595.488,742.341,0,0
8733.332,,593.076,737.923,0,0
8800.0,,590.743,728.454,0,0
8866.667,,587.034,738.545,0,0
8933.33,,586.936,731.213,0,0
8999.997,,581.038,725.662,0,0
9066.665,,592.321,728.483,0,0
9133.332,,592.093,724.077,0,0
9199.997,,594.532,723.456,0,0
9266.667,,588.942,717.884,0,0
9333.333,,588.393,711.276,0,0
9399.997,,588.882,713.316,0,0
9466.669,,600.593,712.373,0,0
9533.331,,595.573,711.321,0,0
9599.999,,597.679,707.269,0,0
9666.665,,592.158,696.68,0,0
9733.33,,593.051,700.005,0,0
9800.003,,593.024,694.858,0,0
9866.665,,591.788,698.804,0,0
9933.332,,594.599,694.553,0,0
10000.0,,590.963,702.085,0,0
10066.669,,591.318,718.194,0,0
10133.333,,590.059,719.021,0,0
10199.997,,589.937,725.184,0,0
10266.665,,594.802,725.171,0,0
10333.336,,593.588,720.414,0,0
10400.002,,591.617,716.458,0,0
10466.663,,591.722,711.824,0,0
10533.331,,588.518,704.577,0,0
10600.001,,591.685,717.298,0,0
10666.663,,591.528,714.497,0,0
10733.334,,589.498,708.566,0,0
10800.002,,593.582,705.866,0,0
10866.667,,590.807,696.833,0,0
10933.336,,591.599,704.971,0,0
11000.001,,591.4,702.971,0,0
11066.666,,590.787,706.46,0,0
11133.332,,593.7,712.545,0,0
11200.003,,594.609,713.002,0,0
11266.664,,591.673,710.731,0,0
11333.331,,587.818,714.993,0,0
11400.003,,583.122,713.648,0,0
11466.667,,586.582,735.563,0,0
11533.33,,591.345,730.411,0,0
11600.003,,577.354,726.444,0,0
11666.669,,586.84,738.209,0,0
11733.335,,587.729,735.1,0,0
11799.998,,590.684,729.829,0,0
11866.668,,587.481,726.873,0,0
11933.333,,595.007,731.795,0,0
12000.0,,592.814,731.794,0,0
12066.667,,595.625,726.764,0,0
12133.331,,593.719,724.281,0,0
12200.001,,592.203,715.377,0,0
12266.664,,591.725,714.166,0,0
12333.332,,595.052,708.44,0,0
12400.002,,591.482,703.522,0,0
12466.664,,593.066,698.911,0,0
12533.331,,596.607,699.749,0,0
12600.001,,596.991,695.268,0,0
12666.663,,597.414,693.66,0,0
12733.325,,601.057,694.48,0,0
12800.003,,597.744,696.457,0,0
12866.667,,597.224,700.87,0,0
12933.336,,595.982,703.606,0,0
12999.997,,595.176,703.29,0,0
13066.663,,598.582,700.063,0,0
13133.333,,598.566,699.261,0,0
13200.0,,599.253,698.494,0,0
13266.664,,592.677,697.167,0,0
13333.333,,596.793,705.536,0,0
13400.0,,601.201,704.92,0,0
13466.664,,599.679,709.623,0,0
13533.332,,598.693,702.661,0,0
13600.002,,598.012,707.016,0,0
13666.665,,600.955,708.982,0,0
13733.33,,597.138,715.784,0,0
13799.997,,598.491,708.327,0,0
13866.666,,594.842,705.18,0,0
13933.336,,596.497,705.744,0,0
14000.002,,598.263,703.518,0,0
14066.663,,593.648,703.057,0,0
14133.329,,600.088,701.534,0,0
14199.998,,597.978,690.864,0,0
