TimeStamp,Name,State
212248.239,Input1,0
212361.486,Input1,1
218034.062,Input1,0
218530.045,Input1,1
223372.016,Input1,0
224378.888,Input1,1
377949.235,Input1,0
378044.914,Input1,1
383622.757,Input1,0
384134.372,Input1,1
385429.126,Input1,0
386418.916,Input1,1
551563.357,Input1,0
551659.092,Input1,1
557285.846,Input1,0
557781.103,Input1,1
558643.592,Input1,0
559650.497,Input1,1
954108.960,Input1,0
954209.407,Input1,1
964808.798,Input1,0
965309.597,Input1,1
966733.751,Input1,0
967732.949,Input1,1
1082972.987,Input1,0
1083074.038,Input1,1
1103738.585,Input1,0
1104239.443,Input1,1
1105096.497,Input1,0
1106097.666,Input1,1
1272276.886,Input1,0
1272389.511,Input1,1
1283145.910,Input1,0
1283641.328,Input1,1
1285255.525,Input1,0
1286262.723,Input1,1
1427571.750,Input1,0
1427667.629,Input1,1
1438328.197,Input1,0
1438823.608,Input1,1
1439686.894,Input1,0
1440702.954,Input1,1
1545800.409,Input1,0
1545896.090,Input1,1
1566529.647,Input1,0
1567025.056,Input1,1
1568016.053,Input1,0
1569023.235,Input1,1
1749182.272,Input1,0
1749278.527,Input1,1
1754920.452,Input1,0
1755431.793,Input1,1
1756278.722,Input1,0
1757285.878,Input1,1
1873370.811,Input1,0
1873466.581,Input1,1
1884143.018,Input1,0
1884654.857,Input1,1
1885630.007,Input1,0
1886637.109,Input1,1
1997390.168,Input1,0
1997484.846,Input1,1
2008146.763,Input1,0
2008641.084,Input1,1
2009504.907,Input1,0
2010495.967,Input1,1
2208656.008,Input1,0
2208768.088,Input1,1
2229390.528,Input1,0
2229901.651,Input1,1
2230940.305,Input1,0
2231946.919,Input1,1
2314067.013,Input1,0
2314178.900,Input1,1
2334797.392,Input1,0
2335292.313,Input1,1
2344067.738,Input1,0
2345058.952,Input1,1
2549374.668,Input1,0
2549486.299,Input1,1
2557222.193,Input1,0
2557717.427,Input1,1
2558580.456,Input1,0
2559572.345,Input1,1
2704161.555,Input1,0
2704257.237,Input1,1
2724891.359,Input1,0
2725401.906,Input1,1
2731252.195,Input1,0
2732242.562,Input1,1
2930722.703,Input1,0
2930819.378,Input1,1
2936492.658,Input1,0
2937003.788,Input1,1
2937914.686,Input1,0
2938921.798,Input1,1
3082251.826,Input1,0
3082348.452,Input1,1
3093025.081,Input1,0
3093520.504,Input1,1
3094383.210,Input1,0
3095390.913,Input1,1
3206327.368,Input1,0
3206422.049,Input1,1
3227056.256,Input1,0
3227551.819,Input1,1
3229741.264,Input1,0
3230732.718,Input1,1
3699637.623,Input1,0
3699733.604,Input1,1
3705343.284,Input1,0
3705855.029,Input1,1
3708716.133,Input1,0
3709722.946,Input1,1
4029640.541,Input1,0
4029735.481,Input1,1
4050414.024,Input1,0
4050908.875,Input1,1
4065309.187,Input1,0
4066300.783,Input1,1
4161362.849,Input1,0
4161474.474,Input1,1
4167117.263,Input1,0
4167629.830,Input1,1
4168475.237,Input1,0
4169481.968,Input1,1
