Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
6891,2023-02-08 08:03:57,1.12.0,PRexp,1,3.79,,4,Left,Left,5941,533,418,5,,,0.51,2023-02-08 08:03:57
6892,2023-02-08 08:03:58,1.12.0,PRexp,1,3.78,,4,Left,Left,5942,533,418,5,,,0.49,2023-02-08 08:03:58
6893,2023-02-08 08:06:35,1.12.0,PRexp,1,3.79,,4,Left,Left,5943,533,418,5,,,0.15,2023-02-08 08:06:35
6894,2023-02-08 08:06:40,1.12.0,PRexp,1,3.79,4.0,4,Pellet,Left,5943,533,419,6,0.06,356.0,,2023-02-08 08:06:40
6895,2023-02-08 08:07:52,1.12.0,PRexp,1,3.78,,5,Left,Left,5944,533,419,6,,,0.03,2023-02-08 08:07:52
6896,2023-02-08 08:07:53,1.12.0,PRexp,1,3.79,,5,Left,Left,5945,533,419,6,,,0.28,2023-02-08 08:07:53
6897,2023-02-08 08:07:55,1.12.0,PRexp,1,3.79,,5,Left,Left,5946,533,419,6,,,0.49,2023-02-08 08:07:55
6898,2023-02-08 08:07:56,1.12.0,PRexp,1,3.78,,5,Left,Left,5947,533,419,6,,,0.35,2023-02-08 08:07:56
6899,2023-02-08 08:08:00,1.12.0,PRexp,1,3.79,,5,Left,Left,5948,533,419,6,,,0.27,2023-02-08 08:08:00
6900,2023-02-08 08:08:01,1.12.0,PRexp,1,3.79,1.0,5,Pellet,Left,5948,533,420,7,0.13,81.0,,2023-02-08 08:08:01
6901,2023-02-08 08:11:17,1.12.0,PRexp,1,3.79,,6,Left,Left,5949,533,420,7,,,0.1,2023-02-08 08:11:17
6902,2023-02-08 08:11:20,1.12.0,PRexp,1,3.79,,6,Left,Left,5950,533,420,7,,,0.79,2023-02-08 08:11:20
6903,2023-02-08 08:11:21,1.12.0,PRexp,1,3.79,,6,Left,Left,5951,533,420,7,,,0.28,2023-02-08 08:11:21
6904,2023-02-08 08:11:22,1.12.0,PRexp,1,3.78,,6,Left,Left,5952,533,420,7,,,0.0,2023-02-08 08:11:22
6905,2023-02-08 08:11:25,1.12.0,PRexp,1,3.79,,6,Left,Left,5953,533,420,7,,,0.42,2023-02-08 08:11:25
6906,2023-02-08 08:11:27,1.12.0,PRexp,1,3.79,,6,Left,Left,5954,533,420,7,,,0.45,2023-02-08 08:11:27
6907,2023-02-08 08:11:30,1.12.0,PRexp,1,3.79,2.0,6,Pellet,Left,5954,533,421,8,0.13,209.0,,2023-02-08 08:11:30
6908,2023-02-08 08:12:10,1.12.0,PRexp,1,3.79,,7,Left,Left,5955,533,421,8,,,0.79,2023-02-08 08:12:10
6909,2023-02-08 08:12:11,1.12.0,PRexp,1,3.79,,7,Left,Left,5956,533,421,8,,,0.56,2023-02-08 08:12:11
6910,2023-02-08 08:12:13,1.12.0,PRexp,1,3.79,,7,Left,Left,5957,533,421,8,,,0.26,2023-02-08 08:12:13
6911,2023-02-08 08:12:15,1.12.0,PRexp,1,3.79,,7,Left,Left,5958,533,421,8,,,0.53,2023-02-08 08:12:15
6912,2023-02-08 08:12:15,1.12.0,PRexp,1,3.79,,7,Left,Left,5959,533,421,8,,,0.0,2023-02-08 08:12:15
6913,2023-02-08 08:12:17,1.12.0,PRexp,1,3.79,,7,Left,Left,5960,533,421,8,,,0.36,2023-02-08 08:12:17
6914,2023-02-08 08:12:19,1.12.0,PRexp,1,3.79,,7,Left,Left,5961,533,421,8,,,0.51,2023-02-08 08:12:19
6915,2023-02-08 08:12:20,1.12.0,PRexp,1,3.78,1.0,7,Pellet,Left,5961,533,422,9,0.13,50.0,,2023-02-08 08:12:20
6916,2023-02-08 08:14:39,1.12.0,PRexp,1,3.79,,9,Left,Left,5962,533,422,9,,,0.26,2023-02-08 08:14:39
6917,2023-02-08 08:14:41,1.12.0,PRexp,1,3.79,,9,Left,Left,5963,533,422,9,,,0.26,2023-02-08 08:14:41
6918,2023-02-08 08:14:42,1.12.0,PRexp,1,3.79,,9,Left,Left,5964,533,422,9,,,0.64,2023-02-08 08:14:42
6919,2023-02-08 08:14:44,1.12.0,PRexp,1,3.79,,9,Left,Left,5965,533,422,9,,,0.33,2023-02-08 08:14:44
6920,2023-02-08 08:14:45,1.12.0,PRexp,1,3.79,,9,Left,Left,5966,533,422,9,,,0.25,2023-02-08 08:14:45
6921,2023-02-08 08:14:47,1.12.0,PRexp,1,3.78,,9,Left,Left,5967,533,422,9,,,0.3,2023-02-08 08:14:47
6922,2023-02-08 08:14:48,1.12.0,PRexp,1,3.8,,9,Left,Left,5968,533,422,9,,,0.22,2023-02-08 08:14:48
6923,2023-02-08 08:15:00,1.12.0,PRexp,1,3.79,,9,Left,Left,5969,533,422,9,,,0.06,2023-02-08 08:15:00
6924,2023-02-08 08:15:02,1.12.0,PRexp,1,3.79,,9,Right,Left,5969,534,422,9,,,0.09,2023-02-08 08:15:02
6925,2023-02-08 08:19:31,1.12.0,PRexp,1,3.79,,9,Left,Left,5970,534,422,9,,,0.08,2023-02-08 08:19:31
6926,2023-02-08 08:19:32,1.12.0,PRexp,1,3.78,1.0,9,Pellet,Left,5970,534,423,10,0.34,432.0,,2023-02-08 08:19:32
6927,2023-02-08 08:20:13,1.12.0,PRexp,1,3.78,,10,Left,Left,5971,534,423,10,,,0.55,2023-02-08 08:20:13
6928,2023-02-08 08:20:16,1.12.0,PRexp,1,3.79,,10,Left,Left,5972,534,423,10,,,0.53,2023-02-08 08:20:16
6929,2023-02-08 08:20:17,1.12.0,PRexp,1,3.79,,10,Left,Left,5973,534,423,10,,,0.32,2023-02-08 08:20:17
6930,2023-02-08 08:20:18,1.12.0,PRexp,1,3.78,,10,Left,Left,5974,534,423,10,,,0.0,2023-02-08 08:20:18
6931,2023-02-08 08:20:20,1.12.0,PRexp,1,3.79,,10,Left,Left,5975,534,423,10,,,0.17,2023-02-08 08:20:20
6932,2023-02-08 08:20:21,1.12.0,PRexp,1,3.79,,10,Left,Left,5976,534,423,10,,,0.03,2023-02-08 08:20:21
6933,2023-02-08 08:20:26,1.12.0,PRexp,1,3.79,,10,Left,Left,5977,534,423,10,,,0.83,2023-02-08 08:20:26
6934,2023-02-08 08:20:27,1.12.0,PRexp,1,3.79,,10,Left,Left,5978,534,423,10,,,0.3,2023-02-08 08:20:27
6935,2023-02-08 08:20:29,1.12.0,PRexp,1,3.79,,10,Left,Left,5979,534,423,10,,,0.49,2023-02-08 08:20:29
6936,2023-02-08 08:20:30,1.12.0,PRexp,1,3.78,,10,Left,Left,5980,534,423,10,,,0.66,2023-02-08 08:20:30
6937,2023-02-08 08:20:33,1.12.0,PRexp,1,3.78,2.0,10,Pellet,Left,5980,534,424,11,0.34,61.0,,2023-02-08 08:20:33
6938,2023-02-08 09:02:18,1.12.0,PRexp,1,3.78,,1,Left,Left,5981,534,424,0,,,0.42,2023-02-08 09:02:18
6939,2023-02-08 09:02:20,1.12.0,PRexp,1,3.79,1.0,1,Pellet,Left,5981,534,425,1,0.54,2506.0,,2023-02-08 09:02:20
6940,2023-02-08 09:02:50,1.12.0,PRexp,1,3.78,,1,Left,Left,5982,534,425,1,,,0.35,2023-02-08 09:02:50
6941,2023-02-08 09:02:51,1.12.0,PRexp,1,3.78,1.0,1,Pellet,Left,5982,534,426,2,0.34,32.0,,2023-02-08 09:02:51
6942,2023-02-08 09:03:30,1.12.0,PRexp,1,3.78,,2,Left,Left,5983,534,426,2,,,0.26,2023-02-08 09:03:30
6943,2023-02-08 09:03:31,1.12.0,PRexp,1,3.78,,2,Left,Left,5984,534,426,2,,,0.17,2023-02-08 09:03:31
6944,2023-02-08 09:03:56,1.12.0,PRexp,1,3.79,8.0,2,Pellet,Left,5984,534,427,3,10.62,65.0,,2023-02-08 09:03:56
6945,2023-02-08 09:05:05,1.12.0,PRexp,1,3.78,,2,Left,Left,5985,534,427,3,,,0.17,2023-02-08 09:05:05
6946,2023-02-08 09:05:07,1.12.0,PRexp,1,3.78,,2,Left,Left,5986,534,427,3,,,0.57,2023-02-08 09:05:07
6947,2023-02-08 09:05:09,1.12.0,PRexp,1,3.78,2.0,2,Pellet,Left,5986,534,428,4,0.27,73.0,,2023-02-08 09:05:09
6948,2023-02-08 09:06:55,1.12.0,PRexp,1,3.79,,3,Right,Left,5986,535,428,4,,,0.41,2023-02-08 09:06:55
6949,2023-02-08 09:06:57,1.12.0,PRexp,1,3.78,,3,Right,Left,5986,536,428,4,,,0.39,2023-02-08 09:06:57
6950,2023-02-08 09:07:05,1.12.0,PRexp,1,3.78,,3,Right,Left,5986,537,428,4,,,0.43,2023-02-08 09:07:05
6951,2023-02-08 09:07:20,1.12.0,PRexp,1,3.78,,3,Left,Left,5987,537,428,4,,,0.14,2023-02-08 09:07:20
6952,2023-02-08 09:07:22,1.12.0,PRexp,1,3.79,,3,Left,Left,5988,537,428,4,,,0.14,2023-02-08 09:07:22
6953,2023-02-08 09:07:23,1.12.0,PRexp,1,3.78,,3,Left,Left,5989,537,428,4,,,0.05,2023-02-08 09:07:23
6954,2023-02-08 09:07:24,1.12.0,PRexp,1,3.78,2.0,3,Pellet,Left,5989,537,429,5,0.47,135.0,,2023-02-08 09:07:24
6955,2023-02-08 09:08:01,1.12.0,PRexp,1,3.78,,4,Left,Left,5990,537,429,5,,,0.07,2023-02-08 09:08:01
6956,2023-02-08 09:08:02,1.12.0,PRexp,1,3.78,,4,Left,Left,5991,537,429,5,,,0.17,2023-02-08 09:08:02
6957,2023-02-08 09:08:06,1.12.0,PRexp,1,3.79,,4,Left,Left,5992,537,429,5,,,0.58,2023-02-08 09:08:06
6958,2023-02-08 09:08:08,1.12.0,PRexp,1,3.78,,4,Left,Left,5993,537,429,5,,,0.09,2023-02-08 09:08:08
6959,2023-02-08 09:08:11,1.12.0,PRexp,1,3.78,2.0,4,Pellet,Left,5993,537,430,6,0.13,47.0,,2023-02-08 09:08:11
6960,2023-02-08 09:08:49,1.12.0,PRexp,1,3.78,,5,Left,Left,5994,537,430,6,,,0.22,2023-02-08 09:08:49
6961,2023-02-08 09:08:51,1.12.0,PRexp,1,3.78,,5,Left,Left,5995,537,430,6,,,0.78,2023-02-08 09:08:51
6962,2023-02-08 09:08:55,1.12.0,PRexp,1,3.78,,5,Left,Left,5996,537,430,6,,,0.43,2023-02-08 09:08:55
6963,2023-02-08 09:08:58,1.12.0,PRexp,1,3.78,,5,Left,Left,5997,537,430,6,,,0.85,2023-02-08 09:08:58
6964,2023-02-08 09:08:59,1.12.0,PRexp,1,3.79,,5,Left,Left,5998,537,430,6,,,0.0,2023-02-08 09:08:59
6965,2023-02-08 09:09:17,1.12.0,PRexp,1,3.78,5.0,5,Pellet,Left,5998,537,431,7,10.75,66.0,,2023-02-08 09:09:17
6966,2023-02-08 09:10:03,1.12.0,PRexp,1,3.78,,6,Right,Left,5998,538,431,7,,,0.12,2023-02-08 09:10:03
6967,2023-02-08 09:10:09,1.12.0,PRexp,1,3.78,,6,Left,Left,5999,538,431,7,,,0.0,2023-02-08 09:10:09
6968,2023-02-08 09:10:10,1.12.0,PRexp,1,3.78,,6,Left,Left,6000,538,431,7,,,0.0,2023-02-08 09:10:10
6969,2023-02-08 09:10:12,1.12.0,PRexp,1,3.78,,6,Left,Left,6001,538,431,7,,,0.28,2023-02-08 09:10:12
6970,2023-02-08 09:10:14,1.12.0,PRexp,1,3.79,,6,Left,Left,6002,538,431,7,,,0.35,2023-02-08 09:10:14
6971,2023-02-08 09:10:16,1.12.0,PRexp,1,3.78,,6,Left,Left,6003,538,431,7,,,0.02,2023-02-08 09:10:16
6972,2023-02-08 09:10:19,1.12.0,PRexp,1,3.79,,6,Left,Left,6004,538,431,7,,,0.34,2023-02-08 09:10:19
6973,2023-02-08 09:10:20,1.12.0,PRexp,1,3.78,1.0,6,Pellet,Left,6004,538,432,8,0.20,63.0,,2023-02-08 09:10:20
6974,2023-02-08 09:10:52,1.12.0,PRexp,1,3.79,,7,Left,Left,6005,538,432,8,,,0.0,2023-02-08 09:10:52
6975,2023-02-08 09:10:52,1.12.0,PRexp,1,3.78,,7,Left,Left,6006,538,432,8,,,0.0,2023-02-08 09:10:52
6976,2023-02-08 09:10:54,1.12.0,PRexp,1,3.78,,7,Left,Left,6007,538,432,8,,,0.05,2023-02-08 09:10:54
6977,2023-02-08 09:10:55,1.12.0,PRexp,1,3.78,,7,Left,Left,6008,538,432,8,,,0.23,2023-02-08 09:10:55
6978,2023-02-08 09:10:56,1.12.0,PRexp,1,3.78,,7,Left,Left,6009,538,432,8,,,0.0,2023-02-08 09:10:56
6979,2023-02-08 09:10:57,1.12.0,PRexp,1,3.78,,7,Left,Left,6010,538,432,8,,,0.23,2023-02-08 09:10:57
6980,2023-02-08 09:10:59,1.12.0,PRexp,1,3.78,,7,Left,Left,6011,538,432,8,,,0.44,2023-02-08 09:10:59
6981,2023-02-08 09:11:15,1.12.0,PRexp,1,3.78,6.0,7,Pellet,Left,6011,538,433,9,6.77,55.0,,2023-02-08 09:11:15
6982,2023-02-08 09:12:04,1.12.0,PRexp,1,3.78,,9,Left,Left,6012,538,433,9,,,0.0,2023-02-08 09:12:04
6983,2023-02-08 09:12:06,1.12.0,PRexp,1,3.78,,9,Left,Left,6013,538,433,9,,,0.39,2023-02-08 09:12:06
6984,2023-02-08 09:12:09,1.12.0,PRexp,1,3.78,,9,Left,Left,6014,538,433,9,,,0.36,2023-02-08 09:12:09
6985,2023-02-08 09:12:10,1.12.0,PRexp,1,3.78,,9,Left,Left,6015,538,433,9,,,0.28,2023-02-08 09:12:10
6986,2023-02-08 09:12:11,1.12.0,PRexp,1,3.78,,9,Left,Left,6016,538,433,9,,,0.4,2023-02-08 09:12:11
6987,2023-02-08 09:12:13,1.12.0,PRexp,1,3.78,,9,Left,Left,6017,538,433,9,,,0.28,2023-02-08 09:12:13
6988,2023-02-08 09:12:15,1.12.0,PRexp,1,3.78,,9,Left,Left,6018,538,433,9,,,0.26,2023-02-08 09:12:15
6989,2023-02-08 09:12:16,1.12.0,PRexp,1,3.78,,9,Left,Left,6019,538,433,9,,,0.01,2023-02-08 09:12:16
6990,2023-02-08 09:12:17,1.12.0,PRexp,1,3.79,,9,Left,Left,6020,538,433,9,,,0.55,2023-02-08 09:12:17
6991,2023-02-08 09:12:37,1.12.0,PRexp,1,3.79,2.0,9,Pellet,Left,6020,538,434,10,16.73,82.0,,2023-02-08 09:12:37
6992,2023-02-08 09:14:54,1.12.0,PRexp,1,3.79,,10,Right,Left,6020,539,434,10,,,0.33,2023-02-08 09:14:54
6993,2023-02-08 09:52:15,1.12.0,PRexp,1,3.78,,1,Left,Left,6021,539,434,0,,,0.32,2023-02-08 09:52:15
6994,2023-02-08 09:52:20,1.12.0,PRexp,1,3.78,4.0,1,Pellet,Left,6021,539,435,1,0.13,2383.0,,2023-02-08 09:52:20
6995,2023-02-08 09:53:23,1.12.0,PRexp,1,3.78,,1,Left,Left,6022,539,435,1,,,0.19,2023-02-08 09:53:23
6996,2023-02-08 09:53:36,1.12.0,PRexp,1,3.78,6.0,1,Pellet,Left,6022,539,436,2,1.64,76.0,,2023-02-08 09:53:36
6997,2023-02-08 09:55:23,1.12.0,PRexp,1,3.78,,2,Left,Left,6023,539,436,2,,,0.13,2023-02-08 09:55:23
6998,2023-02-08 09:55:24,1.12.0,PRexp,1,3.78,,2,Left,Left,6024,539,436,2,,,0.17,2023-02-08 09:55:24
6999,2023-02-08 09:55:43,1.12.0,PRexp,1,3.78,6.0,2,Pellet,Left,6024,539,437,3,9.80,127.0,,2023-02-08 09:55:43
7000,2023-02-08 10:00:06,1.12.0,PRexp,1,3.78,,2,Left,Left,6025,539,437,3,,,0.39,2023-02-08 10:00:06
7001,2023-02-08 10:00:08,1.12.0,PRexp,1,3.78,,2,Left,Left,6026,539,437,3,,,0.4,2023-02-08 10:00:08
7002,2023-02-08 10:00:12,1.12.0,PRexp,1,3.78,3.0,2,Pellet,Left,6026,539,438,4,0.68,269.0,,2023-02-08 10:00:12
7003,2023-02-08 10:01:04,1.12.0,PRexp,1,3.78,,3,Left,Left,6027,539,438,4,,,0.02,2023-02-08 10:01:04
7004,2023-02-08 10:01:06,1.12.0,PRexp,1,3.78,,3,Left,Left,6028,539,438,4,,,0.6,2023-02-08 10:01:06
7005,2023-02-08 10:01:08,1.12.0,PRexp,1,3.78,,3,Left,Left,6029,539,438,4,,,0.12,2023-02-08 10:01:08
7006,2023-02-08 10:01:09,1.12.0,PRexp,1,3.78,2.0,3,Pellet,Left,6029,539,439,5,0.20,57.0,,2023-02-08 10:01:09
7007,2023-02-08 10:38:27,1.12.0,PRexp,1,3.78,,1,Left,Left,6030,539,439,0,,,0.42,2023-02-08 10:38:27
7008,2023-02-08 10:38:31,1.12.0,PRexp,1,3.78,2.0,1,Pellet,Left,6030,539,440,1,0.47,2242.0,,2023-02-08 10:38:31
7009,2023-02-08 10:39:52,1.12.0,PRexp,1,3.78,,1,Left,Left,6031,539,440,1,,,0.28,2023-02-08 10:39:52
7010,2023-02-08 10:39:55,1.12.0,PRexp,1,3.78,3.0,1,Pellet,Left,6031,539,441,2,0.20,84.0,,2023-02-08 10:39:55
7011,2023-02-08 10:40:38,1.12.0,PRexp,1,3.78,,2,Left,Left,6032,539,441,2,,,0.21,2023-02-08 10:40:38
7012,2023-02-08 10:40:44,1.12.0,PRexp,1,3.78,,2,Left,Left,6033,539,441,2,,,0.05,2023-02-08 10:40:44
7013,2023-02-08 10:41:05,1.12.0,PRexp,1,3.78,4.0,2,Pellet,Left,6033,539,442,3,13.70,69.0,,2023-02-08 10:41:05
7014,2023-02-08 10:43:24,1.12.0,PRexp,1,3.78,,2,Left,Left,6034,539,442,3,,,0.22,2023-02-08 10:43:24
7015,2023-02-08 10:43:26,1.12.0,PRexp,1,3.78,,2,Left,Left,6035,539,442,3,,,1.07,2023-02-08 10:43:26
7016,2023-02-08 10:43:28,1.12.0,PRexp,1,3.78,1.0,2,Pellet,Left,6035,539,443,4,1.16,144.0,,2023-02-08 10:43:28
7017,2023-02-08 10:43:57,1.12.0,PRexp,1,3.78,,3,Left,Left,6036,539,443,4,,,0.01,2023-02-08 10:43:57
7018,2023-02-08 10:43:59,1.12.0,PRexp,1,3.78,,3,Left,Left,6037,539,443,4,,,0.0,2023-02-08 10:43:59
7019,2023-02-08 10:44:00,1.12.0,PRexp,1,3.78,,3,Left,Left,6038,539,443,4,,,0.0,2023-02-08 10:44:00
7020,2023-02-08 10:44:01,1.12.0,PRexp,1,3.78,1.0,3,Pellet,Left,6038,539,444,5,0.20,33.0,,2023-02-08 10:44:01
7021,2023-02-08 10:44:39,1.12.0,PRexp,1,3.78,,4,Left,Left,6039,539,444,5,,,2.08,2023-02-08 10:44:39
7022,2023-02-08 10:44:41,1.12.0,PRexp,1,3.78,,4,Left,Left,6040,539,444,5,,,0.0,2023-02-08 10:44:41
7023,2023-02-08 10:44:43,1.12.0,PRexp,1,3.78,,4,Left,Left,6041,539,444,5,,,0.48,2023-02-08 10:44:43
7024,2023-02-08 10:44:44,1.12.0,PRexp,1,3.78,,4,Left,Left,6042,539,444,5,,,0.0,2023-02-08 10:44:44
7025,2023-02-08 10:44:49,1.12.0,PRexp,1,3.78,4.0,4,Pellet,Left,6042,539,445,6,0.06,48.0,,2023-02-08 10:44:49
7026,2023-02-08 11:35:36,1.12.0,PRexp,1,3.78,,1,Left,Left,6043,539,445,0,,,0.06,2023-02-08 11:35:36
7027,2023-02-08 11:35:39,1.12.0,PRexp,1,3.78,2.0,1,Pellet,Left,6043,539,446,1,0.88,3050.0,,2023-02-08 11:35:39
7028,2023-02-08 11:36:21,1.12.0,PRexp,1,3.78,,1,Left,Left,6044,539,446,1,,,0.17,2023-02-08 11:36:21
7029,2023-02-08 11:36:41,1.12.0,PRexp,1,3.78,3.0,1,Pellet,Left,6044,539,447,2,15.28,62.0,,2023-02-08 11:36:41
7030,2023-02-08 11:37:31,1.12.0,PRexp,1,3.78,,2,Left,Left,6045,539,447,2,,,0.12,2023-02-08 11:37:31
7031,2023-02-08 11:37:32,1.12.0,PRexp,1,3.78,,2,Left,Left,6046,539,447,2,,,0.19,2023-02-08 11:37:32
7032,2023-02-08 11:37:37,1.12.0,PRexp,1,3.78,3.0,2,Pellet,Left,6046,539,448,3,0.75,55.0,,2023-02-08 11:37:37
7033,2023-02-08 11:38:11,1.12.0,PRexp,1,3.78,,2,Left,Left,6047,539,448,3,,,0.22,2023-02-08 11:38:11
7034,2023-02-08 11:38:14,1.12.0,PRexp,1,3.78,,2,Left,Left,6048,539,448,3,,,0.36,2023-02-08 11:38:14
7035,2023-02-08 11:38:16,1.12.0,PRexp,1,3.78,1.0,2,Pellet,Left,6048,539,449,4,1.16,39.0,,2023-02-08 11:38:16
7036,2023-02-08 11:38:43,1.12.0,PRexp,1,3.78,,3,Left,Left,6049,539,449,4,,,0.4,2023-02-08 11:38:43
7037,2023-02-08 11:38:44,1.12.0,PRexp,1,3.78,,3,Left,Left,6050,539,449,4,,,0.71,2023-02-08 11:38:44
7038,2023-02-08 11:38:47,1.12.0,PRexp,1,3.78,,3,Left,Left,6051,539,449,4,,,0.39,2023-02-08 11:38:47
7039,2023-02-08 11:39:08,1.12.0,PRexp,1,3.78,3.0,3,Pellet,Left,6051,539,450,5,16.44,53.0,,2023-02-08 11:39:08
7040,2023-02-08 11:40:08,1.12.0,PRexp,1,3.78,,4,Right,Left,6051,540,450,5,,,0.52,2023-02-08 11:40:08
7041,2023-02-08 12:10:16,1.12.0,PRexp,1,3.78,,1,Left,Left,6052,540,450,0,,,0.05,2023-02-08 12:10:16
7042,2023-02-08 12:10:18,1.12.0,PRexp,1,3.78,2.0,1,Pellet,Left,6052,540,451,1,0.27,1869.0,,2023-02-08 12:10:18
7043,2023-02-08 12:11:23,1.12.0,PRexp,1,3.78,,1,Left,Left,6053,540,451,1,,,0.16,2023-02-08 12:11:23
7044,2023-02-08 12:11:24,1.12.0,PRexp,1,3.78,1.0,1,Pellet,Left,6053,540,452,2,0.68,67.0,,2023-02-08 12:11:24
7045,2023-02-08 12:18:43,1.12.0,PRexp,1,3.78,,2,Left,Left,6054,540,452,2,,,0.36,2023-02-08 12:18:43
7046,2023-02-08 12:18:45,1.12.0,PRexp,1,3.78,,2,Left,Left,6055,540,452,2,,,0.34,2023-02-08 12:18:45
7047,2023-02-08 12:18:49,1.12.0,PRexp,1,3.78,2.0,2,Pellet,Left,6055,540,453,3,1.29,445.0,,2023-02-08 12:18:49
7048,2023-02-08 12:19:57,1.12.0,PRexp,1,3.78,,2,Left,Left,6056,540,453,3,,,0.31,2023-02-08 12:19:57
7049,2023-02-08 12:19:59,1.12.0,PRexp,1,3.78,,2,Left,Left,6057,540,453,3,,,0.25,2023-02-08 12:19:59
