Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
8905,2023-02-07 22:41:40,1.12.0,PRexp,4,3.87,,69,Left,Left,8001,295,610,26,,,0.0,2023-02-07 22:41:40
8906,2023-02-07 22:41:42,1.12.0,PRexp,4,3.86,,69,Left,Left,8002,295,610,26,,,0.54,2023-02-07 22:41:42
8907,2023-02-07 22:41:43,1.12.0,PRexp,4,3.87,,69,Left,Left,8003,295,610,26,,,0.31,2023-02-07 22:41:43
8908,2023-02-07 22:41:44,1.12.0,PRexp,4,3.87,,69,Left,Left,8004,295,610,26,,,0.42,2023-02-07 22:41:44
8909,2023-02-07 22:41:46,1.12.0,PRexp,4,3.87,,69,Left,Left,8005,295,610,26,,,0.19,2023-02-07 22:41:46
8910,2023-02-07 22:41:48,1.12.0,PRexp,4,3.87,,69,Left,Left,8006,295,610,26,,,0.19,2023-02-07 22:41:48
8911,2023-02-07 22:41:50,1.12.0,PRexp,4,3.87,,69,Left,Left,8007,295,610,26,,,0.52,2023-02-07 22:41:50
8912,2023-02-07 22:41:51,1.12.0,PRexp,4,3.87,,69,Left,Left,8008,295,610,26,,,0.32,2023-02-07 22:41:51
8913,2023-02-07 22:41:56,1.12.0,PRexp,4,3.87,,69,Right,Left,8008,296,610,26,,,0.3,2023-02-07 22:41:56
8914,2023-02-07 22:57:00,1.12.0,PRexp,4,3.87,,69,Left,Left,8009,296,610,26,,,0.12,2023-02-07 22:57:00
8915,2023-02-07 22:57:01,1.12.0,PRexp,4,3.87,,69,Left,Left,8010,296,610,26,,,0.01,2023-02-07 22:57:01
8916,2023-02-07 22:57:02,1.12.0,PRexp,4,3.87,,69,Left,Left,8011,296,610,26,,,0.13,2023-02-07 22:57:02
8917,2023-02-07 22:57:05,1.12.0,PRexp,4,3.87,,69,Left,Left,8012,296,610,26,,,0.33,2023-02-07 22:57:05
8918,2023-02-07 22:57:08,1.12.0,PRexp,4,3.87,,69,Left,Left,8013,296,610,26,,,0.69,2023-02-07 22:57:08
8919,2023-02-07 22:57:11,1.12.0,PRexp,4,3.86,,69,Left,Left,8014,296,610,26,,,0.04,2023-02-07 22:57:11
8920,2023-02-07 22:57:12,1.12.0,PRexp,4,3.87,,69,Left,Left,8015,296,610,26,,,0.06,2023-02-07 22:57:12
8921,2023-02-07 22:57:15,1.12.0,PRexp,4,3.87,3.0,69,Pellet,Left,8015,296,611,27,0.06,1935.0,,2023-02-07 22:57:15
8922,2023-02-07 22:57:31,1.12.0,PRexp,4,3.87,,77,Left,Left,8016,296,611,27,,,0.18,2023-02-07 22:57:31
8923,2023-02-07 22:57:35,1.12.0,PRexp,4,3.87,,77,Left,Left,8017,296,611,27,,,0.65,2023-02-07 22:57:35
8924,2023-02-07 22:57:37,1.12.0,PRexp,4,3.87,,77,Left,Left,8018,296,611,27,,,0.01,2023-02-07 22:57:37
8925,2023-02-07 22:57:39,1.12.0,PRexp,4,3.87,,77,Left,Left,8019,296,611,27,,,0.13,2023-02-07 22:57:39
8926,2023-02-07 22:57:40,1.12.0,PRexp,4,3.87,,77,Left,Left,8020,296,611,27,,,0.41,2023-02-07 22:57:40
8927,2023-02-07 22:57:41,1.12.0,PRexp,4,3.87,,77,Left,Left,8021,296,611,27,,,0.0,2023-02-07 22:57:41
8928,2023-02-07 22:57:43,1.12.0,PRexp,4,3.87,,77,Left,Left,8022,296,611,27,,,0.5,2023-02-07 22:57:43
8929,2023-02-07 22:57:44,1.12.0,PRexp,4,3.87,,77,Left,Left,8023,296,611,27,,,0.14,2023-02-07 22:57:44
8930,2023-02-07 22:57:50,1.12.0,PRexp,4,3.87,,77,Left,Left,8024,296,611,27,,,0.56,2023-02-07 22:57:50
8931,2023-02-07 22:57:51,1.12.0,PRexp,4,3.87,,77,Left,Left,8025,296,611,27,,,0.0,2023-02-07 22:57:51
8932,2023-02-07 22:57:53,1.12.0,PRexp,4,3.87,,77,Left,Left,8026,296,611,27,,,0.64,2023-02-07 22:57:53
8933,2023-02-07 22:57:54,1.12.0,PRexp,4,3.87,,77,Left,Left,8027,296,611,27,,,0.39,2023-02-07 22:57:54
8934,2023-02-07 22:57:55,1.12.0,PRexp,4,3.87,,77,Left,Left,8028,296,611,27,,,0.5,2023-02-07 22:57:55
8935,2023-02-07 22:57:57,1.12.0,PRexp,4,3.87,,77,Left,Left,8029,296,611,27,,,0.36,2023-02-07 22:57:57
8936,2023-02-07 22:57:59,1.12.0,PRexp,4,3.87,,77,Left,Left,8030,296,611,27,,,0.7,2023-02-07 22:57:59
8937,2023-02-07 22:58:00,1.12.0,PRexp,4,3.87,,77,Left,Left,8031,296,611,27,,,0.0,2023-02-07 22:58:00
8938,2023-02-07 22:58:01,1.12.0,PRexp,4,3.87,,77,Left,Left,8032,296,611,27,,,0.02,2023-02-07 22:58:01
8939,2023-02-07 22:58:02,1.12.0,PRexp,4,3.87,,77,Left,Left,8033,296,611,27,,,0.38,2023-02-07 22:58:02
8940,2023-02-07 22:58:04,1.12.0,PRexp,4,3.87,,77,Left,Left,8034,296,611,27,,,0.35,2023-02-07 22:58:04
8941,2023-02-07 22:58:05,1.12.0,PRexp,4,3.86,,77,Left,Left,8035,296,611,27,,,0.0,2023-02-07 22:58:05
8942,2023-02-07 22:58:06,1.12.0,PRexp,4,3.87,,77,Left,Left,8036,296,611,27,,,0.19,2023-02-07 22:58:06
8943,2023-02-07 22:58:08,1.12.0,PRexp,4,3.87,,77,Left,Left,8037,296,611,27,,,0.34,2023-02-07 22:58:08
8944,2023-02-07 22:58:10,1.12.0,PRexp,4,3.87,,77,Left,Left,8038,296,611,27,,,0.81,2023-02-07 22:58:10
8945,2023-02-07 22:58:15,1.12.0,PRexp,4,3.87,,77,Left,Left,8039,296,611,27,,,0.68,2023-02-07 22:58:15
8946,2023-02-07 22:58:18,1.12.0,PRexp,4,3.87,,77,Left,Left,8040,296,611,27,,,0.75,2023-02-07 22:58:18
8947,2023-02-07 22:58:21,1.12.0,PRexp,4,3.87,,77,Left,Left,8041,296,611,27,,,0.01,2023-02-07 22:58:21
8948,2023-02-07 22:58:23,1.12.0,PRexp,4,3.87,,77,Left,Left,8042,296,611,27,,,0.0,2023-02-07 22:58:23
8949,2023-02-07 22:58:24,1.12.0,PRexp,4,3.87,,77,Left,Left,8043,296,611,27,,,0.0,2023-02-07 22:58:24
8950,2023-02-07 22:58:25,1.12.0,PRexp,4,3.87,,77,Left,Left,8044,296,611,27,,,0.1,2023-02-07 22:58:25
8951,2023-02-07 22:58:27,1.12.0,PRexp,4,3.87,,77,Left,Left,8045,296,611,27,,,0.74,2023-02-07 22:58:27
8952,2023-02-07 22:58:28,1.12.0,PRexp,4,3.87,,77,Left,Left,8046,296,611,27,,,0.0,2023-02-07 22:58:28
8953,2023-02-07 22:58:31,1.12.0,PRexp,4,3.87,,77,Left,Left,8047,296,611,27,,,0.52,2023-02-07 22:58:31
8954,2023-02-07 22:58:32,1.12.0,PRexp,4,3.87,,77,Left,Left,8048,296,611,27,,,0.0,2023-02-07 22:58:32
8955,2023-02-07 22:58:33,1.12.0,PRexp,4,3.87,,77,Left,Left,8049,296,611,27,,,0.28,2023-02-07 22:58:33
8956,2023-02-07 22:58:35,1.12.0,PRexp,4,3.87,,77,Left,Left,8050,296,611,27,,,0.36,2023-02-07 22:58:35
8957,2023-02-07 22:58:39,1.12.0,PRexp,4,3.87,,77,Left,Left,8051,296,611,27,,,0.53,2023-02-07 22:58:39
8958,2023-02-07 22:58:40,1.12.0,PRexp,4,3.87,,77,Left,Left,8052,296,611,27,,,0.0,2023-02-07 22:58:40
8959,2023-02-07 22:58:42,1.12.0,PRexp,4,3.87,,77,Left,Left,8053,296,611,27,,,0.64,2023-02-07 22:58:42
8960,2023-02-07 22:58:43,1.12.0,PRexp,4,3.87,,77,Left,Left,8054,296,611,27,,,0.0,2023-02-07 22:58:43
8961,2023-02-07 22:58:45,1.12.0,PRexp,4,3.87,,77,Left,Left,8055,296,611,27,,,0.0,2023-02-07 22:58:45
8962,2023-02-07 22:58:47,1.12.0,PRexp,4,3.87,,77,Left,Left,8056,296,611,27,,,0.48,2023-02-07 22:58:47
8963,2023-02-07 22:58:48,1.12.0,PRexp,4,3.87,,77,Left,Left,8057,296,611,27,,,0.24,2023-02-07 22:58:48
8964,2023-02-07 22:58:49,1.12.0,PRexp,4,3.87,,77,Left,Left,8058,296,611,27,,,0.05,2023-02-07 22:58:49
8965,2023-02-07 22:58:50,1.12.0,PRexp,4,3.87,,77,Left,Left,8059,296,611,27,,,0.0,2023-02-07 22:58:50
8966,2023-02-07 22:58:54,1.12.0,PRexp,4,3.87,,77,Left,Left,8060,296,611,27,,,0.75,2023-02-07 22:58:54
8967,2023-02-07 22:58:55,1.12.0,PRexp,4,3.87,,77,Left,Left,8061,296,611,27,,,0.12,2023-02-07 22:58:55
8968,2023-02-07 22:58:56,1.12.0,PRexp,4,3.87,,77,Left,Left,8062,296,611,27,,,0.0,2023-02-07 22:58:56
8969,2023-02-07 22:58:59,1.12.0,PRexp,4,3.86,,77,Left,Left,8063,296,611,27,,,1.05,2023-02-07 22:58:59
8970,2023-02-07 22:59:00,1.12.0,PRexp,4,3.87,,77,Left,Left,8064,296,611,27,,,0.0,2023-02-07 22:59:00
8971,2023-02-07 22:59:02,1.12.0,PRexp,4,3.87,,77,Left,Left,8065,296,611,27,,,0.94,2023-02-07 22:59:02
8972,2023-02-07 22:59:03,1.12.0,PRexp,4,3.87,,77,Left,Left,8066,296,611,27,,,0.31,2023-02-07 22:59:03
8973,2023-02-07 22:59:04,1.12.0,PRexp,4,3.87,,77,Left,Left,8067,296,611,27,,,0.0,2023-02-07 22:59:04
8974,2023-02-07 22:59:05,1.12.0,PRexp,4,3.87,,77,Left,Left,8068,296,611,27,,,0.0,2023-02-07 22:59:05
8975,2023-02-07 22:59:07,1.12.0,PRexp,4,3.87,,77,Left,Left,8069,296,611,27,,,0.4,2023-02-07 22:59:07
8976,2023-02-07 22:59:09,1.12.0,PRexp,4,3.87,,77,Left,Left,8070,296,611,27,,,0.25,2023-02-07 22:59:09
8977,2023-02-07 22:59:10,1.12.0,PRexp,4,3.87,,77,Left,Left,8071,296,611,27,,,0.52,2023-02-07 22:59:10
8978,2023-02-07 22:59:12,1.12.0,PRexp,4,3.87,,77,Left,Left,8072,296,611,27,,,0.74,2023-02-07 22:59:12
8979,2023-02-07 22:59:13,1.12.0,PRexp,4,3.86,,77,Left,Left,8073,296,611,27,,,0.4,2023-02-07 22:59:13
8980,2023-02-07 22:59:14,1.12.0,PRexp,4,3.87,,77,Left,Left,8074,296,611,27,,,0.31,2023-02-07 22:59:14
8981,2023-02-07 22:59:16,1.12.0,PRexp,4,3.87,,77,Left,Left,8075,296,611,27,,,0.22,2023-02-07 22:59:16
8982,2023-02-07 22:59:18,1.12.0,PRexp,4,3.87,,77,Left,Left,8076,296,611,27,,,0.22,2023-02-07 22:59:18
8983,2023-02-07 22:59:19,1.12.0,PRexp,4,3.87,,77,Left,Left,8077,296,611,27,,,0.33,2023-02-07 22:59:19
8984,2023-02-07 22:59:20,1.12.0,PRexp,4,3.87,,77,Left,Left,8078,296,611,27,,,0.31,2023-02-07 22:59:20
8985,2023-02-07 22:59:22,1.12.0,PRexp,4,3.87,,77,Left,Left,8079,296,611,27,,,0.12,2023-02-07 22:59:22
8986,2023-02-07 22:59:37,1.12.0,PRexp,4,3.87,,77,Left,Left,8080,296,611,27,,,0.11,2023-02-07 22:59:37
8987,2023-02-07 23:00:21,1.12.0,PRexp,4,3.87,,77,Right,Left,8080,297,611,27,,,0.13,2023-02-07 23:00:21
8988,2023-02-07 23:07:35,1.12.0,PRexp,4,3.87,,77,Left,Left,8081,297,611,27,,,0.35,2023-02-07 23:07:35
8989,2023-02-07 23:07:37,1.12.0,PRexp,4,3.87,,77,Left,Left,8082,297,611,27,,,0.64,2023-02-07 23:07:37
8990,2023-02-07 23:07:38,1.12.0,PRexp,4,3.86,,77,Left,Left,8083,297,611,27,,,0.0,2023-02-07 23:07:38
8991,2023-02-07 23:07:40,1.12.0,PRexp,4,3.87,,77,Left,Left,8084,297,611,27,,,0.0,2023-02-07 23:07:40
8992,2023-02-07 23:07:41,1.12.0,PRexp,4,3.87,,77,Left,Left,8085,297,611,27,,,0.0,2023-02-07 23:07:41
8993,2023-02-07 23:07:42,1.12.0,PRexp,4,3.87,,77,Left,Left,8086,297,611,27,,,0.0,2023-02-07 23:07:42
8994,2023-02-07 23:07:43,1.12.0,PRexp,4,3.87,,77,Left,Left,8087,297,611,27,,,0.01,2023-02-07 23:07:43
8995,2023-02-07 23:07:44,1.12.0,PRexp,4,3.87,,77,Left,Left,8088,297,611,27,,,0.63,2023-02-07 23:07:44
8996,2023-02-07 23:07:46,1.12.0,PRexp,4,3.87,,77,Left,Left,8089,297,611,27,,,0.0,2023-02-07 23:07:46
8997,2023-02-07 23:07:47,1.12.0,PRexp,4,3.87,,77,Left,Left,8090,297,611,27,,,0.63,2023-02-07 23:07:47
8998,2023-02-07 23:07:48,1.12.0,PRexp,4,3.87,,77,Left,Left,8091,297,611,27,,,0.0,2023-02-07 23:07:48
8999,2023-02-07 23:07:49,1.12.0,PRexp,4,3.87,,77,Left,Left,8092,297,611,27,,,0.07,2023-02-07 23:07:49
9000,2023-02-07 23:07:50,1.12.0,PRexp,4,3.87,1.0,77,Pellet,Left,8092,297,612,28,0.47,635.0,,2023-02-07 23:07:50
9001,2023-02-07 23:09:11,1.12.0,PRexp,4,3.87,,86,Left,Left,8093,297,612,28,,,0.42,2023-02-07 23:09:11
9002,2023-02-07 23:09:13,1.12.0,PRexp,4,3.87,,86,Left,Left,8094,297,612,28,,,0.78,2023-02-07 23:09:13
9003,2023-02-07 23:09:14,1.12.0,PRexp,4,3.85,,86,Left,Left,8095,297,612,28,,,0.09,2023-02-07 23:09:14
9004,2023-02-07 23:09:14,1.12.0,PRexp,4,3.87,,86,Left,Left,8096,297,612,28,,,0.0,2023-02-07 23:09:14
9005,2023-02-07 23:09:16,1.12.0,PRexp,4,3.87,,86,Left,Left,8097,297,612,28,,,0.68,2023-02-07 23:09:16
9006,2023-02-07 23:09:17,1.12.0,PRexp,4,3.87,,86,Left,Left,8098,297,612,28,,,0.33,2023-02-07 23:09:17
9007,2023-02-07 23:09:18,1.12.0,PRexp,4,3.87,,86,Left,Left,8099,297,612,28,,,0.34,2023-02-07 23:09:18
9008,2023-02-07 23:09:19,1.12.0,PRexp,4,3.87,,86,Left,Left,8100,297,612,28,,,0.0,2023-02-07 23:09:19
9009,2023-02-07 23:09:21,1.12.0,PRexp,4,3.85,,86,Left,Left,8101,297,612,28,,,0.05,2023-02-07 23:09:21
9010,2023-02-07 23:09:22,1.12.0,PRexp,4,3.86,,86,Left,Left,8102,297,612,28,,,0.43,2023-02-07 23:09:22
9011,2023-02-07 23:09:23,1.12.0,PRexp,4,3.87,,86,Left,Left,8103,297,612,28,,,0.39,2023-02-07 23:09:23
9012,2023-02-07 23:09:24,1.12.0,PRexp,4,3.87,,86,Left,Left,8104,297,612,28,,,0.02,2023-02-07 23:09:24
9013,2023-02-07 23:09:26,1.12.0,PRexp,4,3.86,,86,Left,Left,8105,297,612,28,,,0.27,2023-02-07 23:09:26
9014,2023-02-07 23:09:29,1.12.0,PRexp,4,3.87,,86,Left,Left,8106,297,612,28,,,0.52,2023-02-07 23:09:29
9015,2023-02-07 23:09:30,1.12.0,PRexp,4,3.87,,86,Left,Left,8107,297,612,28,,,0.78,2023-02-07 23:09:30
9016,2023-02-07 23:09:31,1.12.0,PRexp,4,3.87,,86,Left,Left,8108,297,612,28,,,0.04,2023-02-07 23:09:31
9017,2023-02-07 23:09:32,1.12.0,PRexp,4,3.87,,86,Left,Left,8109,297,612,28,,,0.51,2023-02-07 23:09:32
9018,2023-02-07 23:09:33,1.12.0,PRexp,4,3.86,,86,Left,Left,8110,297,612,28,,,0.0,2023-02-07 23:09:33
9019,2023-02-07 23:09:34,1.12.0,PRexp,4,3.87,,86,Left,Left,8111,297,612,28,,,0.41,2023-02-07 23:09:34
9020,2023-02-07 23:09:36,1.12.0,PRexp,4,3.87,,86,Left,Left,8112,297,612,28,,,0.17,2023-02-07 23:09:36
9021,2023-02-07 23:09:37,1.12.0,PRexp,4,3.87,,86,Left,Left,8113,297,612,28,,,0.11,2023-02-07 23:09:37
9022,2023-02-07 23:09:41,1.12.0,PRexp,4,3.87,,86,Left,Left,8114,297,612,28,,,0.57,2023-02-07 23:09:41
9023,2023-02-07 23:09:42,1.12.0,PRexp,4,3.87,,86,Left,Left,8115,297,612,28,,,0.0,2023-02-07 23:09:42
9024,2023-02-07 23:09:43,1.12.0,PRexp,4,3.87,,86,Left,Left,8116,297,612,28,,,0.55,2023-02-07 23:09:43
9025,2023-02-07 23:09:45,1.12.0,PRexp,4,3.86,,86,Left,Left,8117,297,612,28,,,0.68,2023-02-07 23:09:45
9026,2023-02-07 23:09:46,1.12.0,PRexp,4,3.87,,86,Left,Left,8118,297,612,28,,,0.02,2023-02-07 23:09:46
9027,2023-02-07 23:09:47,1.12.0,PRexp,4,3.86,,86,Left,Left,8119,297,612,28,,,0.24,2023-02-07 23:09:47
9028,2023-02-07 23:09:48,1.12.0,PRexp,4,3.86,,86,Left,Left,8120,297,612,28,,,0.16,2023-02-07 23:09:48
9029,2023-02-07 23:09:50,1.12.0,PRexp,4,3.87,,86,Left,Left,8121,297,612,28,,,0.35,2023-02-07 23:09:50
9030,2023-02-07 23:09:50,1.12.0,PRexp,4,3.87,,86,Left,Left,8122,297,612,28,,,0.0,2023-02-07 23:09:50
9031,2023-02-07 23:12:47,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,298,612,28,,,0.68,2023-02-07 23:12:47
9032,2023-02-07 23:12:48,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,299,612,28,,,0.37,2023-02-07 23:12:48
9033,2023-02-07 23:12:49,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,300,612,28,,,0.31,2023-02-07 23:12:49
9034,2023-02-07 23:12:51,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,301,612,28,,,0.28,2023-02-07 23:12:51
9035,2023-02-07 23:12:53,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,302,612,28,,,0.26,2023-02-07 23:12:53
9036,2023-02-07 23:12:54,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,303,612,28,,,0.1,2023-02-07 23:12:54
9037,2023-02-07 23:12:55,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,304,612,28,,,0.0,2023-02-07 23:12:55
9038,2023-02-07 23:12:57,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,305,612,28,,,0.19,2023-02-07 23:12:57
9039,2023-02-07 23:13:00,1.12.0,PRexp,4,3.87,,86,Right,Left,8122,306,612,28,,,0.12,2023-02-07 23:13:00
9040,2023-02-07 23:13:01,1.12.0,PRexp,4,3.86,,86,Right,Left,8122,307,612,28,,,0.33,2023-02-07 23:13:01
9041,2023-02-07 23:13:05,1.12.0,PRexp,4,3.87,,86,Left,Left,8123,307,612,28,,,0.92,2023-02-07 23:13:05
9042,2023-02-07 23:13:07,1.12.0,PRexp,4,3.87,,86,Left,Left,8124,307,612,28,,,0.6,2023-02-07 23:13:07
9043,2023-02-07 23:13:09,1.12.0,PRexp,4,3.87,,86,Left,Left,8125,307,612,28,,,0.59,2023-02-07 23:13:09
9044,2023-02-07 23:13:10,1.12.0,PRexp,4,3.87,,86,Left,Left,8126,307,612,28,,,0.0,2023-02-07 23:13:10
9045,2023-02-07 23:13:12,1.12.0,PRexp,4,3.87,,86,Left,Left,8127,307,612,28,,,0.32,2023-02-07 23:13:12
9046,2023-02-07 23:13:15,1.12.0,PRexp,4,3.87,,86,Left,Left,8128,307,612,28,,,0.47,2023-02-07 23:13:15
9047,2023-02-07 23:13:16,1.12.0,PRexp,4,3.87,,86,Left,Left,8129,307,612,28,,,0.03,2023-02-07 23:13:16
9048,2023-02-07 23:13:16,1.12.0,PRexp,4,3.87,,86,Left,Left,8130,307,612,28,,,0.0,2023-02-07 23:13:16
9049,2023-02-07 23:13:17,1.12.0,PRexp,4,3.87,,86,Left,Left,8131,307,612,28,,,0.0,2023-02-07 23:13:17
9050,2023-02-07 23:13:19,1.12.0,PRexp,4,3.87,,86,Left,Left,8132,307,612,28,,,0.73,2023-02-07 23:13:19
9051,2023-02-07 23:13:20,1.12.0,PRexp,4,3.87,,86,Left,Left,8133,307,612,28,,,0.54,2023-02-07 23:13:20
9052,2023-02-07 23:13:22,1.12.0,PRexp,4,3.86,,86,Left,Left,8134,307,612,28,,,0.43,2023-02-07 23:13:22
9053,2023-02-07 23:13:23,1.12.0,PRexp,4,3.87,,86,Left,Left,8135,307,612,28,,,0.0,2023-02-07 23:13:23
9054,2023-02-07 23:13:25,1.12.0,PRexp,4,3.87,,86,Left,Left,8136,307,612,28,,,0.4,2023-02-07 23:13:25
9055,2023-02-07 23:13:27,1.12.0,PRexp,4,3.87,,86,Left,Left,8137,307,612,28,,,0.71,2023-02-07 23:13:27
9056,2023-02-07 23:13:28,1.12.0,PRexp,4,3.87,,86,Left,Left,8138,307,612,28,,,0.0,2023-02-07 23:13:28
9057,2023-02-07 23:13:31,1.12.0,PRexp,4,3.87,,86,Left,Left,8139,307,612,28,,,0.6,2023-02-07 23:13:31
9058,2023-02-07 23:13:31,1.12.0,PRexp,4,3.87,,86,Left,Left,8140,307,612,28,,,0.14,2023-02-07 23:13:31
9059,2023-02-07 23:13:32,1.12.0,PRexp,4,3.87,,86,Left,Left,8141,307,612,28,,,0.0,2023-02-07 23:13:32
9060,2023-02-07 23:13:33,1.12.0,PRexp,4,3.87,,86,Left,Left,8142,307,612,28,,,0.0,2023-02-07 23:13:33
9061,2023-02-07 23:13:35,1.12.0,PRexp,4,3.87,,86,Left,Left,8143,307,612,28,,,0.36,2023-02-07 23:13:35
9062,2023-02-07 23:13:43,1.12.0,PRexp,4,3.87,,86,Left,Left,8144,307,612,28,,,0.15,2023-02-07 23:13:43
9063,2023-02-07 23:13:44,1.12.0,PRexp,4,3.87,,86,Left,Left,8145,307,612,28,,,0.0,2023-02-07 23:13:44
9064,2023-02-07 23:13:45,1.12.0,PRexp,4,3.87,,86,Left,Left,8146,307,612,28,,,0.0,2023-02-07 23:13:45
9065,2023-02-07 23:13:45,1.12.0,PRexp,4,3.87,,86,Left,Left,8147,307,612,28,,,0.0,2023-02-07 23:13:45
9066,2023-02-07 23:13:47,1.12.0,PRexp,4,3.87,,86,Left,Left,8148,307,612,28,,,0.0,2023-02-07 23:13:47
9067,2023-02-07 23:13:48,1.12.0,PRexp,4,3.87,,86,Left,Left,8149,307,612,28,,,0.19,2023-02-07 23:13:48
9068,2023-02-07 23:13:49,1.12.0,PRexp,4,3.87,,86,Left,Left,8150,307,612,28,,,0.36,2023-02-07 23:13:49
9069,2023-02-07 23:13:50,1.12.0,PRexp,4,3.87,,86,Left,Left,8151,307,612,28,,,0.04,2023-02-07 23:13:50
9070,2023-02-07 23:13:52,1.12.0,PRexp,4,3.87,,86,Left,Left,8152,307,612,28,,,0.0,2023-02-07 23:13:52
9071,2023-02-07 23:13:55,1.12.0,PRexp,4,3.86,,86,Left,Left,8153,307,612,28,,,1.05,2023-02-07 23:13:55
9072,2023-02-07 23:13:56,1.12.0,PRexp,4,3.87,,86,Left,Left,8154,307,612,28,,,0.9,2023-02-07 23:13:56
9073,2023-02-07 23:13:58,1.12.0,PRexp,4,3.87,,86,Left,Left,8155,307,612,28,,,0.58,2023-02-07 23:13:58
9074,2023-02-07 23:14:00,1.12.0,PRexp,4,3.87,,86,Left,Left,8156,307,612,28,,,0.44,2023-02-07 23:14:00
9075,2023-02-07 23:14:01,1.12.0,PRexp,4,3.87,,86,Left,Left,8157,307,612,28,,,0.0,2023-02-07 23:14:01
9076,2023-02-07 23:14:02,1.12.0,PRexp,4,3.87,,86,Left,Left,8158,307,612,28,,,0.4,2023-02-07 23:14:02
9077,2023-02-07 23:14:04,1.12.0,PRexp,4,3.87,,86,Left,Left,8159,307,612,28,,,0.43,2023-02-07 23:14:04
9078,2023-02-07 23:14:26,1.12.0,PRexp,4,3.87,,86,Left,Left,8160,307,612,28,,,0.08,2023-02-07 23:14:26
9079,2023-02-07 23:16:07,1.12.0,PRexp,4,3.87,,86,Right,Left,8160,308,612,28,,,0.16,2023-02-07 23:16:07
9080,2023-02-07 23:16:34,1.12.0,PRexp,4,3.86,,86,Left,Left,8161,308,612,28,,,0.08,2023-02-07 23:16:34
9081,2023-02-07 23:16:36,1.12.0,PRexp,4,3.86,,86,Left,Left,8162,308,612,28,,,0.0,2023-02-07 23:16:36
9082,2023-02-07 23:16:39,1.12.0,PRexp,4,3.87,,86,Left,Left,8163,308,612,28,,,0.4,2023-02-07 23:16:39
9083,2023-02-07 23:16:45,1.12.0,PRexp,4,3.87,,86,Left,Left,8164,308,612,28,,,0.81,2023-02-07 23:16:45
9084,2023-02-07 23:16:49,1.12.0,PRexp,4,3.87,,86,Left,Left,8165,308,612,28,,,0.02,2023-02-07 23:16:49
9085,2023-02-07 23:16:50,1.12.0,PRexp,4,3.87,,86,Left,Left,8166,308,612,28,,,0.0,2023-02-07 23:16:50
9086,2023-02-07 23:16:52,1.12.0,PRexp,4,3.87,,86,Left,Left,8167,308,612,28,,,0.02,2023-02-07 23:16:52
9087,2023-02-07 23:16:53,1.12.0,PRexp,4,3.86,,86,Left,Left,8168,308,612,28,,,0.0,2023-02-07 23:16:53
9088,2023-02-07 23:16:55,1.12.0,PRexp,4,3.87,,86,Left,Left,8169,308,612,28,,,0.34,2023-02-07 23:16:55
9089,2023-02-07 23:16:55,1.12.0,PRexp,4,3.87,,86,Left,Left,8170,308,612,28,,,0.0,2023-02-07 23:16:55
9090,2023-02-07 23:16:58,1.12.0,PRexp,4,3.87,,86,Left,Left,8171,308,612,28,,,0.46,2023-02-07 23:16:58
9091,2023-02-07 23:17:00,1.12.0,PRexp,4,3.87,,86,Left,Left,8172,308,612,28,,,0.34,2023-02-07 23:17:00
9092,2023-02-07 23:17:00,1.12.0,PRexp,4,3.87,,86,Left,Left,8173,308,612,28,,,0.0,2023-02-07 23:17:00
9093,2023-02-07 23:17:04,1.12.0,PRexp,4,3.87,,86,Left,Left,8174,308,612,28,,,0.72,2023-02-07 23:17:04
9094,2023-02-07 23:17:05,1.12.0,PRexp,4,3.87,,86,Left,Left,8175,308,612,28,,,0.02,2023-02-07 23:17:05
9095,2023-02-07 23:17:06,1.12.0,PRexp,4,3.87,,86,Left,Left,8176,308,612,28,,,0.39,2023-02-07 23:17:06
9096,2023-02-07 23:17:07,1.12.0,PRexp,4,3.87,,86,Left,Left,8177,308,612,28,,,0.33,2023-02-07 23:17:07
9097,2023-02-07 23:17:09,1.12.0,PRexp,4,3.87,,86,Left,Left,8178,308,612,28,,,0.43,2023-02-07 23:17:09
9098,2023-02-07 23:17:10,1.12.0,PRexp,4,3.87,1.0,86,Pellet,Left,8178,308,613,29,0.13,560.0,,2023-02-07 23:17:10
9099,2023-02-07 23:24:38,1.12.0,PRexp,4,3.86,,95,Left,Left,8179,308,613,29,,,0.08,2023-02-07 23:24:38
9100,2023-02-07 23:24:40,1.12.0,PRexp,4,3.87,,95,Left,Left,8180,308,613,29,,,0.0,2023-02-07 23:24:40
9101,2023-02-07 23:24:41,1.12.0,PRexp,4,3.86,,95,Left,Left,8181,308,613,29,,,0.01,2023-02-07 23:24:41
