TimeStamp,Name,State
197366.680,Input1,0
197462.325,Input1,1
205117.585,Input1,0
205629.455,Input1,1
206492.307,Input1,0
207483.157,Input1,1
398163.660,Input1,0
398259.341,Input1,1
403949.343,Input1,0
404444.260,Input1,1
405307.510,Input1,0
406314.036,Input1,1
542048.928,Input1,0
542144.611,Input1,1
547770.404,Input1,0
548266.524,Input1,1
549144.878,Input1,0
550135.701,Input1,1
695549.757,Input1,0
695646.434,Input1,1
706450.070,Input1,0
706944.737,Input1,1
707808.501,Input1,0
708815.619,Input1,1
890614.343,Input1,0
890711.021,Input1,1
911440.083,Input1,0
911935.043,Input1,1
912798.124,Input1,0
913805.188,Input1,1
1099909.265,Input1,0
1100004.904,Input1,1
1110600.717,Input1,0
1111096.995,Input1,1
1111959.741,Input1,0
1112966.360,Input1,1
1250749.812,Input1,0
1250846.029,Input1,1
1261556.112,Input1,0
1262051.535,Input1,1
1262916.599,Input1,0
1263922.222,Input1,1
1361802.202,Input1,0
1361897.598,Input1,1
1382567.327,Input1,0
1383062.529,Input1,1
1383925.290,Input1,0
1384932.156,Input1,1
1513991.108,Input1,0
1514102.740,Input1,1
1519712.674,Input1,0
1520224.153,Input1,1
1521518.648,Input1,0
1522526.019,Input1,1
1604898.332,Input1,0
1604994.589,Input1,1
1615670.912,Input1,0
1616182.070,Input1,1
1617045.410,Input1,0
1618052.736,Input1,1
1723733.226,Input1,0
1723844.810,Input1,1
1734538.752,Input1,0
1735049.937,Input1,1
1735918.494,Input1,0
1736904.474,Input1,1
1860663.109,Input1,0
1860759.781,Input1,1
1881456.404,Input1,0
1881952.047,Input1,1
1882815.159,Input1,0
1883821.394,Input1,1
1964528.282,Input1,0
1964624.962,Input1,1
1985217.718,Input1,0
1985712.894,Input1,1
1986576.483,Input1,0
1987582.858,Input1,1
2125224.788,Input1,0
2125336.414,Input1,1
2130994.063,Input1,0
2131506.507,Input1,1
2132369.844,Input1,0
2133360.379,Input1,1
2212539.822,Input1,0
2212640.889,Input1,1
2233301.686,Input1,0
2233802.069,Input1,1
2234663.662,Input1,0
2235664.515,Input1,1
2367117.588,Input1,0
2367218.241,Input1,1
2372869.754,Input1,0
2373371.665,Input1,1
2374234.142,Input1,0
2375236.159,Input1,1
2562044.011,Input1,0
2562139.687,Input1,1
2572703.799,Input1,0
2573215.534,Input1,1
2574078.977,Input1,0
2575069.760,Input1,1
2692247.199,Input1,0
2692343.979,Input1,1
2713295.977,Input1,0
2713802.729,Input1,1
2714665.606,Input1,0
2715668.157,Input1,1
2866032.166,Input1,0
2866143.433,Input1,1
2880383.767,Input1,0
2880885.850,Input1,1
3007674.414,Input1,0
3008681.394,Input1,1
3123290.721,Input1,0
3123386.661,Input1,1
3143971.890,Input1,0
3144466.894,Input1,1
3145330.064,Input1,0
3146336.248,Input1,1
3251314.894,Input1,0
3251409.580,Input1,1
3257036.466,Input1,0
3257531.127,Input1,1
3258394.994,Input1,0
3259401.152,Input1,1
3387884.251,Input1,0
3387995.878,Input1,1
3393694.895,Input1,0
3394191.610,Input1,1
3395054.504,Input1,0
3396060.415,Input1,1
3538741.291,Input1,0
3538836.970,Input1,1
3561851.433,Input1,0
3562347.049,Input1,1
3563209.640,Input1,0
3564216.884,Input1,1
3693655.558,Input1,0
3693751.241,Input1,1
4142950.378,Input1,0
4143462.858,Input1,1
4144325.249,Input1,0
4145315.761,Input1,1
4255426.465,Input1,0
4255537.680,Input1,1
