TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,Expected_Dispense_RWD,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart_5000,ToneStart_10000,ToneStart_20000,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,DistFromFED,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED_orig,Xpos_cm,Ypos_cm
866.668,,953.213,1008.836,0,0,0,0,0,0,0.866668,6.583592639999779,14.135529882265018,-3.761746521187794,10.345339161187573,4.720789502884607,0.3605555156889973,0,0,0,0,0,572.4411125133093,129.54613923174426,3.8289922818670084,2.0726892427007786,0,0,3.092035155416301,1.9865139591381102,0.5914414484604184
933.332,,952.196,1007.817,0,0,0,0,0,0,0.9333319999999999,5.615497309221382,13.185700989639031,-3.508978079142373,9.124475388363756,4.563013868501948,0.31800600036252485,0,0,0,0,0,565.6999679241136,126.31811400743152,3.358529208295648,1.8986713402594722,0,0,2.93715112741474,1.8273744853487854,0.5154176448463533
999.997,,953.224,999.435,0,0,0,0,0,0,0.9999969999999999,-2.715627636955105,14.280784551470106,-3.8004016902607045,1.0847740533055994,3.5240208156963995,0.03780651964152197,0,0,0,0,0,564.0860116653741,123.72006892644087,1.8269345461780222,1.845970510784104,0,0,2.8723548715497174,1.7892336942367115,0.45414745853365274
1066.666,,952.174,997.656,0,0,0,0,0,0,1.066666,-4.443779891843292,13.2977837059791,-3.538805528917218,-0.9049743629260738,3.266880071887837,-0.031540145086231854,0,0,0,0,0,572.8510447710632,125.77450876564987,4.073370264018213,2.058366917247983,0,0,3.0443007321475872,1.9961047379423729,0.5024343152940248
1133.335,,951.457,989.363,0,0,0,0,0,0,1.133335,-12.685962488276914,12.647694554564737,-3.3658038195889852,-9.32015866868793,2.1793623063163126,-0.32482594941878157,0,0,0,0,0,586.509109279973,130.7364830932257,6.883687000189273,2.3997653168060618,0,0,3.3412721302660455,2.3184988138831057,0.6192227594072509
1200.001,,940.415,983.048,0,0,0,0,0,0,1.2000009999999999,-18.95017769027038,1.6725142212733317,-0.4450890934409428,-18.505088596829438,0.9923681646022463,-0.6449389099713682,0,0,0,0,0,588.1899753455601,136.52038615082998,3.356872170372685,2.4763996599612867,0,0,3.449626653954645,2.3582879652090183,0.755667353408022
1266.663,,946.008,983.316,0,0,0,0,0,0,1.266663,-18.631426234204127,7.332241846447346,-1.9512556728355637,-16.680170561368563,1.2282074180475588,-0.5813369097745746,0,0,0,0,0,603.9920864602618,146.64621028675452,5.923763506631292,2.9067210362587774,0,0,3.8546292822510297,2.731387216119271,0.9942590498705652
1333.33,,940.249,977.476,0,0,0,0,0,0,1.33333,-24.420701248222258,1.6398865655478403,-0.43640622248454797,-23.98429502573771,0.28427501819408957,-0.8359000828010765,0,0,0,0,0,607.759136614526,149.67545413497686,0.9376117942444456,3.0149564068315593,0,0,3.959754834350781,2.8203434151340656,1.0656571473999419
1399.998,,941.331,975.032,0,0,0,0,0,0,1.399998,-26.81400575929763,2.7884444964460045,-0.7420604314120073,-26.071945327885622,0.014482140296916362,-0.9086588217405572,0,0,0,0,0,611.134350296091,151.95133695710803,0.797227722379254,3.1085396071974367,0,0,4.047895422288876,2.9000371138526666,1.1192869282683016
1466.667,,942.383,974.439,0,0,0,0,0,0,1.466667,-27.35633974820621,3.906915763414645,-1.0397079780586589,-26.316631770147552,-0.017139371875091708,-0.9171866278373202,0,0,0,0,0,611.2087842765462,151.66061268037907,0.45256202030138515,3.1077095289300396,0,0,4.045148769913876,2.9017871704402944,1.112425158682902
1533.332,,942.312,970.544,0,0,0,0,0,0,1.5333320000000001,-31.200706992154664,3.9022955152236136,-1.0384784377212604,-30.162228554433405,-0.5141165823768366,-1.0512132759816395,0,0,0,0,0,607.995643685758,149.24483060753747,1.4670697790392322,3.0165966112457974,0,0,3.957789876639383,2.825914816343948,1.0554906753483793
1599.998,,941.83,970.526,0,0,0,0,0,0,1.599998,-31.168103670996857,3.4865888642208347,-0.9278505937615084,-30.240253077235348,-0.5241999093265808,-1.0539325848043783,0,0,0,0,0,607.2084823449838,148.2980435976714,0.21348721453806677,2.991400600083486,0,0,3.9315088825418463,2.8073197172529993,1.0331667606453385
1666.664,,940.696,968.215,0,0,0,0,0,0,1.666664,-33.42853052392809,2.4187949416756283,-0.6436893007931334,-32.784841223134954,-0.8530441406803463,-1.1426165106637625,0,0,0,0,0,606.9844280176003,148.01494034166427,0.3878211632057086,2.9841309393657878,0,0,3.923842012226098,2.8020265886371187,1.0264913345229798
1733.331,,939.167,967.977,0,0,0,0,0,0,1.733331,-33.61598677249492,0.9559148661885501,-0.2543876903126867,-33.36159908218223,-0.9275801692872829,-1.1627176619219686,0,0,0,0,0,607.2363861256406,148.2282384426806,0.14502391124562095,2.991448507072478,0,0,3.931018391564622,2.8079766325957065,1.0315189776551057
1799.996,,940.879,965.6,0,0,0,0,0,0,1.7999960000000002,-35.942474669963644,2.7339457916098127,-0.727557237392659,-35.214917432570985,-1.167089674732988,-1.2273094692227153,0,0,0,0,0,607.3874795684311,148.3434273563925,0.09572593239785697,2.995733920422135,0,0,3.9351484127083802,2.811544458634177,1.03423376423864
1866.667,,942.409,965.495,0,0,0,0,0,0,1.8666669999999999,-35.996988136940786,4.329895761120497,-1.1522714048679799,-34.844716732072804,-1.1192476044953659,-1.2144072431674,0,0,0,0,0,607.2570651060629,148.27187009303557,0.2881392867792594,2.992262397621236,0,0,3.931966600182399,2.8084655410778923,1.0325480912751959
1933.331,,939.59,971.259,0,0,0,0,0,0,1.933331,-30.18253699649756,1.576752044168643,-0.41960486517461937,-29.76293213132294,-0.46251439066197786,-1.0372970064902063,0,0,0,0,0,607.9537015044605,148.96228660002313,0.7714652189970631,3.013336998432548,0,0,3.9531977504269347,2.824918953184503,1.048824472474518
1999.997,,938.279,970.957,0,0,0,0,0,0,1.999997,-30.434114413601378,0.3315236681839906,-0.08822471972738008,-30.345889693874,-0.5378516242641542,-1.0576142296682494,0,0,0,0,0,616.21510679378,152.537899639466,2.8119798407047445,3.2254860810408665,0,0,4.141951182410278,3.0199392093182706,1.1330170479787605
2066.669,,933.996,974.96,0,0,0,0,0,0,2.066669,-26.38071734781977,-3.8857853095418022,1.0340854439240352,-27.414802791743803,-0.1590590794213699,-0.9554600583007538,0,0,0,0,0,615.6485211133348,146.76988099894348,2.5370664715373277,3.1674216112820632,0,0,4.055345001636663,3.0064437908760633,0.9969229638840844
2133.334,,944.57,977.511,0,0,0,0,0,0,2.1333339999999996,-23.779355604674492,6.753812430563698,-1.7973240506020793,-21.982031554072414,0.5430331175621566,-0.7661172436574394,0,0,0,0,0,610.484892291339,137.13076237825715,3.6336296547071165,2.98529015437569,0,0,3.8404229546988935,2.8843886763401474,0.7695838288407332
2199.998,,943.81,979.252,0,0,0,0,0,0,2.199998,-21.988024625661524,6.05932293414844,-1.612506522530823,-20.3755181031307,0.7506473366984487,-0.7101270748731512,0,0,0,0,0,600.5380166959443,132.62719601419806,3.5953754065426553,2.731397049231646,0,0,3.607910779569251,2.6495765674756955,0.6635313509059354
2266.665,,943.787,974.914,0,0,0,0,0,0,2.266665,-26.275721371736722,6.1017502540937585,-1.6237972798935427,-24.651924091843178,0.19799544975914835,-0.8591682752177849,0,0,0,0,0,594.6285150544079,131.81826093970938,1.4728853975268534,2.591552641615664,0,0,3.494588698549031,2.5101139354273885,0.6445720482912315
2333.33,,943.572,970.903,0,0,0,0,0,0,2.33333,-30.236449595899558,5.952089607224252,-1.583969592150619,-28.652480003748938,-0.31900756149763504,-0.9985955552117903,0,0,0,0,0,594.4372577440771,131.3489588183541,0.4494385188408746,2.584436022460721,0,0,3.4850635323142245,2.505590647193639,0.6335022201132016
2399.996,,939.466,963.468,0,0,0,0,0,0,2.3999960000000002,-37.621207014802735,1.9113440614250976,-0.5086464847540432,-37.11256053004869,-1.4123273910130885,-1.293446081560343,0,0,0,0,0,594.8010683398333,131.55630300276576,0.22070427217682437,2.5939619349152965,0,0,3.4940892336654468,2.514179915504909,0.6383869298953703
2466.668,,944.405,967.626,0,0,0,0,0,0,2.4666680000000003,-33.41298984455557,6.915518622745594,-1.8403572985736274,-31.57263254598194,-0.6963870284788672,-1.100368642526841,0,0,0,0,0,596.7139860896333,132.51747475578176,0.8726484609847862,2.643326263145837,0,0,3.539854083632657,2.5593395115310367,0.661025716710486
2533.334,,944.215,963.569,0,0,0,0,0,0,2.533334,-37.419807103165,6.790601685951742,-1.8071144063605122,-35.61269269680449,-1.2184952828386417,-1.2411727233209575,0,0,0,0,0,600.3432551999726,133.30169981324505,1.8693375575341085,2.7308709312857573,0,0,3.613330018105142,2.6449955466254216,0.6794516919349204
2600.001,,942.77,960.099,0,0,0,0,0,0,2.6000010000000002,-40.839653497679365,5.410600219530011,-1.4398684493298373,-39.39978504834953,-1.7079118021352333,-1.3731603763595297,0,0,0,0,0,596.4194757880102,131.90805458314117,2.7679720054586103,2.6330183342461595,0,0,3.5268688583005288,2.552376732145056,0.6466518117820022
2666.666,,942.013,956.821,0,0,0,0,0,0,2.666666,-44.06753126399644,4.718511425356041,-1.2556897960812536,-42.81184146791519,-2.1488613807284596,-1.4920772859695988,0,0,0,0,0,591.7406106447828,130.860595463806,1.154793149433266,2.519928560191717,0,0,3.432116444422222,2.4419479076141033,0.6220372697588171
2733.331,,941.884,953.967,0,0,0,0,0,0,2.733331,-46.87143887675097,4.654337379342451,-1.2386118005006392,-45.63282707625033,-2.5134252279380203,-1.5903942096505965,0,0,0,0,0,590.5741887334498,129.10822186576652,0.7868978863567214,2.48324108186289,0,0,3.3889521551755366,2.414385919119987,0.5807124109287763
2800.002,,942.015,951.196,0,0,0,0,0,0,2.800002,-49.59237181123888,4.8500840289837015,-1.290703894191995,-48.301667917046885,-2.858326982004396,-1.6834085874928788,0,0,0,0,0,594.6868684581095,127.811866118903,1.3633476941148168,2.5709304984830954,0,0,3.443667193875764,2.511403476934967,0.5500329118057353
2866.663,,941.127,949.152,0,0,0,0,0,0,2.866663,-51.58634205980286,4.02673596807108,-1.0715945280380312,-50.514747531764826,-3.144329440201543,-1.7605387858665624,0,0,0,0,0,590.6744641363337,130.18968525493156,0.07419739096029929,2.4916497756730562,0,0,3.4048509076331115,2.4167756864930796,0.6062292353454217
2933.332,,941.631,948.39,0,0,0,0,0,0,2.933332,-52.29833609164393,4.595310782086358,-1.222903643859483,-51.07543244778445,-3.2167883175005016,-1.7800797632946326,0,0,0,0,0,590.5098736471364,130.2536686575444,0.17719740912828325,2.4882534227112076,0,0,3.4028807620249606,2.412893283192619,0.6077426260827714
3000.002,,939.635,947.779,0,0,0,0,0,0,3.000002,-52.85935914297261,2.6638017976995343,-0.7088905194214611,-52.15046862355115,-3.355718244320745,-1.817546898658554,0,0,0,0,0,590.7715797279826,130.3945013330088,0.05354684469874241,2.4950556442795913,0,0,3.4092530451468543,2.4190717665474506,0.6110601086181646
3066.665,,939.455,950.273,0,0,0,0,0,0,3.066665,-50.315417186456784,2.54820141159621,-0.6781269474538811,-49.6372902390029,-3.0309331841319627,-1.7299576650586748,0,0,0,0,0,590.6592319184433,130.44108513721014,0.13424827069704873,2.492756723105597,0,0,3.407948296641712,2.416421740647767,0.6121617857339443
3133.331,,939.516,952.345,0,0,0,0,0,0,3.133331,-48.193502707480434,2.673519415463943,-0.7114765716270447,-47.48202613585339,-2.7524023859331854,-1.6548424515263374,0,0,0,0,0,590.5399636177522,130.51002714681468,0.1094978526891197,2.4904311996153297,0,0,3.4068258016708963,2.413608901502035,0.6137911946318456
3199.999,,939.783,954.089,0,0,0,0,0,0,3.1999989999999996,-46.39961643789138,3.0047549584387525,-0.7996249663514198,-45.599991471539965,-2.5091817910543677,-1.589249823932077,0,0,0,0,0,590.6745157196494,130.58966182377236,0.1435307006582279,2.4939725544060685,0,0,3.41019812881249,2.416785630096443,0.6156673779648142
3266.669,,939.345,955.79,0,0,0,0,0,0,3.266669,-44.64875836015449,2.6309081561799985,-0.7001368643319569,-43.94862149582253,-2.2957706379683342,-1.5316963166075497,0,0,0,0,0,590.5826376740852,130.4060645096545,0.08928491591142164,2.4908014528207634,0,0,3.406166443308016,2.4146136019996485,0.6113370841134275
3333.329,,937.954,959.884,0,0,0,0,0,0,3.333329,-40.50493742274102,1.3039675999009432,-0.3470114754313962,-40.15792594730963,-1.8058884674663713,-1.3995830850335005,0,0,0,0,0,590.3991550834915,130.70063249203957,0.2875303607752264,2.488329742114872,0,0,3.406968041117588,2.410290437394949,0.6182919317732769
3399.997,,938.17,963.972,0,0,0,0,0,0,3.399997,-36.367140151139665,1.583950714045045,-0.42152057502887197,-35.94561957611079,-1.2615203530838637,-1.2527758830419418,0,0,0,0,0,662.1199762641155,488.87573868226957,351.29671838014724,9.95658700886391,0,0,10.990139474656434,4.110482533332298,9.068492609482993
3466.666,,938.1,967.316,0,0,0,0,0,0,3.466666,-32.97337175979544,1.5778508862126728,-0.41989728899293,-32.55347447080251,-0.8231439692305259,-1.1345529220852963,0,0,0,0,0,588.3913589389203,126.53447720487397,80.03057831195338,2.4193712878052094,0,0,3.3176530782385827,2.362822096344717,0.520028046629597
3533.33,,938.421,968.985,0,0,0,0,0,0,3.53333,-31.25463670489046,1.9626624956572414,-0.522303345236784,-30.732333359653673,-0.5877928182603719,-1.071082555165269,0,0,0,0,0,590.7314486845237,131.00042893463646,0.08723622571691218,2.4976919866751475,0,0,3.4166779410540817,2.41813802438323,0.6253589012185042
3600.0,,938.816,970.775,0,0,0,0,0,0,3.6,-29.41492676033897,2.421396192181078,-0.6443815455150375,-28.770545214823933,-0.3342654583986091,-1.002710361154913,0,0,0,0,0,590.9198883937116,130.9491651872065,0.10020603013583931,2.5016929889863917,0,0,3.4192174595323697,2.422583469073817,0.6241451325724949
3666.664,,937.616,972.925,0,0,0,0,0,0,3.6666640000000004,-27.215250853360885,1.285040626449927,-0.3419746297121407,-26.873276223648745,-0.08907608892060075,-0.93658678716129,0,0,0,0,0,590.7500162644508,131.02264334195917,0.05073040026010914,2.4982478087561297,0,0,3.4172936080618475,2.4185766434272717,0.6258826837538128
3733.33,,937.446,976.167,0,0,0,0,0,0,3.73333,-23.923602999838522,1.1786035655992464,-0.313649601640254,-23.609953398198268,0.33265223199597355,-0.8228535372544878,0,0,0,0,0,590.9523357808089,130.91854929253904,0.10299978660549841,2.502253525310362,0,0,3.4193631278791603,2.4233484537271726,0.6234219893027967
3799.998,,943.416,978.999,0,0,0,0,0,0,3.799998,-21.041983182334093,7.21208512392991,-1.9192795687311208,-19.122703613602972,0.9125520514168126,-0.6664640139240247,0,0,0,0,0,591.3378747458798,131.17322916172986,0.4010935635735385,2.5125671586481193,0,0,3.4293805443571808,2.4324514734911697,0.6294231929534533
3866.663,,937.649,978.228,0,0,0,0,0,0,3.866663,-21.763395101513424,1.5084806639176804,-0.40143648710536906,-21.361958614408056,0.6231668749860348,-0.7445064762343431,0,0,0,0,0,589.4850615547621,128.02779740568843,2.147260463900548,2.4523461891916774,0,0,3.3556405460995005,2.38866249456975,0.5552416759202796
3933.335,,943.077,978.833,0,0,0,0,0,0,3.933335,-21.10883130156253,6.999799809111778,-1.862786205860941,-19.24604509570159,0.8966122872785126,-0.6707627083400333,0,0,0,0,0,582.835635238757,127.53643650686239,2.705094875044631,2.297042571125629,0,0,3.23538407461651,2.231746979775695,0.5437922322224747
3999.997,,934.301,972.358,0,0,0,0,0,0,3.999997,-27.534304398195104,-1.712973458709257,0.45585680647508536,-27.99016120467019,-0.2334142536984276,-0.9755124360958635,0,0,0,0,0,580.3585545445878,127.59654617942266,1.1926704909112524,2.2406549333014416,0,0,3.194508170332566,2.1732972581196583,0.5452646678244097
4066.663,,934.663,970.137,0,0,0,0,0,0,4.066663,-29.705803966015537,-1.287825728720236,0.3427165028027397,-30.04852046881828,-0.4994217689654525,-1.0472503244719604,0,0,0,0,0,577.9842357776582,127.58657103142636,1.3942811999396991,2.186309507351131,0,0,3.15468696097871,2.1172708540470673,0.5450810880380527
4133.333,,937.066,971.788,0,0,0,0,0,0,4.1333329999999995,-28.00532999029474,1.1782431050997957,-0.3135536759008156,-27.691776314393923,-0.19485314114723046,-0.9651131329593374,0,0,0,0,0,578.0760626237472,127.55974970748159,0.3409577281264469,2.1882493464587203,0,0,3.155838946524181,2.119437083238419,0.5444461887742811
4199.997,,941.164,970.3,0,0,0,0,0,0,4.199997000000001,-29.44388987042123,5.33922370735479,-1.420873733627637,-28.023016136793593,-0.23766018831763525,-0.9766574954129251,0,0,0,0,0,576.035295383828,126.90285170738203,2.552376373944885,2.137750848036488,0,0,3.1127996335568144,2.0712672942580457,0.5289900604148232
4266.667,,937.149,971.84,0,0,0,0,0,0,4.266667,-27.854474686815138,1.3871275355791113,-0.369141995512601,-27.48533269130254,-0.16817385528214127,-0.9579181646915329,0,0,0,0,0,571.9514266736944,122.87552467618879,1.3994981584677397,2.0219508436190883,0,0,2.9884332633816713,1.9748134341720684,0.4340473640346927
4333.335,,933.121,971.427,0,0,0,0,0,0,4.333335,-28.218090351659157,-2.5780528453341276,0.6860717120232154,-28.90416206368237,-0.3515331368752103,-1.0073671724101336,0,0,0,0,0,559.4249796344429,120.88256996014054,5.618282217705526,1.7232712772919576,0,0,2.7561236279351595,1.6791866192284912,0.3872934197006768
4399.999,,935.131,971.657,0,0,0,0,0,0,4.399999,-27.938738322517338,-0.5053191886167951,0.13447588118355316,-28.073214203700893,-0.2441474246722398,-0.97840699725316,0,0,0,0,0,554.3157390191354,101.73159133029421,7.822821137325851,1.559541568767739,0,0,2.4039529881718718,1.5582073661347813,-0.06449580480812947
4466.664,,930.882,971.605,0,0,0,0,0,0,4.466664,-27.94141487590116,-4.691666663482238,1.2485465704389445,-29.189961446340103,-0.3884677891343231,-1.0173278457328947,0,0,0,0,0,548.6291121224685,91.23153639088204,6.470082371940226,1.457606082915139,0,0,2.1657503065083747,1.4237924178703891,-0.3121388213055304
4533.335,,924.922,971.349,0,0,0,0,0,0,4.533335,-28.14811629713097,-10.58909046393137,2.817968850276977,-30.966085147407945,-0.6180012144974951,-1.07922926694183,0,0,0,0,0,536.9885786290538,93.04701017664686,3.978834956755988,1.1802283623782626,0,0,1.9889423087763487,1.1491533655491177,-0.2690455905775293
4599.996,,924.731,974.964,0,0,0,0,0,0,4.599996,-24.483854394529658,-10.717605480229622,2.8521692633212052,-27.336023657850863,-0.14887823197323383,-0.9527144497901247,0,0,0,0,0,533.389036090519,93.87836446701067,1.1178123847714774,1.0930550730004247,0,0,1.9417011576801522,1.0642340282532816,-0.24934980593486963
4666.667,,926.842,973.024,0,0,0,0,0,0,4.666667,-26.374614368350763,-8.544192845771363,2.2737807453482404,-28.648395113699003,-0.31847965975023435,-0.998453188720413,0,0,0,0,0,528.8984916794883,95.85501298836247,0.8678663934942594,0.9794988900999837,0,0,1.9004559519855528,0.9583149372160586,-0.20260937000958634
4733.334,,926.754,971.651,0,0,0,0,0,0,4.733334,-27.698406542373164,-8.569865558052015,2.2806127669224843,-29.979019309295648,-0.4904399400521001,-1.044828071704581,0,0,0,0,0,527.2727481317469,95.73710483898334,0.7821516456945081,0.9425918314791911,0,0,1.8737704646611197,0.9199501143602471,-0.20535614882409556
4799.998,,927.03,974.101,0,0,0,0,0,0,4.7999979999999995,-25.199230153986946,-8.231622550161887,2.190599545803498,-27.389829699790443,-0.15583173701581682,-0.9545896966908248,0,0,0,0,0,528.6542097043803,97.77357137518268,0.376072255387526,0.9654977976408537,0,0,1.9264721390080868,0.9525925363161661,-0.15733231392206934
4866.666,,929.907,969.711,0,0,0,0,0,0,4.866666,-29.540080020245,-5.292457169171826,1.4084289253534055,-30.948508945598405,-0.6157297928595807,-1.078616701572193,0,0,0,0,0,529.1185140151176,99.09520043965738,1.2806258184825692,0.9718008515501588,0,0,1.9542029664571412,0.9635774395306976,-0.12615630424627441
4933.333,,929.289,967.932,0,0,0,0,0,0,4.933332999999999,-31.269959809441275,-5.848373964072039,1.5563694894326054,-32.82632929887388,-0.858405760555334,-1.144062452097864,0,0,0,0,0,528.8119739242529,98.94833913753354,0.4472001649980354,0.9650844311309753,0,0,1.9472867138326189,0.9563408880978402,-0.12961506457056818
4999.998,,927.537,963.322,0,0,0,0,0,0,4.999998,-35.83087023655594,-7.538373741989744,2.0061121896576393,-37.83698242621358,-1.505946455459355,-1.318693616346641,0,0,0,0,0,528.8264542993072,99.29252307783315,0.679528728527769,0.9643737119936696,0,0,1.9529312869624171,0.9566900869275831,-0.12149376098772607
5066.665,,929.175,962.116,0,0,0,0,0,0,5.0666649999999995,-36.9878083363044,-5.838452664357078,1.5537292333912431,-38.54153756969564,-1.5969980839824414,-1.3432487555384574,0,0,0,0,0,528.8552653142199,99.1701446674959,0.37886507534721436,0.9654133769694794,0,0,1.951446500387132,0.9573672630365968,-0.12438212129333447
5133.33,,928.541,957.806,0,0,0,0,0,0,5.13333,-41.24877703256436,-6.410614328136035,1.7059928815854777,-42.95476991414984,-2.1673324229347832,-1.4970586247962756,0,0,0,0,0,528.469373906589,99.39076857498114,0.24523885574750567,0.9557248083381916,0,0,1.9491557024642319,0.9482662966173827,-0.11916769685039287
5199.999,,930.204,956.264,0,0,0,0,0,0,5.199999,-42.74177189390866,-4.685853053255983,1.2469994526254538,-43.988771346534115,-2.3009593152863106,-1.533095618254659,0,0,0,0,0,528.6663700516614,99.2498010796675,0.20428902354818354,0.9607531086572384,0,0,1.9498643939144849,0.9529116882218635,-0.12249836833487049
5266.665,,929.947,954.277,0,0,0,0,0,0,5.266665,-44.679798046555675,-4.881175208296781,1.298978579823954,-45.97877662637963,-2.5581332542969304,-1.602451235187005,0,0,0,0,0,528.3120894371347,99.6142052099075,0.24939532209539203,0.9514013465501852,0,0,1.9503618516612247,0.9445597704145583,-0.11389188878889636
5333.335,,933.085,953.499,0,0,0,0,0,0,5.333335,-45.408850329070674,-1.6815742010528538,0.44750083678327157,-45.856351165853944,-2.5423118701843097,-1.5981844659331845,0,0,0,0,0,528.9193070909718,99.37942181432008,0.2013888571825926,0.9662938422502582,0,0,1.9556931020499833,0.9588830061552344,-0.11944525975302425
5399.999,,934.303,953.638,0,0,0,0,0,0,5.399999,-45.22093606216822,-0.4020591499947841,0.10699632219069632,-45.32793238435892,-2.4740228355467644,-1.5797680270621925,0,0,0,0,0,528.5369802733925,99.58947346695315,0.3970151208938392,0.956739790988384,0,0,1.953317351351505,0.9498659217884515,-0.11448038384575764
5466.668,,935.764,949.382,0,0,0,0,0,0,5.466667999999999,-49.42804715426189,1.120380214508259,-0.2981552048492232,-49.12989194941267,-2.96536068635884,-1.7122738318742323,0,0,0,0,0,528.699055476349,99.56072989279004,0.08197222563929368,0.960617743560196,0,0,1.955271097975031,0.9536897413670071,-0.1151621745800832
5533.335,,931.072,950.232,0,0,0,0,0,0,5.533335,-48.529188720724505,-3.510262446613865,0.934151308679628,-49.46334002940414,-3.0084531128239558,-1.723895156469165,0,0,0,0,0,528.6186852629738,99.0085007885774,0.2596209398636651,0.9603751757272492,0,0,1.9453470164819715,0.9517812180658332,-0.12819122860111673
