TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,ToneStart_5000,ToneStart_10000,ToneStart_20000,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
2707582.765,,509.989,483.945,0,0,0,0,0,2707.582765,0,0,-1.358658469436648,-0.9746742425706998,-0.6437237904766416,-0.7149346789600063,3.4109854740617034,-0.028594734285722862,403.650909,206.211929,,0,0,0,0,0,7.353455586485321
2707649.425,,511.382,480.037,0,0,0,0,0,2707.6494249999996,0,0,-5.2661482859007265,0.4197212454207033,0.2772250131081023,-5.543373299008829,2.7333953730733036,-0.22171436243981052,438.27713,240.900955,,0,0,0,0,0,8.983015919046098
2707716.085,,510.913,477.478,0,0,0,0,0,2707.716085,0,0,-7.824638129002835,-0.047883290866707284,-0.03161121158810437,-7.793026917414731,2.417694347869184,-0.31169215949786916,450.827911,274.232483,,0,0,0,0,0,10.163504097944513
2707782.746,,507.721,475.836,0,0,0,0,0,2707.782746,0,0,-9.466127991089309,-3.238487830498798,-2.13889243760448,-7.327235553484829,2.4830603268451363,-0.2930622333296002,466.452728,300.372925,,0,0,0,0,0,11.197899616039946
2707849.398,,509.861,475.361,0,0,0,0,0,2707.849398,0,0,-9.940617948680938,-1.097092582807818,-0.7245767657975852,-9.216041182883352,2.217998244072163,-0.368607449808111,480.0784,325.651978,,0,0,0,0,0,12.17140313564268
2707916.062,,510.322,475.613,0,0,0,0,0,2707.916062,0,0,-9.6881078410795,-0.6346971081951551,-0.4191809417326718,-9.268926899346829,2.2105766237971247,-0.37072268222624327,490.738647,337.344543,,0,0,0,0,0,12.700816695105251
2707982.717,,510.925,479.644,0,0,0,0,0,2707.9827170000003,0,0,-5.6565978289756345,-0.030301846253962594,-0.019999290493377987,-5.636598538482256,2.7203127796305333,-0.22544302609247222,491.402161,352.729065,,0,0,0,0,0,13.156294317727331
2708049.373,,510.4,484.057,0,0,0,0,0,2708.0493730000003,0,0,-1.2430878358481436,-0.5539065876538984,-0.3658216660650229,-0.8772661697831208,3.3882049812531774,-0.03508739156323042,485.065277,355.912201,,0,0,0,0,0,13.138672987972004
2708116.036,,510.015,488.788,0,0,0,0,0,2708.116036,0,0,3.4884221842064562,-0.9375112068051976,-0.6191789223810649,4.107601106587521,4.087747211568534,0.16428880239166838,485.88913,353.67453,,0,0,0,0,0,13.0873430541551
2708182.689,,509.898,492.403,0,0,0,0,0,2708.1826889999998,0,0,7.1039321011290895,-1.0531160595476194,-0.6955318306761757,7.799463931805265,4.605838027549397,0.3119496161879803,494.258087,355.191681,,0,0,0,0,0,13.278328463486652
2708249.354,,510.786,496.091,0,0,0,0,0,2708.249354,0,0,10.792442083227002,-0.16372068538885287,-0.10811770548763257,10.900559788714634,5.041024641734147,0.435981943381665,502.078796,370.673218,,0,0,0,0,0,13.865751440770422
2708316.012,,511.526,494.051,0,0,0,0,0,2708.3160120000002,0,0,8.752951985149934,0.5776745179773002,0.38154755189717626,8.371404433252758,4.68610025155821,0.33482511397460957,502.419312,377.258514,,0,0,0,0,0,14.063260337032537
2708382.666,,511.645,492.412,0,0,0,0,0,2708.3826660000004,0,0,7.114461829854633,0.6980696133493893,0.4610642456869085,6.653397584167725,4.445006903175018,0.2661112149340699,506.751495,380.545868,,0,0,0,0,0,14.234897214323578
2708449.327,,512.495,494.557,0,0,0,0,0,2708.4493270000003,0,0,9.25997170148105,1.5494648309609147,1.0233806141704107,8.23659108731064,4.6671814672720835,0.32943308038212554,504.085052,378.811462,,0,0,0,0,0,14.137630352031657
2708515.981,,513.024,496.776,0,0,0,0,0,2708.515981,0,0,11.479481492948253,2.0798598777915913,1.3736877458361993,10.105793747112052,4.9294926031667385,0.4041942508165196,503.430054,370.014832,,0,0,0,0,0,13.870632363335956
2708582.645,,511.509,492.286,0,0,0,0,0,2708.582645,0,0,6.9899913342775335,0.5662551096447714,0.37400543738801567,6.6159858968895175,4.439756802478755,0.2646148862646353,503.923981,365.674408,,0,0,0,0,0,13.754059340521334
2708649.303,,512.291,487.624,0,0,0,0,0,2708.6493029999997,0,0,2.3285011031010185,1.3496501916495731,0.8914101261723661,1.4370909769286524,3.712986057738685,0.0574783065348876,503.899017,360.616058,,0,0,0,0,0,13.608063038556503
2708715.957,,511.192,487.548,0,0,0,0,0,2708.715957,0,0,2.2530108147210512,0.25204516566981283,0.1664809047355179,2.0865299099855332,3.8041238823780215,0.08345345401630347,510.170349,356.152954,,0,0,0,0,0,13.59637609744486
2708782.616,,510.797,489.437,0,0,0,0,0,2708.782616,0,0,4.142520537962753,-0.14155977993726765,-0.09348121280119191,4.236001750763944,4.1057660810832495,0.16942435170881917,520.498962,344.610992,,0,0,0,0,0,13.472017382414274
