TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart_5000,ToneStart_10000,ToneStart_20000,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,DistFromFED,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,302.714,308.326,0,0,0,0,0,0.0,7.8934023561389495,8.369530924154333,8.279040357886178,-0.3856380017472283,3.9256136437714155,-0.06035883537499217,0,0,0,0,0,,,,,0,0,,,
66.665,,298.646,305.976,0,0,0,0,0,0.066665,5.545224126297512,4.303884660609185,4.257400836205884,1.2878232900916284,4.971367032492251,0.20156601166518748,0,0,0,0,0,,,,,0,0,,,
133.33,,296.151,301.187,0,0,0,0,0,0.13333,0.7580458171824489,1.8112380963909231,1.7917347928694891,-1.0336889756870402,3.5206437138624214,-0.16178971582093776,0,0,0,0,0,,,,,0,0,,,
199.997,,297.106,303.265,0,0,0,0,0,0.199997,2.837867483445507,2.7685913021426245,2.738725563557234,0.09914191988827303,4.228554768437096,0.015517378459032926,0,0,0,0,0,,,,,0,0,,,
266.664,,296.737,302.211,0,0,0,0,0,0.266664,1.7856890704370016,2.401944207306599,2.376047073713389,-0.5903580032763873,3.797683206191466,-0.09240095989146034,0,0,0,0,0,,,,,0,0,,,
333.333,,297.762,303.713,0,0,0,0,0,0.33333300000000005,3.289510632804081,3.429296882507515,3.3922796363784173,-0.10276900357433627,4.102379736208679,-0.016085078079159824,0,0,0,0,0,,,,,0,0,,,
400.0,,298.269,303.664,0,0,0,0,0,0.4,3.2423320612602424,3.9386491866416122,3.896118687781385,-0.6537866265211427,3.758046378005728,-0.10232860657344378,0,0,0,0,0,,,,,0,0,,,
466.663,,295.696,299.418,0,0,0,0,0,0.466663,-1.001846698822817,1.3680010492321344,1.3532953638640928,-2.3551420626869097,2.6948618146903,-0.3686193565011138,0,0,0,0,0,,,,,0,0,,,
533.333,,296.31,300.919,0,0,0,0,0,0.533333,0.5009746530739676,1.9843528583890588,1.962975752733741,-1.4620010996597734,3.2529895665815323,-0.228827769287797,0,0,0,0,0,,,,,0,0,,,
600.001,,295.549,300.874,0,0,0,0,0,0.600001,0.4577958710750636,1.225704296651827,1.2125388378684632,-0.7547429667933996,3.694958312887379,-0.11812997234898004,0,0,0,0,0,,,,,0,0,,,
666.668,,295.21,299.521,0,0,0,0,0,0.666668,-0.8933830174931359,0.8890553993632011,0.8795338437041466,-1.7729168611972823,3.0586969272356335,-0.2774913169182341,0,0,0,0,0,,,,,0,0,,,
733.33,,295.983,301.592,0,0,0,0,0,0.73333,1.179437878117426,1.6644060255497948,1.6464920391061708,-0.46705416098874486,3.8747363245058497,-0.07310183406873583,0,0,0,0,0,,,,,0,0,,,
800.001,,294.708,299.976,0,0,0,0,0,0.800001,-0.4347410596820396,0.3917566689021328,0.3876178975392301,-0.8223589572212697,3.652704780363801,-0.1287130124447742,0,0,0,0,0,,,,,0,0,,,
866.663,,294.693,297.129,0,0,0,0,0,0.866663,-3.279920322542921,0.3791066948391517,0.3751048473764364,-3.6550251699193574,1.8825590916105246,-0.5720729324472,0,0,0,0,0,,,,,0,0,,,
933.334,,292.724,298.856,0,0,0,0,0,0.933334,-1.5510994188284712,-1.587543262035922,-1.5702580000501976,0.019158581221726312,4.178572825108227,0.002998640291520266,0,0,0,0,0,,,,,0,0,,,
999.996,,295.062,298.238,0,0,0,0,0,0.999996,-2.1672788401471053,0.7528061638578265,0.7447593761809083,-2.9120382163280136,2.3468549365653515,-0.45578297395140405,0,0,0,0,0,,,,,0,0,,,
1066.666,,295.443,298.123,0,0,0,0,0,1.066666,-2.2804581222137017,1.1361555717242595,1.1239593924518925,-3.404417514665594,2.0391649276696486,-0.5328486180937367,0,0,0,0,0,,,,,0,0,,,
1133.33,,293.421,299.982,0,0,0,0,0,1.13333,-0.4196376473598207,-0.8834955317495883,-0.8738309147287383,0.45419326736891763,4.450427931329194,0.07108888784129624,0,0,0,0,0,,,,,0,0,,,
1200.0,,296.71,301.356,0,0,0,0,0,1.2,0.9561829121162759,2.407853276306014,2.3818921826785897,-1.4257092705623138,3.275668491661324,-0.22314748744828386,0,0,0,0,0,,,,,0,0,,,
1266.668,,295.072,300.118,0,0,0,0,0,1.266668,-0.2799966622449688,0.7722017140726507,0.7639449880694978,-1.0439416503144665,3.514236771982516,-0.16339443189452588,0,0,0,0,0,,,,,0,0,,,
1333.332,,295.328,300.319,0,0,0,0,0,1.3333320000000002,-0.07717642504132982,1.030549711190588,1.0194966146024158,-1.0966730396437456,3.4812846927489067,-0.17164778149492857,0,0,0,0,0,,,,,0,0,,,
1400.001,,294.92,301.321,0,0,0,0,0,1.400001,0.9266438694708086,0.6248975846969529,0.6182352853548669,0.30840858411594163,4.359326435717144,0.048271132182377954,0,0,0,0,0,,,,,0,0,,,
1466.665,,295.286,300.661,0,0,0,0,0,1.4666649999999999,0.26846394826020514,0.9932449824742662,0.9825956739828791,-0.7141317257226739,3.72033645768044,-0.11177362986443216,0,0,0,0,0,,,,,0,0,,,
1533.332,,296.813,302.878,0,0,0,0,0,1.5333320000000001,2.487284029752061,2.522592186286545,2.4953891534282926,-0.008105123676231507,4.161535614910914,-0.0012685882186171725,0,0,0,0,0,,,,,0,0,,,
1599.996,,297.805,302.785,0,0,0,0,0,1.5999960000000002,2.3961039501434698,3.516938984938008,3.478973096667381,-1.0828691465239113,3.4899108068263622,-0.16948723998040172,0,0,0,0,0,,,,,0,0,,,
1666.669,,298.938,302.202,0,0,0,0,0,1.6666690000000002,1.8149240370257758,4.652285800880179,4.602030866534824,-2.7871068295090486,2.424925114681014,-0.43622911002717896,0,0,0,0,0,,,,,0,0,,,
1733.329,,296.948,300.468,0,0,0,0,0,1.733329,0.0827436898380256,2.664631859815813,2.6358913830083375,-2.553147693170312,2.571127217377748,-0.3996105689841173,0,0,0,0,0,,,,,0,0,,,
1799.996,,294.266,300.265,0,0,0,0,0,1.7999960000000002,-0.11843654545521076,-0.015022134275113785,-0.014757913191766146,-0.10367863226344462,4.101811305203581,-0.016227450272899818,0,0,0,0,0,,,,,0,0,,,
1866.668,,294.851,300.349,0,0,0,0,0,1.866668,-0.03261672346462774,0.5723237481979027,0.566230510476451,-0.5988472339410787,3.7923782482707007,-0.09372966731611478,0,0,0,0,0,,,,,0,0,,,
1933.333,,294.301,300.676,0,0,0,0,0,1.9333330000000002,0.29620282827511346,0.02466908507477683,0.02450368657712609,0.27169914169798737,4.3363865422198495,0.042525486832142495,0,0,0,0,0,,,,,0,0,,,
1999.999,,294.828,299.888,0,0,0,0,0,1.999999,-0.48997767187012187,0.5540141578948123,0.5481191040196397,-1.0380967758897617,3.5178892599522653,-0.16247961071095512,0,0,0,0,0,,,,,0,0,,,
2066.667,,294.516,302.731,0,0,0,0,0,2.066667,2.3548418033904,0.24435900186568915,0.24181566961978881,2.113026133770611,5.487039952067891,0.33072414018708207,0,0,0,0,0,,,,,0,0,,,
2133.331,,295.207,302.639,0,0,0,0,0,2.133331,2.2646610903143483,0.9377034060202618,0.92765528210307,1.3370058082112783,5.002101406355737,0.2092639032138978,0,0,0,0,0,,,,,0,0,,,
2199.997,,295.849,302.549,0,0,0,0,0,2.1999969999999998,2.1764803526509127,1.5820475814282986,1.5650250465660243,0.6114553060848884,4.548701677310891,0.09570304272900539,0,0,0,0,0,,,,,0,0,,,
2266.663,,294.487,302.765,0,0,0,0,0,2.266663,2.394299535821631,0.22239145780179115,0.22008590326166244,2.1742136325599684,5.525276291634498,0.3403010131863751,0,0,0,0,0,,,,,0,0,,,
2333.329,,295.723,303.017,0,0,0,0,0,2.333329,2.648118639830045,1.460735035191874,1.4450255929011455,1.2030930469288996,4.918418727475169,0.18830430308052784,0,0,0,0,0,,,,,0,0,,,
2400.002,,295.541,303.229,0,0,0,0,0,2.4000019999999997,2.861937855674853,1.2810785596810206,1.2673137273316553,1.5946241283431977,5.163088238013189,0.24958550457054188,0,0,0,0,0,,,,,0,0,,,
2466.664,,294.22,304.121,0,0,0,0,0,2.466664,3.755756692225077,-0.037578601344023355,-0.037070228025252505,3.7928269202503295,6.536754919126865,0.5936412247963155,0,0,0,0,0,,,,,0,0,,,
2533.33,,295.187,309.687,0,0,0,0,0,2.53333,9.32357555876348,0.9317640793906321,0.9217802430176334,8.401795315745847,9.41691972580755,1.315022321503171,0,0,0,0,0,,,,,0,0,,,
2599.999,,295.915,313.092,0,0,0,0,0,2.599999,12.73039442799768,1.6621065667488324,1.644217469752869,11.086176958244812,11.09440172850069,1.73517321148068,0,0,0,0,0,,,,,0,0,,,
