TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,ToneStart_5000,ToneStart_10000,ToneStart_20000,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED,Xpos_cm,Ypos_cm
1266.662,,806.451,767.372,0,0,0,0,0,1.266662,0,0,47.99075396252215,47.66827234024299,2.3484709881099928,45.64228297441216,15.144851328769056,2.0417081209823884,,,,0,0,0,0,0,,,
1333.331,,805.624,766.791,0,0,0,0,0,1.3333309999999998,0,0,47.43751921849525,46.911380327475285,2.3111812260993423,45.12633799239591,15.021731740037758,2.018628445928596,,,,0,0,0,0,0,,,
1399.999,,805.004,766.088,0,0,0,0,0,1.399999,0,0,46.76227800235972,46.36145587490455,2.2840881248189966,44.47818987754073,14.867064610558,1.9896349516627387,,,,0,0,0,0,0,,,
1466.661,,804.2,766.984,0,0,0,0,0,1.466661,0,0,47.68602823468802,45.627493747215226,2.247928048342188,45.43810018634584,15.096127333442084,2.032574448663816,,,,0,0,0,0,0,,,
1533.329,,805.247,768.313,0,0,0,0,0,1.533329,0,0,49.042774912356776,46.74450656740191,2.3029598646713043,46.73981504768548,15.406754636662008,2.090803827879807,,,,0,0,0,0,0,,,
1599.998,,803.77,774.911,0,0,0,0,0,1.599998,0,0,55.66851595493904,45.33748909495933,2.233640403232736,53.43487555170631,17.004392223067033,2.390292777834196,,,,0,0,0,0,0,,,
1666.667,,803.543,777.18,0,0,0,0,0,1.666667,0,0,57.96525094768242,45.180440294763,2.225903087625501,55.73934786005692,17.554306831671298,2.493378327458789,,,,0,0,0,0,0,,,
1733.333,,802.795,777.19,0,0,0,0,0,1.733333,0,0,58.00297864444883,44.50235703650753,2.192495992693567,55.81048265175527,17.571281677059197,2.496560387435419,,,,0,0,0,0,0,,,
1799.997,,800.481,777.295,0,0,0,0,0,1.799997,0,0,58.135699463322,42.25824038774158,2.081935206815247,56.05376425650675,17.629335795554237,2.5074430601620485,,,,0,0,0,0,0,,,
1866.663,,800.225,776.859,0,0,0,0,0,1.866663,0,0,57.72741506910131,42.07209455689133,2.072764369212801,55.65465069988851,17.53409560781969,2.489589584467188,,,,0,0,0,0,0,,,
1933.334,,800.145,774.876,0,0,0,0,0,1.933334,0,0,55.77212670953247,42.061922697751584,2.072263232722881,53.69986347680959,17.067626105544157,2.4021464355258795,,,,0,0,0,0,0,,,
2000.001,,800.756,772.654,0,0,0,0,0,2.000001,0,0,53.57783064513456,42.74271539867698,2.105803813635164,51.47202683149939,16.535999011393105,2.302489015376629,,,,0,0,0,0,0,,,
2066.665,,800.397,768.932,0,0,0,0,0,2.066665,0,0,49.88352729389851,42.45347372670983,2.09155375823852,47.79197353565999,15.657830477759129,2.137869846261544,,,,0,0,0,0,0,,,
2133.333,,798.19,767.018,0,0,0,0,0,2.133333,0,0,47.9972195654351,40.316205021292944,1.9862570447927312,46.01096252064237,15.23282906997728,2.05820019750714,,,,0,0,0,0,0,,,
2199.999,,797.464,764.415,0,0,0,0,0,2.199999,0,0,45.421904968699664,39.659903020551496,1.953923046016246,43.46798192268342,14.62599939571848,1.944445499012672,,,,0,0,0,0,0,,,
2266.668,,797.856,764.058,0,0,0,0,0,2.266668,0,0,45.09258558146382,40.12157296639987,1.976668116802769,43.11591746466105,14.54198650134119,1.9286966622716053,,,,0,0,0,0,0,,,
2333.328,,797.891,762.443,0,0,0,0,0,2.333328,0,0,43.50525642368757,40.22620233810085,1.9818228869737304,41.52343353671384,14.161973179952025,1.85746036214949,,,,0,0,0,0,0,,,
2400.001,,798.674,762.948,0,0,0,0,0,2.400001,0,0,44.03792662859962,41.07881412803954,2.023828470594609,42.01409815800501,14.279060133956872,1.8794091753263105,,,,0,0,0,0,0,,,
2466.663,,798.197,762.429,0,0,0,0,0,2.466663,0,0,43.546586237081215,40.67138329213992,2.003755595402094,41.54283064167912,14.16660189748809,1.8583280493936485,,,,0,0,0,0,0,,,
2533.333,,798.137,761.698,0,0,0,0,0,2.5333330000000003,0,0,42.84324313455977,40.68092967628854,2.004225916646022,40.83901721791375,13.998651394434582,1.8268444887715,,,,0,0,0,0,0,,,
2599.997,,797.457,761.134,0,0,0,0,0,2.599997,0,0,42.30689151458546,40.07043869024949,1.9741488869046209,40.33274262768084,13.877839444503415,1.804197397632236,,,,0,0,0,0,0,,,
2666.663,,796.268,759.146,0,0,0,0,0,2.666663,0,0,40.34653469711827,38.95091869340672,1.9189935496250297,38.42754114749325,13.42320255323198,1.7189723589025256,,,,0,0,0,0,0,,,
2733.332,,796.576,757.912,0,0,0,0,0,2.733332,0,0,39.14017309761107,39.32837073963401,1.9375894612436249,37.20258363636744,13.130891802590012,1.664176552572548,,,,0,0,0,0,0,,,
2800.0,,795.805,757.553,0,0,0,0,0,2.8,0,0,38.80880505902496,38.6267906757106,1.9030247503287128,36.90578030869625,13.060065832940776,1.6508997021402283,,,,0,0,0,0,0,,,
2866.661,,794.615,756.793,0,0,0,0,0,2.866661,0,0,38.0764280970958,37.506172274703886,1.847815298024556,36.22861279907124,12.89847382566624,1.62060808845294,,,,0,0,0,0,0,,,
2933.328,,794.176,754.712,0,0,0,0,0,2.933328,0,0,36.0230476003868,37.13652908301253,1.8296041048629,34.1934434955239,12.4128228039776,1.529569222212262,,,,0,0,0,0,0,,,
2999.996,,792.338,754.076,0,0,0,0,0,2.999996,0,0,35.41466149797486,35.36785590914553,1.7424669695574908,33.67219452841737,12.288437529008975,1.5062522849374174,,,,0,0,0,0,0,,,
3066.664,,790.586,754.865,0,0,0,0,0,3.0666640000000003,0,0,36.23126937700136,33.68515172764842,1.6595652644213688,34.57170411257999,12.503086869388602,1.546489887073049,,,,0,0,0,0,0,,,
3133.329,,790.009,754.874,0,0,0,0,0,3.1333290000000003,0,0,36.267869997019375,33.177413437480936,1.6345505467540404,34.63331945026533,12.517790094150504,1.5492461150075667,,,,0,0,0,0,0,,,
3199.999,,788.61,753.554,0,0,0,0,0,3.199999,0,0,34.9754666713917,31.847649363972323,1.5690371247664998,33.4064295466252,12.22501821803988,1.4943638673071684,,,,0,0,0,0,0,,,
3266.661,,787.707,752.21,0,0,0,0,0,3.266661,0,0,33.65905402091789,31.013846023982865,1.527958176135244,32.13109584478265,11.920686232384329,1.437314591803701,,,,0,0,0,0,0,,,
3333.334,,788.177,751.288,0,0,0,0,0,3.333334,0,0,32.7646399096127,31.5530231529483,1.5545217895458103,31.210118120066888,11.700913964700712,1.3961166591575571,,,,0,0,0,0,0,,,
3399.996,,787.884,750.268,0,0,0,0,0,3.399996,0,0,31.77221523647256,31.329157939670267,1.543492632962329,30.22872260351023,11.466724241779064,1.3522160681820194,,,,0,0,0,0,0,,,
3466.667,,786.323,750.322,0,0,0,0,0,3.466667,0,0,31.853788276420005,29.83727114250996,1.4699919186272534,30.38379635779275,11.503729382861495,1.3591529548326575,,,,0,0,0,0,0,,,
3533.33,,785.404,752.942,0,0,0,0,0,3.53333,0,0,34.50135200012619,28.98734515312185,1.4281186562115795,33.07323334391461,12.145507842177231,1.4794590608728346,,,,0,0,0,0,0,,,
3599.995,,786.477,755.15,0,0,0,0,0,3.599995,0,0,36.73691054466212,30.129390352412884,1.4843837415455412,35.25252680311658,12.665551109917184,1.5769450073175144,,,,0,0,0,0,0,,,
3666.662,,785.734,754.923,0,0,0,0,0,3.666662,0,0,36.53746391096081,29.45540675266068,1.4511786242898583,35.08628528667095,12.62588101359244,1.5695085551496473,,,,0,0,0,0,0,,,
3733.33,,785.5,755.231,0,0,0,0,0,3.73333,0,0,36.87301168679187,29.29039333159108,1.443048916093113,35.42996277069876,12.707892530255236,1.5848822188757092,,,,0,0,0,0,0,,,
3799.995,,785.317,754.568,0,0,0,0,0,3.799995,0,0,36.23755222106479,29.17634596652329,1.437430150100632,34.80012207096416,12.557594086389148,1.5567076669521278,,,,0,0,0,0,0,,,
3866.664,,784.933,754.05,0,0,0,0,0,3.866664,0,0,35.74708840694575,28.86127191200694,1.421907411968302,34.32518099497745,12.444259230958297,1.5354622123289707,,,,0,0,0,0,0,,,
3933.332,,784.791,754.273,0,0,0,0,0,3.933332,0,0,35.997618180360405,28.788166011725707,1.4183057071318443,34.57931247322856,12.50490244714713,1.5468302305158226,,,,0,0,0,0,0,,,
3999.999,,784.12,759.626,0,0,0,0,0,3.999999,0,0,41.37814154305056,28.186028282087022,1.3886402168675795,39.98950132618298,13.795932013771427,1.7888432455816556,,,,0,0,0,0,0,,,
4066.662,,784.238,766.506,0,0,0,0,0,4.066662,0,0,48.28565725861711,28.37285564278068,1.3978446313677,46.88781262724941,15.44207119514065,2.0974241772661606,,,,0,0,0,0,0,,,
4133.328,,783.956,769.969,0,0,0,0,0,4.133328000000001,0,0,51.77616821797528,28.15965533677468,1.3873409022525116,50.38882731572277,16.27751587163042,2.254034444222833,,,,0,0,0,0,0,,,
4200.001,,784.099,777.037,0,0,0,0,0,4.200001,0,0,58.87167607192134,28.3714315001705,1.397774468202933,57.47390160371841,17.968222173414492,2.570969811361981,,,,0,0,0,0,0,,,
4266.664,,783.03,780.53,0,0,0,0,0,4.266664,0,0,62.392173808493226,27.37116661377877,1.3484944666545406,61.04367934183868,18.820075728152005,2.730656043580215,,,,0,0,0,0,0,,,
4333.333,,781.676,783.699,0,0,0,0,0,4.333333,0,0,65.58866802952059,26.085877192685416,1.2851721752062262,64.30349585431436,19.597963453287147,2.8764768354578982,,,,0,0,0,0,0,,,
4399.997,,782.259,783.791,0,0,0,0,0,4.399997,0,0,65.70815419995074,26.73755191432588,1.317278202048113,64.39087599790263,19.61881491558808,2.8803855958693085,,,,0,0,0,0,0,,,
4466.664,,781.284,785.021,0,0,0,0,0,4.466664,0,0,66.96563561999403,25.83119903634713,1.2726249588543994,65.69301066113964,19.929542395839967,2.938633754008859,,,,0,0,0,0,0,,,
4533.333,,780.781,788.097,0,0,0,0,0,4.533333,0,0,70.06911187822743,25.39681754055755,1.2512243068107964,68.81788757141663,20.67522957846504,3.078418316677639,,,,0,0,0,0,0,,,
4599.998,,780.448,788.068,0,0,0,0,0,4.599997999999999,0,0,70.06758050361202,25.13240126784273,1.2381973231526868,68.82938318045933,20.677972767578,3.078932547710983,,,,0,0,0,0,0,,,
4666.666,,780.22,786.274,0,0,0,0,0,4.666666,0,0,68.3010443820283,24.97295743531174,1.23034201160381,67.07070237042448,20.258300000929594,3.000261792041792,,,,0,0,0,0,0,,,
4733.329,,781.048,783.957,0,0,0,0,0,4.733329,0,0,66.01150021961371,25.869477832706025,1.274510838454394,64.73698938115932,19.701407709173235,2.89586822424204,,,,0,0,0,0,0,,,
4799.999,,780.662,778.962,0,0,0,0,0,4.799999,0,0,61.04395295988934,25.55197480793084,1.258868432362361,59.785084527526976,18.51973813147289,2.674355545753514,,,,0,0,0,0,0,,,
4866.665,,780.513,775.42,0,0,0,0,0,4.866665,0,0,57.52939807444295,25.471437072408776,1.2549005836602556,56.27449749078269,17.682009212237503,2.517317080645304,,,,0,0,0,0,0,,,
4933.334,,781.07,769.907,0,0,0,0,0,4.933333999999999,0,0,52.04383844664187,26.09687183035737,1.2857138474861085,50.75812459915576,16.36564102303353,2.270554153875932,,,,0,0,0,0,0,,,
4999.995,,780.399,767.355,0,0,0,0,0,4.999995,0,0,49.51926955112151,25.49426780878593,1.256025384439853,48.26324416668166,15.770289457485578,2.1589511115233377,,,,0,0,0,0,0,,,
5066.668,,780.997,764.437,0,0,0,0,0,5.066668,0,0,46.62869961884144,26.1606455403861,1.2888557837589083,45.339843835082526,15.07268048934157,2.028179164790201,,,,0,0,0,0,0,,,
5133.333,,780.501,762.203,0,0,0,0,0,5.133333,0,0,44.42212042249071,25.73298452593292,1.2677862293427136,43.154334193148,14.55115385828152,1.9304151509496883,,,,0,0,0,0,0,,,
5199.996,,779.958,761.477,0,0,0,0,0,5.1999960000000005,0,0,43.723534432812585,25.25829093784773,1.244399523407013,42.47913490940557,14.39003152736714,1.9002115815605047,,,,0,0,0,0,0,,,
5266.662,,780.306,760.126,0,0,0,0,0,5.266662,0,0,42.39994370730142,25.674569913587,1.264908319475018,41.1350353878264,14.069290002439285,1.8400862168815468,,,,0,0,0,0,0,,,
5333.33,,780.227,758.903,0,0,0,0,0,5.33333,0,0,41.20434783560677,25.66382044039733,1.264378725701771,39.939969109905,13.78411217578548,1.7866275297665264,,,,0,0,0,0,0,,,
5400.0,,779.613,756.05,0,0,0,0,0,5.4,0,0,38.378746818656055,25.11804253040259,1.237489911933009,37.14125690672304,13.116257448162244,1.66143323489016,,,,0,0,0,0,0,,,
5466.666,,778.653,754.25,0,0,0,0,0,5.466666,0,0,36.60613819239632,24.226230060152943,1.1935530303002704,35.41258516209604,12.703745723717962,1.584104869402912,,,,0,0,0,0,0,,,
5533.329,,777.663,751.431,0,0,0,0,0,5.533329,0,0,33.814522370105124,23.30438407212113,1.1481364888064851,32.66638588129864,12.048422117885655,1.4612596257374406,,,,0,0,0,0,0,,,
5599.995,,777.303,749.245,0,0,0,0,0,5.599995,0,0,31.65590181795721,23.012510715349435,1.1337567783224654,30.52214503963475,11.536743431652784,1.365341681794505,,,,0,0,0,0,0,,,
5666.662,,776.961,747.033,0,0,0,0,0,5.6666620000000005,0,0,29.47127571548685,22.73860795811629,1.1202624244926018,28.351013290994253,11.018647787172476,1.2682208316957686,,,,0,0,0,0,0,,,
5733.33,,776.224,748.336,0,0,0,0,0,5.73333,0,0,30.80164406388837,22.069675813883578,1.0873061770505146,29.71433788683786,11.343976978071064,1.3292061882001618,,,,0,0,0,0,0,,,
5800.001,,776.071,747.214,0,0,0,0,0,5.800001,0,0,29.707007685121766,21.98471633673444,1.0831204826185492,28.623887202503216,11.08376349704758,1.2804272518138071,,,,0,0,0,0,0,,,
5866.666,,775.681,746.288,0,0,0,0,0,5.866666,0,0,28.80836288720161,21.662720358663023,1.0672567224148135,27.7411061647868,10.873106077958628,1.240937964769044,,,,0,0,0,0,0,,,
5933.333,,776.239,745.649,0,0,0,0,0,5.933332999999999,0,0,28.19671295483215,22.288696057898505,1.0980966367687597,27.098616318063392,10.719789177029586,1.2121975808044796,,,,0,0,0,0,0,,,
5999.995,,776.55,743.815,0,0,0,0,0,5.999995,0,0,26.390055018133125,22.667636313876983,1.1167658679448442,25.27328915018828,10.284212636812793,1.130545545471591,,,,0,0,0,0,0,,,
6066.662,,775.285,743.201,0,0,0,0,0,6.066662,0,0,25.803393180161493,21.470551333143703,1.0577891403733135,24.74560403978818,10.158291509489867,1.1069407013442851,,,,0,0,0,0,0,,,
6133.332,,774.745,742.665,0,0,0,0,0,6.133332,0,0,25.29472662116541,20.99843908758635,1.034529609314488,24.26019701185092,10.042459171294867,1.0852270751552309,,,,0,0,0,0,0,,,
6199.997,,774.673,742.653,0,0,0,0,0,6.199997000000001,0,0,25.310052063024045,20.994291447225123,1.0343252677183727,24.27572679530568,10.046165032614738,1.0859217661945562,,,,0,0,0,0,0,,,
6266.663,,774.104,740.501,0,0,0,0,0,6.266662999999999,0,0,23.185371967082915,20.493114536424628,1.009633809209457,22.175738157873457,9.545046218801142,0.9919833482276068,,,,0,0,0,0,0,,,
6333.329,,774.161,741.079,0,0,0,0,0,6.333329,0,0,23.790685924864874,20.61790735191107,1.0157819707855211,22.77490395407936,9.688024731979915,1.0187857251510897,,,,0,0,0,0,0,,,
6399.996,,773.134,740.653,0,0,0,0,0,6.399996,0,0,23.3919943474084,19.65867092466397,0.968523316339964,22.42347103106844,9.60416254035891,1.0030651387532925,,,,0,0,0,0,0,,,
6466.667,,773.717,740.032,0,0,0,0,0,6.466667,0,0,22.79829846437576,20.30940831537657,1.0005831637445797,21.797715300631182,9.454838889847538,0.9750733190342554,,,,0,0,0,0,0,,,
6533.328,,774.617,738.192,0,0,0,0,0,6.533328,0,0,20.98559254453562,21.27710531894604,1.0482586449926556,19.937333899542963,9.010897382576264,0.8918532089259195,,,,0,0,0,0,0,,,
6600.0,,773.803,737.356,0,0,0,0,0,6.6,0,0,20.176885187578023,20.53078327579908,1.0114896331616456,19.16539555441637,8.8266902773797,0.8573222283212414,,,,0,0,0,0,0,,,
6666.663,,774.277,736.765,0,0,0,0,0,6.666663,0,0,19.613168207554963,21.07242189754095,1.0381745168172083,18.57499369073776,8.685803095265355,0.8309118868317159,,,,0,0,0,0,0,,,
6733.33,,773.101,734.992,0,0,0,0,0,6.73333,0,0,17.867446927073047,19.96403439254709,0.9835676434725368,16.88387928360051,8.282253651891258,0.7552635670380257,,,,0,0,0,0,0,,,
6799.995,,772.531,734.534,0,0,0,0,0,6.799995,0,0,17.436718892249246,19.461614689078942,0.958814956357659,16.477903935891586,8.185376039767498,0.7371031440635516,,,,0,0,0,0,0,,,
6866.664,,771.684,736.69,0,0,0,0,0,6.866664,0,0,19.619986558810524,18.6821688828652,0.92041403770134,18.699572521109182,8.715531254070228,0.8364846494784578,,,,0,0,0,0,0,,,
6933.329,,772.634,738.512,0,0,0,0,0,6.933329,0,0,21.46924665620736,19.699688882386223,0.9705441460697336,20.498702510137623,9.14485637989606,0.916964811072514,,,,0,0,0,0,0,,,
7000.0,,771.574,738.191,0,0,0,0,0,7.0,0,0,21.17550327474555,18.707184829232915,0.9216464971153484,20.253856777630205,9.086429014693042,0.9060121704973584,,,,0,0,0,0,0,,,
7066.663,,771.801,739.32,0,0,0,0,0,7.066662999999999,0,0,22.331750692628702,19.001642566218493,0.9361535321337732,21.39559716049493,9.358881720458086,0.9570854398396326,,,,0,0,0,0,0,,,
7133.332,,771.104,736.962,0,0,0,0,0,7.133332,0,0,20.00099463385117,18.37207627628049,0.9051367203221768,19.095857913529,8.810096558968212,0.854211613407581,,,,0,0,0,0,0,,,
7199.995,,770.662,735.311,0,0,0,0,0,7.199995,0,0,18.37723019612963,17.997473836446034,0.886681200123256,17.490548996006375,8.427022819323135,0.7824016153093514,,,,0,0,0,0,0,,,
7266.668,,771.448,733.778,0,0,0,0,0,7.266667999999999,0,0,16.871463917278902,18.8508514349777,0.9287245127988686,15.942739404480031,8.057670103461104,0.7131637243273115,,,,0,0,0,0,0,,,
7333.332,,772.091,733.975,0,0,0,0,0,7.333332,0,0,17.095688037746527,19.561189885064323,0.9637207226992552,16.131967315047273,8.102825426872679,0.7216284227723533,,,,0,0,0,0,0,,,
7399.999,,772.572,732.614,0,0,0,0,0,7.399999,0,0,15.76190746032296,20.109501326818418,0.9907343558540842,14.771173104468875,7.778100060032942,0.6607562575416762,,,,0,0,0,0,0,,,
7466.664,,771.255,732.695,0,0,0,0,0,7.466664,0,0,15.870120144881412,18.859780725873293,0.9291644317394888,14.940955713141925,7.818615164709151,0.6683511127579167,,,,0,0,0,0,0,,,
7533.334,,770.732,733.847,0,0,0,0,0,7.533334,0,0,17.049328949878145,18.404035159351565,0.9067112370613464,16.142617712816797,8.105366923813078,0.7221048451202432,,,,0,0,0,0,0,,,
7599.995,,771.279,733.483,0,0,0,0,0,7.599995,0,0,16.71252816373476,19.01825052185597,0.9369717554770748,15.775556408257684,8.017775342478405,0.705685157112155,,,,0,0,0,0,0,,,
7666.664,,770.819,733.174,0,0,0,0,0,7.666664,0,0,16.43072472442543,18.625443970056608,0.9176193741786368,15.513105350246796,7.955146830814001,0.6939449806446092,,,,0,0,0,0,0,,,
7733.335,,769.791,732.394,0,0,0,0,0,7.733335,0,0,15.677916184465404,17.66460946462496,0.8702819872928228,14.80763419717258,7.786800744979681,0.6623872651123269,,,,0,0,0,0,0,,,
7799.995,,769.717,731.59,0,0,0,0,0,7.799995,0,0,14.90109724451372,17.657733929813276,0.8699432506533832,14.031153993860338,7.6015098193538355,0.6276531143737796,,,,0,0,0,0,0,,,
7866.666,,769.581,730.098,0,0,0,0,0,7.866666,0,0,13.436276876668105,17.588839533510964,0.8665490337787903,12.569727842889312,7.252770723247936,0.5622793984637681,,,,0,0,0,0,0,,,
7933.33,,769.141,728.788,0,0,0,0,0,7.93333,0,0,12.15344774382288,17.21590817027993,0.8481758424296821,11.305271901393198,6.951034489904845,0.505716715877878,,,,0,0,0,0,0,,,
8000.0,,768.653,728.364,0,0,0,0,0,8.0,0,0,11.756615146092372,16.794952934286925,0.8274366612750065,10.929178484817363,6.8612875820225065,0.4888929960104609,,,,0,0,0,0,0,,,
8066.661,,768.682,727.07,0,0,0,0,0,8.066661,0,0,10.48977297296517,16.890958757809017,0.8321665755169131,9.657606397448257,6.557853227787123,0.43201198813775,,,,0,0,0,0,0,,,
8133.333,,767.501,725.273,0,0,0,0,0,8.133333,0,0,8.719929373665423,15.776945757529006,0.7772825511693583,7.942646822496064,6.148613628762839,0.3552970066961037,,,,0,0,0,0,0,,,
8199.998,,766.726,724.456,0,0,0,0,0,8.199997999999999,0,0,7.930077017468761,15.068895860278417,0.7423990912903288,7.1876779261784325,5.9684559312186,0.3215251174248118,,,,0,0,0,0,0,,,
8266.661,,765.791,724.293,0,0,0,0,0,8.266661000000001,0,0,7.794217943143622,14.200814108043003,0.6996313497887655,7.094586593354856,5.946241611841177,0.3173608794018031,,,,0,0,0,0,0,,,
8333.332,,765.269,723.695,0,0,0,0,0,8.333332,0,0,7.223356222704297,13.745710549632465,0.6772097848930374,6.54614643781126,5.815367722671088,0.2928276035340302,,,,0,0,0,0,0,,,
8400.0,,764.7,725.25,0,0,0,0,0,8.4,0,0,8.805487379409556,13.243574159038417,0.6524710557397602,8.153016323669796,6.198813955093958,0.3647074281510124,,,,0,0,0,0,0,,,
8466.662,,764.759,726.502,0,0,0,0,0,8.466662,0,0,10.08461019502397,13.36940194803094,0.6586702073052525,9.425939987718715,6.502570835123287,0.4216488958627908,,,,0,0,0,0,0,,,
8533.329,,764.039,728.522,0,0,0,0,0,8.533329,0,0,12.131729146705538,12.716204959164996,0.6264891829979448,11.505239963707591,6.998752728185469,0.5146618516195169,,,,0,0,0,0,0,,,
8600.0,,763.392,731.236,0,0,0,0,0,8.6,0,0,14.872843827924385,12.135982198890588,0.5979033764643569,14.274940451460028,7.659684410529507,0.6385583705930151,,,,0,0,0,0,0,,,
8666.667,,765.2,732.101,0,0,0,0,0,8.666667,0,0,15.764950986576764,14.010725668973691,0.6902662718987889,15.074684714677977,7.850526822433245,0.6743331883828386,,,,0,0,0,0,0,,,
8733.333,,764.839,730.174,0,0,0,0,0,8.733333,0,0,13.865051844588264,13.716438390710778,0.67576763486197,13.189284209726296,7.400615023976935,0.589993903154223,,,,0,0,0,0,0,,,
8799.998,,764.844,729.313,0,0,0,0,0,8.799998,0,0,13.031146403669482,13.7881203799393,0.679299187941791,12.351847215727693,7.200778022197087,0.5525329831468566,,,,0,0,0,0,0,,,
8866.666,,765.085,728.096,0,0,0,0,0,8.866665999999999,0,0,11.84123629071496,14.095775650833277,0.6944564252219253,11.146779865493034,6.913213646680517,0.4986269198440159,,,,0,0,0,0,0,,,
8933.335,,765.78,726.6,0,0,0,0,0,8.933335,0,0,10.372320693959296,14.857402215585807,0.7319794441751293,9.640341249784166,6.553733257724654,0.4312396693601048,,,,0,0,0,0,0,,,
8999.995,,764.949,725.689,0,0,0,0,0,8.999995,0,0,9.4883955533885,14.092990100385125,0.6943191896433645,8.794076363745136,6.351789662266668,0.3933838528292627,,,,0,0,0,0,0,,,
