TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart_5000,ToneStart_10000,ToneStart_20000,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,DistFromFED,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED_orig,Xpos_cm,Ypos_cm
1636522.684,,538.459,566.793,0,0,0,0,0,1636.5226839999998,22.890133391587028,9.134371399685392,0.7107161801149354,22.179417211472092,6.772306244458243,0.9910371999899305,0,0,0,0,0,531.2808487029317,116.51963738824298,0.4006538790416725,10.812425925950787,0,0,8.539148787333472,10.331853739966906,3.1876876729228982
1636589.348,,536.48,565.464,0,0,0,0,0,1636.589348,21.56282204805882,7.157683023572872,0.5569168413687139,21.005905206690105,6.591038441680097,0.9386014646284006,0,0,0,0,0,531.0448016874512,116.24853261872823,0.3117258930198616,10.802723262192494,0,0,8.528682434413838,10.325008187576016,3.1769538564485087
1636656.003,,534.017,564.282,0,0,0,0,0,1636.656003,20.38251042943125,4.696994286513473,0.3654590955786066,20.017051333852642,6.438294057244758,0.8944167611264011,0,0,0,0,0,530.0173447869093,115.2881310393279,1.5560412627037312,10.761701782991862,0,0,8.485718031505638,10.294058887262064,3.137925571397627
1636722.662,,537.273,559.733,0,0,0,0,0,1636.722662,15.835198865005395,7.955305639288781,0.6189771197356037,15.216221745269792,5.6967287153577,0.6799025262511479,0,0,0,0,0,524.0514633499886,114.70480961424406,4.4021060459267,10.549673430689753,0,0,8.293977525047065,10.08816051824223,3.0861994187641155
1636789.326,,536.184,556.944,0,0,0,0,0,1636.7893259999998,13.047887380104612,6.868617116564337,0.5344256151899959,12.513461764914616,5.279243967797148,0.5591357965558976,0,0,0,0,0,521.555691609076,111.33388607736217,1.8024052930281274,10.445149322985166,0,0,8.177436991483418,10.018427467719214,2.955038993567877
1636855.98,,536.059,557.483,0,0,0,0,0,1636.85598,13.58857559480657,6.745928198243519,0.5248796115116918,13.06369598329488,5.364236492264479,0.5837217707464265,0,0,0,0,0,521.3859717791468,103.7541498726197,4.675772228098002,10.405600340799332,0,0,8.088869273651301,10.052243673575274,2.6886642742278233
1636922.638,,537.514,552.468,0,0,0,0,0,1636.922638,8.575263863713758,8.203239369753305,0.6382679924189958,7.936995871294762,4.572335207047225,0.35464674700970317,0,0,0,0,0,519.9104182329179,104.42062954918418,1.2246120132939664,10.356369179664917,0,0,8.049624015084582,9.997065472357958,2.704267835644564
1636989.303,,534.21,551.206,0,0,0,0,0,1636.989303,7.314952262799807,4.901550735098908,0.38137493082553003,6.933577331974277,4.417341075629481,0.30981125425781053,0,0,0,0,0,518.7100738089788,105.85510448647975,2.1331055493497413,10.320145299520373,0,0,8.027683449301893,9.94749797814724,2.7482145072699526
1637055.959,,535.214,556.396,0,0,0,0,0,1637.055959,12.506640386844538,5.907861739541886,0.4596725365213537,12.046967850323185,5.207186480048589,0.5382915688414783,0,0,0,0,0,515.2485753729759,107.20215976532934,2.202103911432249,10.204389290808514,0,0,7.934349273427147,9.819190895925628,2.7772380070384255
1637122.621,,536.923,553.491,0,0,0,0,0,1637.122621,9.603328615743408,7.619172903145795,0.5928237851106387,9.010504830632769,4.738155931103648,0.4026140719886551,0,0,0,0,0,505.3534307298125,101.15176701950585,5.560698007763523,9.831065281986126,0,0,7.558570552758423,9.504346333284346,2.5134130889404873
