TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED,Xpos_cm,Ypos_cm
666.666,,300.176,327.494,0,0,0,0,0,0.6666660000000001,0,0,0,0,0,-12.63290166968818,-12.399689775408376,-17.851340858315535,5.218439188627354,5.337295894423681,0.4632300419426949,99.2314606,472.92804,,0,0,16.158953564679624,-7.028186146179814,13.734277335559325
733.328,,300.741,322.391,0,0,0,0,0,0.733328,0,0,0,0,0,-17.724296553959732,-11.82600579347951,-17.02546119295277,-0.6988353610069638,3.3222033990324453,-0.0620341680508199,91.8361053,457.699097,,0,0,15.796614389411612,-7.233817625027685,13.14293836319434
799.999,,299.6,316.671,0,0,0,0,0,0.799999,0,0,0,0,0,-23.43269202079631,-12.95832210991034,-18.65555206171725,-4.7771399590790615,1.933361133803679,-0.4240568230502647,81.3752823,428.714691,,0,0,15.086895692204902,-7.4924431785935,12.033133026509315
866.666,,299.552,311.159,0,0,0,0,0,0.866666,0,0,0,0,0,-28.933090332778534,-12.997640417823902,-18.7121549859842,-10.220935346794334,0.0795091382243304,-0.9072912681836774,79.2827148,405.817902,,0,0,14.459523732792364,-7.470105771773833,11.183154609215888
933.332,,299.334,309.406,0,0,0,0,0,0.933332,0,0,0,0,0,-30.67449096719338,-13.20696032612966,-19.013493460250263,-11.660997506943117,-0.4108954268286858,-1.0351226044766415,81.1846771,403.380859,,0,0,14.36298001346958,-7.389696472456539,11.101890500090537
999.999,,300.031,307.935,0,0,0,0,0,0.999999,0,0,0,0,0,-32.13389357565859,-12.501281574171571,-17.997593156460667,-14.136300419197925,-1.2538450450127847,-1.2548501188574843,82.6418991,403.960815,,0,0,14.358868352073344,-7.338690549938807,11.129502842563037
1066.664,,298.719,306.162,0,0,0,0,0,1.066664,0,0,0,0,0,-33.89529867960806,-13.804604552207593,-19.873866468713366,-14.021432210894694,-1.2147273629499882,-1.244653505842208,82.7633362,404.073303,,0,0,14.360365887336688,-7.334717921219898,11.134160174901512
1133.328,,299.391,307.902,0,0,0,0,0,1.133328,0,0,0,0,0,-32.14370610457138,-13.123929129729332,-18.893961141311863,-13.249744963259516,-0.9519338811780692,-1.1761524266559782,82.5360336,404.30307,,0,0,14.370137541860403,-7.3440612524215,11.141613975045482
1199.999,,297.966,311.077,0,0,0,0,0,1.199999,0,0,0,0,0,-28.957114459275942,-14.54025426559224,-20.932913188253213,-8.02420127102273,0.8275938034408743,-0.7122917326378214,82.823288,404.384583,,0,0,14.368411334419442,-7.333864590335143,11.14585203710793
1266.664,,298.572,320.184,0,0,0,0,0,1.266664,0,0,0,0,0,-19.83852600359665,-13.925581651067318,-20.04802598696747,0.2094999833708151,3.63153157375224,0.0185968797519673,82.0851593,404.12561,,0,0,14.371445897975432,-7.359851415679937,11.133143332500328
1333.331,,298.01,325.954,0,0,0,0,0,1.3333309999999998,0,0,0,0,0,-14.056939346293348,-14.478910245031956,-20.844601886616392,6.787662540323044,5.871685531590353,0.6025267497797093,82.1768494,404.137146,,0,0,14.370477631288797,-7.3565339558229255,11.133964210867433
1399.999,,299.133,322.311,0,0,0,0,0,1.399999,0,0,0,0,0,-17.688354660912353,-13.347240177405295,-19.21544136236726,1.527086701454909,4.080227858734066,0.1355563246395059,82.4304657,404.392853,,0,0,14.374192673076069,-7.348327308877921,11.144454045241204
1466.666,,298.541,325.981,0,0,0,0,0,1.466666,0,0,0,0,0,-14.00677229458995,-13.930571708033654,-20.05520970955223,6.04843741496228,5.619946831615518,0.5369072659746229,82.7639389,401.04129,,0,0,14.273823838016446,-7.321561014859248,11.022808297852412
1533.33,,299.604,331.42,0,0,0,0,0,1.53333,0,0,0,0,0,-8.556192594205072,-12.858905096587309,-18.51243060063247,9.956238006427398,6.950724976062683,0.8837946333378571,83.026886,361.93573,,0,0,13.16625622705005,-7.1424974908776715,9.587746554954354
1599.996,,299.815,335.545,0,0,0,0,0,1.5999960000000002,0,0,0,0,0,-4.419614690800074,-12.639239692760896,-18.19619867518466,13.776583984384589,8.25172097437332,1.2229188357356648,87.3877716,337.054047,,0,0,12.407670034085893,-6.874550287997886,8.692826963751703
1666.662,,300.614,333.214,0,0,0,0,0,1.666662,0,0,0,0,0,-6.739038931414939,-11.831575756334985,-17.033479752306118,10.29444082089118,7.065897923951045,0.9138161969254178,88.4669113,291.226868,,0,0,11.148939150846562,-6.636392809484209,7.014441086433763
1733.333,,297.944,327.848,0,0,0,0,0,1.733333,0,0,0,0,0,-12.093464447702956,-14.492912637422537,-20.86475983333634,8.771295385633383,6.5471998459368885,0.7786097303257977,91.4106369,247.43248,,0,0,9.96008342726008,-6.338562182149334,5.418789455499136
1799.999,,298.739,322.203,0,0,0,0,0,1.799999,0,0,0,0,0,-17.72689297532719,-13.689251635156666,-19.707803563815222,1.9809105884880367,4.234774872113097,0.1758413314444332,101.449776,227.681808,,0,0,9.267494223539172,-5.884301677100413,4.736911056591467
1866.666,,301.931,324.842,0,0,0,0,0,1.866666,0,0,0,0,0,-15.076323472254614,-10.488591969657136,-15.100110449227609,0.0237869769729925,3.5682881189573417,0.0021115206947132,108.557137,206.442535,,0,0,8.600378011648878,-5.531265743067382,3.9876613642856107
1933.329,,305.131,324.93,0,0,0,0,0,1.933329,0,0,0,0,0,-14.976756805652316,-7.279934290046526,-10.480903334901983,-4.495853470750332,2.029151566870741,-0.3990876038878767,109.464012,178.969894,,0,0,7.930929646265308,-5.378947312435111,2.9826227065660147
1999.996,,302.506,324.674,0,0,0,0,0,1.999996,0,0,0,0,0,-15.221191587047258,-9.89627755709597,-14.247410279369609,-0.9737813076776494,3.228572199545753,-0.0864405504583798,104.926514,159.102722,,0,0,7.595843149788208,-5.45952744284141,2.233319268714545
2066.661,,302.254,324.848,0,0,0,0,0,2.066661,0,0,0,0,0,-15.03562885700353,-10.1396225497233,-14.59773151442142,-0.4378973425821097,3.411064282244748,-0.0388712404300837,103.51017,141.378647,,0,0,7.266607947591917,-5.43476323064607,1.576244694501911
2133.331,,301.188,328.792,0,0,0,0,0,2.133331,0,0,0,0,0,-11.080067401152178,-11.196968358979234,-16.119894291539516,5.039826890387339,5.276470543369068,0.4473749980465206,104.821426,131.985443,,0,0,7.0514208954476025,-5.345914064052123,1.2369478729213403
2199.999,,301.365,336.063,0,0,0,0,0,2.199999,0,0,0,0,0,-3.79750843313326,-11.011315893356992,-15.852627641237822,12.055119208104562,7.665486429623895,1.0701079718557271,111.364868,130.557419,,0,0,6.857504402735475,-5.09941169012148,1.2128482842383153
2266.662,,300.468,340.914,0,0,0,0,0,2.266662,0,0,0,0,0,1.065047527643685,-11.899665541729236,-17.131502306442897,18.196549834086586,9.756913937605097,1.615270052629177,109.587433,132.662048,,0,0,6.943223477687888,-5.1738075404052974,1.282443527452573
2333.33,,301.982,342.51,0,0,0,0,0,2.33333,0,0,0,0,0,2.672602215064387,-10.377016006221766,-14.939484874438667,17.612087089503056,9.557878641783168,1.5633885049285925,104.568718,128.272278,,0,0,6.988049766004346,-5.339109540565302,1.0994824830559569
2400.0,,302.8,347.46,0,0,0,0,0,2.4,0,0,0,0,0,7.6341551092377244,-9.550367676036842,-13.749435879153204,21.383590988390928,10.84224176187152,1.8981770970954417,99.2532272,117.58712,,0,0,6.936489460985256,-5.488039194929632,0.6840297608281798
2466.667,,303.121,353.342,0,0,0,0,0,2.466667,0,0,0,0,0,13.527705344184312,-9.220721199483933,-13.274874395271144,26.802579739455457,12.687646005545576,2.3792095084557627,90.3844223,110.184822,,0,0,7.055662712115635,-5.781690223499022,0.37375113441660157
2533.328,,304.155,354.247,0,0,0,0,0,2.533328,0,0,0,0,0,14.444252400975529,-8.178076965106243,-11.773876113107091,26.218128514082625,12.488614632522028,2.3273289832916606,80.5343475,99.5303421,,0,0,7.17316212250565,-6.097291072637214,-0.060218850212132025
2599.997,,304.277,355.131,0,0,0,0,0,2.599997,0,0,0,0,0,15.339798704999112,-8.047433157276373,-11.585800329764709,26.92559903476382,12.729539491589671,2.390129676587576,73.9033051,94.2665863,,0,0,7.2926032768391345,-6.318021690130627,-0.28226277226827723
2666.667,,303.98,351.756,0,0,0,0,0,2.666667,0,0,0,0,0,11.976343043898794,-8.335790683609162,-12.000921938270915,23.977264982169707,11.725501944665984,2.1284121672946315,63.6317673,90.1746979,,0,0,7.5413868026681,-6.677530641247462,-0.4770391267842618
2733.328,,302.984,347.774,0,0,0,0,0,2.733328,0,0,0,0,0,8.005883686890968,-9.323150839897778,-13.422332856397752,21.42821654328872,10.857438727978622,1.9021384152060503,62.7495651,89.2409897,,0,0,7.5561381234681155,-6.705885773780669,-0.5151524603301001
2799.997,,301.536,339.075,0,0,0,0,0,2.799997,0,0,0,0,0,-0.6815764224662644,-10.762511422512093,-15.49444690132721,14.812870478860946,8.60462214882088,1.3149078422085372,65.6346664,87.8971939,,0,0,7.454867564354691,-6.5941054388390485,-0.5520067043796719
2866.665,,300.818,340.415,0,0,0,0,0,2.866665,0,0,0,0,0,0.669961158055628,-11.471873597713625,-16.51564988821675,17.185611046272378,9.412644773222617,1.525531109594018,69.4095764,84.5254669,,0,0,7.303258460604431,-6.440860702196757,-0.6594845923570724
2933.331,,298.891,346.705,0,0,0,0,0,2.933331,0,0,0,0,0,6.971496255936245,-13.39023749471886,-19.27734061553279,26.248836871469035,12.499072180164292,2.330054900594884,72.6600876,82.7375336,,0,0,7.186006909701934,-6.31373621244304,-0.7110673776026895
2999.999,,298.251,346.564,0,0,0,0,0,2.999999,0,0,0,0,0,6.842029563684264,-14.021602595107026,-20.18625844181953,27.0282880055038,12.764509607064603,2.3992451639015986,88.5581665,73.2120743,,0,0,6.604191840270588,-5.68859470865153,-0.9920308860680583
3066.664,,298.6,338.367,0,0,0,0,0,3.0666640000000003,0,0,0,0,0,-1.3434397832376703,-13.66396954620012,-19.67140728324121,18.32796750000354,9.801667438584266,1.6269357267310027,124.856003,56.9997177,,0,0,5.3403825626148125,-4.2852786291421125,-1.4302067387031845
3133.328,,298.012,334.497,0,0,0,0,0,3.133328,0,0,0,0,0,-5.201911438313573,-14.243338088619282,-20.505470483552383,15.303559045238812,8.771723208504417,1.358465250270201,145.162674,50.4677849,,0,0,4.661271709994917,-3.5111940866691054,-1.5821310708049263
3199.997,,297.97,328.939,0,0,0,0,0,3.199997,0,0,0,0,0,-10.748384363747618,-14.276707445384544,-20.553509254141737,9.80512489039412,6.899264307215965,0.8703806349088364,153.386383,50.1708145,,0,0,4.412837694024001,-3.2078815536466885,-1.5574123274095122
3266.667,,297.928,324.945,0,0,0,0,0,3.266667,0,0,0,0,0,-14.73085925103294,-14.310078134264302,-20.60154994245288,5.870690691419938,5.559416246852861,0.5211290573521797,174.102325,49.4781647,,0,0,3.795955674078925,-2.4440619688003076,-1.4931086784359797
3333.331,,298.266,321.359,0,0,0,0,0,3.3333310000000003,0,0,0,0,0,-18.30533730961037,-13.963451060877333,-20.10254306690445,1.7972057572940834,4.172215289386125,0.1595342339420793,197.207504,51.1155434,,0,0,3.1677174247569435,-1.6025884059039444,-1.3328815579988595
3400.0,,298.399,317.099,0,0,0,0,0,3.4,0,0,0,0,0,-22.553816637840328,-13.82182480141728,-19.898656865696285,-2.6551597721440423,2.6559888087906205,-0.2356930354377405,214.344406,56.6836243,,0,0,2.823986579331299,-0.9973352366464296,-1.0541492146293683
3466.662,,298.982,311.815,0,0,0,0,0,3.466662,0,0,0,0,0,-27.82629930887998,-13.230200908241727,-19.04695077260717,-8.77934853627281,0.5704329138528305,-0.7793245918339288,224.306473,60.7060432,,0,0,2.6789514669096346,-0.6488910456308008,-0.8632648516149718
3533.334,,298.419,310.291,0,0,0,0,0,3.533334,0,0,0,0,0,-29.33878238535391,-13.784577181953466,-19.845034919699284,-9.493747465654623,0.3271486265956516,-0.8427403056248567,223.088898,62.1279373,,0,0,2.738500096258744,-0.699767705693202,-0.8163185752959091
3599.998,,297.941,307.354,0,0,0,0,0,3.5999980000000003,0,0,0,0,0,-32.264268976283574,-14.253955950588818,-20.52075603547033,-11.743512940813243,-0.4389955648484643,-1.0424473286922429,220.600494,61.8516731,,0,0,2.78764624371002,-0.789960685123363,-0.8372445661601409
3666.665,,298.138,306.489,0,0,0,0,0,3.666665,0,0,0,0,0,-33.11775718124568,-14.048335791174395,-20.224743746826583,-12.893013434419093,-0.8304510903077007,-1.1444861074570958,221.594727,62.559906,,0,0,2.781456044928835,-0.7565143148869208,-0.8069267755842914
3733.334,,298.187,305.785,0,0,0,0,0,3.733334,0,0,0,0,0,-33.81024717276125,-13.990716832927204,-20.141795072199585,-13.668452100561666,-1.0945220952396344,-1.2133201922968764,220.893433,62.5790825,,0,0,2.7975215846372894,-0.7823532915755382,-0.8092605212073488
3799.997,,298.108,308.576,0,0,0,0,0,3.799997,0,0,0,0,0,-31.007740331396462,-14.061100109705649,-20.24311935334384,-10.764620978052626,-0.1056397552756908,-0.9555531159638112,220.498337,62.5225677,,0,0,2.805087077034511,-0.7966188649075694,-0.8130476660103145
3866.664,,298.551,314.906,0,0,0,0,0,3.866664,0,0,0,0,0,-24.66623493053948,-13.609484328615622,-19.59296996464185,-5.073264965897625,1.832517531916955,-0.4503432267756909,220.284271,62.271965,,0,0,2.8042388277021093,-0.8033950893605137,-0.8231787054633424
3933.333,,297.872,319.232,0,0,0,0,0,3.933333,0,0,0,0,0,-20.32873131524365,-14.279869748077315,-20.55806172827724,0.2293304130335798,3.638284708097897,0.0203571859340233,220.014465,62.0864449,,0,0,2.806150881565526,-0.8125003751450492,-0.8311609719929174
4000.0,,297.866,325.618,0,0,0,0,0,4.0,0,0,0,0,0,-13.931230175307292,-14.277256884698602,-20.55430023100552,6.6230700556982285,5.81563454430166,0.5879162157099886,220.004135,61.9492493,,0,0,2.803305198046964,-0.81228542191474,-0.8362444026965109
4066.661,,297.509,324.242,0,0,0,0,0,4.066661,0,0,0,0,0,-15.295732200017367,-14.625646254737433,-21.05584412173122,5.76011192171385,5.521759307477266,0.5113132089198449,219.799026,61.772171,,0,0,2.803986974959676,-0.8190511991964454,-0.8436363641631741
4133.33,,297.825,321.962,0,0,0,0,0,4.13333,0,0,0,0,0,-17.564234974295232,-14.301036049624544,-20.588532891128978,3.0242979168337456,4.590094193111256,0.2684606642375385,224.531448,60.2066917,,0,0,2.6625126587473,-0.6384653503078654,-0.8806295645599252
4199.997,,299.726,324.754,0,0,0,0,0,4.199997000000001,0,0,0,0,0,-14.760740222557558,-12.391427560793772,-17.839446513596126,3.078706291038568,4.608622639886359,0.2732903829626049,239.404404,56.0603676,,0,0,2.252608030350957,-0.07427534872191065,-0.9684784356910203
4266.665,,300.368,325.268,0,0,0,0,0,4.266665,0,0,0,0,0,-14.235247427100944,-11.740820400583402,-16.902827676949258,2.6675802498483137,4.468616122812787,0.2367955755268225,251.438751,54.9159851,,0,0,2.009911866332389,0.3726586686274229,-0.9583741683210676
4333.33,,300.496,326.548,0,0,0,0,0,4.33333,0,0,0,0,0,-12.943757276989231,-11.604215085098645,-16.70616966349035,3.76241238650112,4.841454665925268,0.3339815574363465,293.765106,51.2550812,,0,0,1.6720136395765728,1.9430063961610125,-0.9094664229433669
4399.997,,300.823,330.258,0,0,0,0,0,4.399997,0,0,0,0,0,-9.222268909997808,-11.26861096864326,-16.22303151753649,7.000762607538682,5.944255486324013,0.6214432015205712,324.891693,50.9852257,,0,0,2.112711931368952,3.0873384447886862,-0.7845358949070771
4466.666,,301.434,327.9,0,0,0,0,0,4.466666,0,0,0,0,0,-11.56878232592402,-10.64900805109977,-15.331046615887171,3.762264289963154,4.84140423253406,0.3339684112133068,364.422791,52.5473862,,0,0,3.1010854441666056,4.532400374041775,-0.5559136825940434
4533.328,,299.991,320.885,0,0,0,0,0,4.533328,0,0,0,0,0,-18.57229907476915,-12.083407493409084,-17.396018566869483,-1.1762805078996657,3.159612306732375,-0.1044159851854214,387.191406,53.4772758,,0,0,3.7456795715382767,5.364578065100463,-0.4231279938681952
4599.998,,299.331,318.387,0,0,0,0,0,4.599997999999999,0,0,0,0,0,-21.0588165722748,-12.734807360094578,-18.333778589568304,-2.725037982706489,2.632192201667759,-0.2418959795058186,404.626862,56.4513359,,0,0,4.286778638567549,5.992033381292332,-0.23837097956119968
4666.662,,299.486,314.436,0,0,0,0,0,4.6666620000000005,0,0,0,0,0,-24.998337229347783,-12.571209456910992,-18.09826184900841,-6.900075380339377,1.2104081594742615,-0.6125054048360232,418.223175,55.8570023,,0,0,4.676272543988714,6.493949734654446,-0.2012989913963834
4733.334,,298.547,312.563,0,0,0,0,0,4.733334,0,0,0,0,0,-26.85985863493164,-13.501611978043512,-19.43767613807753,-7.422182496854106,1.0326077002503091,-0.6588517725409067,417.524109,55.7653542,,0,0,4.65456878008396,6.468672679564037,-0.2076932579723496
4800.001,,297.677,312.733,0,0,0,0,0,4.800001,0,0,0,0,0,-26.67838302692286,-14.363016599716502,-20.677760545345222,-6.000622481577636,1.5167114704072795,-0.532662833339377,417.824921,55.6185913,,0,0,4.661648958372543,6.4803561596089825,-0.2117801832966909
4866.664,,299.002,312.022,0,0,0,0,0,4.866664,0,0,0,0,0,-27.3779102323644,-13.02942319245676,-18.75790970130644,-8.620000531057958,0.6246979250113639,-0.7651795993426822,416.562592,57.4682961,,0,0,4.647375401900455,6.4259825638405506,-0.14931589703420944
4933.331,,299.029,311.144,0,0,0,0,0,4.933331,0,0,0,0,0,-28.244438874051525,-12.993830724750469,-18.706670523911463,-9.53776835014006,0.3121575773849023,-0.8466479483949367,411.807343,58.4410782,,0,0,4.521197677101216,6.247125946773127,-0.1341891334407499
4999.998,,301.26,316.342,0,0,0,0,0,4.999998,0,0,0,0,0,-23.03496964006007,-10.754239712025878,-15.48253888628143,-7.552430753778639,0.9882524345169258,-0.6704136406277483,410.810669,60.6099472,,0,0,4.521357512871695,6.201126235839402,-0.058852315373252195
5066.667,,301.856,320.294,0,0,0,0,0,5.066667000000001,0,0,0,0,0,-19.07150218601697,-10.149649896371102,-14.612166956153851,-4.459335229863118,2.0415876356283182,-0.3958459552557103,409.509583,65.0466385,,0,0,4.546574426942267,6.134122337265341,0.0984544048561552
5133.331,,299.41,321.94,0,0,0,0,0,5.133331,0,0,0,0,0,-17.414037715426048,-12.587062179339,-18.121083544412752,0.7070458289867041,3.800967838911784,0.0627629942935236,416.17157,72.2614975,,0,0,4.8414663557454665,6.34753719637951,0.3922890969547265
5199.995,,299.332,323.138,0,0,0,0,0,5.199995,0,0,0,0,0,-16.204575367785537,-12.656475916413283,-18.221012069092385,2.016436701306848,4.246873077584403,0.1789949109221789,426.396149,80.5737228,,0,0,5.254540300397259,6.687038900253435,0.741859201176956
5266.667,,300.693,325.907,0,0,0,0,0,5.266667,0,0,0,0,0,-13.42411376754768,-11.286890077214936,-16.249346256218136,2.825232488670455,4.522303650857562,0.2507900383464898,443.288788,91.6266785,,0,0,5.89633807804619,7.259560561367777,1.2209723101371255
5333.329,,299.316,321.038,0,0,0,0,0,5.333329,0,0,0,0,0,-18.281656008608365,-12.65530697942171,-18.219329258831262,-0.0623267497771031,3.538962603795127,-0.00553261652954,463.636536,105.023537,,0,0,6.671082780685496,7.948821585401913,1.8011358312048444
5400.0,,299.51,315.027,0,0,0,0,0,5.4,0,0,0,0,0,-24.28119882483685,-12.452724176398648,-17.927689570711674,-6.353509254125175,1.3965379883221325,-0.5639878614827474,475.209717,124.746849,,0,0,7.314040715733939,8.288419222052246,2.575634619976946
5466.663,,299.372,313.988,0,0,0,0,0,5.466663,0,0,0,0,0,-25.308745137280027,-12.582143856403206,-18.114003090664152,-7.194742046615875,1.110061186746349,-0.6386623546910393,486.990417,146.813644,,0,0,8.020451700609923,8.62548621598958,3.437099745684962
5533.33,,298.337,313.114,0,0,0,0,0,5.53333,0,0,0,0,0,-26.171292883576825,-13.608564474514196,-19.59164573593511,-6.579647147641715,1.3195280797355984,-0.5840616540693874,497.033691,173.836258,,0,0,8.797418074261936,8.877275299675244,4.473046970833693
5599.996,,298.628,310.594,0,0,0,0,0,5.599996,0,0,0,0,0,-28.67984292239248,-13.308986674032267,-19.16037133852165,-9.519471583870835,0.3183884318246914,-0.8450237823368596,506.837036,192.530426,,0,0,9.41879727309908,9.156331767691123,5.202082170064065
5666.665,,298.181,314.178,0,0,0,0,0,5.666665,0,0,0,0,0,-25.08439456642504,-13.747409940101704,-19.791528685901746,-5.292865880523287,1.7577337524368275,-0.4698367452810694,515.008118,211.789764,,0,0,10.020327435005797,9.372992992228514,5.944802935457289
5733.333,,298.439,316.988,0,0,0,0,0,5.733333,0,0,0,0,0,-22.262948502254574,-13.480834787126184,-19.407765141740686,-2.8551833605138874,2.5878719708030693,-0.2534487152264445,515.399719,229.543716,,0,0,10.418501502152049,9.310464377431412,6.598535562567886
5799.998,,298.111,321.557,0,0,0,0,0,5.799998,0,0,0,0,0,-17.682505072672768,-13.80026147197691,-19.867614138579448,2.18510906590668,4.304313443623532,0.1939676074898485,505.382843,250.250671,,0,0,10.676855695822,8.852878866011666,7.315631100895301
5866.663,,298.858,324.492,0,0,0,0,0,5.866663,0,0,0,0,0,-14.736063762176856,-13.04468960849914,-18.779887345740537,4.043823583563682,4.93728756780657,0.3589618467348263,502.16864,255.413406,,0,0,10.733182225019751,8.712468098137055,7.4913150081317665
5933.333,,297.795,322.595,0,0,0,0,0,5.933332999999999,0,0,0,0,0,-16.621623712493033,-14.099118553702963,-20.29785098398924,3.6762272714962094,4.812104839919382,0.3263310832245235,495.004059,263.595184,,0,0,10.787419259256303,8.413896148485698,7.760763907553631
5999.995,,297.422,320.312,0,0,0,0,0,5.999995,0,0,0,0,0,-18.8931871537842,-14.463549978514834,-20.82248913435096,1.929301980566759,4.217199869018779,0.1712601421754124,488.506195,260.630493,,0,0,10.584443179178924,8.18809705729279,7.6237329625014345
6066.661,,297.035,318.528,0,0,0,0,0,6.066661,0,0,0,0,0,-20.66575202674256,-14.841982340105176,-21.367283135922754,0.7015311091802019,3.7990898340291217,0.0622734640345842,485.854248,260.563568,,0,0,10.530577028231235,8.090990891945662,7.609786743656704
6133.334,,298.793,315.803,0,0,0,0,0,6.133334,0,0,0,0,0,-23.37931781691435,-13.075415253037932,-18.824120208830827,-4.555197608083525,2.0089422754507624,-0.4043554600863004,479.545349,264.895325,,0,0,10.518518911043246,7.840523345826154,7.741545623410461
6200.0,,298.623,322.389,0,0,0,0,0,6.2,0,0,0,0,0,-16.78188692486333,-13.236850515983065,-19.05652359665177,2.274636671788439,4.33480153492797,0.2019147876961479,475.301331,271.728455,,0,0,10.615163945215963,7.655055126492303,7.974115696789891
6266.667,,298.807,325.895,0,0,0,0,0,6.266667,0,0,0,0,0,-13.264457978190762,-13.044287100718634,-18.779307892589426,5.514849914398663,5.438236796192748,0.4895418083479724,471.909119,276.002899,,0,0,10.664991659391852,7.5119548576869075,8.116404860336946
6333.327,,298.342,325.199,0,0,0,0,0,6.333327000000001,0,0,0,0,0,-13.949032347685716,-13.50072603440617,-19.43640072712344,5.487368379437726,5.4288781236489765,0.4871023293902894,471.245819,275.817413,,0,0,10.648170645947506,7.48839786249926,8.106719218337934
6399.998,,298.496,320.998,0,0,0,0,0,6.399997999999999,0,0,0,0,0,-18.13860694791805,-13.338165005209872,-19.202376677955705,1.0637697300376558,3.92244803218402,0.0944286363893281,471.9216,276.134979,,0,0,10.668686393304444,7.5118410635678625,8.121309732398064
6466.663,,298.362,324.074,0,0,0,0,0,6.466663,0,0,0,0,0,-15.051184692021309,-13.463606195965896,-19.38296273562453,4.331778043603226,5.0353487388022575,0.3845229679398796,472.792175,274.940826,,0,0,10.653096494037076,7.548987131241421,8.081224319764981
6533.328,,298.513,334.439,0,0,0,0,0,6.533328,0,0,0,0,0,-4.674764551289684,-13.30404883591956,-19.15326279058132,14.478498239291635,8.490753680327236,1.285226310823114,473.649719,274.680267,,0,0,10.661854545554704,7.581610261795081,8.075369869409826
6599.996,,300.179,346.448,0,0,0,0,0,6.599996,0,0,0,0,0,7.345653988445122,-11.629492539830323,-16.742559272600282,24.088213261045404,11.763284718181676,2.13826081629088,472.657043,276.074707,,0,0,10.680377202471,7.539112232140028,8.122282128630467
