TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
523465.699,,546.062,558.154,0,0,0,0,0,523.465699,0,0,0,0,0,-10.5908309053101,-5.847252872244553,-2.6401063334666146,-7.950724571843485,2.6126798604594152,-0.39889815760222297,218.32229842282888,110.6145206039918,1.2416042437420503,0,0,4.0169921214072595
523532.355,,545.583,557.26,0,0,0,0,0,523.5323549999999,0,0,0,0,0,-11.483448455777989,-6.324159217446322,-2.8554159172457245,-8.628032538532263,2.4066525415436684,-0.4328795762264148,215.6068346111486,116.79752059698963,3.4507057346177374,0,0,4.229775171385384
523599.019,,545.251,555.718,0,0,0,0,0,523.599019,0,0,0,0,0,-13.02406585900576,-6.654065331026118,-3.0043590980520056,-10.019706760953753,1.9833253064435323,-0.5027016758715699,217.50401944966634,116.31652374093109,2.470220630431978,0,0,4.184041972448677
523665.672,,544.492,553.972,0,0,0,0,0,523.665672,0,0,0,0,0,-14.768683509047719,-7.410971809764078,-3.3460807390753247,-11.422602769972395,1.5565845656417598,-0.57308678709613,222.71755921344138,115.29653995820735,2.2482292034820617,0,0,4.068267810342224
523732.333,,542.531,553.209,0,0,0,0,0,523.732333,0,0,0,0,0,-15.530301011851861,-9.369878056882726,-4.2304709196064145,-11.299830092245447,1.5939302442284888,-0.5669271227150238,229.50977845835317,111.97334657315622,5.305912174660504,0,0,3.8676283353920105
523798.985,,544.43,550.121,0,0,0,0,0,523.798985,0,0,0,0,0,-18.616918719984255,-7.4687846063336565,-3.372181564303884,-15.244737155680372,0.3939463881036295,-0.7648482235275152,231.04483369751654,111.18923336457466,1.6918274663612038,0,0,3.8220350699206773
523865.643,,545.283,549.524,0,0,0,0,0,523.865643,0,0,0,0,0,-19.21253632235937,-6.613690986985489,-2.9861312357092125,-16.226405086650157,0.0953371559222422,-0.8140997760750385,230.06800775705247,114.9942448748232,1.5093861772390609,0,0,3.9439112331018604
523932.307,,544.441,548.657,0,0,0,0,0,523.9323069999999,0,0,0,0,0,-20.078153818981946,-7.45359719884334,-3.36532488391302,-16.712828935068927,-0.05262596613630574,-0.8385042910591415,227.89274955843823,119.16308005862886,2.6680779086793134,0,0,4.094200682679099
523998.965,,543.923,545.908,0,0,0,0,0,523.998965,0,0,0,0,0,-22.82577145871221,-7.969503618803969,-3.598241886733979,-19.22752957197823,-0.8175616461800755,-0.9646700816006284,220.39426074985292,124.30282561830968,6.083040385094953,0,0,4.354087694733195
524065.62,,543.717,547.584,0,0,0,0,0,524.06562,0,0,0,0,0,-21.14838917933207,-8.173410152639804,-3.6902998586434532,-17.458089320688618,-0.2793234312406744,-0.8758949706219085,212.29957188349644,130.70983325648368,3.1184678392440266,0,0,4.662077281787513
