TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart_5000,ToneStart_10000,ToneStart_20000,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,DistFromFED,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,465.687,611.985,0,0,0,0,0,0.0,39.800259112285744,22.8372855000689,18.194646147150014,21.60561296513573,11.953750468536796,1.833618441123003,0,0,0,0,0,,,,,0,0,,,
66.669,,467.202,612.555,0,0,0,0,0,0.06666899999999999,40.548044621772306,24.366780509341993,19.41320692895889,21.134837692813417,11.780120542993462,1.7936648317369674,0,0,0,0,0,,,,,0,0,,,
133.332,,462.723,602.658,0,0,0,0,0,0.133332,30.828557740894553,19.902265826525536,15.856292738780802,14.972265002113751,9.50725894564731,1.2706615293700299,0,0,0,0,0,,,,,0,0,,,
199.999,,461.135,610.031,0,0,0,0,0,0.19999899999999998,38.37882548077755,18.32874363003583,14.602655148384615,23.776170332392937,12.754288933960654,2.017828628658092,0,0,0,0,0,,,,,0,0,,,
266.666,,461.886,601.498,0,0,0,0,0,0.266666,30.022837552992428,19.094213055573448,15.212510699385868,14.81032685360656,9.447533402865023,1.2569182129502061,0,0,0,0,0,,,,,0,0,,,
333.333,,456.491,597.741,0,0,0,0,0,0.33333300000000005,26.442594327634765,13.713674108254054,10.925792726167588,15.516801601467177,9.708093302844864,1.3168750921165278,0,0,0,0,0,,,,,0,0,,,
399.998,,459.286,598.678,0,0,0,0,0,0.39999799999999996,27.556090883056072,16.523126359737603,13.16410557535403,14.391985307702042,9.293241927213018,1.221414532749314,0,0,0,0,0,,,,,0,0,,,
466.663,,454.976,592.546,0,0,0,0,0,0.466663,21.600332894752455,12.22757024908799,9.741802017145766,11.85853087760669,8.358860854275694,1.0064061101572905,0,0,0,0,0,,,,,0,0,,,
533.333,,454.772,588.832,0,0,0,0,0,0.533333,18.06233392107606,12.038006863789974,9.590775367440731,8.47155855363533,7.109687868771364,0.7189615964177978,0,0,0,0,0,,,,,0,0,,,
600.001,,452.413,582.687,0,0,0,0,0,0.600001,12.093075833662965,9.69343469261429,7.722836158359562,4.370239675303403,5.597051727197009,0.37089214148631694,0,0,0,0,0,,,,,0,0,,,
666.667,,451.075,580.081,0,0,0,0,0,0.666667,9.662559022782375,8.369853741412783,6.668328736691039,2.9942302860913363,5.089556066651257,0.25411340462339843,0,0,0,0,0,,,,,0,0,,,
733.331,,450.925,578.403,0,0,0,0,0,0.7333310000000001,8.159783878104804,8.23426401603325,6.560303329114026,1.599480548990778,4.575148647141437,0.13574421774469705,0,0,0,0,0,,,,,0,0,,,
