TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,ToneStart_5000,ToneStart_10000,ToneStart_20000,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
1996543.075,,381.902,396.708,0,0,0,0,0,1996.543075,0,0,-6.737942962075465,3.721492505531671,2.9655396128219342,-9.7034825748974,0.6490133810358144,-0.7048491584396227,635.1565804220916,724.2038964154044,36.78405702839488,0,0,0,0,0,13.801516198041007
1996609.736,,382.559,396.456,0,0,0,0,0,1996.609736,0,0,-6.989498165093664,4.3789933109903245,3.4894812521777885,-10.478979417271454,0.04362248501857918,-0.7611803047575431,615.394713806241,639.5788466226536,19.797559200003377,0,0,0,0,0,12.163067400713683
1996676.391,,381.778,396.14,0,0,0,0,0,1996.676391,0,0,-7.30505340905097,3.5984940658635765,2.8675260384158014,-10.172579447466772,0.2828133393512135,-0.7389237840500754,612.0547916630629,586.1082826093723,14.001137755309223,0,0,0,0,0,11.164060095530921
1996743.048,,381.427,395.648,0,0,0,0,0,1996.743048,0,0,-7.796608640567001,3.247994830253731,2.5882242602677223,-10.384832900834724,0.11711787639638468,-0.7543416164445326,610.2386407451902,579.3776905217481,10.48729464567337,0,0,0,0,0,11.032909586930792
1996809.711,,381.335,395.089,0,0,0,0,0,1996.8097109999999,0,0,-8.355163832952087,3.156495634210785,2.5153114389046483,-10.870475271856735,-0.2619983934222105,-0.789618086915353,580.7985808686396,548.3466384674432,20.0805294027494,0,0,0,0,0,10.350435404518285
1996876.367,,381.341,395.044,0,0,0,0,0,1996.876367,0,0,-8.399719072948301,3.1629963800736505,2.5204916781015414,-10.920210751049842,-0.3008243494639997,-0.7932308115617126,586.417186635294,558.889467456825,11.660401040586887,0,0,0,0,0,10.564634068681709
1996943.027,,380.993,395.411,0,0,0,0,0,1996.943027,0,0,-8.032274287158543,2.8154971504795867,2.243580510059087,-10.27585479721763,0.2021915326514408,-0.7464255796989658,503.86187170041796,337.56194669467754,108.28373738619682,0,0,0,0,0,6.224980900795172
1997009.684,,380.785,394.876,0,0,0,0,0,1997.0096839999999,0,0,-8.56682952228988,2.607997892843059,2.0782309008896096,-10.645060423179489,-0.086028499336574,-0.7732442267920836,513.1427955057628,290.68811770699733,12.555701565887983,0,0,0,0,0,5.358014781912286
1997076.337,,381.127,394.8,0,0,0,0,0,1997.076337,0,0,-8.642384785014713,2.9504985996534288,2.351158903892715,-10.993543688907428,-0.3580716398865785,-0.7985576268711502,513.0683426439768,259.2385305181929,7.616522161189373,0,0,0,0,0,4.768375783699594
1997142.995,,381.093,395.241,0,0,0,0,0,1997.1429950000002,0,0,-8.200940015280992,2.9169993385208386,2.3244644000239703,-10.525404415304962,0.007380853046146643,-0.7645525600835981,515.8392141897194,236.1644946188714,12.889149692009191,0,0,0,0,0,4.344037934729828
