TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart_5000,ToneStart_10000,ToneStart_20000,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,DistFromFED,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,528.319,619.433,0,0,0,0,0,0.0,36.16141404280029,16.983888812536122,11.832937672639344,24.328476370160942,6.290023054500141,0.8968309376868913,0,0,0,0,0,,,,,0,0,,,
66.67,,524.955,616.881,0,0,0,0,0,0.06667000000000001,33.612136899031725,13.62222668939637,9.49090377233697,24.121233126694754,6.264411873876206,0.8891912421490723,0,0,0,0,0,,,,,0,0,,,
133.337,,526.659,603.378,0,0,0,0,0,0.13333699999999998,20.11185959819352,15.328564438097715,10.679690957496343,9.432168640697176,4.44913298972336,0.3477020310582392,0,0,0,0,0,,,,,0,0,,,
200.003,,526.777,606.515,0,0,0,0,0,0.200003,23.251582221969443,15.448902128774648,10.763528934284517,12.488053287684926,4.826780107916061,0.4603524022414663,0,0,0,0,0,,,,,0,0,,,
266.669,,526.941,602.577,0,0,0,0,0,0.266669,19.31630481120078,15.61523979649354,10.879414601084079,8.436890210116701,4.326136190260209,0.31101266035634845,0,0,0,0,0,,,,,0,0,,,
333.336,,531.671,596.957,0,0,0,0,0,0.333336,13.699027406726259,20.347577476319657,14.176383442045223,-0.4773560353189641,3.2245110327899313,-0.017596977889280427,0,0,0,0,0,,,,,0,0,,,
399.999,,527.862,600.371,0,0,0,0,0,0.39999900000000005,17.115749804355232,16.540914992929345,11.524322569615093,5.59142723474014,3.9744930437709516,0.20611915245503917,0,0,0,0,0,,,,,0,0,,,
466.666,,530.461,615.692,0,0,0,0,0,0.46666599999999997,32.43947233079348,19.14225262684056,13.336646563396533,19.102825767396943,5.644235625069174,0.704195564275305,0,0,0,0,0,,,,,0,0,,,
533.33,,532.966,626.26,0,0,0,0,0,0.5333300000000001,43.01019470017707,21.649590132602555,15.083481677363777,27.92671302281329,6.734694192132569,1.0294742607671437,0,0,0,0,0,,,,,0,0,,,
600.0,,529.649,639.63,0,0,0,0,0,0.6,56.38291728003844,18.334927825789805,12.774192044365403,43.608725235673035,8.672681846701575,1.6075669248406748,0,0,0,0,0,,,,,0,0,,,
666.666,,546.06,649.203,0,0,0,0,0,0.6666660000000001,65.95863966201023,34.748265355765284,24.20918803866978,41.74945162334045,8.442912270051732,1.5390277334916485,0,0,0,0,0,,,,,0,0,,,
733.334,,531.854,652.632,0,0,0,0,0,0.7333339999999999,69.39036209111111,20.544602932909925,14.31364896179531,55.076713129315806,10.089899143752364,2.030316224038548,0,0,0,0,0,,,,,0,0,,,
