TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
848490.183,,387.901,442.575,0,0,0,0,0,848.490183,0,0,0,0,0,-1.3086917611413469,-13.258109317498963,-11.640524289941467,10.33183252880012,7.799250684300647,0.8377665972194079,329.28940476947224,111.74677208334981,21.8473893610347,0,0,3.614226371059866
848556.842,,387.471,438.913,0,0,0,0,0,848.556842,0,0,0,0,0,-4.969500488953486,-13.686750508770956,-12.016839258327872,7.047338769374386,6.559934196482763,0.5714402555223037,307.75397231417736,119.48040666160914,34.12106492769724,0,0,3.739845038206457
848623.499,,387.903,439.687,0,0,0,0,0,848.6234989999999,0,0,0,0,0,-4.194309255704923,-13.25339174541432,-11.636382613812243,7.44207335810732,6.708876809853497,0.6034476900491191,328.8844293779025,110.49810371487112,1.7577806139120107,0,0,3.5739110192809096
848690.15,,387.705,434.878,0,0,0,0,0,848.69015,0,0,0,0,0,-9.002118132879389,-13.450033108965783,-11.80901905196868,2.8069009190892906,4.9599175947327945,0.22760026598984726,328.2614214333818,103.6735556961619,5.301952380275816,0,0,3.369114262037058
848756.815,,387.256,435.398,0,0,0,0,0,848.756815,0,0,0,0,0,-8.480926763056459,-13.897674191739384,-12.2020145067744,3.7210877437179413,5.304861713276729,0.30172798565207304,323.02758125293866,110.82977881382044,1.6238612268114747,0,0,3.5319407512092775
848823.478,,386.803,431.727,0,0,0,0,0,848.823478,0,0,0,0,0,-12.150735432173121,-14.349315319884624,-12.598521702817838,0.4477862706447162,4.069768337459968,0.03630918127968915,321.15539709879107,111.96847766193612,2.3711643087310996,0,0,3.5513439873175594
848890.133,,386.405,432.555,0,0,0,0,0,848.890133,0,0,0,0,0,-11.321544247454142,-14.745956615705722,-12.946743151752141,1.6251989042979993,4.514033724070634,0.13178081933317654,321.1373214611479,110.28993457098255,2.0487994685019166,0,0,3.5010396363685237
848956.793,,388.205,430.686,0,0,0,0,0,848.956793,0,0,0,0,0,-13.189352976577595,-12.944597814208635,-11.365284593309953,-1.824068383267642,3.2125443216007783,-0.14790634268276406,325.23502073525964,109.2728921250858,1.1458940136684066,0,0,3.5044879149184496
849023.452,,386.354,427.942,0,0,0,0,0,849.023452,0,0,0,0,0,-15.932161726768982,-14.794239037698048,-12.989131514036558,-2.943030212732424,2.79033379356585,-0.2386384409505223,320.20893700229317,111.01134960151535,1.2941325884559043,0,0,3.515492246977269
849090.112,,386.248,429.572,0,0,0,0,0,849.090112,0,0,0,0,0,-14.300970462286728,-14.898880245406133,-13.080998683063706,-1.2199717792230214,3.4404841310398404,-0.09892258738557705,326.98390479493344,111.07923513795872,2.4797670501423146,0,0,3.573216080106354
849156.77,,389.088,430.103,0,0,0,0,0,849.15677,0,0,0,0,0,-13.768779236742887,-12.057521498484277,-10.586497807286126,-3.1822814294567614,2.700058701166587,-0.2580383564211836,325.0063001087125,109.23432752934455,1.808218541376269,0,0,3.501489915160798
849223.43,,385.872,427.532,0,0,0,0,0,849.22343,0,0,0,0,0,-16.338587978654743,-15.272162715397315,-13.408712826627653,-2.9298751520270905,2.7952975063400265,-0.2375717501759089,323.17024286559445,112.51043213762297,1.022689286407561,0,0,3.582916124658559
849290.086,,386.537,430.521,0,0,0,0,0,849.290086,0,0,0,0,0,-13.34839679524589,-14.605804018447714,-12.82369963358276,-0.5246971616631289,3.7028275422978063,-0.04254557499571188,324.6095073566806,109.28872854358602,1.8124831173100646,0,0,3.4995220286069157
849356.747,,387.942,433.229,0,0,0,0,0,849.3567469999999,0,0,0,0,0,-10.639205525681234,-13.199445224181886,-11.589021595213222,0.9498160695319875,4.2591959487475215,0.0770167513205459,288.51160973090094,128.3712738710189,37.45619526245564,0,0,3.9597337772589345
849423.406,,385.658,437.888,0,0,0,0,0,849.423406,0,0,0,0,0,-5.979014295054583,-15.482086475285826,-13.593010217253074,7.613995922198491,6.77374722335167,0.6173881968374751,310.5402718574791,118.90862227310954,18.39972790193855,0,0,3.7361518552550965
849490.061,,387.742,441.505,0,0,0,0,0,849.490061,0,0,0,0,0,-2.3608231391066283,-13.39672781252608,-11.762220980871014,9.401397841764386,7.448175866401566,0.7623214039760988,321.08893645621464,109.85535731078238,2.036796594923802,0,0,3.487737564914741
849556.718,,389.466,438.749,0,0,0,0,0,849.556718,0,0,0,0,0,-5.1156319506145564,-11.671369113601259,-10.247484839170845,5.131852888556288,5.837176472414113,0.4161212369530816,280.69466592304434,131.8795832491438,17.26365734552622,0,0,4.071175425775981
849623.377,,386.574,439.233,0,0,0,0,0,849.623377,0,0,0,0,0,-4.630440729578538,-14.562010378511843,-12.78525208686172,8.154811357283181,6.977809564357318,0.6612407375664965,311.67807801192896,112.3279817094928,33.94498311947518,0,0,3.539323515304955
849690.04,,388.828,440.167,0,0,0,0,0,849.6900400000001,0,0,0,0,0,-3.6952494402582374,-12.306651566491723,-10.805215409736132,7.109965969477894,6.58356490713685,0.576518442395527,319.70511101942884,103.36542087873929,2.465509744795897,0,0,3.284045081137614
849756.698,,390.006,436.658,0,0,0,0,0,849.756698,0,0,0,0,0,-7.20305824348651,-11.127292860990394,-9.769826504017677,2.566768260531168,4.869309913667614,0.20812887795866208,299.7577406316076,114.88806673698238,18.36784835380018,0,0,3.582018935168882
849823.352,,387.18,436.524,0,0,0,0,0,849.823352,0,0,0,0,0,-7.3358671213923685,-13.95193424162369,-12.24965078012523,4.913783658732861,5.754893840203183,0.39843888330302235,301.57017109876404,110.95163961144914,24.77787990865862,0,0,3.4769329555457062
849890.017,,389.7,436.349,0,0,0,0,0,849.890017,0,0,0,0,0,-7.509675805923109,-11.43057540264499,-10.036085935912727,2.5264101299896176,4.854081844972366,0.204856400051216,296.91766327184854,109.5336238249952,24.939990925294474,0,0,3.423588699133079
849956.672,,389.568,433.153,0,0,0,0,0,849.956672,0,0,0,0,0,-10.70448467235218,-11.561216772099272,-10.150779306072172,-0.553705366280008,3.6918820667095136,-0.04489773322181405,317.77779718941724,102.99013089001852,20.4676400024152,0,0,3.2582028241429417
850023.329,,388.057,434.376,0,0,0,0,0,850.023329,0,0,0,0,0,-9.480293506237842,-13.070858105389334,-11.476131703787427,1.9958381975495847,4.653884617634264,0.16183446360563628,310.5638658109274,104.9844922976526,10.440053706825463,0,0,3.3096672151075786
850089.989,,390.212,434.75,0,0,0,0,0,850.089989,0,0,0,0,0,-9.105102289710032,-10.914499382132817,-9.583009714358493,0.4779074246484605,4.0811337549407645,0.03875158407935679,303.5188410518806,106.08224680829687,38.64695572422167,0,0,3.3325658646951153
850156.648,,386.468,437.612,0,0,0,0,0,850.156648,0,0,0,0,0,-6.241911094249133,-14.657140683861428,-12.868769393595551,6.626858299346418,6.4012770585857535,0.5373451913997865,282.295763989902,122.6308879293123,5.3805752679552885,0,0,3.7843925623020636
