TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart_5000,ToneStart_10000,ToneStart_20000,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,DistFromFED,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED_orig,Xpos_cm,Ypos_cm
0.0,,455.349,506.653,0,0,0,0,0,0.0,19.39920952113249,27.742843377530562,18.02091121084396,1.3782983102885318,4.668806838114576,0.09648107551406147,0,0,0,0,0,,,,,0,0,,,
66.663,,450.491,503.162,0,0,0,0,0,0.066663,15.912811929966267,22.888661970458656,14.869046263117768,1.0437656668484987,4.557607057505591,0.07306374343672635,0,0,0,0,0,,,,,0,0,,,
133.329,,451.892,500.529,0,0,0,0,0,0.133329,13.284414148685983,24.293480101451507,15.781207687195547,-2.4967935385095643,3.3807132189241482,-0.17477589875411925,0,0,0,0,0,,,,,0,0,,,
200.001,,445.369,488.101,0,0,0,0,0,0.200001,0.8610163843530358,17.77429794233268,11.548242329692956,-10.68722594533992,0.6581858225939443,-0.7481073188374766,0,0,0,0,0,,,,,0,0,,,
266.662,,434.401,478.688,0,0,0,0,0,0.26666199999999995,-8.547382536424266,6.810114519835565,4.429096481648778,-12.976479018073043,-0.10276963104626063,-0.9083553558062842,0,0,0,0,0,,,,,0,0,,,
333.33,,434.72,485.108,0,0,0,0,0,0.33332999999999996,-2.1227813711732892,7.132930864714922,4.638704124349565,-6.761485495522854,1.9631152078356182,-0.4733049353765865,0,0,0,0,0,,,,,0,0,,,
399.998,,442.95,491.855,0,0,0,0,0,0.39999799999999996,4.628819396970584,15.366746576296691,9.984996928644694,-5.35617753167411,2.4302443216377863,-0.3749331803156525,0,0,0,0,0,,,,,0,0,,,
466.668,,443.081,494.16,0,0,0,0,0,0.466668,6.938419906049603,15.50156176915533,10.072533682045183,-3.13411377599558,3.168865819347985,-0.21938840498773404,0,0,0,0,0,,,,,0,0,,,
533.33,,448.261,498.833,0,0,0,0,0,0.5333300000000001,11.616019466115517,20.68537587125985,13.438432191760667,-1.8224127256451492,3.6048796789332274,-0.12756914703316188,0,0,0,0,0,,,,,0,0,,,
600.001,,450.93,494.032,0,0,0,0,0,0.600001,6.819619250169012,23.358189855394073,15.173915067639978,-8.354295817470966,1.4336596768864955,-0.5848018818680046,0,0,0,0,0,,,,,0,0,,,
666.662,,444.134,492.955,0,0,0,0,0,0.6666620000000001,5.7472179474057725,16.566002634791175,10.76368499510431,-5.016467047698537,2.543165233929645,-0.351153398672806,0,0,0,0,0,,,,,0,0,,,
733.333,,440.987,491.275,0,0,0,0,0,0.733333,4.071816937592018,13.422815353516114,8.722784380727479,-4.65096744313546,2.664658537011054,-0.325568374962788,0,0,0,0,0,,,,,0,0,,,
799.999,,437.21,496.917,0,0,0,0,0,0.799999,9.71841518601741,9.64962715382535,6.272818334865766,3.4455968511516435,5.355983855679559,0.24119226404433636,0,0,0,0,0,,,,,0,0,,,
866.665,,438.957,496.008,0,0,0,0,0,0.866665,8.814013037638631,11.400438321811919,7.409636242499985,1.4043767951386457,4.677475414562385,0.09830657312030132,0,0,0,0,0,,,,,0,0,,,
933.332,,436.825,494.079,0,0,0,0,0,0.9333319999999999,6.889610561454958,9.272248914763281,6.027783148912167,0.8618274125427909,4.497130167253166,0.06032804005413215,0,0,0,0,0,,,,,0,0,,,
1000.0,,436.563,492.317,0,0,0,0,0,1.0,5.132207757488402,9.014058932784621,5.860138002221312,-0.7279302447329101,3.9686893523519435,-0.050955219481001165,0,0,0,0,0,,,,,0,0,,,
1066.667,,439.413,494.367,0,0,0,0,0,1.0666669999999998,7.186804487865686,11.867868261711465,7.713142831878942,-0.5263383440132561,4.035699181055229,-0.036843758086055015,0,0,0,0,0,,,,,0,0,,,
1133.335,,439.822,493.275,0,0,0,0,0,1.133335,6.099400890527761,12.280677015956655,7.981183379503382,-1.8817824889756212,3.585144969072725,-0.13172503881390427,0,0,0,0,0,,,,,0,0,,,
1199.998,,439.296,490.369,0,0,0,0,0,1.1999980000000001,3.1979965518823974,11.758484852929712,7.642119171432355,-4.444122619549957,2.7334144550174093,-0.31108920822865194,0,0,0,0,0,,,,,0,0,,,
1266.666,,439.768,490.487,0,0,0,0,0,1.2666659999999998,3.3205921613563874,12.234292343971163,7.951065382361813,-4.630473221005426,2.671470885669101,-0.3241337765321218,0,0,0,0,0,,,,,0,0,,,
1333.33,,441.66,489.775,0,0,0,0,0,1.33333,2.6131870985857404,14.130098975199246,9.182030187247225,-6.568843088661485,2.0271501945522763,-0.45981993981005237,0,0,0,0,0,,,,,0,0,,,
1399.995,,439.282,487.973,0,0,0,0,0,1.3999949999999999,0.8157817082712313,11.755905032298926,7.640444070002122,-6.824662361730891,1.9421150041196058,-0.47772732489405123,0,0,0,0,0,,,,,0,0,,,
1466.663,,443.909,493.888,0,0,0,0,0,1.466663,6.735376128258622,16.38671062953148,10.647269035461289,-3.9118929072026667,2.9103294090799134,-0.27383305353086623,0,0,0,0,0,,,,,0,0,,,
1533.334,,449.144,491.418,0,0,0,0,0,1.533334,4.269970358534238,21.62551576694517,14.04887373373776,-9.778903375203523,0.960115312890344,-0.6845246112144001,0,0,0,0,0,,,,,0,0,,,
1600.001,,448.087,490.767,0,0,0,0,0,1.600001,3.623563916783951,20.572320045174024,13.365023996744096,-9.741460079960145,0.9725615906990668,-0.6819035752826972,0,0,0,0,0,,,,,0,0,,,
1666.669,,443.261,488.819,0,0,0,0,0,1.6666690000000002,1.6801571475895116,15.750123749713794,10.233927278237996,-8.553770130648484,1.3673537414346564,-0.5987651118372606,0,0,0,0,0,,,,,0,0,,,
1733.331,,444.736,488.926,0,0,0,0,0,1.733331,1.7917495687556197,17.228926481387475,11.194127588793668,-9.402378020038048,1.0852736127129625,-0.6581677834119528,0,0,0,0,0,,,,,0,0,,,
1799.998,,444.063,491.603,0,0,0,0,0,1.799998,4.473341938133672,16.559728867837407,10.75961138011271,-6.286269441979039,2.121078629140458,-0.4400397448113764,0,0,0,0,0,,,,,0,0,,,
1866.667,,443.126,490.49,0,0,0,0,0,1.8666669999999999,3.364934049045303,15.626530737991231,10.153677190990589,-6.788743141945286,1.9540546740983926,-0.4752129744586831,0,0,0,0,0,,,,,0,0,,,
1933.329,,440.673,488.614,0,0,0,0,0,1.9333289999999999,1.4935252816616185,13.177331578818439,8.563389492110854,-7.069864210449236,1.8606090814030232,-0.4948914887806265,0,0,0,0,0,,,,,0,0,,,
1999.996,,440.875,488.535,0,0,0,0,0,1.999996,1.419116462520094,13.383132074679907,8.69701766022699,-7.277901197706896,1.7914568841653482,-0.5094541071394362,0,0,0,0,0,,,,,0,0,,,
2066.667,,437.748,486.893,0,0,0,0,0,2.066667,-0.21829247728737755,10.259932168574267,6.66909503367356,-6.887387510960938,1.9212649526528125,-0.4821180941595436,0,0,0,0,0,,,,,0,0,,,
2133.332,,436.582,482.891,0,0,0,0,0,2.133332,-4.215702226317092,9.097731290685886,5.91446723919181,-10.130169465508901,0.8433532780238252,-0.7091132869250942,0,0,0,0,0,,,,,0,0,,,
2200.002,,435.454,483.082,0,0,0,0,0,2.200002,-4.020112027110315,7.973530068033085,5.1845129728127,-9.204624999923016,1.1510073845369297,-0.644325044199091,0,0,0,0,0,,,,,0,0,,,
2266.663,,436.734,486.369,0,0,0,0,0,2.266663,-0.7285228434851092,9.257327703102249,6.018094667978287,-6.746617511463397,1.9680573759556208,-0.4722641744019307,0,0,0,0,0,,,,,0,0,,,
2333.329,,437.992,483.271,0,0,0,0,0,2.333329,-3.8219337115558005,10.51912499365443,6.837391335678697,-10.659325047234496,0.6674601753632664,-0.746154252047127,0,0,0,0,0,,,,,0,0,,,
2400.001,,442.763,488.47,0,0,0,0,0,2.400001,1.3816554374573116,15.293921996626636,9.937711254553376,-8.556055817096064,1.3665939715392639,-0.5989251102099672,0,0,0,0,0,,,,,0,0,,,
2466.664,,444.299,484.127,0,0,0,0,0,2.466664,-2.956756428855499,16.8337178579373,10.937514969109332,-13.89427139796483,-0.40784691809092316,-0.9726009514437286,0,0,0,0,0,,,,,0,0,,,
2533.329,,443.018,480.687,0,0,0,0,0,2.533329,-6.392168553308295,15.556513204170017,10.10821415776818,-16.500382711076476,-1.2741271210647656,-1.1550291097904788,0,0,0,0,0,,,,,0,0,,,
2600.001,,440.947,481.726,0,0,0,0,0,2.6000010000000002,-5.348580591842278,13.489308319988538,8.765958879725279,-14.114539471567557,-0.4810647697418563,-0.9880197475664291,0,0,0,0,0,,,,,0,0,,,
2666.662,,441.918,480.736,0,0,0,0,0,2.6666619999999996,-6.333993783032497,14.464102180983218,9.398901562347666,-15.732895345380163,-1.0190117284143136,-1.1013048862801613,0,0,0,0,0,,,,,0,0,,,
2733.332,,443.148,480.175,0,0,0,0,0,2.733332,-6.890406750661839,15.697895925570265,10.200015268280112,-17.09042201894195,-1.4702581799372887,-1.1963319443027813,0,0,0,0,0,,,,,0,0,,,
2799.999,,442.594,480.09,0,0,0,0,0,2.7999989999999997,-6.970820320368659,15.147688870957836,9.842760731624743,-16.813581051993403,-1.3782353074555602,-1.1769530376915143,0,0,0,0,0,,,,,0,0,,,
2866.667,,440.089,477.786,0,0,0,0,0,2.866667,-9.270234216910751,12.64648124488275,8.218703453475575,-17.488937670386328,-1.602726128518232,-1.2242280959366694,0,0,0,0,0,,,,,0,0,,,
2933.331,,444.31,479.044,0,0,0,0,0,2.933331,-8.00764878417283,16.871272763098034,10.961899716869034,-18.969548501041864,-2.0948861695926553,-1.3278710622619416,0,0,0,0,0,,,,,0,0,,,
2999.998,,441.359,477.904,0,0,0,0,0,2.999998,-9.143063540616367,13.924063823875713,9.048249655166156,-18.191313195782524,-1.8361981255288253,-1.2733944814710119,0,0,0,0,0,,,,,0,0,,,
3066.664,,441.624,477.792,0,0,0,0,0,3.0666640000000003,-9.250478761332886,14.192854199858232,9.222777735866066,-18.473256497198953,-1.9299170312215066,-1.293130552212438,0,0,0,0,0,,,,,0,0,,,
3133.329,,436.463,475.925,0,0,0,0,0,3.1333290000000003,-11.112894446264647,9.035643891206348,5.874153315647475,-16.987047761912123,-1.4358962277399565,-1.1890957317758888,0,0,0,0,0,,,,,0,0,,,
3199.997,,436.467,477.819,0,0,0,0,0,3.1999969999999998,-9.21431032032416,9.04343312541181,5.879210937562069,-15.093521257886229,-0.8064816221583603,-1.0565486102572132,0,0,0,0,0,,,,,0,0,,,
