TimeStamp,Lights,Channel1
0.000,410,455.349
33.330,470,506.653
66.663,410,450.491
100.000,470,503.162
133.329,410,451.892
166.662,470,500.529
200.001,410,445.369
233.333,470,488.101
266.662,410,434.401
300.000,470,478.688
333.330,410,434.720
366.668,470,485.108
399.998,410,442.950
433.334,470,491.855
466.668,410,443.081
500.001,470,494.160
533.330,410,448.261
566.666,470,498.833
600.001,410,450.930
633.333,470,494.032
666.662,410,444.134
700.001,470,492.955
733.333,410,440.987
766.666,470,491.275
799.999,410,437.210
833.329,470,496.917
866.665,410,438.957
900.001,470,496.008
933.332,410,436.825
966.664,470,494.079
1000.000,410,436.563
1033.330,470,492.317
1066.667,410,439.413
1099.995,470,494.367
1133.335,410,439.822
1166.663,470,493.275
1199.998,410,439.296
1233.330,470,490.369
1266.666,410,439.768
1299.998,470,490.487
1333.330,410,441.660
1366.668,470,489.775
1399.995,410,439.282
1433.330,470,487.973
1466.663,410,443.909
1500.000,470,493.888
1533.334,410,449.144
1566.667,470,491.418
1600.001,410,448.087
1633.329,470,490.767
1666.669,410,443.261
1699.998,470,488.819
1733.331,410,444.736
1766.666,470,488.926
1799.998,410,444.063
1833.332,470,491.603
1866.667,410,443.126
1899.995,470,490.490
1933.329,410,440.673
1966.668,470,488.614
1999.996,410,440.875
2033.334,470,488.535
2066.667,410,437.748
2099.996,470,486.893
2133.332,410,436.582
2166.663,470,482.891
2200.002,410,435.454
2233.331,470,483.082
2266.663,410,436.734
2299.995,470,486.369
2333.329,410,437.992
2366.663,470,483.271
2400.001,410,442.763
2433.328,470,488.470
2466.664,410,444.299
2500.001,470,484.127
2533.329,410,443.018
2566.663,470,480.687
2600.001,410,440.947
2633.332,470,481.726
2666.662,410,441.918
2700.000,470,480.736
2733.332,410,443.148
2766.665,470,480.175
2799.999,410,442.594
2833.335,470,480.090
2866.667,410,440.089
2900.001,470,477.786
2933.331,410,444.310
2966.666,470,479.044
2999.998,410,441.359
3033.334,470,477.904
3066.664,410,441.624
3099.999,470,477.792
3133.329,410,436.463
3166.667,470,475.925
3199.997,410,436.467
3233.334,470,477.819
3266.664,410,435.532
3300.001,470,474.668
3333.334,410,433.358
3366.664,470,472.375
3400.000,410,428.500
3433.331,470,473.027
3466.663,410,436.235
3499.996,470,477.309
3533.331,410,437.785
3566.666,470,482.124
3600.001,410,437.658
3633.334,470,487.864
3666.664,410,440.494
3699.999,470,493.398
3733.334,410,438.559
3766.662,470,494.459
3799.996,410,441.089
3833.333,470,500.278
3866.666,410,440.626
3900.000,470,496.851
3933.335,410,439.526
3966.663,470,499.942
4000.001,410,436.405
4033.333,470,502.073
4066.667,410,436.626
4100.001,470,501.001
4133.332,410,436.788
4166.667,470,502.196
4199.996,410,434.880
4233.333,470,498.904
4266.668,410,433.897
4299.996,470,494.875
4333.331,410,435.368
4366.662,470,500.473
4399.998,410,436.103
4433.335,470,502.588
4466.664,410,436.404
4500.002,470,498.201
4533.333,410,435.662
4566.666,470,498.527
4600.001,410,437.756
4633.335,470,498.655
4666.669,410,442.198
4699.997,470,497.696
4733.333,410,439.521
4766.664,470,493.162
4800.002,410,436.558
4833.335,470,488.331
4866.667,410,430.780
4899.998,470,487.588
4933.331,410,432.633
4966.665,470,489.587
4999.997,410,432.799
5033.335,470,491.574
5066.662,410,435.812
5100.001,470,490.448
5133.335,410,430.329
5166.665,470,487.049
5200.000,410,430.792
5233.335,470,486.801
5266.665,410,432.493
5299.996,470,489.511
5333.331,410,435.164
5366.668,470,489.744
5400.000,410,435.223
5433.330,470,488.883
5466.665,410,433.811
5500.000,470,488.825
5533.329,410,437.099
5566.663,470,493.448
5600.001,410,433.403
5633.329,470,491.406
5666.664,410,435.592
5699.997,470,494.757
5733.335,410,437.225
