MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
10/15/2023 11:10:41,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,0,1,0,0,nan,nan,0.06
10/15/2023 11:12:55,1.17.0,Bandit,4,4.18,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.12
10/15/2023 11:13:07,1.17.0,Bandit,4,4.18,nan,15,10,40,LeftWithPellet,Right,0,1,0,0,nan,nan,0.41
10/15/2023 11:13:23,1.17.0,Bandit,4,4.18,nan,15,10,40,RightWithPellet,Right,0,1,0,0,nan,nan,0.07
10/15/2023 11:14:11,1.17.0,Bandit,4,4.18,3,15,10,40,Pellet,Right,0,1,1,0,Timed_out,nan,nan
10/15/2023 11:17:11,1.17.0,Bandit,4,4.18,nan,15,10,40,Left,Right,1,1,1,1,nan,nan,0.08
10/15/2023 11:17:16,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,1,1,1,1,nan,nan,0.00
10/15/2023 11:17:16,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,1,1,1,1,nan,nan,0.00
10/15/2023 11:17:49,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,1,2,1,1,nan,nan,0.05
10/15/2023 11:17:51,1.17.0,Bandit,4,4.18,2,15,10,40,Pellet,Right,1,2,2,1,0.24,221,nan
10/15/2023 11:18:51,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,1,3,2,2,nan,nan,0.01
10/15/2023 11:18:55,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,1,3,2,2,nan,nan,0.00
10/15/2023 11:19:00,1.17.0,Bandit,4,4.18,nan,15,10,40,LeftinTimeOut,Right,1,3,2,2,nan,nan,nan
10/15/2023 11:19:32,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,1,4,2,2,nan,nan,0.04
10/15/2023 11:19:53,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,1,5,2,2,nan,nan,0.57
10/15/2023 11:19:56,1.17.0,Bandit,4,4.18,nan,15,10,40,LeftinTimeOut,Right,1,5,2,2,nan,nan,nan
10/15/2023 11:21:13,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,1,6,2,2,nan,nan,0.68
10/15/2023 11:21:16,1.17.0,Bandit,4,4.18,2,15,10,40,Pellet,Right,1,6,3,2,0.06,205,nan
10/15/2023 11:21:36,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,1,7,3,3,nan,nan,0.04
10/15/2023 11:22:17,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,1,8,3,3,nan,nan,0.10
10/15/2023 11:22:19,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,1,8,3,3,nan,nan,0.00
10/15/2023 11:22:19,1.17.0,Bandit,4,4.17,nan,15,10,40,RightinTimeout,Right,1,8,3,3,nan,nan,0.00
10/15/2023 11:22:19,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,1,8,3,3,nan,nan,0.00
10/15/2023 11:22:53,1.17.0,Bandit,4,4.18,nan,15,10,40,Left,Right,2,8,3,3,nan,nan,0.17
10/15/2023 11:22:57,1.17.0,Bandit,4,4.18,nan,15,10,40,LeftinTimeOut,Right,2,8,3,3,nan,nan,nan
10/15/2023 11:23:48,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,2,9,3,3,nan,nan,0.09
10/15/2023 11:23:53,1.17.0,Bandit,4,4.18,3,15,10,40,Pellet,Right,2,9,4,3,0.30,157,nan
10/15/2023 11:24:38,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,2,10,4,4,nan,nan,0.26
10/15/2023 11:24:43,1.17.0,Bandit,4,4.18,nan,15,10,40,LeftinTimeOut,Right,2,10,4,4,nan,nan,nan
10/15/2023 11:25:13,1.17.0,Bandit,4,4.18,nan,15,10,40,Left,Right,3,10,4,4,nan,nan,0.29
10/15/2023 11:25:35,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,3,11,4,4,nan,nan,0.54
10/15/2023 11:25:36,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,3,11,4,4,nan,nan,0.00
10/15/2023 11:25:37,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,3,11,4,4,nan,nan,0.00
10/15/2023 11:25:37,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,3,11,4,4,nan,nan,0.00
10/15/2023 11:25:37,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,3,11,4,4,nan,nan,0.00
10/15/2023 11:25:42,1.17.0,Bandit,4,4.18,nan,15,10,40,LeftinTimeOut,Right,3,11,4,4,nan,nan,nan
10/15/2023 11:26:14,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,3,12,4,4,nan,nan,0.11
10/15/2023 11:26:16,1.17.0,Bandit,4,4.18,1,15,10,40,Pellet,Right,3,12,5,4,0.36,143,nan
10/15/2023 11:26:43,1.17.0,Bandit,4,4.17,nan,15,10,40,Right,Right,3,13,5,5,nan,nan,0.57
10/15/2023 11:27:44,1.17.0,Bandit,4,4.18,nan,15,10,40,Left,Right,4,13,5,5,nan,nan,0.04
10/15/2023 11:27:49,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:49,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:49,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:50,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:50,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:51,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:51,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:54,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:54,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:54,1.17.0,Bandit,4,4.17,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:55,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:55,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:27:56,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,13,5,5,nan,nan,0.00
10/15/2023 11:29:02,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,4,14,5,5,nan,nan,0.06
10/15/2023 11:32:58,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,4,15,5,5,nan,nan,0.26
10/15/2023 11:33:02,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,15,5,5,nan,nan,0.00
10/15/2023 11:33:03,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,15,5,5,nan,nan,0.00
10/15/2023 11:33:03,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,15,5,5,nan,nan,0.00
10/15/2023 11:33:03,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,15,5,5,nan,nan,0.00
10/15/2023 11:33:04,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,4,15,5,5,nan,nan,0.00
10/15/2023 11:33:54,1.17.0,Bandit,4,4.18,nan,15,10,40,Left,Right,5,15,5,5,nan,nan,0.27
10/15/2023 11:34:37,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right,5,16,5,5,nan,nan,0.67
10/15/2023 11:34:39,1.17.0,Bandit,4,4.18,1,15,10,40,Pellet,Right,5,16,6,5,0.06,503,nan
10/15/2023 11:35:04,1.17.0,Bandit,4,4.17,nan,15,10,40,Right,Right,5,17,6,6,nan,nan,0.05
10/15/2023 11:35:05,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,5,17,6,6,nan,nan,0.00
10/15/2023 11:35:05,1.17.0,Bandit,4,4.18,nan,15,10,40,RightinTimeout,Right,5,17,6,6,nan,nan,0.00
