TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,371.411,421.317,,0,0

66.672,,368.103,425.846,,0,0

133.337,,366.921,428.366,,0,0

200.004,,364.743,428.334,,0,0

266.669,,362.723,427.234,,0,0

333.336,,364.473,417.005,,0,0

400.004,,361.98,409.47,,0,0

466.672,,361.267,409.286,,0,0

533.336,,361.193,407.3,,0,0

599.999,,362.362,402.442,,0,0

666.668,,362.331,402.805,,0,0

733.336,,359.048,400.09,,0,0

800.003,,359.161,404.885,,0,0

866.671,,358.264,415.632,,0,0

933.332,,357.264,417.063,,0,0

1000.002,,357.274,409.221,,0,0

1066.668,,356.297,402.477,,0,0

1133.338,,356.671,397.079,,0,0

1200.004,,355.918,395.378,,0,0

1266.669,,356.191,396.74,,0,0

1333.335,,362.525,400.0,,0,0

1400.002,,359.112,401.763,,0,0

1466.667,,361.023,410.043,,0,0

1533.338,,361.287,413.064,,0,0

1600.006,,359.599,417.047,,0,0

1666.671,,359.066,414.262,,0,0

1733.333,,359.081,412.263,,0,0

1800.002,,357.733,416.203,,0,0

1866.67,,356.481,420.916,,0,0

1933.333,,357.362,430.711,,0,0

2000.002,,357.882,430.951,,0,0

2066.666,,357.143,429.493,,0,0

2133.334,,357.906,423.704,,0,0

2200.004,,357.981,414.939,,0,0

2266.671,,358.322,413.95,,0,0

2333.339,,354.716,410.307,,0,0

2400.004,,353.349,403.694,,0,0

2466.67,,354.082,398.306,,0,0

2533.334,,353.47,394.892,,0,0

2600.005,,353.714,390.62,,0,0

2666.669,,354.363,385.761,,0,0

2733.336,,355.949,388.087,,0,0

2800.002,,355.665,394.944,,0,0

2866.672,,354.669,397.068,,0,0

2933.336,,355.064,391.545,,0,0

3000.004,,353.255,388.05,,0,0

3066.667,,352.88,385.531,,0,0

3133.337,,353.758,384.924,,0,0

3200.003,,354.015,385.928,,0,0

3266.669,,353.398,393.18,,0,0

3333.334,,354.822,395.167,,0,0

3400.002,,355.242,401.471,,0,0

3466.669,,357.403,408.014,,0,0

3533.334,,356.369,412.826,,0,0

3600.005,,353.67,415.157,,0,0

3666.672,,354.314,413.904,,0,0

3733.338,,355.127,415.493,,0,0

