TimeStamp,Name,State
75787.218,Input1,0
76280.574,Input1,1
787131.752,Input1,0
787243.838,Input1,1
799047.968,Input1,0
799543.630,Input1,1
935951.457,Input1,0
936064.081,Input1,1
943444.135,Input1,0
943939.691,Input1,1
1097278.770,Input1,0
1097375.450,Input1,1
1105521.388,Input1,0
1106016.082,Input1,1
1615383.478,Input1,0
1615495.102,Input1,1
1622524.898,Input1,0
1623020.306,Input1,1
1844479.138,Input1,0
1844583.788,Input1,1
1853801.076,Input1,0
1854296.003,Input1,1
2044555.956,Input1,0
2044666.584,Input1,1
2052733.931,Input1,0
2053229.064,Input1,1
2256000.643,Input1,0
2256104.300,Input1,1
2263149.658,Input1,0
2263655.627,Input1,1
2456724.973,Input1,0
2456837.608,Input1,1
2463466.603,Input1,0
2463977.428,Input1,1
2547879.048,Input1,0
2547974.782,Input1,1
2558706.813,Input1,0
2559202.327,Input1,1
2730758.879,Input1,0
2730855.129,Input1,1
2737787.422,Input1,0
2738282.804,Input1,1
2836062.384,Input1,0
2836159.007,Input1,1
2843203.570,Input1,0
2843698.476,Input1,1
2986808.893,Input1,0
2986920.639,Input1,1
3362626.786,Input1,0
3362718.666,Input1,1
3371599.719,Input1,0
3372095.168,Input1,1
3442555.302,Input1,0
3442651.754,Input1,1
3449632.553,Input1,0
3450127.756,Input1,1
3618809.120,Input1,0
3618904.800,Input1,1
3625470.046,Input1,0
3625965.481,Input1,1
3770805.210,Input1,0
3770901.909,Input1,1
3778344.824,Input1,0
3778840.138,Input1,1
3985239.601,Input1,0
3985335.337,Input1,1
