TimeStamp,Name,State
99125.708,Input1,0
99237.708,Input1,1
121002.368,Input1,0
121002.368,Input1,1
1715073.619,Input1,0
1715169.534,Input1,1
1715281.558,Input1,0
1715377.533,Input1,1
1715473.438,Input1,0
1715585.439,Input1,1
1933680.074,Input1,0
1933782.019,Input1,1
2004271.857,Input1,0
2004272.854,Input1,1
2560031.911,Input1,0
2560127.802,Input1,1
2560223.801,Input1,0
2560319.917,Input1,1
2560431.809,Input1,0
2560527.863,Input1,1
2696285.876,Input1,0
2696381.874,Input1,1
2706387.359,Input1,0
2706388.358,Input1,1
4043844.828,Input1,0
4043940.983,Input1,1
4044052.980,Input1,0
4044148.339,Input1,1
4044243.867,Input1,0
4044340.126,Input1,1
