TimeStamp,Name,State
138168.594,Input1,0
138264.156,Input1,1
149571.057,Input1,0
150067.278,Input1,1
333219.613,Input1,0
333315.370,Input1,1
340171.231,Input1,0
340666.122,Input1,1
538412.784,Input1,0
538508.809,Input1,1
547602.497,Input1,0
548098.068,Input1,1
628853.867,Input1,0
628965.837,Input1,1
636684.883,Input1,0
637180.219,Input1,1
762976.050,Input1,0
763072.725,Input1,1
771797.949,Input1,0
772309.720,Input1,1
866750.618,Input1,0
866846.398,Input1,1
873411.861,Input1,0
873907.609,Input1,1
1063293.583,Input1,0
1063389.263,Input1,1
1070069.770,Input1,0
1070565.135,Input1,1
1229616.627,Input1,0
1229728.258,Input1,1
1236360.752,Input1,0
1236873.179,Input1,1
1396018.057,Input1,0
1396113.737,Input1,1
1402953.427,Input1,0
1403449.322,Input1,1
1509867.378,Input1,0
1509980.003,Input1,1
1516505.724,Input1,0
1517017.011,Input1,1
1632308.916,Input1,0
1632404.599,Input1,1
1642505.990,Input1,0
1643018.274,Input1,1
1797471.785,Input1,0
1797566.955,Input1,1
1804231.573,Input1,0
1804727.559,Input1,1
1920524.636,Input1,0
1920620.318,Input1,1
1927380.174,Input1,0
1927875.520,Input1,1
2021881.093,Input1,0
2021992.723,Input1,1
2028801.306,Input1,0
2029311.982,Input1,1
2287995.187,Input1,0
2288090.867,Input1,1
2294723.779,Input1,0
2295235.061,Input1,1
2382638.865,Input1,0
2382751.479,Input1,1
2389216.816,Input1,0
2389712.001,Input1,1
2498467.575,Input1,0
2498564.250,Input1,1
2505131.925,Input1,0
2505627.783,Input1,1
2683317.770,Input1,0
2683414.449,Input1,1
2704781.179,Input1,0
2705292.534,Input1,1
2878552.731,Input1,0
2878648.411,Input1,1
2885739.771,Input1,0
2886234.220,Input1,1
3005872.362,Input1,0
3005968.037,Input1,1
3013132.668,Input1,0
3013644.917,Input1,1
3162619.975,Input1,0
3162732.610,Input1,1
3169955.809,Input1,0
3170468.097,Input1,1
3288281.214,Input1,0
3288377.270,Input1,1
3295393.460,Input1,0
3295888.405,Input1,1
