TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,421.321,489.701,,0,0

66.664,,421.873,489.72,,0,0

133.335,,418.809,490.212,,0,0

199.997,,417.251,487.498,,0,0

266.665,,414.978,486.347,,0,0

333.335,,412.806,485.923,,0,0

400.001,,411.45,487.011,,0,0

466.669,,413.842,490.232,,0,0

533.334,,415.321,491.013,,0,0

600.0,,415.192,493.475,,0,0

666.669,,415.714,491.119,,0,0

733.331,,412.052,488.401,,0,0

799.997,,407.796,484.575,,0,0

866.665,,407.788,483.736,,0,0

933.334,,407.676,483.693,,0,0

1000.004,,406.793,482.327,,0,0

1066.665,,406.972,483.178,,0,0

1133.334,,405.884,488.911,,0,0

1199.999,,406.48,495.762,,0,0

1266.668,,407.826,503.812,,0,0

1333.334,,407.198,509.662,,0,0

1400.001,,409.932,511.519,,0,0

1466.664,,408.153,515.239,,0,0

1533.331,,406.324,514.332,,0,0

1599.998,,409.769,516.043,,0,0

1666.667,,410.501,524.518,,0,0

1733.33,,409.772,524.493,,0,0

1800.0,,413.545,524.565,,0,0

1866.67,,409.961,520.496,,0,0

1933.335,,409.782,516.026,,0,0

2000.003,,407.777,513.431,,0,0

2066.664,,406.711,512.637,,0,0

2133.333,,406.454,510.378,,0,0

2200.001,,406.449,510.979,,0,0

2266.665,,405.944,514.138,,0,0

2333.336,,405.411,517.719,,0,0

2399.999,,406.137,519.872,,0,0

2466.665,,406.926,521.219,,0,0

2533.335,,406.041,521.455,,0,0

2600.002,,403.514,521.537,,0,0

2666.663,,405.592,521.962,,0,0

2733.336,,407.635,524.124,,0,0

2799.997,,406.684,526.199,,0,0

2866.668,,407.979,532.095,,0,0

2933.336,,411.294,538.683,,0,0

3000.003,,411.529,546.345,,0,0

3066.666,,409.854,554.946,,0,0

3133.332,,410.941,563.594,,0,0

3199.998,,411.377,561.713,,0,0

3266.67,,411.129,571.968,,0,0

3333.336,,408.915,572.766,,0,0

3400.003,,409.584,582.256,,0,0

3466.666,,411.519,586.127,,0,0

3533.336,,412.34,598.846,,0,0

3599.999,,413.638,600.741,,0,0

3666.667,,411.852,595.564,,0,0

3733.331,,413.199,586.274,,0,0

3799.998,,410.424,581.443,,0,0

3866.664,,409.887,575.911,,0,0

3933.331,,409.858,565.267,,0,0

3999.999,,410.078,558.844,,0,0

4066.67,,408.537,551.534,,0,0

4133.334,,406.793,541.583,,0,0

4200.001,,406.058,537.082,,0,0

4266.666,,406.094,532.284,,0,0

4333.337,,404.577,524.514,,0,0

4400.002,,400.502,524.238,,0,0

4466.669,,399.297,518.312,,0,0

4533.331,,400.549,521.993,,0,0

4600.003,,400.813,521.6,,0,0

4666.665,,400.655,514.112,,0,0

4733.332,,398.523,512.181,,0,0

4800.002,,398.349,508.091,,0,0

4866.667,,399.754,503.277,,0,0

4933.332,,397.797,499.141,,0,0

4999.997,,396.639,491.394,,0,0

5066.668,,395.398,489.546,,0,0

5133.335,,396.94,490.387,,0,0

5200.002,,396.5,485.978,,0,0

5266.669,,397.374,482.462,,0,0

5333.335,,396.76,482.865,,0,0

5399.997,,396.511,480.816,,0,0

5466.668,,398.816,481.955,,0,0

5533.334,,401.062,482.874,,0,0

5599.997,,403.726,482.397,,0,0

5666.667,,404.712,483.174,,0,0

5733.33,,404.508,478.598,,0,0

5800.0,,400.644,477.589,,0,0

5866.664,,399.66,476.015,,0,0

5933.336,,397.068,474.735,,0,0

6000.001,,394.515,471.524,,0,0

6066.667,,392.764,468.196,,0,0

6133.336,,390.745,466.022,,0,0

6200.002,,389.227,464.3,,0,0

6266.667,,388.373,462.352,,0,0

6333.332,,387.455,460.962,,0,0

6400.002,,387.623,463.244,,0,0

6466.664,,391.25,466.567,,0,0

6533.331,,393.439,468.813,,0,0

6600.003,,394.642,471.717,,0,0

6666.668,,400.605,474.997,,0,0

6733.335,,401.685,477.046,,0,0

6800.004,,404.959,480.264,,0,0

6866.669,,406.131,481.106,,0,0

6933.332,,405.434,480.129,,0,0

6999.998,,404.472,482.446,,0,0

7066.664,,403.523,484.712,,0,0

7133.331,,405.363,486.943,,0,0

7200.0,,405.469,487.586,,0,0

7266.668,,404.188,485.784,,0,0

7333.333,,399.872,484.349,,0,0

7399.998,,402.792,487.025,,0,0

7466.666,,402.858,487.711,,0,0

7533.331,,403.083,489.551,,0,0

7600.0,,403.152,491.544,,0,0

7666.664,,402.405,493.857,,0,0

7733.333,,406.437,497.873,,0,0

7799.999,,407.437,507.088,,0,0

7866.666,,410.779,510.343,,0,0

7933.334,,411.159,514.014,,0,0

8000.001,,409.973,517.047,,0,0

8066.668,,406.897,524.389,,0,0

8133.336,,409.7,533.629,,0,0

8200.0,,407.649,533.76,,0,0

8266.67,,407.109,543.95,,0,0

8333.33,,404.552,549.818,,0,0

8399.999,,402.837,554.995,,0,0

8466.67,,400.068,557.947,,0,0

8533.331,,400.37,560.46,,0,0

8600.001,,399.75,560.841,,0,0

8666.668,,398.487,549.776,,0,0

8733.332,,398.313,545.767,,0,0

8800.001,,397.949,538.818,,0,0

8866.665,,395.783,532.432,,0,0

8933.332,,395.666,525.844,,0,0

9000.003,,396.841,524.442,,0,0

9066.665,,397.955,518.653,,0,0

9133.33,,395.078,514.818,,0,0

9200.0,,395.091,513.657,,0,0

9266.664,,395.34,511.247,,0,0

9333.331,,395.81,507.847,,0,0

9399.998,,396.716,504.334,,0,0

9466.669,,394.738,498.77,,0,0

9533.335,,396.631,494.564,,0,0

9600.0,,395.704,495.847,,0,0

9666.663,,396.528,495.16,,0,0

9733.333,,395.954,495.569,,0,0

9799.998,,396.583,494.31,,0,0

9866.666,,396.241,493.843,,0,0

9933.336,,398.064,492.824,,0,0

10000.0,,396.21,488.731,,0,0

10066.667,,398.023,487.648,,0,0

10133.335,,398.136,486.0,,0,0

10200.001,,399.136,487.091,,0,0

10266.669,,397.434,483.669,,0,0

10333.33,,395.796,483.942,,0,0

10400.001,,394.289,483.274,,0,0

10466.667,,394.929,485.467,,0,0

10533.336,,393.772,483.325,,0,0

10599.998,,393.846,483.418,,0,0

10666.667,,391.483,485.555,,0,0

10733.336,,390.806,484.952,,0,0

10800.002,,390.369,481.518,,0,0

10866.665,,389.907,477.015,,0,0

10933.337,,389.463,473.923,,0,0

11000.0,,389.42,473.222,,0,0

11066.668,,390.789,473.381,,0,0

11133.335,,392.468,470.777,,0,0

11200.0,,392.997,470.116,,0,0

11266.665,,394.805,470.51,,0,0

11333.335,,395.118,470.667,,0,0

11400.0,,393.793,471.052,,0,0

11466.664,,395.057,476.968,,0,0

11533.331,,394.257,479.194,,0,0

11599.999,,394.86,479.222,,0,0

11666.668,,394.006,480.44,,0,0

11733.333,,392.287,482.21,,0,0

11800.001,,394.646,484.753,,0,0

11866.664,,394.989,480.273,,0,0

11933.335,,392.688,475.184,,0,0

11999.998,,392.226,470.684,,0,0

12066.669,,390.582,468.05,,0,0

12133.335,,390.447,465.954,,0,0

12200.0,,390.692,465.356,,0,0

12266.664,,390.349,463.464,,0,0

12333.332,,389.472,466.564,,0,0

12399.998,,389.588,468.3,,0,0

12466.664,,391.029,471.389,,0,0

12533.332,,391.558,476.531,,0,0

12599.987,,391.978,480.848,,0,0

12666.665,,395.184,483.591,,0,0

12733.336,,395.973,484.412,,0,0

12799.998,,395.612,486.424,,0,0

12866.67,,397.031,490.969,,0,0

12933.337,,397.339,489.556,,0,0

13000.001,,397.668,491.279,,0,0

13066.664,,396.387,492.907,,0,0

13133.336,,394.306,493.197,,0,0

13200.001,,395.083,504.584,,0,0

13266.668,,394.522,510.059,,0,0

13333.332,,394.935,516.444,,0,0

13399.999,,395.788,522.698,,0,0

13466.668,,396.669,517.289,,0,0

13533.332,,392.412,515.49,,0,0

13599.998,,394.996,515.866,,0,0

13666.67,,395.446,515.459,,0,0

13733.337,,393.443,512.448,,0,0

13800.001,,394.734,513.781,,0,0

13866.669,,396.607,515.86,,0,0

13933.336,,394.093,515.722,,0,0

14000.002,,397.096,515.927,,0,0

14066.666,,396.728,519.343,,0,0

14133.333,,395.275,519.988,,0,0

14200.001,,398.375,516.398,,0,0

14266.669,,399.538,512.717,,0,0

14333.334,,397.787,508.04,,0,0

14399.997,,399.688,507.027,,0,0

14466.667,,398.34,505.512,,0,0

14533.336,,401.083,503.078,,0,0

14600.0,,398.896,503.73,,0,0

14666.664,,399.264,501.01,,0,0

14733.33,,399.403,502.841,,0,0

14800.002,,398.063,497.389,,0,0

14866.667,,399.495,495.582,,0,0

14933.33,,396.835,492.319,,0,0

15000.0,,399.427,487.087,,0,0

15066.664,,400.444,488.621,,0,0

15133.336,,399.977,483.249,,0,0

15199.998,,399.774,475.989,,0,0

15266.668,,396.893,473.363,,0,0

15333.333,,396.366,469.482,,0,0

15399.998,,395.767,470.053,,0,0

15466.666,,394.655,470.056,,0,0

15533.335,,394.077,469.95,,0,0

15600.001,,393.646,471.089,,0,0

15666.665,,391.384,473.791,,0,0

15733.332,,391.219,476.44,,0,0

15799.999,,390.98,479.835,,0,0

15866.668,,391.093,482.646,,0,0

