MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
10/10/2023 14:23,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,0,1,0,0,nan,nan,0.07
10/10/2023 14:23,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,0,1,1,0,1.13,nan,nan
10/10/2023 14:24,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,1,1,1,1,nan,nan,0
10/10/2023 14:28,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,2,1,1,1,nan,nan,0.05
10/10/2023 14:28,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,3,1,1,1,nan,nan,0.12
10/10/2023 14:29,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,4,1,1,1,nan,nan,0.09
10/10/2023 14:31,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,4,2,1,1,nan,nan,0.28
10/10/2023 14:32,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,4,3,1,1,nan,nan,0.07
10/10/2023 14:33,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftWithPellet,Right,4,3,1,1,nan,nan,0.26
10/10/2023 14:33,1.17.0,Bandit,27,3.87,1,15,10,40,Pellet,Right,4,3,2,1,Timed_out,639,nan
10/10/2023 14:34,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,5,3,2,2,nan,nan,0.06
10/10/2023 14:34,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,6,3,2,2,nan,nan,0.08
10/10/2023 14:35,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,6,4,2,2,nan,nan,0.2
10/10/2023 14:35,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,6,4,2,2,nan,nan,0
10/10/2023 14:35,1.17.0,Bandit,27,3.87,nan,15,10,40,RightinTimeout,Right,6,4,2,2,nan,nan,0
10/10/2023 14:41,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,7,4,2,2,nan,nan,0.26
10/10/2023 14:41,1.17.0,Bandit,27,3.87,2,15,10,40,Pellet,Right,7,4,3,2,0.5,434,nan
10/10/2023 14:52,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,8,4,3,3,nan,nan,0.29
10/10/2023 14:53,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,9,4,3,3,nan,nan,0.1
10/10/2023 14:55,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,9,5,3,3,nan,nan,0.22
10/10/2023 14:55,1.17.0,Bandit,27,3.87,nan,15,10,40,Right,Right,9,6,3,3,nan,nan,0.22
10/10/2023 14:57,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,10,6,3,3,nan,nan,0.33
10/10/2023 14:59,1.17.0,Bandit,27,3.86,nan,15,10,40,Right,Right,10,7,3,3,nan,nan,0.02
10/10/2023 15:02,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,11,7,3,3,nan,nan,1.27
10/10/2023 15:32,1.17.0,Bandit,27,3.87,nan,15,10,40,Left,Right,12,7,3,3,nan,nan,1.23
10/10/2023 15:46,1.17.0,Bandit,27,3.86,nan,15,10,40,Left,Right,13,7,3,3,nan,nan,0.11
10/10/2023 15:46,1.17.0,Bandit,27,3.87,nan,15,10,40,LeftinTimeOut,Right,13,7,3,3,nan,nan,nan
