TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z
100053.994,,545.816,697.979,100.053994,-29.36906278293351,-0.8092349519532835
100120.651,,542.705,708.735,100.120651,-21.35842895504385,-0.5869412622979827
100187.31,,541.249,711.735,100.18731,-13.01077217634366,-0.3552952446192295
100253.97,,543.724,716.125,100.25397,-4.209929841334996,-0.11107340690242057
100320.628,,542.811,732.039,100.320628,4.7675335032725314,0.13804963298364528
100387.285,,546.047,738.131,100.387285,13.21692971476527,0.37251890215345457
100453.945,,542.733,752.411,100.453945,20.166861471259324,0.5653782945806587
100520.599,,540.463,757.197,100.520599,24.67387604389469,0.690447161814759
100587.255,,542.746,751.357,100.587255,26.096006286673273,0.7299110276747869
100653.911,,541.119,749.872,100.653911,24.214193207661868,0.6776910433935619
100720.575,,542.527,745.614,100.720575,19.19595527671425,0.5384358172521863
100787.231,,538.92,740.305,100.787231,11.500233614813201,0.32488088520321
100853.884,,535.192,730.108,100.85388400000001,1.7993806432782602,0.05568390951093979
100920.545,,537.811,716.649,100.920545,-9.093401881456982,-0.2465889031104402
100987.201,,540.319,705.383,100.987201,-20.330150601165727,-0.5584067175681477
101053.857,,540.023,693.537,101.05385700000001,-31.159553500344373,-0.8589207566496744
101120.518,,538.069,685.833,101.12051799999999,-41.02944702308953,-1.1328085781148545
101187.179,,538.632,677.062,101.187179,-49.613115283713334,-1.3710038731972456
101253.836,,536.733,670.887,101.25383599999999,-56.75651848045414,-1.5692320643012339
101320.493,,538.888,666.489,101.320493,-62.38346400455028,-1.7253788198408304
101387.148,,536.91,660.077,101.387148,-66.41054718766159,-1.837129674836341
101453.802,,541.41,660.703,101.453802,-68.71599145603471,-1.9011053506345614
101520.462,,543.381,657.434,101.520462,-69.18712076143719,-1.914179106576074
101587.123,,535.41,653.974,101.587123,-67.84706260103803,-1.876992726668069
101653.778,,537.327,656.839,101.653778,-65.01632651983815,-1.798440294806871
101720.434,,539.18,662.566,101.720434,-61.40037518169689,-1.6980982767045156
101787.094,,539.012,671.768,101.787094,-57.98400299586635,-1.603294545221999
101853.753,,539.85,677.756,101.853753,-55.71749746604442,-1.540399412617868
101920.411,,539.32,674.509,101.92041099999999,-55.133694225053674,-1.5241989746424445
101987.067,,536.318,671.535,101.987067,-56.10205454635118,-1.5510708044329373
102053.723,,538.909,670.56,102.053723,-57.845608943181155,-1.599454134430704
102120.384,,542.559,665.843,102.120384,-59.20807322702976,-1.6372622803511698
102187.041,,538.959,659.863,102.187041,-59.07435196926438,-1.6335515388027892
102253.699,,540.825,665.747,102.253699,-56.808389449002654,-1.5706714746191164
102320.353,,539.396,668.33,102.320353,-52.542163701125794,-1.4522844552179526
102387.016,,541.645,680.58,102.387016,-47.178306003551896,-1.3034383409156836
102453.67,,543.07,689.837,102.45367,-42.08700652620591,-1.1621556696220565
102520.329,,538.845,690.288,102.520329,-38.62392127204347,-1.0660556586518337
102586.988,,539.239,692.956,102.58698799999999,-37.67613918814051,-1.039754871355021
102653.639,,539.693,687.147,102.653639,-39.40465283045568,-1.087720823041891
102720.3,,538.576,684.1,102.72030000000001,-43.23772022071005,-1.1940877736707565
102786.956,,538.736,676.993,102.786956,-48.073440985218355,-1.328278180320325
102853.612,,540.245,670.622,102.853612,-52.60754970946642,-1.4540989055296452
102920.27,,534.012,667.677,102.92027,-55.690713556752534,-1.5396561638128663
102986.929,,533.328,666.069,102.986929,-56.618786139512636,-1.565410015895257
103053.586,,533.686,669.278,103.053586,-55.275481857246724,-1.5281335566723893
103120.244,,534.8,676.832,103.120244,-52.091843085484435,-1.4397881367830434
103186.9,,540.485,680.097,103.1869,-47.85821964272179,-1.3223058256547602
103253.563,,540.321,680.843,103.253563,-43.48758537764515,-1.201021488136399
103320.221,,540.502,686.644,103.320221,-39.823229757220744,-1.0993362596545635
