MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
9/15/2023 15:41:03,1.17.0,Bandit,4,4.11,nan,30,80,20,Left,Left,1,0,0,0,nan,nan,0.03
9/15/2023 15:41:32,1.17.0,Bandit,4,4.11,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.29
9/15/2023 15:50:20,1.17.0,Bandit,4,4.10,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.20
9/15/2023 15:51:09,1.17.0,Bandit,4,4.10,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.35
9/15/2023 16:00:01,1.17.0,Bandit,4,4.10,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.31
9/15/2023 16:03:31,1.17.0,Bandit,4,4.10,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.88
9/15/2023 16:08:42,1.17.0,Bandit,4,4.10,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.68
9/15/2023 16:16:21,1.17.0,Bandit,4,4.10,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.42
9/15/2023 16:19:41,1.17.0,Bandit,4,4.10,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.25
9/15/2023 16:22:39,1.17.0,Bandit,4,4.09,nan,30,80,20,RightWithPellet,Left,1,1,0,0,nan,nan,0.05
9/15/2023 16:33:24,1.17.0,Bandit,4,4.10,nan,30,80,20,LeftWithPellet,Left,1,1,0,0,nan,nan,0.27
9/15/2023 18:14:46,1.17.0,Bandit,4,4.09,3,30,80,20,Pellet,Left,1,1,1,0,Timed_out,nan,nan
9/15/2023 18:15:26,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,2,1,1,1,nan,nan,0.30
9/15/2023 18:15:28,1.17.0,Bandit,4,4.09,2,30,80,20,Pellet,Left,2,1,2,1,1.34,43,nan
9/15/2023 18:15:49,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,3,1,2,2,nan,nan,0.04
9/15/2023 18:15:51,1.17.0,Bandit,4,4.09,2,30,80,20,Pellet,Left,3,1,3,2,0.18,23,nan
9/15/2023 18:16:17,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,4,1,3,3,nan,nan,0.44
9/15/2023 18:16:20,1.17.0,Bandit,4,4.09,2,30,80,20,Pellet,Left,4,1,4,3,1.58,29,nan
9/15/2023 18:16:34,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,5,1,4,4,nan,nan,0.14
9/15/2023 18:16:36,1.17.0,Bandit,4,4.09,1,30,80,20,Pellet,Left,5,1,5,4,0.67,16,nan
9/15/2023 18:45:13,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,6,1,5,5,nan,nan,0.00
9/15/2023 18:45:15,1.17.0,Bandit,4,4.09,2,30,80,20,Pellet,Left,6,1,6,5,1.46,1719,nan
9/15/2023 18:45:38,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,7,1,6,6,nan,nan,0.15
9/15/2023 18:45:39,1.17.0,Bandit,4,4.09,1,30,80,20,Pellet,Left,7,1,7,6,0.67,24,nan
9/15/2023 18:46:02,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,8,1,7,7,nan,nan,0.12
9/15/2023 18:46:03,1.17.0,Bandit,4,4.09,1,30,80,20,Pellet,Left,8,1,8,7,0.30,24,nan
9/15/2023 18:46:23,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,9,1,8,8,nan,nan,0.02
9/15/2023 18:46:24,1.17.0,Bandit,4,4.09,1,30,80,20,Pellet,Left,9,1,9,8,0.30,21,nan
9/15/2023 18:46:44,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,10,1,9,9,nan,nan,0.03
9/15/2023 18:46:45,1.17.0,Bandit,4,4.09,1,30,80,20,Pellet,Left,10,1,10,9,0.30,21,nan
9/15/2023 18:47:01,1.17.0,Bandit,4,4.09,nan,30,80,20,Left,Left,11,1,10,10,nan,nan,0.05
9/15/2023 18:47:22,1.17.0,Bandit,4,4.09,4,30,80,20,Pellet,Left,11,1,11,10,15.33,37,nan
