x	y	name	color	
211.10690307617188	188.6338348388672	TH-only	-16711681
172.50363159179688	425.28863525390625	TH-only	-16711681
142.29238891601562	505.8519592285156	TH-only	-16711681
108.72432708740234	594.8073120117188	TH-only	-16711681
102.0107192993164	571.3096923828125	TH-only	-16711681
91.94029998779297	527.6712036132812	TH-only	-16711681
80.19148254394531	611.59130859375	TH-only	-16711681
179.21725463867188	603.1993408203125	TH-only	-16711681
189.28765869140625	546.1336059570312	TH-only	-16711681
264.8157958984375	517.6007690429688	TH-only	-16711681
331.951904296875	613.2697143554688	TH-only	-16711681
331.951904296875	546.1336059570312	TH-only	-16711681
316.8462829589844	722.3659057617188	TH-only	-16711681
269.85101318359375	673.6922607421875	TH-only	-16711681
372.23358154296875	700.5466918945312	TH-only	-16711681
429.29925537109375	683.7626342773438	TH-only	-16711681
462.8673095703125	729.0795288085938	TH-only	-16711681
441.048095703125	752.5771484375	TH-only	-16711681
550.144287109375	1016.08642578125	TH-only	-16711681
669.3108520507812	885.1709594726562	TH-only	-16711681
642.4564208984375	873.4221801757812	TH-only	-16711681
665.9540405273438	735.7931518554688	TH-only	-16711681
682.7380981445312	505.8519592285156	TH-only	-16711681
639.099609375	175.20660400390625	TH-only	-16711681
848.8999633789062	272.553955078125	TH-only	-16711681
848.8999633789062	373.2581481933594	TH-only	-16711681
776.7286376953125	470.6054992675781	TH-only	-16711681
793.5126953125	623.3401489257812	TH-only	-16711681
798.5478515625	737.4715576171875	TH-only	-16711681
801.9046630859375	828.1052856445312	TH-only	-16711681
119.7152328491211	180.1744842529297	FLAG+TH	-256
598.5067138671875	214.7264404296875	FLAG+TH	-256
522.8214721679688	241.05174255371094	FLAG+TH	-256
944.0263671875	329.899658203125	FLAG+TH	-256
990.0956420898438	296.9930114746094	FLAG+TH	-256
1003.25830078125	242.69708251953125	FLAG+TH	-256
909.4744262695312	632.6406860351562	FLAG+TH	-256
842.0158081054688	586.5714111328125	FLAG+TH	-256
815.6904907226562	524.0487670898438	FLAG+TH	-256
611.6693725585938	556.9554443359375	FLAG+TH	-256
554.082763671875	484.5608215332031	FLAG+TH	-256
825.5625	700.0992431640625	FLAG+TH	-256
832.143798828125	667.192626953125	FLAG+TH	-256
888.0850830078125	695.1632690429688	FLAG+TH	-256
302.3470458984375	349.6436462402344	FLAG+TH	-256
60.48329162597656	354.5796203613281	FLAG+TH	-256
30.867324829101562	308.5103454589844	FLAG+TH	-256
593.4774169921875	767.9052734375	FLAG+TH	-256
473.42120361328125	890.1443481445312	FLAG+TH	-256
461.7793884277344	847.9427490234375	FLAG+TH	-256
415.2121276855469	802.1030883789062	FLAG+TH	-256
183.83099365234375	733.7074584960938	FLAG+TH	-256
321.3499755859375	651.4871215820312	FLAG+TH	-256
552.7310791015625	602.7369995117188	FLAG+TH	-256
708.0819702148438	649.8361206054688	FLAG+TH	-256
670.5089111328125	792.1583251953125	FLAG+TH	-256
803.5830688476562	242.34271240234375	FLAG+TH	-256
479.6513366699219	806.2860717773438	FLAG+TH	-256
892.5384521484375	900.276611328125	FLAG+TH	-256
877.4328002929688	875.1005859375	FLAG+TH	-256
234.6045379638672	502.4951477050781	FLAG+TH	-256
707.9141235351562	870.0653686523438	FLAG+TH	-256
676.0244750976562	415.21820068359375	FLAG+TH	-256
