x	y	name	color	
457.52093505859375	750.6660766601562	FLAG-only	-1
182.25743103027344	780.6267700195312	TH-only	-16711681
178.51234436035156	662.6566772460938	TH-only	-16711681
914.4208984375	168.30589294433594	TH-only	-16711681
978.0872802734375	170.1784210205078	TH-only	-16711681
524.9324340820312	166.433349609375	TH-only	-16711681
588.5988159179688	267.550537109375	TH-only	-16711681
189.74758911132812	293.76611328125	TH-only	-16711681
157.91439819335938	340.57965087890625	TH-only	-16711681
727.1668090820312	437.9517822265625	TH-only	-16711681
579.236083984375	376.1579284667969	TH-only	-16711681
509.95208740234375	387.3931579589844	TH-only	-16711681
466.8836364746094	447.3144836425781	TH-only	-16711681
450.03076171875	486.6378479003906	TH-only	-16711681
388.2369079589844	499.74560546875	TH-only	-16711681
303.97259521484375	975.3709716796875	TH-only	-16711681
317.08038330078125	924.8123779296875	TH-only	-16711681
416.3250427246094	881.7439575195312	TH-only	-16711681
564.2557373046875	876.1263427734375	TH-only	-16711681
699.0787353515625	889.234130859375	TH-only	-16711681
751.5098266601562	896.7243041992188	TH-only	-16711681
854.4995727539062	919.1947631835938	TH-only	-16711681
1006.1754150390625	810.58740234375	TH-only	-16711681
976.2147827148438	643.9312744140625	TH-only	-16711681
41.81686019897461	481.02020263671875	TH-only	-16711681
24.963993072509766	252.57022094726562	TH-only	-16711681
307.7176513671875	716.9603881835938	TH-only	-16711681
416.3250427246094	804.9697875976562	TH-only	-16711681
560.5106811523438	584.0099487304688	TH-only	-16711681
858.2446899414062	310.6189880371094	TH-only	-16711681
303.97259521484375	400.5009460449219	TH-only	-16711681
380.49542236328125	240.98043823242188	FLAG+TH	-256
313.7418518066406	302.39373779296875	FLAG+TH	-256
284.3702697753906	240.98043823242188	FLAG+TH	-256
88.11473083496094	135.50978088378906	FLAG+TH	-256
102.80052185058594	346.45111083984375	FLAG+TH	-256
36.04693603515625	566.7379150390625	FLAG+TH	-256
152.19818115234375	592.1043090820312	FLAG+TH	-256
132.17210388183594	576.0834350585938	FLAG+TH	-256
198.92568969726562	553.38720703125	FLAG+TH	-256
248.32333374023438	490.63885498046875	FLAG+TH	-256
339.10821533203125	541.37158203125	FLAG+TH	-256
449.9191589355469	605.4550170898438	FLAG+TH	-256
491.306396484375	634.8265991210938	FLAG+TH	-256
493.9765319824219	538.701416015625	FLAG+TH	-256
620.808349609375	262.3415832519531	FLAG+TH	-256
112.14602661132812	757.6531982421875	FLAG+TH	-256
93.45501708984375	701.5802001953125	FLAG+TH	-256
101.46544647216797	668.203369140625	FLAG+TH	-256
230.9674072265625	176.89700317382812	FLAG+TH	-256
339.10821533203125	103.46805572509766	FLAG+TH	-256
392.5110778808594	83.44197845458984	FLAG+TH	-256
333.7679138183594	267.681884765625	FLAG+TH	-256
296.38592529296875	487.9687194824219	FLAG+TH	-256
377.8252868652344	605.4550170898438	FLAG+TH	-256
332.432861328125	682.88916015625	FLAG+TH	-256
349.7887878417969	827.076904296875	FLAG+TH	-256
397.85137939453125	941.89306640625	FLAG+TH	-256
539.3689575195312	337.1056213378906	FLAG+TH	-256
600.7822875976562	644.172119140625	FLAG+TH	-256
556.7249145507812	722.9413452148438	FLAG+TH	-256
618.13818359375	764.3285522460938	FLAG+TH	-256
656.8552856445312	995.2959594726562	FLAG+TH	-256
648.8448486328125	923.2020874023438	FLAG+TH	-256
730.2842407226562	489.30377197265625	FLAG+TH	-256
688.89697265625	345.11602783203125	FLAG+TH	-256
683.5567016601562	297.053466796875	FLAG+TH	-256
849.1055908203125	160.8761444091797	FLAG+TH	-256
891.827880859375	370.4823913574219	FLAG+TH	-256
911.85400390625	386.5032653808594	FLAG+TH	-256
815.7288208007812	347.78619384765625	FLAG+TH	-256
895.8331298828125	430.5606384277344	FLAG+TH	-256
842.4302368164062	479.9582824707031	FLAG+TH	-256
801.0430297851562	795.0352172851562	FLAG+TH	-256
738.294677734375	940.5580444335938	FLAG+TH	-256
879.812255859375	1005.9765014648438	FLAG+TH	-256
961.2516479492188	219.61929321289062	FLAG+TH	-256
564.2557373046875	166.433349609375	FLAG+TH	-256
633.539794921875	65.3161392211914	FLAG+TH	-256
225.32586669921875	72.80630493164062	FLAG+TH	-256
