x	y	name	color	
218.72918701171875	376.340576171875	TH-only	-16711681
314.3734130859375	537.2658081054688	TH-only	-16711681
851.8028564453125	459.8395080566406	TH-only	-16711681
678.7323608398438	543.3384399414062	TH-only	-16711681
671.1415405273438	493.23907470703125	TH-only	-16711681
86.64906311035156	824.1984252929688	TH-only	-16711681
79.05825805664062	948.687744140625	TH-only	-16711681
212.6565399169922	930.4697875976562	TH-only	-16711681
209.62020874023438	865.1888427734375	TH-only	-16711681
218.72918701171875	781.6898803710938	TH-only	-16711681
388.76336669921875	581.29248046875	TH-only	-16711681
435.8263854980469	631.391845703125	TH-only	-16711681
325.00054931640625	931.9879760742188	TH-only	-16711681
470.744140625	948.687744140625	TH-only	-16711681
614.9695434570312	749.8084716796875	FLAG-only	-1
165.593505859375	696.6727905273438	FLAG-only	-1
94.23987579345703	728.55419921875	FLAG-only	-1
334.1095275878906	998.787109375	FLAG-only	-1
353.960693359375	237.35491943359375	FLAG+TH	-256
455.768798828125	192.3699493408203	FLAG+TH	-256
750.5387573242188	38.4739875793457	FLAG+TH	-256
836.6212158203125	657.2006225585938	FLAG+TH	-256
819.9214477539062	465.9121398925781	FLAG+TH	-256
819.9214477539062	377.8587341308594	FLAG+TH	-256
777.4129028320312	341.4228515625	FLAG+TH	-256
775.894775390625	561.556396484375	FLAG+TH	-256
747.0496826171875	707.2999267578125	FLAG+TH	-256
742.4951782226562	684.5275268554688	FLAG+TH	-256
731.8680419921875	666.3095703125	FLAG+TH	-256
683.286865234375	771.062744140625	FLAG+TH	-256
44.14052200317383	289.8053283691406	FLAG+TH	-256
9.222789764404297	405.1856689453125	FLAG+TH	-256
100.31253051757812	649.6098022460938	FLAG+TH	-256
130.67576599121094	859.1162109375	FLAG+TH	-256
411.5357971191406	341.4228515625	FLAG+TH	-256
341.7003173828125	678.4548950195312	FLAG+TH	-256
595.2334594726562	655.6824340820312	FLAG+TH	-256
561.8338623046875	651.1279296875	FLAG+TH	-256
657.4780883789062	707.2999267578125	FLAG+TH	-256
727.3135375976562	597.9922485351562	FLAG+TH	-256
941.3744506835938	39.30854797363281	FLAG+TH	-256
871.5389404296875	34.75406265258789	FLAG+TH	-256
522.3616333007812	733.1087036132812	FLAG+TH	-256
551.2067260742188	857.5980224609375	FLAG+TH	-256
816.8851318359375	499.3117370605469	FLAG+TH	-256
775.894775390625	701.227294921875	FLAG+TH	-256
733.38623046875	778.653564453125	FLAG+TH	-256
