x	y	name	color	
714.9465942382812	771.8703002929688	FLAG+TH	-256
662.8056030273438	775.4662475585938	FLAG+TH	-256
720.3405151367188	716.1333618164062	FLAG+TH	-256
727.5323486328125	633.4268798828125	FLAG+TH	-256
756.2998046875	592.0736694335938	FLAG+TH	-256
664.6035766601562	369.1258544921875	FLAG+TH	-256
923.5106811523438	534.5387573242188	FLAG+TH	-256
509.97845458984375	725.1231689453125	FLAG+TH	-256
497.3926696777344	401.4892272949219	FLAG+TH	-256
355.35333251953125	417.6709289550781	FLAG+TH	-256
297.81842041015625	482.3977355957031	FLAG+TH	-256
74.87059783935547	581.285888671875	FLAG+TH	-256
919.9147338867188	638.82080078125	FLAG+TH	-256
297.81842041015625	690.9617919921875	FLAG+TH	-256
234.8896026611328	737.7089233398438	FLAG+TH	-256
270.84893798828125	717.9313354492188	FLAG+TH	-256
261.8591003417969	795.2438354492188	FLAG+TH	-256
526.16015625	915.7075805664062	FLAG+TH	-256
815.6326904296875	903.121826171875	FLAG+TH	-256
312.2021484375	816.8194580078125	FLAG+TH	-256
331.9797668457031	768.2743530273438	FLAG+TH	-256
367.9391174316406	770.0723266601562	FLAG+TH	-256
391.31268310546875	782.6580810546875	FLAG+TH	-256
423.6760559082031	762.8804931640625	FLAG+TH	-256
513.5744018554688	509.3672180175781	FLAG+TH	-256
495.5947265625	818.617431640625	FLAG+TH	-256
461.433349609375	822.21337890625	FLAG+TH	-256
495.7536315917969	640.156982421875	FLAG+TH	-256
497.2869873046875	667.7572021484375	FLAG+TH	-256
600.02099609375	672.3572387695312	FLAG+TH	-256
531.0205688476562	988.22607421875	FLAG+TH	-256
391.8427734375	30.18728256225586	FLAG-only	-1
527.9815063476562	98.84855651855469	FLAG-only	-1
567.0474243164062	21.900577545166016	FLAG-only	-1
812.0971069335938	156.85548400878906	FLAG-only	-1
951.7872924804688	117.78959655761719	FLAG-only	-1
889.349365234375	169.5515899658203	FLAG-only	-1
774.2794799804688	403.2872009277344	TH-only	-16711681
889.349365234375	739.5068969726562	TH-only	-16711681
765.2896728515625	998.4140625	TH-only	-16711681
752.7039184570312	971.444580078125	TH-only	-16711681
714.9465942382812	958.8588256835938	TH-only	-16711681
734.7242431640625	915.7075805664062	TH-only	-16711681
786.865234375	933.687255859375	TH-only	-16711681
779.6734008789062	813.2235107421875	TH-only	-16711681
500.9886169433594	861.7686157226562	TH-only	-16711681
375.1309814453125	856.3746948242188	TH-only	-16711681
211.5160369873047	989.4241943359375	TH-only	-16711681
157.57704162597656	822.21337890625	TH-only	-16711681
31.71940803527832	572.2960205078125	TH-only	-16711681
31.71940803527832	550.720458984375	TH-only	-16711681
73.0726318359375	428.458740234375	TH-only	-16711681
161.17298889160156	415.87298583984375	TH-only	-16711681
20.931610107421875	327.7726135253906	TH-only	-16711681
325.5524597167969	514.4227905273438	TH-only	-16711681
376.1528015136719	496.0226745605469	TH-only	-16711681
442.08660888671875	459.2224426269531	TH-only	-16711681
423.68646240234375	515.9561767578125	TH-only	-16711681
445.1532897949219	995.892822265625	TH-only	-16711681
