x	y	name	color	
2015.17529296875	188.9419403076172	FLAG-only	-16711681
1941.9404296875	164.63064575195312	FLAG-only	-16711681
1776.6236572265625	127.35330963134766	FLAG-only	-16711681
1903.0423583984375	208.3909912109375	FLAG-only	-16711681
1711.79345703125	266.7381286621094	FLAG-only	-16711681
1519.572021484375	1916.2332763671875	FLAG-only	-16711681
1182.7530517578125	1937.6094970703125	FLAG-only	-16711681
875.1375732421875	1521.3404541015625	FLAG-only	-16711681
328.78863525390625	259.3836669921875	FLAG-only	-16711681
833.5435180664062	1024.439208984375	FLAG+TH	-256
988.707275390625	809.5970458984375	FLAG+TH	-256
1546.4765625	146.80235290527344	FLAG+TH	-256
1386.02197265625	116.0080337524414	FLAG+TH	-256
1447.610595703125	203.5287322998047	FLAG+TH	-256
1609.68603515625	378.57012939453125	FLAG+TH	-256
1710.1727294921875	467.7115783691406	FLAG+TH	-256
1864.144287109375	560.0945434570312	FLAG+TH	-256
1886.8348388671875	692.996337890625	FLAG+TH	-256
2034.10205078125	744.1161499023438	FLAG+TH	-256
1812.5594482421875	1049.3525390625	FLAG+TH	-256
1770.7125244140625	1133.04638671875	FLAG+TH	-256
1788.00732421875	1846.959716796875	FLAG+TH	-256
1686.9832763671875	819.40087890625	FLAG+TH	-256
1539.77685546875	628.8984375	FLAG+TH	-256
1505.1400146484375	914.6521606445312	FLAG+TH	-256
1357.93359375	1266.7930908203125	FLAG+TH	-256
1268.4552001953125	400.87274169921875	FLAG+TH	-256
1182.7530517578125	1390.6348876953125	FLAG+TH	-256
1174.7093505859375	1728.47216796875	FLAG+TH	-256
1078.184326171875	1768.69091796875	FLAG+TH	-256
885.3046264648438	1796.55810546875	FLAG+TH	-256
1516.6856689453125	1301.429931640625	TH-only	-16711936
1412.7752685546875	1950.8701171875	TH-only	-16711936
1247.10302734375	1648.03466796875	TH-only	-16711936
1062.096923828125	1672.1658935546875	TH-only	-16711936
895.15673828125	1211.679931640625	TH-only	-16711936
520.2614135742188	1053.3634033203125	TH-only	-16711936
632.7522583007812	1449.5269775390625	TH-only	-16711936
