x	y	name	color	
24.03129005432129	160.8761444091797	FLAG+TH	-256
21.361146926879883	349.1212463378906	FLAG+TH	-256
82.77444458007812	538.701416015625	FLAG+TH	-256
36.04693603515625	628.1512451171875	FLAG+TH	-256
80.10430145263672	718.9360961914062	FLAG+TH	-256
20.02607536315918	722.9413452148438	FLAG+TH	-256
37.38200759887695	773.674072265625	FLAG+TH	-256
196.2555389404297	576.0834350585938	FLAG+TH	-256
152.19818115234375	552.0521240234375	FLAG+TH	-256
241.64797973632812	548.0469360351562	FLAG+TH	-256
180.23468017578125	717.6010131835938	FLAG+TH	-256
189.58018493652344	827.076904296875	FLAG+TH	-256
249.65841674804688	840.4276123046875	FLAG+TH	-256
149.5280303955078	369.1473388671875	FLAG+TH	-256
264.3442077636719	248.99087524414062	FLAG+TH	-256
293.7157897949219	60.74576187133789	FLAG+TH	-256
379.1603698730469	98.12776947021484	FLAG+TH	-256
443.2438049316406	19.358539581298828	FLAG+TH	-256
328.4276428222656	394.5137023925781	FLAG+TH	-256
300.3911437988281	377.1577453613281	FLAG+TH	-256
384.5006408691406	552.0521240234375	FLAG+TH	-256
336.4380798339844	581.4237060546875	FLAG+TH	-256
429.8930969238281	652.1825561523438	FLAG+TH	-256
375.1551513671875	697.574951171875	FLAG+TH	-256
333.7679138183594	713.5958251953125	FLAG+TH	-256
283.03521728515625	503.98956298828125	FLAG+TH	-256
352.45892333984375	827.076904296875	FLAG+TH	-256
392.5110778808594	769.6688232421875	FLAG+TH	-256
395.18121337890625	963.2542114257812	FLAG+TH	-256
431.2281494140625	944.563232421875	FLAG+TH	-256
484.63104248046875	993.9608764648438	FLAG+TH	-256
527.3533325195312	973.934814453125	FLAG+TH	-256
463.2698974609375	841.7626953125	FLAG+TH	-256
485.9660949707031	819.0664672851562	FLAG+TH	-256
574.080810546875	837.7575073242188	FLAG+TH	-256
515.3377075195312	441.2412109375	FLAG+TH	-256
487.3011779785156	386.5032653808594	FLAG+TH	-256
453.92437744140625	458.5971374511719	FLAG+TH	-256
550.049560546875	487.9687194824219	FLAG+TH	-256
608.792724609375	467.942626953125	FLAG+TH	-256
583.4263305664062	270.3520202636719	FLAG+TH	-256
662.195556640625	202.26336669921875	FLAG+TH	-256
667.5358276367188	313.0743103027344	FLAG+TH	-256
789.0274047851562	147.52542114257812	FLAG+TH	-256
858.4511108398438	183.57235717773438	FLAG+TH	-256
981.2777099609375	295.7183837890625	FLAG+TH	-256
777.01171875	618.8057250976562	FLAG+TH	-256
873.1369018554688	762.9934692382812	FLAG+TH	-256
1007.9791259765625	927.207275390625	FLAG+TH	-256
178.8996124267578	905.8461303710938	FLAG+TH	-256
461.934814453125	528.0208740234375	FLAG+TH	-256
580.7561645507812	700.2451171875	FLAG+TH	-256
546.0443115234375	738.9622192382812	FLAG+TH	-256
930.5449829101562	594.7744750976562	FLAG+TH	-256
233.63754272460938	981.9452514648438	TH-only	-16711681
277.6949157714844	969.9295654296875	TH-only	-16711681
443.2438049316406	87.44719696044922	TH-only	-16711681
401.8565979003906	447.91656494140625	TH-only	-16711681
259.00390625	516.0051879882812	TH-only	-16711681
190.91525268554688	510.6649169921875	TH-only	-16711681
288.37548828125	686.8944091796875	TH-only	-16711681
288.37548828125	760.3233642578125	TH-only	-16711681
222.95697021484375	801.7105712890625	TH-only	-16711681
204.26597595214844	879.1447143554688	TH-only	-16711681
242.98304748535156	900.505859375	TH-only	-16711681
305.7314147949219	888.490234375	TH-only	-16711681
332.432861328125	975.2698974609375	TH-only	-16711681
324.42242431640625	949.9035034179688	TH-only	-16711681
368.47979736328125	945.8983154296875	TH-only	-16711681
455.25946044921875	797.705322265625	TH-only	-16711681
457.9295959472656	776.3441772460938	TH-only	-16711681
531.3585205078125	590.7692260742188	TH-only	-16711681
499.31683349609375	422.5502014160156	TH-only	-16711681
480.6258239746094	216.94915771484375	TH-only	-16711681
508.6623229980469	172.89178466796875	TH-only	-16711681
542.0391235351562	226.29464721679688	TH-only	-16711681
622.1434326171875	566.7379150390625	TH-only	-16711681
646.1746826171875	765.6636352539062	TH-only	-16711681
862.456298828125	346.45111083984375	TH-only	-16711681
905.1785888671875	285.0378112792969	TH-only	-16711681
858.4511108398438	573.4132690429688	TH-only	-16711681
822.4041748046875	956.578857421875	TH-only	-16711681
157.53846740722656	282.36767578125	FLAG-only	-1
811.7235717773438	1012.6519165039062	FLAG-only	-1
