TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,1033.66,1313.266,,0,0

66.665,,1024.205,1261.165,,0,0

133.33,,1021.918,1262.487,,0,0

199.998,,1034.115,1262.753,,0,0

266.665,,1047.002,1248.904,,0,0

333.333,,1049.362,1251.908,,0,0

399.996,,1058.923,1238.236,,0,0

466.667,,1052.725,1228.427,,0,0

533.33,,1052.448,1193.599,,0,0

599.994,,1033.515,1165.308,,0,0

666.662,,1022.119,1160.142,,0,0

733.328,,1029.049,1142.272,,0,0

799.999,,1034.771,1141.256,,0,0

866.665,,1026.268,1145.003,,0,0

933.333,,1035.772,1143.614,,0,0

1000.0,,1029.517,1142.837,,0,0

1066.666,,1057.511,1170.761,,0,0

1133.333,,1057.691,1172.457,,0,0

1200.0,,1033.481,1175.061,,0,0

1266.667,,1046.736,1200.432,,0,0

1333.332,,1046.571,1163.338,,0,0

1400.0,,1042.197,1150.081,,0,0

1466.667,,1038.174,1120.427,,0,0

1533.328,,1030.104,1088.734,,0,0

1600.0,,1017.649,1087.372,,0,0

1666.667,,1034.032,1078.66,,0,0

1733.329,,1029.544,1075.787,,0,0

1799.999,,1017.687,1074.207,,0,0

1866.667,,1018.134,1075.809,,0,0

1933.334,,1026.167,1069.213,,0,0

1999.997,,1015.306,1075.014,,0,0

2066.666,,1019.021,1077.3,,0,0

2133.334,,1023.62,1082.25,,0,0

2200.0,,1020.137,1070.366,,0,0

2266.668,,1020.587,1049.659,,0,0

2333.33,,1016.011,1043.086,,0,0

2399.994,,1018.758,1027.217,,0,0

2466.666,,1022.56,1028.183,,0,0

2533.33,,1014.891,1016.563,,0,0

2599.995,,1020.019,1028.268,,0,0

2666.665,,1014.942,1021.611,,0,0

2733.328,,1020.681,1016.13,,0,0

2799.998,,1014.597,1011.003,,0,0

2866.663,,1015.261,1007.113,,0,0

2933.332,,1005.492,1009.988,,0,0

3000.0,,1012.791,1018.188,,0,0

3066.666,,1023.635,1029.441,,0,0

3133.334,,1019.001,1042.242,,0,0

3199.997,,1023.611,1021.82,,0,0

3266.667,,1012.286,1022.832,,0,0

3333.328,,1013.652,1028.111,,0,0

3400.0,,1023.994,1040.612,,0,0

3466.668,,1020.416,1042.301,,0,0

3533.328,,1030.477,1026.259,,0,0

3600.001,,1030.777,1011.581,,0,0

3666.662,,1014.216,995.841,,0,0

3733.329,,1027.548,990.921,,0,0

3799.995,,1013.561,975.719,,0,0

3866.665,,1017.861,978.428,,0,0

3933.333,,1009.707,984.772,,0,0

4000.001,,1010.786,1004.158,,0,0

4066.663,,1025.054,1014.303,,0,0

4133.334,,1003.92,1018.694,,0,0

4199.996,,1006.46,1014.857,,0,0

4266.662,,1004.093,1028.48,,0,0

4333.332,,1002.03,1033.422,,0,0

4399.994,,1010.635,1041.234,,0,0

4466.662,,1015.712,1040.607,,0,0

4533.329,,1020.477,1032.13,,0,0

4599.996,,1016.486,1023.104,,0,0

4666.668,,1012.761,1022.809,,0,0

4733.332,,1011.833,1028.693,,0,0

4799.999,,1012.773,1033.575,,0,0

4866.663,,1016.411,1047.104,,0,0

4933.328,,1013.9,1045.659,,0,0

4999.995,,1016.272,1036.33,,0,0

5066.666,,1008.39,1067.261,,0,0

5133.328,,1013.884,1058.089,,0,0

5199.999,,998.959,1069.095,,0,0

5266.666,,983.454,1045.335,,0,0

5333.334,,972.981,1062.876,,0,0

5399.999,,982.669,1090.049,,0,0

5466.665,,983.459,1085.108,,0,0

5533.329,,983.269,1079.402,,0,0

5600.0,,969.228,1090.37,,0,0

5666.667,,976.966,1109.315,,0,0

5733.334,,977.522,1130.637,,0,0

5800.0,,988.277,1151.687,,0,0

5866.663,,997.46,1144.371,,0,0

5933.333,,995.035,1130.57,,0,0

6000.0,,998.173,1123.035,,0,0

6066.664,,1002.287,1114.706,,0,0

6133.331,,995.103,1115.422,,0,0

6199.999,,1003.147,1102.985,,0,0

6266.661,,1008.285,1085.392,,0,0

6333.329,,1002.485,1076.672,,0,0

6399.999,,996.243,1038.548,,0,0

6466.662,,994.575,1010.66,,0,0

6533.332,,979.332,1011.621,,0,0

6599.998,,992.685,1013.207,,0,0

6666.663,,994.856,1025.207,,0,0

6733.334,,997.216,1010.983,,0,0

6799.996,,985.626,1008.53,,0,0

6866.668,,968.835,984.603,,0,0

6933.33,,968.558,1007.421,,0,0

7000.001,,987.203,1020.086,,0,0

7066.667,,987.3,1023.028,,0,0

7133.332,,1002.065,1033.537,,0,0

7199.996,,1002.07,1034.122,,0,0

7266.664,,999.998,1030.049,,0,0

7333.33,,1012.52,1035.575,,0,0

7399.999,,1008.212,1043.599,,0,0

7466.666,,1009.561,1041.144,,0,0

7533.333,,1008.949,1046.735,,0,0

7599.999,,1004.639,1035.078,,0,0

7666.661,,1004.89,1031.837,,0,0

7733.328,,1005.331,1055.179,,0,0

7799.999,,1003.111,1055.174,,0,0

7866.665,,1000.176,1035.601,,0,0

7933.328,,999.92,1032.498,,0,0

7999.996,,1000.53,1025.627,,0,0

8066.665,,1010.833,1022.305,,0,0

8133.33,,1016.133,1013.692,,0,0

8199.995,,1010.82,1013.433,,0,0

8266.667,,1011.047,986.4,,0,0

8333.333,,994.966,951.709,,0,0

8400.0,,970.606,935.31,,0,0

8466.665,,978.122,951.336,,0,0

8533.33,,997.542,958.188,,0,0

8600.001,,985.768,956.636,,0,0

8666.664,,994.833,986.934,,0,0

8733.335,,993.443,993.834,,0,0

8799.995,,996.125,1022.423,,0,0

8866.667,,1004.788,1017.617,,0,0

8933.331,,988.602,1014.418,,0,0

8999.998,,995.79,1022.785,,0,0

9066.665,,995.392,1012.278,,0,0

9133.333,,999.407,1024.135,,0,0

9199.996,,1007.85,1029.061,,0,0

9266.662,,996.377,1030.879,,0,0

9333.331,,997.7,1029.723,,0,0

9399.998,,998.428,1027.411,,0,0

9466.662,,997.45,1017.195,,0,0

9533.329,,999.51,1022.302,,0,0

9599.997,,1004.749,1019.021,,0,0

9666.667,,1000.469,1013.486,,0,0

9733.333,,996.289,1016.166,,0,0

9799.997,,1000.326,1012.888,,0,0

9866.666,,1004.834,1027.668,,0,0

9933.334,,1012.969,1034.201,,0,0

9999.996,,999.165,1039.65,,0,0

10066.667,,1000.048,1045.067,,0,0

10133.331,,1005.62,1040.748,,0,0

10199.998,,1000.597,1030.586,,0,0

10266.661,,1008.933,1019.227,,0,0

10333.328,,1004.716,1017.683,,0,0

10399.997,,1013.055,993.536,,0,0

10466.664,,1009.695,981.246,,0,0

10533.333,,1009.385,973.266,,0,0

10599.994,,993.899,975.284,,0,0

10666.664,,996.279,998.246,,0,0

10733.331,,1002.428,1004.201,,0,0

10799.997,,1006.86,1004.506,,0,0

10866.661,,1004.669,1021.867,,0,0

10933.331,,1011.111,1009.287,,0,0

10999.997,,1004.729,997.522,,0,0

11066.667,,999.221,977.436,,0,0

11133.332,,994.656,969.739,,0,0

11199.997,,996.052,973.443,,0,0

11266.667,,999.358,981.066,,0,0

11333.332,,1001.18,983.046,,0,0

11399.998,,1004.938,990.882,,0,0

11466.665,,1008.993,999.189,,0,0

11533.331,,1014.905,993.326,,0,0

11599.997,,1000.787,1004.066,,0,0

11666.667,,1000.828,1021.095,,0,0

11733.333,,1006.31,1032.207,,0,0

11800.001,,1003.783,1032.206,,0,0

11866.662,,1001.229,1033.733,,0,0

11933.328,,1002.988,1031.991,,0,0

11999.998,,1000.868,1022.767,,0,0

12066.661,,992.089,1017.644,,0,0

12133.331,,994.398,1016.864,,0,0

12200.0,,995.687,1018.356,,0,0

12266.668,,999.506,1017.151,,0,0

12333.333,,998.869,1027.239,,0,0

12399.997,,1003.32,1015.017,,0,0

12466.665,,1009.007,1033.117,,0,0

