TimeStamp,Lights,Channel1
0.000,410,348.944
33.334,470,400.199
66.669,410,347.064
100.000,470,400.180
133.332,410,346.215
166.668,470,404.687
200.003,410,345.848
233.336,470,408.800
266.666,410,347.191
300.004,470,419.200
333.332,410,347.398
366.667,470,414.413
400.003,410,347.869
433.335,470,412.960
466.670,410,345.839
499.999,470,409.665
533.334,410,342.993
566.669,470,406.106
600.002,410,341.144
633.333,470,400.466
666.665,410,339.067
700.001,470,395.144
733.333,410,338.874
766.667,470,387.554
799.999,410,338.286
833.333,470,382.419
866.669,410,337.166
900.002,470,384.515
933.335,410,337.787
966.667,470,383.615
1000.005,410,337.845
1033.332,470,383.450
1066.671,410,336.422
1100.001,470,388.404
1133.338,410,336.607
1166.669,470,393.106
1200.005,410,337.121
1233.338,470,391.613
1266.671,410,334.114
1300.000,470,388.444
1333.332,410,332.315
1366.671,470,384.236
1400.004,410,333.903
1433.336,470,381.633
1466.665,410,333.294
1500.001,470,386.443
1533.336,410,333.309
1566.667,470,384.106
1600.005,410,334.199
1633.338,470,384.085
1666.667,410,333.072
1700.003,470,380.415
1733.337,410,331.191
1766.667,470,373.410
1799.998,410,334.655
1833.333,470,371.357
1866.669,410,329.584
1900.005,470,365.786
1933.332,410,332.564
1966.666,470,363.215
2000.004,410,333.594
2033.337,470,360.332
2066.665,410,333.711
2100.002,470,360.375
2133.334,410,332.422
2166.669,470,355.705
2199.999,410,329.654
2233.332,470,360.602
2266.666,410,328.062
2300.005,470,371.680
2333.336,410,330.211
2366.669,470,374.975
2399.998,410,329.836
2433.336,470,378.870
2466.665,410,329.726
2500.001,470,385.653
2533.332,410,329.991
2566.665,470,386.258
2600.000,410,328.642
2633.337,470,388.976
2666.671,410,328.433
2700.003,470,391.987
2733.334,410,326.447
2766.666,470,389.866
2800.001,410,331.316
2833.338,470,388.743
2866.666,410,327.908
2899.998,470,386.174
2933.334,410,330.848
2966.669,470,382.589
3000.003,410,333.926
3033.337,470,378.629
3066.666,410,331.040
3100.002,470,376.208
3133.334,410,330.136
3166.670,470,370.320
3200.000,410,331.402
