TimeStamp,Name,State
102535.738,Input1,0
102631.411,Input1,1
110287.916,Input1,0
110782.793,Input1,1
112828.504,Input1,0
113836.229,Input1,1
456473.688,Input1,0
456585.374,Input1,1
462287.753,Input1,0
462783.023,Input1,1
488163.084,Input1,0
489154.488,Input1,1
747424.873,Input1,0
747524.541,Input1,1
753136.728,Input1,0
753627.086,Input1,1
754697.428,Input1,0
755688.393,Input1,1
887539.562,Input1,0
887636.235,Input1,1
900326.341,Input1,0
900838.630,Input1,1
902883.364,Input1,0
903874.474,Input1,1
1049022.879,Input1,0
1049141.361,Input1,1
1069832.307,Input1,0
1070343.143,Input1,1
1072772.974,Input1,0
1073780.550,Input1,1
