TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Xscaled,Yscaled,Speed_cm,DistFromFED,ToneStart_5000,ToneStart_10000,ToneStart_20000,Dispense_Bonsai,Retrieval_Bonsai
56790.9121408,False,,,False,0.0,,,0.0,,0,0,0,0,0
56791.4230912,False,,,False,0.5109503999992739,,,,,0,0,0,0,0
56791.9193984,False,,,False,1.007257600002049,,,,,0,0,0,0,0
56792.4155264,False,,,False,1.503385600000911,,,,,0,0,0,0,0
56792.9101824,False,,,False,1.9980416000034893,,,,,0,0,0,0,0
56793.422784,False,,,False,2.51064320000296,,,,,0,0,0,0,0
56793.9187712,False,,,False,3.006630399999267,,,,,0,0,0,0,0
56794.4152704,False,,,False,3.5031296000015573,,,,,0,0,0,0,0
56794.910784,False,,,False,3.998643200000515,,,,,0,0,0,0,0
56795.4226688,False,,,False,4.510527999998885,,,,,0,0,0,0,0
56795.554176,False,,,False,4.642035199998645,,,,,0,0,0,0,0
56795.5938944,False,147.69603,547.046814,False,4.681753600001684,11.777006302132532,1.9655874905910542,,3.402248989308666,0,0,0,0,0
56795.626048,False,153.136078,545.685303,False,4.713907199999085,11.744188155496062,2.0967155482956397,4.2039608629749345,3.453517731709157,0,0,0,0,0
56795.6568192,False,153.303207,546.060852,False,4.74467839999852,11.753240467340166,2.100744060756579,0.3219972618393824,3.463157328191074,0,0,0,0,0
56795.689344,False,153.030762,544.124207,False,4.777203199999349,11.70655917016902,2.094176989348142,1.449385026771018,3.422139652957089,0,0,0,0,0
56795.7202688,False,152.652893,542.605103,False,4.808128000004217,11.669942368815198,2.085068755737561,1.2201408801472176,3.38763988182739,0,0,0,0,0
56795.7535488,False,151.385345,541.875977,False,4.841408000000229,11.652367362822254,2.0545155129560024,1.0591175556743284,3.355009183346827,0,0,0,0,0
56795.7844224,False,149.957596,541.190308,False,4.872281600000861,11.635839853469715,2.0201007516782226,1.2365797422519127,3.3209123415215536,0,0,0,0,0
56795.8331776,False,147.287033,539.521851,False,4.9210367999985465,11.595623016086366,1.9557289411413064,1.5567994489341077,3.2499437737990142,0,0,0,0,0
56795.8662144,False,145.094788,536.740967,False,4.9540735999980825,11.528592005032463,1.9028866079739168,2.5836326947155457,3.1646097659459644,0,0,0,0,0
56795.8924032,False,142.700394,532.412292,False,4.980262400000356,11.424252715161419,1.8451716329223153,4.5530158474526745,3.046581622393977,0,0,0,0,0
56795.9289856,False,138.747299,529.428894,False,5.016844800004037,11.352340264186768,1.749885402125876,3.2632356729359833,2.931825990588035,0,0,0,0,0
56795.9611136,False,135.08934,520.755615,False,5.048972800002957,11.14327772848856,1.6617131913599033,7.0622295802882915,2.711997446859896,0,0,0,0,0
56795.9933568,False,131.711212,516.569153,False,5.081215999998676,11.04236637058987,1.580286085695123,4.021523520233481,2.582356386008339,0,0,0,0,0
56796.027072,False,121.707855,515.417358,False,5.1149311999979545,11.014603262392322,1.3391630709835671,7.19901071325292,2.419087438586693,0,0,0,0,0
56796.0584192,False,114.849274,516.904053,False,5.146278400003212,11.050438870414368,1.1738423963976858,5.3963362419711665,2.362669154343623,0,0,0,0,0
56796.10496,False,111.152191,514.898865,False,5.192819199997757,11.00210539839858,1.0847271325318815,2.1782773147262566,2.2770724578606574,0,0,0,0,0
56796.1373056,False,110.533218,519.286255,False,5.225164800001949,11.107859966941453,1.0698072775486938,3.301896695305666,2.3638022868528092,0,0,0,0,0
56796.1693184,False,108.437805,516.803162,False,5.25717760000407,11.04800697259474,1.0192990032138094,2.446410571519928,2.287641365631715,0,0,0,0,0
56796.2012672,False,107.583298,513.697571,False,5.289126399999077,10.97314915592569,0.9987017873059769,2.4301318558071996,2.2114978750834045,0,0,0,0,0
56796.232704,False,105.075943,514.072449,False,5.320563200002653,10.982185293845092,0.9382639766238134,1.943886777144962,2.193033932470194,0,0,0,0,0
56796.2656384,False,105.097008,516.264954,False,5.353497600000992,11.035033894107,0.9387717318008906,1.6047366703527681,2.241128134353934,0,0,0,0,0
56796.2930048,False,103.352509,515.259216,False,5.380863999998837,11.010791374463848,0.8967219621044481,1.773614287238442,2.201679411026651,0,0,0,0,0
56796.3317248,False,102.817169,513.980347,False,5.419584000002942,10.979965247924413,0.883818014490094,0.8630678793409771,2.1682704318708947,0,0,0,0,0
56796.378624,False,102.434006,513.302734,False,5.466483199998038,10.96363192208512,0.8745821731934247,0.4000867724555582,2.1495916596180398,0,0,0,0,0
56796.4099712,False,102.413483,514.041077,False,5.497830400003295,10.981429096578761,0.8740874824979987,0.5679629561968056,2.165661606029117,0,0,0,0,0
56796.4417152,False,102.488297,514.303223,False,5.529574400003185,10.987747918731623,0.875890814841594,0.2070032954449655,2.172170920518404,0,0,0,0,0
56796.4742784,False,102.098038,515.022034,False,5.5621375999980955,11.005074289801636,0.8664839300729792,0.6054469118556279,2.184288742061875,0,0,0,0,0
56796.50752,False,102.203712,513.606995,False,5.595379200000025,10.97096589302899,0.8690311183275449,1.0289328894848007,2.154047733014566,0,0,0,0,0
56796.5367936,False,102.492027,513.469055,False,5.6246527999974205,10.967640958344633,0.8759807235437299,0.2631735802291794,2.1538229195956626,0,0,0,0,0
56796.5671424,False,102.822586,513.058167,False,5.655001600003743,10.957736827834365,0.8839485869939736,0.4188422295552218,2.148045295497189,0,0,0,0,0
56796.6139264,False,102.744865,516.252625,False,5.70178560000204,11.034736713305756,0.8820751837128155,1.6463464433496586,2.2177037949636804,0,0,0,0,0
56796.647424,False,102.367317,515.229919,False,5.735283200003323,11.01008519343262,0.8729746875535442,0.7844645564767234,2.1914669265052256,0,0,0,0,0
56796.6832896,False,102.309021,515.078369,False,5.7711487999986275,11.006432200454407,0.8715695085455747,0.10912782210354836,2.18755653258303,0,0,0,0,0
56796.7061376,False,102.059563,515.586182,False,5.7939967999991495,11.018672631488682,0.8655565206052347,0.596883821068983,2.19641236644754,0,0,0,0,0
56796.7435136,False,102.180809,514.99231,False,5.831372799999372,11.004357816272872,0.8684790596130615,0.39089536139312714,2.1844235240997896,0,0,0,0,0
