TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Xscaled,Yscaled,Speed_cm,DistFromFED,ToneStart_5000,ToneStart_10000,ToneStart_20000,Dispense_Bonsai,Retrieval_Bonsai
51050.1993216,False,,,False,0.0,,,0.0,,0,0,0,0,0
51050.6959872,False,,,False,0.4966656000033254,,,,,0,0,0,0,0
51051.19232,False,,,False,0.9929984000045806,,,,,0,0,0,0,0
51051.7042304,False,,,False,1.5049088000014308,,,,,0,0,0,0,0
51052.202048,False,,,False,2.0027264000018477,,,,,0,0,0,0,0
51052.6962688,False,,,False,2.496947200001159,,,,,0,0,0,0,0
51053.1938048,False,,,False,2.9944832000037422,,,,,0,0,0,0,0
51053.3208192,False,,,False,3.121497600004659,,,,,0,0,0,0,0
51053.3494272,False,,,False,3.1501056000051904,,,,,0,0,0,0,0
51053.3995392,False,0.0,0.0,False,3.200217600002361,0.0,0.0,,9.0,0,0,0,0,0
51053.4306944,False,0.0,0.0,False,3.231372800000827,0.0,0.0,0.0,9.0,0,0,0,0,0
51053.4634624,False,0.0,0.0,False,3.264140800005407,0.0,0.0,0.0,9.0,0,0,0,0,0
51053.4956928,False,0.0,0.0,False,3.296371200005524,0.0,0.0,0.0,9.0,0,0,0,0,0
51053.527296,False,0.0,0.0,False,3.3279744000028586,0.0,0.0,0.0,9.0,0,0,0,0,0
51053.5587456,False,117.333336,941.333313,False,3.3594240000020363,17.698536952980724,2.2060500296057235,567.1135589373425,8.973917865430606,0,0,0,0,0
51053.5912448,False,3.0,945.5,False,3.391923200004385,17.776877178300047,0.05640468697503981,66.18847103911867,8.777058419064838,0,0,0,0,0
51053.623616,False,0.0,0.0,False,3.4242943999997806,0.0,0.0,549.159952813195,9.0,0,0,0,0,0
51053.6732288,False,91.3333359,942.333313,False,3.473907200001122,17.717338515305737,1.717209407275222,358.78567903218595,8.884863473282376,0,0,0,0,0
51053.7046016,False,0.0,0.0,False,3.505280000004859,0.0,0.0,567.382003998651,9.0,0,0,0,0,0
51053.7357696,False,0.0,0.0,False,3.536448000006203,0.0,0.0,0.0,9.0,0,0,0,0,0
51053.7669632,False,19.5,944.5,False,3.567641600006027,17.758075615975034,0.3666304653377588,569.4071832240052,8.765746197172849,0,0,0,0,0
51053.7993856,False,3.5,945.5,False,3.600064000005659,17.776877178300047,0.06580546813754645,9.296411535422255,8.777123866199052,0,0,0,0,0
51053.8319232,False,0.0,0.0,False,3.63260160000209,0.0,0.0,546.3524961081254,9.0,0,0,0,0,0
51053.8629632,False,0.0,0.0,False,3.663641600003757,0.0,0.0,0.0,9.0,0,0,0,0,0
51053.895744,False,0.0,0.0,False,3.6964224000039394,0.0,0.0,0.0,9.0,0,0,0,0,0
51053.9440256,False,105.333336,941.333313,False,3.744704000004276,17.698536952980724,1.980431281705564,368.85677842108055,8.92113519592261,0,0,0,0,0
51053.9760384,False,0.0,0.0,False,3.7767167999991216,0.0,0.0,556.3085839416423,9.0,0,0,0,0,0
51054.0080512,False,0.0,0.0,False,3.808729600001243,0.0,0.0,0.0,9.0,0,0,0,0,0
51054.038272,False,0.0,0.0,False,3.8389504000006127,0.0,0.0,0.0,9.0,0,0,0,0,0
51054.0715648,False,0.0,0.0,False,3.8722431999995024,0.0,0.0,0.0,9.0,0,0,0,0,0
51054.1031808,False,0.0,0.0,False,3.903859199999715,0.0,0.0,0.0,9.0,0,0,0,0,0
51054.1364096,False,8.5,945.5,False,3.9370880000060424,17.776877178300047,0.1598132797626128,535.005643215847,8.778332033328011,0,0,0,0,0
51054.168384,False,108.0,941.5,False,3.9690623999995296,17.701670928999995,2.0305687311014333,58.555173040009656,8.935451098200389,0,0,0,0,0
51054.2175232,False,0.0,0.0,False,4.018201600003522,0.0,0.0,362.59756266630905,9.0,0,0,0,0,0
51054.2486912,False,0.0,0.0,False,4.049369600004866,0.0,0.0,0.0,9.0,0,0,0,0,0
51054.2793472,False,0.0,0.0,False,4.080025600000226,0.0,0.0,0.0,9.0,0,0,0,0,0
