TimestampRaw_Bonsai,ROI,Ypos,Xpos,Event,Timestamp_Bonsai,Xscaled,Yscaled,Speed_cm,DistFromFED,ToneStart_5000,ToneStart_10000,ToneStart_20000,Dispense_Bonsai,Retrieval_Bonsai
44590.8909696,False,,,False,0.0,,,0.0,,0,0,0,0,0
44591.387968,False,,,False,0.4969984000053955,,,,,0,0,0,0,0
44591.897984,False,,,False,1.0070144000055734,,,,,0,0,0,0,0
44592.0064768,False,,,False,1.1155072000037762,,,,,0,0,0,0,0
44592.0311424,True,638.638,313.772736,False,1.14017280000553,9.889010884006657,20.862574902908438,,20.881507894099684,0,0,0,0,0
44592.0767232,True,620.39325,329.75293,False,1.1857536000024993,10.429532499196776,20.245455878024263,17.998049000434037,20.29586280194284,0,0,0,0,0
44592.1087232,True,612.526428,343.807495,False,1.2177536000017426,10.904920731316771,19.979364782143126,17.024753421472763,20.069971103380826,0,0,0,0,0
44592.140032,True,605.200378,361.605408,False,1.2490624000056414,11.506925730866415,19.73156501331907,20.79321330109757,19.890181861785912,0,0,0,0,0
44592.1743488,True,593.054932,383.034332,False,1.2833792000019457,12.231747758200148,19.320751722246108,24.278119313689988,19.58917151605212,0,0,0,0,0
44592.2044544,True,577.993896,406.343262,False,1.3134848000045167,13.02015999474455,18.811320140554635,31.17947944706171,19.236097624356685,0,0,0,0,0
44592.2401024,True,567.063232,423.824066,False,1.3491328000018257,13.611438949987642,18.441596208518487,19.562299682473416,19.00941450722527,0,0,0,0,0
44592.26816,True,554.917664,434.610168,False,1.3771904000022914,13.976273148786817,18.030778790860012,19.58226907348273,18.704873115214223,0,0,0,0,0
44592.3183872,True,540.211914,444.857483,False,1.4274176000035368,14.322883162104675,17.53336457032038,12.070487298744972,18.323535638985817,0,0,0,0,0
44592.3486592,True,524.93335,450.016357,False,1.457689599999867,14.497379348261259,17.016575219010527,18.018435496590246,17.882533709822344,0,0,0,0,0
44592.3823744,True,507.956848,452.148315,False,1.4914047999991453,14.569491700694371,16.442354012351938,17.165300265466833,17.360018527398218,0,0,0,0,0
44592.4130944,True,492.844116,458.959198,False,1.5221248000016203,14.799866218051978,15.931173840786098,18.251752714045818,16.95407762435479,0,0,0,0,0
44592.446656,True,479.008423,465.759705,False,1.5556864000027417,15.029889772694162,15.463188838374073,15.537407500979368,16.597282299281957,0,0,0,0,0
44592.477056,True,465.97699,471.851044,False,1.5860864000060246,15.23592609459054,15.022407505343834,16.005212988115467,16.265285165462238,0,0,0,0,0
44592.5108096,True,451.802368,481.662781,False,1.6198399999993853,15.567802912297552,14.542958408658937,17.275398816722024,15.957245199932471,0,0,0,0,0
44592.5409152,True,428.950928,492.714447,False,1.6499456000019563,15.941619673024094,13.770020529543066,28.519184937414817,15.420750600050331,0,0,0,0,0
44592.5900288,False,397.081238,503.420227,False,1.6990592000001925,16.30373702263012,12.6920451110714,23.15391095245864,14.643516776963425,0,0,0,0,0
44592.6203008,False,366.617065,505.115784,False,1.7293312000037986,16.361088341912406,11.661610562192253,34.09187789483436,13.790532349466162,0,0,0,0,0
44592.6538624,False,344.329437,507.080017,False,1.76289280000492,16.427527484877114,10.907743325954911,22.549260178904266,13.196477901452297,0,0,0,0,0
44592.6843648,False,325.565735,511.02832,False,1.7933952000021236,16.561076746846023,10.273071023979973,21.262949656677236,12.75562110739546,0,0,0,0,0
44592.7185152,False,306.258789,517.010803,False,1.8275456000046688,16.76343107208184,9.620023780854611,20.019669785220184,12.361865537012367,0,0,0,0,0
44592.7491456,False,288.363708,520.046448,False,1.8581760000015493,16.866110159616312,9.014732125066326,20.043450582967832,11.964158320998674,0,0,0,0,0
44592.782464,False,269.676056,522.361084,False,1.891494400006195,16.944401498838925,8.382632174142648,19.11646551284693,11.549114136665446,0,0,0,0,0
44592.813696,False,254.830429,521.366821,False,1.9227264000001014,16.910771078414502,7.880486688014629,16.113934394398232,11.166125984201285,0,0,0,0,0
44592.864256,False,239.766357,519.730286,False,1.973286400003417,16.855416147084185,7.3709524152279355,10.13711007429091,10.772116892766505,0,0,0,0,0
44592.8934656,False,218.821671,514.614807,False,2.002496000000974,16.682387773864743,6.662509482284199,24.966685512335797,10.168978046468256,0,0,0,0,0
44592.9269248,False,201.534119,506.670013,False,2.035955200000899,16.413659316298283,6.077767173791374,19.233453731744426,9.586532129865956,0,0,0,0,0
44592.9582336,False,185.701233,500.730927,False,2.0672640000047977,16.212772871648546,5.542228173836739,18.268880756308135,9.096174230348653,0,0,0,0,0
44592.9888768,False,172.634094,500.717041,False,2.097907200004556,16.21230318503845,5.100239104230087,14.423732481267717,8.833445316139876,0,0,0,0,0
44593.0216704,False,164.265396,501.340637,False,2.1307008000003407,16.23339599011617,4.817172317932103,8.655700098784884,8.690636725262426,0,0,0,0,0
44593.0572288,False,159.834656,502.728485,False,2.166259199999331,16.280339215123224,4.6673048794462195,4.416607451087442,8.647952007554363,0,0,0,0,0
44593.1022464,False,157.868088,505.028992,False,2.2112768000006326,16.35815264838919,4.600786756340756,2.273996702939602,8.678113226636153,0,0,0,0,0
44593.1345408,False,153.949875,506.556152,False,2.243571200000588,16.409808028158277,4.468255272716781,4.4045500694417425,8.652777600072717,0,0,0,0,0
44593.1693184,False,153.203491,506.53125,False,2.278348800005915,16.408965731171055,4.4430092284427225,0.7263322184345429,8.639045329762672,0,0,0,0,0
44593.2002304,False,154.251678,506.323944,False,2.3092608000006294,16.401953715299495,4.478463599663828,1.1691616029551997,8.651332557297165,0,0,0,0,0
44593.2306304,False,156.142654,506.168549,False,2.3396608000039123,16.39669756156366,4.542424863325943,2.1110811878421374,8.680135854708928,0,0,0,0,0
44593.2619776,False,157.036011,506.348206,False,2.3710080000018934,16.402774364625014,4.572642191637565,0.9832554321026359,8.701156526939005,0,0,0,0,0
