TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z
100053.88,,428.666,446.02,100.05388,-4.493396357277741,-0.3559568110887162
100120.535,,428.786,446.227,100.120535,-4.293609892736031,-0.3405515635597469
100187.198,,428.471,446.182,100.18719800000001,-4.110207449088436,-0.32640966436607466
100253.854,,428.734,446.758,100.253854,-3.959413959642428,-0.3147821948275275
100320.508,,428.187,446.635,100.320508,-3.854840403252895,-0.3067186779878817
100387.167,,427.937,446.873,100.387167,-3.8035261383422165,-0.30276190867155467
100453.826,,428.271,446.686,100.453826,-3.803195214568004,-0.3027363916142973
100520.484,,428.364,446.556,100.520484,-3.8427691371491797,-0.30578787998441154
100587.141,,428.201,446.862,100.587141,-3.9055008395193953,-0.310625031515891
100653.801,,427.382,446.416,100.653801,-3.9730335594244384,-0.3158323826186206
100720.458,,427.821,446.288,100.720458,-4.029653807938781,-0.3201982887149924
100787.111,,428.566,446.829,100.78711100000001,-4.065890090206127,-0.3229924164309944
100853.771,,429.1,446.268,100.853771,-4.080140933536966,-0.3240912785061192
100920.433,,428.091,446.36,100.920433,-4.079159867175445,-0.32401562988709864
100987.086,,428.071,446.133,100.98708599999999,-4.078765939609908,-0.323985254697921
101053.745,,428.753,446.801,101.05374499999999,-4.102249461272928,-0.3257960353476542
101120.401,,428.707,446.434,101.120401,-4.173360774471988,-0.3312793266429605
101187.061,,429.572,446.436,101.187061,-4.307177284394773,-0.3415977256573887
101253.717,,429.237,445.621,101.25371700000001,-4.50645453985198,-0.35696370880471545
101320.378,,428.871,445.548,101.32037799999999,-4.766047875607459,-0.3769805783326763
101387.034,,429.808,445.453,101.387034,-5.0791680313111245,-0.40112482412024464
101453.693,,430.145,445.279,101.453693,-5.437394437049128,-0.42874714810733733
101520.349,,430.132,444.711,101.520349,-5.823782171785672,-0.45854095175378745
101587.005,,429.426,444.59,101.587005,-6.206054293901115,-0.4880174064181288
101653.666,,429.008,443.828,101.653666,-6.537167517034359,-0.5135490718098927
101720.325,,428.581,443.584,101.720325,-6.765385832556018,-0.5311466585599279
101786.978,,428.336,443.522,101.786978,-6.84998607691555,-0.537670061976468
101853.637,,428.619,443.643,101.853637,-6.775070483173736,-0.531893428068762
