TimeStamp,Name,State
94134.372,Input1,0
94229.525,Input1,1
375816.263,Input1,0
376311.655,Input1,1
578772.742,Input1,0
578868.421,Input1,1
659668.249,Input1,0
660163.238,Input1,1
761348.525,Input1,0
761445.201,Input1,1
780751.161,Input1,0
781246.861,Input1,1
918530.170,Input1,0
918625.854,Input1,1
949215.328,Input1,0
949710.783,Input1,1
1142389.317,Input1,0
1142484.977,Input1,1
1154774.881,Input1,0
1155271.118,Input1,1
1313506.092,Input1,0
1313601.925,Input1,1
1337410.296,Input1,0
1337922.002,Input1,1
1659702.700,Input1,0
1659815.322,Input1,1
1684698.742,Input1,0
1685194.340,Input1,1
1828424.341,Input1,0
1828520.087,Input1,1
1856188.290,Input1,0
1856685.554,Input1,1
1955066.012,Input1,0
1955162.054,Input1,1
1984297.213,Input1,0
1984791.779,Input1,1
2109752.299,Input1,0
2109863.561,Input1,1
2128339.013,Input1,0
2128849.995,Input1,1
