TimeStamp,Lights,Channel1
0.000,410,1228.368
33.333,470,1690.714
66.670,410,1207.927
100.001,470,1653.172
133.337,410,1194.359
166.666,470,1638.312
200.000,410,1183.389
233.336,470,1616.569
266.671,410,1177.456
300.001,470,1598.688
333.337,410,1166.448
366.665,470,1579.695
400.003,410,1159.349
433.335,470,1573.529
466.672,410,1156.222
500.001,470,1559.481
533.337,410,1146.383
566.671,470,1554.475
600.002,410,1142.193
633.332,470,1551.603
666.668,410,1136.435
700.002,470,1554.647
733.336,410,1134.699
766.669,470,1548.041
800.005,410,1127.845
833.337,470,1558.316
866.670,410,1131.586
899.998,470,1582.897
933.335,410,1138.295
966.665,470,1582.376
1000.002,410,1130.272
1033.333,470,1576.825
1066.672,410,1129.034
1100.005,470,1574.062
1133.336,410,1127.780
1166.665,470,1570.772
1200.001,410,1134.720
1233.337,470,1556.515
1266.665,410,1137.368
1300.004,470,1550.083
1333.332,410,1131.522
1366.671,470,1540.446
1400.004,410,1135.566
1433.332,470,1536.326
1466.668,410,1134.338
1499.999,470,1530.477
1533.337,410,1133.750
1566.667,470,1518.146
1600.004,410,1128.830
1633.332,470,1510.313
1666.671,410,1122.457
1700.001,470,1498.443
1733.335,410,1127.039
1766.670,470,1490.553
1800.002,410,1130.303
1833.337,470,1485.475
1866.671,410,1127.532
1899.999,470,1483.177
1933.337,410,1127.783
1966.666,470,1485.313
1999.999,410,1130.699
2033.334,470,1497.325
2066.670,410,1127.356
2099.999,470,1505.521
2133.333,410,1130.255
2166.670,470,1504.577
2199.998,410,1127.866
2233.338,470,1511.937
2266.672,410,1126.972
2300.005,470,1501.113
2333.336,410,1135.259
2366.672,470,1494.435
2400.000,410,1129.514
2433.338,470,1489.812
2466.671,410,1126.658
2499.998,470,1493.788
2533.332,410,1126.281
2566.666,470,1492.671
2600.001,410,1121.571
2633.334,470,1486.552
2666.669,410,1131.540
2700.005,470,1487.905
2733.335,410,1127.826
2766.668,470,1504.499
2800.000,410,1134.977
2833.332,470,1522.371
2866.671,410,1133.107
2899.998,470,1560.975
2933.335,410,1133.161
2966.667,470,1590.114
3000.000,410,1127.600
3033.336,470,1618.022
3066.671,410,1126.407
3100.002,470,1624.149
3133.333,410,1130.733
3166.671,470,1619.780
3200.000,410,1131.338
3233.335,470,1618.782
3266.672,410,1130.629
3300.002,470,1610.113
3333.333,410,1131.758
3366.667,470,1599.535
3399.999,410,1129.289
3433.333,470,1596.784
3466.667,410,1132.752
3500.004,470,1593.321
3533.335,410,1131.932
3566.665,470,1607.444
3600.001,410,1128.287
3633.337,470,1617.726
3666.669,410,1134.206
3699.999,470,1639.492
3733.338,410,1140.197
3766.670,470,1649.991
3800.002,410,1140.786
3833.333,470,1647.998
3866.670,410,1135.197
3900.004,470,1625.103
3933.334,410,1128.975
3966.671,470,1647.932
4000.001,410,1145.457
4033.334,470,1649.170
4066.669,410,1140.809
4100.002,470,1639.873
4133.336,410,1134.796
4166.665,470,1623.396
4200.002,410,1127.618
4233.336,470,1618.455
4266.668,410,1131.450
4300.000,470,1623.323
4333.333,410,1131.054
4366.668,470,1616.442
4400.003,410,1132.075
4433.335,470,1606.499
4466.669,410,1130.771
4500.003,470,1600.106
4533.338,410,1130.861
4566.668,470,1590.983
4600.002,410,1135.066
4633.333,470,1578.273
4666.667,410,1130.802
4700.002,470,1569.239
4733.335,410,1131.819
4766.669,470,1578.741
4800.001,410,1130.776
4833.334,470,1584.255
4866.668,410,1131.324
4900.003,470,1594.317
4933.332,410,1130.454
4966.669,470,1602.208
4999.998,410,1132.216
5033.333,470,1613.609
5066.670,410,1133.389
5099.999,470,1602.847
5133.332,410,1129.643
5166.670,470,1610.279
5200.000,410,1127.718
5233.338,470,1596.411
5266.668,410,1126.151
5300.000,470,1606.384
5333.332,410,1127.821
5366.666,470,1613.440
5400.004,410,1129.061
5433.334,470,1618.663
5466.666,410,1129.154
5499.999,470,1625.477
5533.332,410,1131.565
5566.667,470,1643.799
5600.003,410,1131.634
5633.334,470,1649.806
5666.665,410,1133.686
5700.005,470,1651.507
5733.337,410,1131.892
5766.669,470,1656.203
5800.004,410,1131.356
5833.338,470,1668.627
5866.667,410,1130.180
5900.003,470,1676.609
5933.338,410,1129.481
5966.668,470,1677.729
6000.005,410,1130.111
6033.336,470,1672.571
6066.668,410,1127.483
6100.002,470,1663.918
6133.336,410,1129.551
6166.669,470,1641.623
6200.005,410,1124.526
6233.335,470,1637.024
6266.669,410,1132.276
6300.001,470,1627.160
6333.334,410,1130.075
6366.667,470,1616.966
6400.000,410,1131.691
6433.336,470,1603.042
6466.669,410,1127.764
6500.000,470,1589.211
6533.336,410,1131.693
6566.667,470,1570.420
6600.000,410,1125.507
6633.334,470,1567.685
6666.666,410,1127.492
6700.004,470,1552.153
6733.337,410,1121.083
6766.670,470,1556.657
6800.003,410,1120.045
6833.338,470,1550.865
6866.670,410,1126.394
6900.001,470,1547.673
6933.335,410,1125.800
6966.670,470,1549.285
6999.999,410,1130.045
7033.334,470,1543.638
7066.668,410,1124.960
7100.002,470,1543.152
7133.337,410,1123.471
7166.665,470,1545.001
7199.998,410,1126.779
7233.338,470,1545.042
7266.665,410,1128.113
7300.005,470,1544.664
7333.336,410,1127.788
7366.667,470,1531.191
7400.003,410,1131.984
7433.336,470,1525.906
7466.666,410,1128.191
7500.002,470,1514.937
7533.333,410,1123.920
7566.670,470,1511.968
7599.999,410,1116.866
7633.337,470,1502.210
7666.666,410,1128.552
7700.000,470,1501.644
7733.334,410,1124.201
7766.669,470,1510.474
7800.001,410,1131.152
7833.332,470,1516.437
7866.671,410,1129.306
7900.001,470,1519.017
7933.332,410,1133.297
7966.667,470,1514.691
8000.002,410,1126.088
8033.332,470,1510.644
8066.670,410,1128.885
8100.001,470,1508.789
8133.336,410,1128.775
8166.669,470,1508.119
8200.002,410,1132.359
8233.334,470,1501.556
