Item1,Item2,Item3,Item4,Item5
42662.7736448,False,NaN,NaN,False
42663.264153600001,False,NaN,NaN,False
42663.760832,False,NaN,NaN,False
42664.274508800001,False,NaN,NaN,False
42664.768896000001,False,NaN,NaN,False
42665.263756799999,False,NaN,NaN,False
42665.778739199995,False,NaN,NaN,False
42666.271142400001,False,NaN,NaN,False
42666.768832000002,False,NaN,NaN,False
42667.265305599998,False,NaN,NaN,False
42667.776716799999,False,NaN,NaN,False
42668.272601600002,False,NaN,NaN,False
42668.308057599999,False,NaN,NaN,False
42668.341529599995,True,878.141418,145.703445,False
42668.374707199997,True,854.876831,131.558716,False
42668.406297599999,True,857.391479,127.781395,False
42668.439039999997,True,858.039307,124.068039,False
42668.484275199997,True,861.507263,123.867874,False
42668.5170048,True,874.116394,125.022903,False
42668.548044800002,True,873.372437,127.598724,False
42668.581196799998,True,873.842712,127.570175,False
42668.614271999999,True,870.119202,130.704178,False
42668.646207999998,True,860.936462,131.807465,False
42668.679718399995,True,842.832031,135.01442,False
42668.712102400001,True,823.564148,131.946243,False
42668.755916800001,True,798.472412,132.608093,False
42668.790476800001,True,785.239685,125.628784,False
42668.822617599995,True,781.392639,119.415306,False
42668.853747199995,True,783.598145,116.630836,False
42668.8870656,True,777.6651,114.901207,False
42668.919449599998,True,767.753235,107.799309,False
42668.950630399995,True,755.438171,104.656845,False
42668.997030400002,True,748.299255,105.936058,False
42669.0313216,True,749.004211,116.497612,False
42669.062860799997,True,755.71405,117.801987,False
42669.095283199997,True,760.614441,135.750992,False
42669.127103999999,True,774.270142,149.898438,False
42669.162726399998,True,777.907349,165.733185,False
42669.191039999998,True,782.107727,177.805084,False
42669.223167999997,True,785.728638,185.438187,False
42669.269695999996,True,790.241455,189.530869,False
42669.303116800002,True,790.232666,188.965912,False
42669.336063999996,True,746.050964,205.487366,False
42669.368678399995,True,749.134644,205.463074,False
42669.401855999997,True,747.940186,205.227798,False
42669.434508799997,True,752.699463,203.496262,False
42669.463987199997,True,761.048584,201.675125,False
42669.496947200001,True,772.672729,199.637115,False
42669.542233599997,True,780.379333,195.64241,False
42669.574553599996,True,786.317993,190.746811,False
42669.604287999995,True,792.763428,188.025772,False
42669.635379200001,True,797.551392,190.021591,False
42669.667852799997,True,801.159851,192.313095,False
42669.699481600001,True,803.25647,195.349823,False
42669.731788799996,True,806.64502,194.854675,False
42669.764659199995,True,810.559998,191.95929,False
42669.811596799998,True,812.212769,193.267624,False
42669.843583999995,True,813.585693,192.172943,False
42669.877107199994,True,813.428711,193.960342,False
42669.908838399999,True,811.84021,193.715454,False
42669.939827199996,True,805.60321,192.509293,False
42669.976448000001,True,799.285278,190.81218,False
42670.007769600001,True,791.621399,188.218384,False
42670.051456000001,True,787.443726,183.870987,False
42670.083622400001,True,783.477905,183.301514,False
42670.117017600001,True,785.083557,179.687302,False
42670.147814399999,True,786.078186,177.191986,False
42670.180364799999,True,793.164246,174.762085,False
42670.212620799997,True,805.633423,172.261505,False
42670.245529599997,True,813.136719,171.099487,False
42670.277055999999,True,818.252075,169.385651,False
42670.322483199998,True,818.696594,170.44278,False
42670.355750399998,True,815.12262,172.589233,False
42670.389439999999,True,803.833252,176.149277,False
42670.420659199997,True,794.487976,178.585007,False
42670.452659199997,True,786.152649,182.243439,False
42670.485977600001,True,783.236755,186.864883,False
42670.516671999998,True,782.289185,190.429977,False
42670.548249599997,True,781.534241,193.66774,False
42670.5948288,True,778.304993,198.451889,False
42670.627225600001,True,773.962646,205.001907,False
42670.6623616,True,774.142029,210.651871,False
42670.693631999995,True,780.661377,215.071671,False
42670.725606399996,True,789.857178,224.292801,False
42670.755775999998,True,805.099487,232.168304,False
42670.787353599997,True,851.710693,242.212906,False
42670.8349696,True,926.293945,243.262283,False
42670.867443199997,True,942.816284,246.270264,False
42670.900799999996,True,957.969238,251.564148,False
42670.933440000001,True,971.879761,254.996323,False
42670.965235199998,True,976.729492,262.452606,False
42670.995993600001,True,980.493042,268.031372,False
42671.028006399996,True,979.992554,269.667389,False
42671.0599936,True,978.744995,265.314819,False
42671.105343999996,True,978.526245,262.916565,False
42671.139635200001,True,977.23114,260.515869,False
42671.1712768,True,975.36792,259.467438,False
42671.204492799996,True,974.822937,264.41098,False
