Item1,Item2,Item3,Item4,Item5
41187.814092799999,False,NaN,NaN,False
41188.3396736,False,NaN,NaN,False
41188.820723199999,False,NaN,NaN,False
41189.336857599999,False,NaN,NaN,False
41189.587980799995,False,NaN,NaN,False
41189.614476800001,False,104.201385,292.388885,False
41189.637695999998,False,220.506577,279.520935,False
41189.6708736,False,234.784317,274.705139,False
41189.703283199997,False,254.688705,269.536743,False
41189.735411199996,False,273.692505,266.553253,False
41189.783795199997,False,299.596802,262.888641,False
41189.815219199998,False,324.739227,251.235031,False
41189.847935999998,False,349.557739,236.86586,False
41189.881331199998,False,377.075653,219.971939,False
41189.912511999995,True,400.38504,200.608093,False
41189.945190400002,True,472.054871,151.372604,False
41189.978662399997,True,485.568726,145.17952,False
41190.0148224,True,505.432648,140.405334,False
41190.0552704,True,519.873901,136.330368,False
41190.088153600002,True,532.252686,133.620224,False
41190.1194368,True,541.009338,130.070038,False
41190.151628799998,True,536.960144,121.001038,False
41190.186636799997,True,545.314636,118.511429,False
41190.216959999998,True,546.758972,118.655052,False
41190.247884799996,True,544.794556,120.384163,False
41190.2987392,True,539.202576,123.009377,False
41190.327487999995,True,496.147339,159.014496,False
41190.360128,True,485.759155,162.338699,False
41190.391667199998,True,483.014069,167.369476,False
41190.424268800001,True,487.918243,175.530579,False
41190.455948800001,True,495.841248,188.007614,False
41190.4880128,True,500.864502,202.187363,False
41190.521625599999,True,506.667175,217.897507,False
41190.567808,True,516.451599,235.572495,False
41190.599756799995,True,526.49176,254.555756,False
41190.632115199995,True,536.356506,268.420868,False
41190.664755199999,True,546.67749,283.231781,False
41190.698035199996,True,558.89679,296.30542,False
41190.731916799996,True,570.039001,316.584442,False
41190.761919999997,True,575.047424,339.739746,False
41190.7929344,True,577.141602,362.167297,False
41190.840819199999,True,578.399963,383.352142,False
41190.871782399998,True,584.8526,424.715302,False
41190.904844799996,True,588.649109,432.975494,False
41190.935884799997,True,592.363342,441.327606,False
41190.969599999997,True,594.741821,442.048767,False
41190.999014399997,True,596.052185,438.407104,False
41191.031692799996,True,594.345337,435.830902,False
41191.081420800001,True,589.167542,430.701935,False
41191.113651200001,True,580.671082,401.992706,False
41191.145203200002,True,579.184814,396.825745,False
41191.175974400001,True,575.858826,395.18927,False
41191.207628799995,True,572.110413,392.420349,False
41191.239564799995,True,571.692993,388.892883,False
41191.271014400001,True,579.050293,383.728973,False
41191.303654399999,True,593.099548,288.22757,False
41191.351142399995,True,590.393738,379.068237,False
41191.383833599997,True,600.620483,283.279541,False
41191.416767999995,True,603.533813,280.035767,False
41191.448908799997,True,603.343506,281.187592,False
41191.480819199998,True,601.764099,285.449341,False
41191.5107584,True,600.208618,321.117126,False
41191.543449600002,True,599.465454,286.655579,False
41191.576985599997,True,595.613464,288.554932,False
41191.624460799998,True,587.097351,295.522247,False
41191.6546304,True,575.003174,304.211121,False
41191.688947199997,True,539.691406,412.057373,False
41191.719577600001,True,520.171143,424.468872,False
41191.751436799997,True,501.366486,437.190399,False
41191.785446399997,True,483.308868,451.624207,False
41191.815462400002,True,461.791931,466.314484,False
41191.848281599996,True,439.164154,475.843445,False
41191.896166400002,True,411.015839,483.689056,False
41191.927539199998,False,379.453674,488.298218,False
41191.962713599998,False,353.121368,492.610382,False
41191.991449599998,False,325.759277,499.624573,False
41192.022899199997,False,302.045319,504.322388,False
41192.056691199999,False,279.597015,508.870392,False
41192.089036799996,False,259.717621,511.345825,False
41192.135769599998,False,242.195343,513.274902,False
41192.1677184,False,226.337784,511.614288,False
41192.199667199995,False,210.271454,506.094788,False
41192.234380800001,False,195.660995,499.796051,False
41192.264614399995,False,189.87944,495.15567,False
41192.2952448,False,184.167862,489.629211,False
41192.330047999996,False,175.120895,481.977448,False
41192.3609344,False,163.450302,474.100647,False
41192.407846399998,False,151.394516,464.665497,False
41192.439999999995,False,139.141998,452.731506,False
41192.472844799995,False,130.48378,436.820587,False
41192.502924799999,False,120.03904,414.776428,False
41192.535206399996,False,110.714195,401.798706,False
41192.567308799997,False,102.010773,392.514374,False
41192.6010112,False,95.4392166,387.602356,False
41192.631974399999,False,89.3685532,385.0271,False
41192.679372799998,False,85.9184952,381.824432,False
41192.711616000001,False,86.7342834,376.921783,False
41192.745151999996,False,91.7333908,373.073212,False
41192.7757824,False,96.2864304,373.402985,False
41192.80704,False,96.3285675,371.632904,False
41192.839987200001,False,93.8427277,368.588135,False
41192.872998399995,False,89.0348434,363.805084,False
41192.919615999999,False,84.1775589,360.622528,False
41192.9515904,False,85.566864,357.339142,False
41192.9851776,False,84.8298111,351.227448,False
41193.015270399999,False,82.0034027,345.240234,False
41193.0483456,False,78.156044,341.813873,False
41193.08064,False,76.2461395,342.230164,False
41193.1119616,False,72.6287231,346.280029,False
41193.144831999998,False,70.0845261,348.627899,False
41193.191219199995,False,67.3714905,345.493378,False
41193.225766399999,False,65.3962631,336.553314,False
41193.255398399997,False,65.2275848,328.183899,False
41193.288435199996,False,65.0906525,323.256104,False
41193.319155199999,False,62.5464211,318.755829,False
41193.351308799996,False,60.6788597,314.579926,False
41193.384703999996,False,61.033577,312.987427,False
41193.415577599997,False,60.5628853,309.273804,False
41193.463462399995,False,59.7209358,305.234802,False
41193.4962944,False,57.3273354,299.75235,False
41193.528908799999,False,54.5900917,295.994385,False
41193.559449599998,False,51.8435936,292.830719,False
41193.591910399999,False,48.5712128,287.888428,False
41193.624089600002,False,46.4613152,284.623596,False
41193.657164799995,False,44.5226898,221.897232,False
41193.687833600001,False,44.615181,220.839645,False
41193.736575999996,False,45.4631805,222.132156,False
41193.768217600002,False,46.8808098,226.861755,False
41193.801395199996,False,47.7249146,226.589844,False
41193.831987199999,False,51.5121384,289.423706,False
41193.864038399995,False,54.2922325,291.701508,False
41193.895795199998,False,57.1032448,292.850006,False
41193.927872,False,59.2912064,294.330536,False
41193.976294399996,False,59.3479996,296.638153,False
41194.0102912,False,58.8555641,300.910797,False
41194.039206399997,False,58.5136337,304.278412,False
41194.071923199997,False,58.5355682,307.788879,False
41194.1032576,False,56.611927,309.806519,False
41194.1372672,False,56.3992043,312.623657,False
41194.1696256,False,55.0016899,314.948669,False
41194.202611199995,False,53.8172455,319.289734,False
41194.247142399996,False,52.5303879,321.981934,False
41194.279923199996,False,49.2556686,324.986816,False
41194.314470400001,False,46.9014473,329.397064,False
41194.345728,False,45.0779991,332.700317,False
41194.377894400001,False,42.8006096,334.795013,False
41194.4105088,False,40.494915,337.007996,False
41194.440230399996,False,40.1321526,339.726501,False
41194.470975999997,False,39.160099,342.395691,False
41194.519603199995,False,37.9662895,344.233826,False
41194.551347199995,False,37.99086,345.32901,False
41194.586047999997,False,38.5102272,345.845886,False
41194.616128000001,False,38.6632004,346.025818,False
41194.647795199999,False,38.7787437,346.342377,False
41194.679974399995,False,38.7702026,345.947876,False
41194.7131648,False,37.9352875,346.015289,False
41194.760012799998,False,36.9295464,346.785187,False
41194.792115199998,False,36.5344391,347.621155,False
41194.824447999999,False,37.0224304,348.109741,False
41194.857881600001,False,37.3094139,348.479095,False
41194.887948799995,False,37.3505707,348.183228,False
41194.920601599995,False,37.5357399,347.361115,False
41194.951731199995,False,37.8897972,347.669434,False
41194.984409600002,False,38.1530571,347.75943,False
41195.033279999996,False,38.3345108,347.464203,False
41195.064191999998,False,41.4689827,347.011047,False
41195.0962048,False,51.7727776,351.677521,False
41195.130431999998,False,64.4611206,355.487946,False
41195.159321599996,False,73.174408,359.798035,False
41195.193152,False,81.3011093,359.738739,False
