Item1,Item2,Item3,Item4,Item5
56790.912140799999,False,NaN,NaN,False
56791.423091199998,False,NaN,NaN,False
56791.919398399994,False,NaN,NaN,False
56792.4155264,False,NaN,NaN,False
56792.910182399995,False,NaN,NaN,False
56793.422783999995,False,NaN,NaN,False
56793.918771199998,False,NaN,NaN,False
56794.415270400001,False,NaN,NaN,False
56794.910784,False,NaN,NaN,False
56795.422668799998,False,NaN,NaN,False
56795.554175999998,False,NaN,NaN,False
56795.593894400001,False,147.69603,547.046814,False
56795.626047999998,False,153.136078,545.685303,False
56795.656819199998,False,153.303207,546.060852,False
56795.689343999999,False,153.030762,544.124207,False
56795.720268799996,False,152.652893,542.605103,False
56795.753548799999,False,151.385345,541.875977,False
56795.7844224,False,149.957596,541.190308,False
56795.833177599998,False,147.287033,539.521851,False
56795.866214399997,False,145.094788,536.740967,False
56795.8924032,False,142.700394,532.412292,False
56795.928985599996,False,138.747299,529.428894,False
56795.961113599995,False,135.08934,520.755615,False
56795.993356799998,False,131.711212,516.569153,False
56796.027071999997,False,121.707855,515.417358,False
56796.058419199995,False,114.849274,516.904053,False
56796.104959999997,False,111.152191,514.898865,False
56796.137305599994,False,110.533218,519.286255,False
56796.169318399996,False,108.437805,516.803162,False
56796.201267199998,False,107.583298,513.697571,False
56796.232703999995,False,105.075943,514.072449,False
56796.2656384,False,105.097008,516.264954,False
56796.293004799998,False,103.352509,515.259216,False
56796.331724799995,False,102.817169,513.980347,False
56796.378623999997,False,102.434006,513.302734,False
56796.409971199995,False,102.413483,514.041077,False
56796.441715199995,False,102.488297,514.303223,False
56796.474278399997,False,102.098038,515.022034,False
56796.507519999999,False,102.203712,513.606995,False
56796.536793599997,False,102.492027,513.469055,False
56796.567142399996,False,102.822586,513.058167,False
56796.613926399994,False,102.744865,516.252625,False
56796.647423999995,False,102.367317,515.229919,False
56796.683289599998,False,102.309021,515.078369,False
56796.706137599998,False,102.059563,515.586182,False
56796.743513599999,False,102.180809,514.99231,False
56796.775244799996,False,101.969284,514.129089,False
56796.806784,False,102.305962,514.58551,False
56796.839219199996,False,101.911827,515.066101,False
56796.885913599996,False,102.829094,514.389038,False
56796.918348799998,False,104.68631,516.090881,False
56796.950015999995,False,112.419548,523.062073,False
56796.982451199998,False,118.233772,530.059937,False
56797.013900799997,False,121.916328,537.937561,False
56797.0466944,False,122.072655,543.309448,False
56797.079743999995,False,117.969345,544.886841,False
56797.106764799995,False,114.4599,545.144104,False
56797.158579199997,False,109.860954,543.319946,False
56797.193049599999,False,106.715477,539.86377,False
56797.223039999997,False,105.583366,539.504089,False
56797.253836799995,False,106.757942,539.199219,False
56797.288038399995,False,107.467194,537.224243,False
56797.318297599995,False,106.997841,531.437927,False
56797.349644800001,False,105.127541,521.229065,False
56797.398207999999,False,100.673485,509.066315,False
56797.432204799996,False,97.1450958,491.962921,False
56797.4626432,False,95.8955002,471.375824,False
56797.4950016,False,97.2246094,454.595825,False
56797.523686399996,False,101.537186,438.16861,False
56797.558169600001,False,105.90023,430.801697,False
56797.590400000001,False,111.048225,427.209717,False
56797.622412799996,False,115.865311,429.915955,False
56797.670463999995,False,115.84684,437.445831,False
56797.703743999999,False,111.37429,450.100525,False
56797.7365632,False,106.150253,459.494995,False
56797.767091199996,False,104.940094,460.785522,False
56797.7995648,False,106.92897,459.683655,False
56797.833011199997,False,111.576241,457.592896,False
56797.861363199998,False,117.978294,454.420959,False
56797.894233599996,False,126.571198,448.845917,False
56797.939020799997,False,136.681061,447.192871,False
56797.976511999994,False,147.306839,443.42923,False
