Item1,Item2,Item3,Item4,Item5
42405.9607168,False,NaN,NaN,False
42406.449331199998,False,NaN,NaN,False
42406.947071999995,False,NaN,NaN,False
42407.458368,False,NaN,NaN,False
42407.954828800001,False,NaN,NaN,False
42408.451583999995,False,NaN,NaN,False
42408.965504,False,NaN,NaN,False
42409.458751999999,False,NaN,NaN,False
42409.954380800002,False,NaN,NaN,False
42410.450982399998,False,NaN,NaN,False
42410.515507199998,False,NaN,NaN,False
42410.547852799995,False,119.40168,949.340698,False
42410.580684799999,False,95.5651245,950.055176,False
42410.629132800001,False,41.6611862,951.183533,False
42410.660313599998,False,32.4395599,951.023804,False
42410.6926208,False,78.4400024,950.64209,False
42410.723545599998,False,86.0592346,950.192017,False
42410.7563008,False,84.6515808,950.215698,False
42410.787750399999,False,113.844696,949.272705,False
42410.819955200001,False,73.2123642,950.540344,False
42410.851929600001,False,96.911293,949.857544,False
42410.899891199995,False,114.603539,949.2677,False
42410.9318528,False,114.774132,949.021851,False
42410.963647999997,False,132.681824,948.435608,False
42410.996851199998,False,101.819344,949.586243,False
42411.028083199999,False,138.985184,948.322205,False
42411.0609024,False,102.587769,949.818542,False
42411.094912,False,112.070778,949.191772,False
42411.138995199995,False,117.691277,948.997742,False
42411.172915199997,False,102.352463,949.562866,False
42411.203839999995,False,134.054352,948.677551,False
42411.236416,False,34.9835396,950.843628,False
42411.269094399999,False,42.4222221,950.911133,False
42411.299046399996,False,134.666672,948.214294,False
42411.331545599998,False,41.7435913,951.111084,False
42411.365017600001,False,105.685188,949.740723,False
42411.411084799998,False,98.3392868,950.107117,False
42411.4432256,False,54.455883,951.036743,False
42411.475072000001,False,101.451614,949.951599,False
42411.507097599999,False,125.629166,948.866638,False
42411.538688000001,False,99.9516907,949.681152,False
42411.570022399996,False,40.7151527,950.848511,False
42411.602879999999,False,101.3871,949.77417,False
42411.636108799998,False,100.556816,949.94696,False
42411.682572799997,False,58.0545464,950.89093,False
42411.716748799998,False,120.94136,949.012329,False
42411.747852799999,False,109.149208,949.371399,False
42411.778329599998,False,51.5497093,950.748535,False
42411.811289599995,False,116.991074,949.494019,False
42411.843046399998,False,109.9235,949.125671,False
42411.8748032,False,96.7948685,950.074585,False
42411.924211199999,False,112.629906,949.245117,False
42411.955187200001,False,97.9199982,950.322693,False
42411.987046399998,False,67.9248352,950.591492,False
42412.021043199995,False,64.5106354,950.73761,False
42412.051264000002,False,99.2135391,949.901062,False
42412.084671999997,False,64.870369,950.814819,False
42412.116659200001,False,96.3227539,949.925903,False
42412.148902399997,False,92.6494217,949.637939,False
42412.196185599998,False,71.5374985,950.5,False
42412.228095999999,False,61.0315323,950.666687,False
42412.260044800001,False,125.449997,948.539978,False
42412.293171199999,False,103.312759,949.267517,False
42412.325222399995,False,40.1006279,951.03772,False
42412.357529599998,False,98.1772156,949.991577,False
42412.389081599998,False,109.92424,948.943176,False
42412.420889599998,False,103.948486,949.590881,False
42412.469734400001,False,92.25,949.615356,False
42412.500390399997,False,103.574074,949.845703,False
42412.5320832,False,101.186668,949.676697,False
42412.565094400001,False,59.7921562,950.705872,False
42412.597529599996,False,95.8000031,949.419067,False
42412.628697599997,False,138.909607,948.118652,False
42412.6618112,False,105.573334,949.440002,False
42412.693350399997,False,52.6666679,950.533325,False
42412.7419008,False,107.160492,948.950623,False
42412.771840000001,False,107.975311,949.370361,False
42412.804364799995,False,108.851852,949.481506,False
42412.835200000001,False,126.666664,948.435913,False
42412.867545599998,False,139.333328,948.074097,False
42412.899865599997,False,136.5,947.5,False
42412.931660800001,False,134.730164,948.079346,False
42412.979852799996,False,117.754387,948.526306,False
42413.010790399996,False,64.615387,950.641052,False
42413.043110399994,False,59.8571434,950.738098,False
42413.075238400001,False,36.1960793,951.098022,False
42413.107878399998,False,97.0416641,949.770813,False
42413.139212800001,False,118.444443,949.185181,False
42413.173491199996,False,108.666664,949.761902,False
42413.2052864,False,122.238098,948.523804,False
42413.252249599995,False,128.166672,948.611084,False
42413.285145599999,False,108.666664,949.431396,False
42413.317094400001,False,124.59259,948.444458,False
42413.475763199996,False,115.932243,605.621338,False
42413.524812799995,False,64.9487152,950.282043,False
42413.555289600001,False,140.051285,947.641052,False
42413.587878400002,False,97.1007767,949.922485,False
42413.619596799996,False,106.412697,949.079346,False
42413.651315199997,False,148.540741,947.614807,False
42413.714675199997,False,37.25,951,False
42413.7471104,False,127.555557,948.317444,False
42413.795379199997,False,148.153839,947.525635,False
42413.828863999996,False,99.6075287,949.77417,False
42413.859340800002,False,124.288887,948.511108,False
42413.8909824,False,145.409531,947.952393,False
42413.923302399999,False,122.5,948.458313,False
42413.955187200001,False,149.849457,947.505371,False
42413.987942399996,False,138.459122,948.616333,False
42414.035967999997,False,106.844444,948.888916,False
42414.067711999996,False,104,949.866638,False
42414.0989568,False,90.349205,949.666687,False
42414.131955199999,False,90.1609192,950.011475,False
42414.162751999997,False,100.222221,949.575134,False
42414.196172799995,False,141.27272,947.787903,False
42414.227174399995,False,63.39394,950.545471,False
42414.258457600001,False,111.08889,949.822205,False
42414.307238399997,False,60.75,950.25,False
42414.339340799997,False,94.4057999,949.855103,False
42414.372633599996,False,95.6133347,949.453308,False
42414.404953599995,False,130.530869,948.950623,False
42414.435852800001,False,105.629631,948.925903,False
42414.468249599995,False,92.7719269,949.578918,False
42414.500031999996,False,88.9333344,949.640015,False
42414.532031999996,False,103.539009,950.212769,False
42414.579763199996,False,69,950.590881,False
42414.610854400002,False,133.015869,948.253967,False
42414.642700799996,False,44,950.476196,False
42414.675699200001,False,107.565659,949.646484,False
42414.707225599996,False,62.4222221,950.955566,False
42414.739366399997,False,62.4444427,950.722229,False
42414.7711232,False,53.253624,950.681152,False
42414.820607999995,False,66.3809509,950.476196,False
42414.852608000001,False,103.699997,949.31665,False
42414.884761599998,False,109.761902,948.476196,False
42414.915840000001,False,99.9333344,951.666687,False
42414.947904000001,False,129.5,949,False
42414.979737599999,False,93.5333328,950.866638,False
42415.011584,False,88.2820511,951.538452,False
42415.043763199996,False,96,951.333313,False
42415.091135999995,False,43.5,951.583313,False
42415.123878400002,False,116.333336,949.333313,False
42415.155468799996,False,89.5,949.5,False
42415.187571199996,False,33.8095245,951.095215,False
42415.219929599996,False,68.2666702,952.133362,False
42415.251071999999,False,144.666672,951.5,False
42415.284364799998,False,107.25,953,False
42415.316275199999,False,115.416664,952.444458,False
42415.363852800001,False,156.066666,954.200012,False
