TimeStamp,Events,CH1-410,CH1-470,Unnamed: 4,ToneStart,PelletGrab

0.0,,516.564,244.657,,0,0

66.665,,515.743,244.223,,0,0

133.332,,515.759,243.699,,0,0

199.998,,515.204,243.405,,0,0

266.67,,515.04,242.916,,0,0

333.337,,514.594,242.576,,0,0

400.003,,513.456,242.261,,0,0

466.664,,513.992,241.682,,0,0

533.337,,512.76,241.336,,0,0

599.998,,513.024,241.095,,0,0

666.67,,512.076,240.999,,0,0

733.332,,512.934,241.137,,0,0

800.004,,512.46,240.951,,0,0

866.671,,512.693,240.911,,0,0

933.337,,512.042,240.988,,0,0

999.998,,512.173,240.96,,0,0

1066.67,,512.029,240.948,,0,0

1133.332,,512.544,240.775,,0,0

1200.003,,512.254,240.76,,0,0

1266.665,,512.166,240.967,,0,0

1333.333,,511.93,240.864,,0,0

1399.999,,512.424,240.653,,0,0

1466.668,,512.143,240.676,,0,0

1533.334,,511.761,240.268,,0,0

1600.004,,511.533,240.197,,0,0

1666.67,,510.934,239.894,,0,0

1733.332,,511.825,240.047,,0,0

1800.004,,510.809,239.871,,0,0

1866.67,,511.074,239.646,,0,0

1933.336,,510.25,239.511,,0,0

2000.001,,510.62,239.548,,0,0

2066.666,,510.649,239.342,,0,0

2133.334,,510.654,239.293,,0,0

2200.002,,510.32,239.268,,0,0

2266.665,,509.971,239.001,,0,0

2333.332,,510.247,239.125,,0,0

2400.0,,510.192,238.97,,0,0

2466.664,,510.44,238.983,,0,0

2533.333,,509.728,238.896,,0,0

2600.004,,509.88,238.741,,0,0

2666.667,,509.817,238.826,,0,0

2733.333,,509.906,238.7,,0,0

2800.001,,509.644,238.691,,0,0

2866.67,,509.335,238.587,,0,0

2933.331,,509.358,238.347,,0,0

3000.004,,509.165,238.372,,0,0

3066.668,,509.165,238.283,,0,0

3133.335,,509.121,238.235,,0,0

3199.997,,508.578,238.2,,0,0

3266.665,,509.039,238.279,,0,0

3333.337,,509.352,238.271,,0,0

3399.999,,509.54,238.142,,0,0

3466.67,,508.933,238.264,,0,0

3533.335,,508.93,238.35,,0,0

3599.999,,508.934,238.186,,0,0

3666.67,,509.02,238.31,,0,0

3733.332,,508.738,238.131,,0,0

3800.0,,508.799,238.13,,0,0

3866.67,,508.657,238.133,,0,0

3933.332,,508.693,238.072,,0,0

4000.003,,508.664,238.29,,0,0

4066.666,,508.894,238.085,,0,0

4133.332,,508.538,238.224,,0,0

4200.003,,508.509,238.165,,0,0

4266.667,,508.691,237.999,,0,0

4333.335,,508.376,237.951,,0,0

4399.998,,509.134,237.964,,0,0

4466.668,,508.327,238.098,,0,0

4533.333,,508.758,238.07,,0,0

4600.001,,508.269,237.916,,0,0

4666.669,,508.24,237.915,,0,0

4733.334,,508.083,237.905,,0,0

4799.999,,508.212,237.925,,0,0

4866.664,,508.189,237.87,,0,0

4933.334,,508.032,237.937,,0,0

5000.002,,508.135,237.818,,0,0

5066.667,,508.046,237.582,,0,0

5133.336,,507.933,237.758,,0,0

5200.003,,507.929,237.76,,0,0

5266.669,,507.761,237.549,,0,0

5333.336,,507.974,237.631,,0,0

5400.002,,507.726,237.665,,0,0

5466.669,,508.005,237.56,,0,0

5533.333,,507.821,237.374,,0,0

5600.003,,507.644,237.461,,0,0

5666.665,,507.439,237.491,,0,0

5733.332,,507.542,237.409,,0,0

5799.999,,507.365,237.255,,0,0

5866.665,,507.418,237.334,,0,0

5933.332,,507.292,237.301,,0,0

6000.0,,507.499,237.299,,0,0

6066.666,,507.153,237.169,,0,0

6133.337,,507.26,237.032,,0,0

6199.999,,507.095,237.157,,0,0

6266.666,,507.022,237.12,,0,0

6333.337,,507.122,237.122,,0,0

6399.999,,507.322,237.116,,0,0

6466.67,,507.271,236.943,,0,0

6533.337,,506.775,237.051,,0,0

6600.001,,507.063,237.109,,0,0

6666.669,,506.864,237.047,,0,0

6733.333,,506.929,237.004,,0,0

6799.998,,506.829,237.059,,0,0

6866.669,,506.416,236.849,,0,0

6933.335,,506.174,236.415,,0,0

7000.001,,506.407,236.545,,0,0

7066.668,,506.242,236.447,,0,0

7133.334,,506.052,235.967,,0,0

7200.001,,505.662,235.995,,0,0

7266.664,,505.825,236.236,,0,0

7333.331,,506.098,236.482,,0,0

7399.998,,506.495,236.637,,0,0

7466.667,,506.796,237.623,,0,0

7533.335,,507.692,238.262,,0,0

7600.002,,507.907,238.273,,0,0

7666.67,,508.169,238.354,,0,0

7733.336,,508.079,238.751,,0,0

7800.002,,508.524,239.263,,0,0

7866.671,,509.191,239.665,,0,0

7933.332,,509.749,240.338,,0,0

7999.999,,510.306,240.749,,0,0

8066.668,,510.563,240.973,,0,0

8133.337,,510.665,241.369,,0,0

8200.0,,511.223,241.6,,0,0

8266.67,,510.994,241.307,,0,0

8333.335,,510.502,240.546,,0,0

8399.998,,509.601,239.729,,0,0

8466.665,,508.811,238.874,,0,0

8533.331,,507.714,237.635,,0,0

8600.0,,506.446,236.559,,0,0

8666.668,,505.296,235.358,,0,0

8733.334,,504.406,234.501,,0,0

8800.001,,503.298,233.674,,0,0

8866.667,,502.495,232.713,,0,0

8933.335,,501.876,232.26,,0,0

8999.999,,501.371,232.0,,0,0

9066.664,,501.55,231.891,,0,0

9133.331,,500.985,231.695,,0,0

9199.999,,500.928,231.496,,0,0

9266.668,,500.984,231.543,,0,0

9333.338,,500.812,231.348,,0,0

9399.998,,500.869,231.479,,0,0

9466.67,,500.859,231.35,,0,0

9533.331,,500.513,231.134,,0,0

9600.001,,500.391,231.199,,0,0

9666.667,,500.575,231.454,,0,0

9733.333,,500.529,231.371,,0,0

9799.998,,500.45,231.313,,0,0

9866.667,,500.505,231.225,,0,0

9933.336,,500.65,231.434,,0,0

9999.998,,500.456,231.212,,0,0

10066.665,,500.328,231.177,,0,0

10133.334,,500.303,231.113,,0,0

10199.999,,500.631,231.168,,0,0

10266.668,,500.441,231.203,,0,0

10333.336,,500.518,231.21,,0,0

10400.002,,500.338,231.003,,0,0

10466.668,,500.371,231.09,,0,0

10533.333,,500.385,231.05,,0,0

10599.999,,500.22,230.97,,0,0

10666.666,,500.148,230.922,,0,0

10733.337,,500.132,231.082,,0,0

10800.003,,499.945,230.854,,0,0

10866.664,,500.156,230.99,,0,0

10933.333,,500.091,230.998,,0,0

11000.003,,500.282,230.963,,0,0

11066.665,,500.18,231.012,,0,0

11133.335,,500.657,230.899,,0,0

11200.001,,500.184,230.972,,0,0

11266.669,,500.132,230.945,,0,0

11333.337,,500.119,230.989,,0,0

11400.004,,499.999,230.828,,0,0

11466.67,,499.954,230.982,,0,0

11533.335,,499.963,230.982,,0,0

11599.999,,499.935,230.775,,0,0

11666.666,,499.961,230.803,,0,0

11733.332,,499.946,230.795,,0,0

11799.998,,499.876,230.695,,0,0

11866.665,,499.805,230.772,,0,0

11933.335,,499.659,230.647,,0,0

11999.999,,499.961,230.668,,0,0

12066.664,,499.722,230.77,,0,0

12133.333,,499.822,230.544,,0,0

12200.004,,499.775,230.61,,0,0

12266.671,,499.765,230.583,,0,0

12333.332,,499.608,230.528,,0,0

12400.004,,499.746,230.471,,0,0

12466.665,,499.788,230.586,,0,0

12533.331,,499.967,230.517,,0,0

12600.003,,499.635,230.447,,0,0

12666.667,,499.827,230.48,,0,0

12733.337,,499.371,230.409,,0,0

12800.001,,499.547,230.197,,0,0

12866.664,,499.581,230.326,,0,0

12933.337,,499.485,230.321,,0,0

12999.999,,499.357,230.223,,0,0

13066.665,,499.499,230.141,,0,0

13133.336,,499.574,230.425,,0,0

13200.002,,499.564,230.148,,0,0

13266.664,,499.287,230.136,,0,0

13333.336,,499.433,230.178,,0,0

13399.999,,499.24,230.338,,0,0

13466.668,,499.05,230.252,,0,0

13533.332,,498.905,230.287,,0,0

13600.004,,499.208,230.102,,0,0

13666.668,,499.389,230.14,,0,0

13733.334,,499.35,230.182,,0,0

13800.002,,499.15,230.214,,0,0

13866.667,,499.074,230.102,,0,0

13933.337,,499.307,230.152,,0,0

14000.001,,499.35,230.1,,0,0

14066.666,,498.934,229.948,,0,0

14133.333,Input1*2*0,498.981,230.063,,1,0

14200.003,Input1*2*1,499.254,230.049,,0,0

14266.666,,499.619,230.086,,0,0

14333.332,,499.125,229.863,,0,0

14400.0,,498.989,229.959,,0,0

14466.665,,498.98,229.891,,0,0

14533.332,,498.841,229.901,,0,0

14600.003,,499.048,229.89,,0,0

14666.665,,498.986,229.883,,0,0

14733.332,,499.26,229.999,,0,0

14800.004,,498.886,229.862,,0,0

14866.665,,498.589,229.973,,0,0

14933.332,,498.746,229.839,,0,0

15000.002,,498.839,229.855,,0,0

15066.67,,498.402,229.904,,0,0

15133.338,,498.398,229.967,,0,0

15200.0,,498.604,229.805,,0,0

15266.667,,498.722,229.79,,0,0

15333.337,,498.444,229.811,,0,0

15400.003,,498.202,229.655,,0,0

15466.665,,498.581,229.763,,0,0

15533.334,,498.475,229.958,,0,0

