TimeStamp,Lights,Channel1
0.000,410,371.411
33.338,470,421.317
66.672,410,368.103
100.000,470,425.846
133.337,410,366.921
166.671,470,428.366
200.004,410,364.743
233.335,470,428.334
266.669,410,362.723
299.999,470,427.234
333.336,410,364.473
366.672,470,417.005
400.004,410,361.980
433.335,470,409.470
466.672,410,361.267
500.003,470,409.286
533.336,410,361.193
566.671,470,407.300
599.999,410,362.362
633.339,470,402.442
666.668,410,362.331
700.004,470,402.805
733.336,410,359.048
766.667,470,400.090
800.003,410,359.161
833.334,470,404.885
866.671,410,358.264
900.005,470,415.632
933.332,410,357.264
966.672,470,417.063
1000.002,410,357.274
1033.339,470,409.221
1066.668,410,356.297
1100.002,470,402.477
1133.338,410,356.671
1166.667,470,397.079
1200.004,410,355.918
1233.339,470,395.378
1266.669,410,356.191
1300.004,470,396.740
1333.335,410,362.525
1366.667,470,400.000
1400.002,410,359.112
1433.338,470,401.763
1466.667,410,361.023
1500.000,470,410.043
1533.338,410,361.287
1566.667,470,413.064
1600.006,410,359.599
1633.335,470,417.047
1666.671,410,359.066
1700.001,470,414.262
1733.333,410,359.081
1766.669,470,412.263
1800.002,410,357.733
1833.334,470,416.203
1866.670,410,356.481
1900.006,470,420.916
1933.333,410,357.362
1966.669,470,430.711
2000.002,410,357.882
2033.336,470,430.951
2066.666,410,357.143
2100.005,470,429.493
2133.334,410,357.906
2166.670,470,423.704
2200.004,410,357.981
2233.338,470,414.939
2266.671,410,358.322
2300.002,470,413.950
2333.339,410,354.716
2366.670,470,410.307
2400.004,410,353.349
2433.338,470,403.694
2466.670,410,354.082
2500.004,470,398.306
2533.334,410,353.470
2566.671,470,394.892
2600.005,410,353.714
2633.334,470,390.620
2666.669,410,354.363
2700.006,470,385.761
2733.336,410,355.949
2766.666,470,388.087
2800.002,410,355.665
2833.335,470,394.944
2866.672,410,354.669
2899.999,470,397.068
2933.336,410,355.064
2966.666,470,391.545
3000.004,410,353.255
3033.335,470,388.050
3066.667,410,352.880
3100.003,470,385.531
3133.337,410,353.758
3166.666,470,384.924
3200.003,410,354.015
3233.335,470,385.928
3266.669,410,353.398
3300.001,470,393.180
3333.334,410,354.822
3366.666,470,395.167
3400.002,410,355.242
3433.337,470,401.471
3466.669,410,357.403
3500.005,470,408.014
3533.334,410,356.369
3566.671,470,412.826
3600.005,410,353.670
3633.334,470,415.157
3666.672,410,354.314
3700.002,470,413.904
3733.338,410,355.127
3766.670,470,415.493
3800.001,410,355.037
3833.335,470,416.474
3866.667,410,356.160
3900.003,470,415.140
3933.334,410,356.409
3966.672,470,415.826
4000.001,410,353.590
4033.338,470,406.151
4066.669,410,351.610
4099.999,470,398.716
4133.332,410,354.716
4166.670,470,397.547
4199.999,410,354.212
4233.334,470,392.872
4266.667,410,356.094
4300.004,470,388.335
4333.337,410,355.346
4366.668,470,386.945
4400.002,410,354.511
4433.338,470,385.294
4466.672,410,354.139
4500.005,470,386.061
4533.337,410,354.717
4566.668,470,386.278
4600.005,410,354.098
4633.336,470,389.383
4666.666,410,355.389
4699.999,470,387.636
4733.337,410,354.931
4766.668,470,388.669
4800.003,410,354.846
4833.339,470,390.435
4866.666,410,355.435
4900.000,470,388.977
4933.337,410,353.293
4966.668,470,386.781
4999.999,410,353.425
5033.334,470,386.754
5066.668,410,354.207
5100.000,470,388.924
5133.336,410,353.450
5166.670,470,386.392
5200.003,410,354.124
5233.334,470,385.214
5266.670,410,353.523
5300.001,470,384.040
5333.333,410,355.145
5366.672,470,382.172
5400.004,410,354.787
5433.332,470,380.389
5466.667,410,355.081
5500.001,470,379.542
5533.334,410,356.946
5566.671,470,383.040
5600.000,410,357.281
5633.337,470,382.464
5666.668,410,357.497
5700.006,470,380.091
5733.335,410,356.395
5766.670,470,381.780
5800.000,410,355.684
5833.332,470,381.829
5866.669,410,355.321
5900.006,470,379.766
5933.337,410,354.747
5966.669,470,377.615
6000.003,410,354.509
6033.334,470,373.449
6066.666,410,352.499
6100.000,470,375.032
6133.332,410,353.589
6166.672,470,377.497
6200.003,410,354.358
6233.335,470,382.631
6266.668,410,352.984
6300.001,470,383.489
6333.339,410,354.500
6366.672,470,385.004
6400.003,410,353.353
6433.336,470,391.252
6466.669,410,353.894
6500.005,470,395.592
6533.333,410,353.329
6566.669,470,398.359
6600.002,410,354.133
6633.333,470,400.281
6666.667,410,353.605
6700.000,470,402.166
6733.339,410,355.667
6766.670,470,403.104
6800.000,410,355.211
6833.334,470,399.848
6866.666,410,354.641
6900.004,470,396.780
6933.334,410,354.373
6966.667,470,395.375
7000.005,410,356.057
7033.336,470,395.368
7066.672,410,358.051
7100.004,470,397.241
7133.337,410,354.453
7166.671,470,391.441
7200.003,410,353.658
7233.333,470,393.859
7266.670,410,352.644
7300.002,470,391.727
7333.334,410,354.767
7366.669,470,389.879
7400.005,410,354.673
7433.337,470,387.710
7466.667,410,356.316
7499.999,470,386.377
7533.339,410,356.432
7566.666,470,381.848
7600.006,410,355.969
7633.335,470,379.477
7666.667,410,356.897
7700.003,470,378.568
7733.338,410,357.810
7766.668,470,379.377
7799.999,410,355.892
7833.333,470,379.926
7866.669,410,356.332
7900.004,470,384.649
7933.333,410,356.095
7966.666,470,388.358
8000.003,410,355.976
8033.336,470,387.008
8066.667,410,356.367
8100.001,470,386.048
8133.335,410,355.726
8166.668,470,386.045
8199.999,410,352.750
8233.334,470,381.740
8266.670,410,353.144
8300.005,470,383.516
8333.336,410,353.800
8366.672,470,384.939
8400.003,410,349.998
8433.338,470,387.485
8466.668,410,352.938
8500.003,470,387.822
8533.333,410,350.890
8566.666,470,384.511
8600.002,410,350.745
8633.338,470,385.296
8666.671,410,354.719
8700.001,470,391.800
8733.339,410,354.709
8766.671,470,392.986
8800.001,410,356.313
8833.332,470,389.512
8866.672,410,355.761
8900.003,470,387.323
8933.337,410,351.929
8966.669,470,385.166
9000.002,410,348.892
9033.332,470,389.646
9066.670,410,351.696
9100.001,470,391.495
9133.336,410,350.670
9166.671,470,400.256
9200.004,410,351.040
9233.332,470,406.859
9266.671,410,350.573
9300.005,470,406.678
9333.336,410,349.823
9366.666,470,406.662
9400.001,410,350.220
9433.333,470,410.014
9466.671,410,349.767
9500.005,470,411.833
9533.333,410,350.149
9566.672,470,411.647
9600.005,410,350.110
9633.339,470,410.117
9666.668,410,351.475
9700.000,470,403.557
9733.336,410,353.493
9766.671,470,398.945
9800.001,410,354.859
9833.338,470,394.904
9866.671,410,352.770
9900.002,470,390.143
9933.338,410,351.355
9966.671,470,388.667
9999.999,410,352.414
10033.339,470,386.985
10066.672,410,353.712
10100.006,470,383.494
10133.335,410,352.249
10166.670,470,381.902
10200.001,410,351.294
10233.336,470,389.732
10266.671,410,351.231
10300.002,470,387.345
10333.334,410,352.166
10366.669,470,384.213
10400.003,410,353.448
10433.339,470,384.044
10466.668,410,353.038
10500.006,470,386.049
10533.335,410,352.810
10566.670,470,386.950
10599.999,410,354.179
10633.337,470,387.465
10666.672,410,354.585
10699.999,470,389.478
10733.334,410,353.148
10766.666,470,388.704
10799.999,410,353.535
10833.337,470,386.318
10866.670,410,353.571
10900.001,470,388.046
10933.338,410,352.168
10966.669,470,387.756
11000.000,410,353.525
11033.335,470,389.213
11066.667,410,353.660
11099.999,470,385.487
11133.335,410,352.077
11166.668,470,386.045
11200.005,410,350.453
11233.335,470,387.057
11266.670,410,349.222
11300.002,470,390.308
11333.335,410,349.256
11366.669,470,389.860
11400.004,410,351.908
11433.333,470,386.481
11466.666,410,352.138
11499.999,470,384.715
11533.336,410,350.336
11566.668,470,381.625
11600.002,410,349.315
11633.338,470,378.954
11666.667,410,349.486
11700.001,470,377.542
11733.336,410,351.916
11766.668,470,380.526
11800.006,410,351.203
11833.337,470,387.552
11866.671,410,351.366
11899.999,470,392.578
11933.332,410,351.237
11966.667,470,390.788
12000.004,410,349.337
12033.339,470,386.161
12066.670,410,350.224
12100.000,470,382.331
12133.336,410,350.792
12166.672,470,378.468
12200.003,410,351.111
