MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
4/12/2021 15:42:36,1.4.2,FR1,5,3.96,1,1,Right,Left,0,1,0,0,nan,0.17
4/12/2021 15:55:01,1.4.2,FR1,5,3.96,1,1,Right,Left,0,2,0,0,nan,0.00
4/12/2021 16:26:38,1.4.2,FR1,5,3.96,1,1,Left,Left,1,2,0,0,nan,0.00
4/12/2021 16:26:43,1.4.2,FR1,5,3.96,3,1,Pellet,Left,1,2,1,0,1.57,nan
4/12/2021 16:28:00,1.4.2,FR1,5,3.96,1,1,Left,Left,2,2,1,0,nan,0.57
4/12/2021 16:28:02,1.4.2,FR1,5,3.96,2,1,Pellet,Left,2,2,2,0,1.07,nan
4/12/2021 16:31:15,1.4.2,FR1,5,3.97,1,1,Right,Left,2,3,2,0,nan,0.03
4/12/2021 16:31:29,1.4.2,FR1,5,3.96,1,1,Right,Left,2,4,2,0,nan,0.25
4/12/2021 16:31:59,1.4.2,FR1,5,3.96,1,1,Right,Left,2,5,2,0,nan,0.41
4/12/2021 16:32:03,1.4.2,FR1,5,3.96,1,1,Right,Left,2,6,2,0,nan,0.02
4/12/2021 16:32:09,1.4.2,FR1,5,3.97,1,1,Left,Left,3,6,2,0,nan,0.00
4/12/2021 16:32:11,1.4.2,FR1,5,3.97,1,1,Pellet,Left,3,6,3,0,1.26,nan
4/12/2021 16:33:17,1.4.2,FR1,5,3.96,1,1,Right,Left,3,7,3,0,nan,0.48
4/12/2021 16:33:18,1.4.2,FR1,5,3.96,1,1,Right,Left,3,8,3,0,nan,0.30
4/12/2021 16:33:21,1.4.2,FR1,5,3.96,1,1,Right,Left,3,9,3,0,nan,0.34
4/12/2021 16:34:23,1.4.2,FR1,5,3.97,1,1,Right,Left,3,10,3,0,nan,0.48
4/12/2021 16:34:41,1.4.2,FR1,5,3.96,1,1,Left,Left,4,10,3,0,nan,0.69
4/12/2021 16:34:45,1.4.2,FR1,5,3.96,2,1,Pellet,Left,4,10,4,0,1.26,nan
4/12/2021 16:36:31,1.4.2,FR1,5,3.96,1,1,Left,Left,5,10,4,0,nan,1.14
4/12/2021 16:36:44,1.4.2,FR1,5,3.96,1,1,Pellet,Left,5,10,5,0,12.53,nan
4/12/2021 16:37:13,1.4.2,FR1,5,3.97,1,1,Left,Left,6,10,5,0,nan,0.18
4/12/2021 16:37:17,1.4.2,FR1,5,3.97,1,1,Pellet,Left,6,10,6,0,3.09,nan
4/12/2021 16:37:42,1.4.2,FR1,5,3.96,1,1,Left,Left,7,10,6,0,nan,0.01
4/12/2021 16:37:48,1.4.2,FR1,5,3.96,2,1,Pellet,Left,7,10,7,0,4.74,nan
4/12/2021 16:38:43,1.4.2,FR1,5,3.96,1,1,Left,Left,8,10,7,0,nan,0.00
4/12/2021 16:38:47,1.4.2,FR1,5,3.96,1,1,Pellet,Left,8,10,8,0,2.97,nan
4/12/2021 16:39:56,1.4.2,FR1,5,3.96,1,1,Left,Left,9,10,8,0,nan,0.21
4/12/2021 16:39:58,1.4.2,FR1,5,3.96,1,1,Pellet,Left,9,10,9,0,1.63,nan
4/12/2021 16:41:04,1.4.2,FR1,5,3.96,1,1,Left,Left,10,10,9,0,nan,0.22
4/12/2021 16:41:07,1.4.2,FR1,5,3.96,1,1,Pellet,Left,10,10,10,0,2.02,nan
