MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/31/2021 18:03:59,1.4.2,FR1,6,4.22,1,1,Left,Left,1,0,0,0,nan,0.13
3/31/2021 18:10:25,1.4.2,FR1,6,4.21,4,1,Pellet,Left,1,0,1,0,Timed_out,nan
3/31/2021 18:11:20,1.4.2,FR1,6,4.21,1,1,Left,Left,2,0,1,0,nan,0.17
3/31/2021 18:11:21,1.4.2,FR1,6,4.21,2,1,Pellet,Left,2,0,2,0,0.37,nan
3/31/2021 18:11:28,1.4.2,FR1,6,4.22,1,1,Left,Left,3,0,2,0,nan,0.10
3/31/2021 18:11:30,1.4.2,FR1,6,4.22,2,1,Pellet,Left,3,0,3,0,0.81,nan
3/31/2021 18:11:53,1.4.2,FR1,6,4.21,1,1,Left,Left,4,0,3,0,nan,0.34
3/31/2021 18:13:09,1.4.2,FR1,6,4.20,2,1,Pellet,Left,4,0,4,0,Timed_out,nan
3/31/2021 18:14:07,1.4.2,FR1,6,4.21,1,1,Right,Left,4,1,4,0,nan,0.08
3/31/2021 18:14:13,1.4.2,FR1,6,4.21,1,1,Left,Left,5,1,4,0,nan,0.00
3/31/2021 18:19:28,1.4.2,FR1,6,4.21,1,1,Pellet,Left,5,1,5,0,Timed_out,nan
3/31/2021 18:19:36,1.4.2,FR1,6,4.21,1,1,Left,Left,6,1,5,0,nan,0.29
3/31/2021 18:22:21,1.4.2,FR1,6,4.21,1,1,Pellet,Left,6,1,6,0,Timed_out,nan
3/31/2021 18:24:09,1.4.2,FR1,6,4.21,1,1,Left,Left,7,1,6,0,nan,0.53
3/31/2021 18:24:11,1.4.2,FR1,6,4.21,1,1,Pellet,Left,7,1,7,0,0.81,nan
3/31/2021 18:24:15,1.4.2,FR1,6,4.20,1,1,Left,Left,8,1,7,0,nan,0.02
3/31/2021 18:56:30,1.4.2,FR1,6,4.20,1,1,Pellet,Left,8,1,8,0,Timed_out,nan
3/31/2021 18:56:34,1.4.2,FR1,6,4.20,1,1,Left,Left,9,1,8,0,nan,0.38
3/31/2021 18:56:35,1.4.2,FR1,6,4.20,1,1,Pellet,Left,9,1,9,0,0.56,nan
3/31/2021 19:02:00,1.4.2,FR1,6,4.20,1,1,Left,Left,10,1,9,0,nan,0.32
