TimeStamp,Lights,Channel1
0.000,410,957.403
33.335,470,1062.420
66.671,410,943.538
100.002,470,1042.873
133.337,410,935.879
166.668,470,1027.905
200.002,410,926.430
233.337,470,1017.443
266.665,410,921.410
300.003,470,1016.655
333.337,410,917.719
366.665,470,1005.556
400.001,410,911.973
433.332,470,991.805
466.667,410,902.788
500.001,470,982.785
533.332,410,898.321
566.671,470,977.729
599.999,410,894.146
633.337,470,973.324
666.665,410,892.759
700.001,470,968.110
733.337,410,890.576
766.665,470,962.738
800.002,410,890.320
833.336,470,961.491
866.670,410,889.346
900.001,470,972.451
933.332,410,889.644
966.672,470,970.009
1000.004,410,883.362
1033.333,470,959.939
1066.666,410,877.782
1099.999,470,959.972
1133.338,410,877.547
1166.670,470,950.853
1200.000,410,876.907
1233.337,470,948.533
1266.665,410,874.846
1300.000,470,957.246
1333.337,410,875.645
1366.669,470,961.224
1399.999,410,877.759
1433.331,470,962.268
1466.667,410,880.819
1500.003,470,969.296
1533.337,410,879.757
1566.672,470,981.335
1599.999,410,877.234
1633.337,470,978.597
1666.668,410,878.250
1700.000,470,982.504
1733.338,410,879.592
1766.668,470,991.349
1800.003,410,877.978
1833.336,470,1008.355
1866.665,410,877.241
1900.000,470,1020.909
1933.336,410,879.944
1966.670,470,1026.991
2000.003,410,880.838
2033.335,470,1027.154
2066.667,410,876.821
2100.001,470,1022.340
2133.338,410,880.375
2166.667,470,1014.958
2200.000,410,879.343
2233.334,470,1012.179
2266.669,410,877.548
2300.002,470,1003.922
2333.332,410,879.538
2366.669,470,989.643
2400.001,410,870.688
2433.336,470,976.539
2466.668,410,873.377
2499.998,470,976.976
2533.337,410,874.998
2566.667,470,969.543
2600.003,410,874.934
2633.333,470,965.271
2666.672,410,871.896
2700.005,470,961.363
2733.336,410,871.027
2766.670,470,959.470
2800.004,410,874.100
2833.334,470,955.103
2866.665,410,873.094
2900.001,470,946.412
2933.332,410,871.287
2966.667,470,944.146
3000.000,410,873.964
3033.332,470,938.485
3066.665,410,877.375
3100.002,470,930.872
3133.337,410,879.328
3166.672,470,926.854
3200.004,410,880.824
3233.337,470,930.195
3266.666,410,881.405
3300.003,470,958.546
3333.338,410,881.850
3366.670,470,974.397
3400.002,410,880.584
3433.335,470,962.592
3466.670,410,877.199
3500.003,470,955.384
3533.332,410,881.128
3566.669,470,951.007
3600.004,410,881.681
3633.335,470,941.981
3666.669,410,883.730
3700.005,470,936.382
3733.336,410,885.010
3766.670,470,933.700
3799.999,410,886.317
3833.335,470,935.187
3866.668,410,885.822
3900.004,470,926.428
3933.338,410,885.480
3966.668,470,921.924
4000.000,410,884.395
4033.333,470,924.304
4066.671,410,883.296
4099.999,470,934.740
4133.332,410,885.898
4166.667,470,934.195
4200.001,410,887.721
4233.336,470,936.820
4266.671,410,889.381
4300.000,470,946.250
4333.336,410,892.868
4366.671,470,968.085
4400.000,410,896.110
4433.332,470,1003.655
4466.670,410,894.316
4500.000,470,1031.430
4533.335,410,893.683
4566.669,470,1024.693
4600.001,410,890.968
4633.333,470,1013.284
4666.666,410,888.500
4700.000,470,1000.459
4733.338,410,884.326
4766.669,470,982.405
4800.002,410,882.538
4833.336,470,973.542
4866.671,410,879.714
4899.998,470,983.264
4933.337,410,881.993
4966.670,470,985.444
5000.001,410,885.537
5033.336,470,979.897
5066.667,410,882.752
5100.002,470,982.374
5133.333,410,882.282
5166.669,470,984.954
5200.000,410,881.277
5233.332,470,982.581
5266.671,410,880.907
5300.001,470,979.756
5333.332,410,877.339
5366.667,470,974.569
5400.002,410,873.811
5433.337,470,961.827
5466.670,410,876.937
5499.999,470,960.678
5533.333,410,873.042
5566.670,470,959.924
5600.002,410,873.691
5633.332,470,956.691
5666.671,410,874.595
5700.001,470,954.846
5733.338,410,875.573
5766.665,470,948.582
5799.999,410,876.218
5833.333,470,938.043
5866.667,410,875.624
5899.998,470,932.015
5933.337,410,880.389
5966.668,470,925.278
6000.004,410,880.868
6033.337,470,915.296
6066.668,410,877.959
6100.003,470,911.774
6133.335,410,876.136
6166.670,470,908.755
6200.000,410,881.430
6233.332,470,906.141
6266.665,410,878.080
6299.999,470,910.688
6333.338,410,883.706
6366.667,470,917.889
6399.999,410,888.821
6433.334,470,921.577
6466.665,410,883.756
6499.999,470,926.310
6533.337,410,881.852
6566.669,470,931.111
6600.000,410,884.565
6633.333,470,933.528
6666.671,410,882.957
6700.000,470,934.071
6733.332,410,888.835
6766.665,470,927.761
6800.003,410,882.003
6833.338,470,923.821
6866.669,410,884.125
6900.002,470,924.510
6933.337,410,885.704
6966.669,470,932.599
7000.002,410,889.008
7033.333,470,935.148
7066.665,410,888.806
7100.004,470,937.437
7133.335,410,888.624
7166.671,470,937.564
7200.000,410,892.270
7233.338,470,937.959
7266.670,410,884.671
7299.998,470,941.003
7333.336,410,885.311
7366.670,470,939.915
7400.004,410,885.358
7433.334,470,939.921
7466.672,410,889.126
7500.005,470,956.881
7533.337,410,888.166
7566.667,470,962.021
7600.002,410,891.603
7633.337,470,964.188
7666.670,410,898.929
7700.004,470,958.852
7733.332,410,895.164
7766.671,470,951.545
7800.002,410,893.707
7833.338,470,949.260
7866.669,410,892.262
7899.998,470,953.370
7933.336,410,891.995
7966.671,470,955.642
8000.001,410,892.198
8033.337,470,972.009
8066.667,410,895.331
8100.003,470,1046.521
8133.337,410,889.946
8166.669,470,1094.130
8200.002,410,888.418
8233.337,470,1088.702
8266.667,410,887.745
8299.998,470,1062.124
8333.338,410,889.711
8366.670,470,1045.425
8400.004,410,889.173
8433.338,470,1059.047
8466.668,410,888.405
8500.004,470,1066.092
8533.336,410,888.185
8566.670,470,1045.850
8600.002,410,887.739
8633.338,470,1051.038
8666.669,410,885.836
8700.003,470,1074.692
8733.338,410,886.168
8766.671,470,1071.210
8800.000,410,888.151
8833.333,470,1045.846
8866.665,410,887.071
8899.999,470,1022.335
8933.337,410,883.207
8966.670,470,1014.354
9000.000,410,884.919
9033.330,470,1032.513
9066.669,410,883.054
9100.005,470,1032.678
9133.337,410,881.606
9166.667,470,1024.855
9200.004,410,880.370
9233.332,470,1024.255
9266.669,410,880.002
9300.003,470,1006.832
9333.335,410,878.770
9366.669,470,1013.917
9400.001,410,877.097
9433.335,470,1009.529
9466.668,410,877.385
9500.001,470,995.805
9533.336,410,875.934
9566.670,470,976.101
9600.001,410,873.029
9633.333,470,958.998
9666.671,410,875.027
9700.005,470,951.879
9733.338,410,871.605
9766.670,470,953.672
9800.001,410,873.913
9833.336,470,952.492
9866.666,410,875.652
9900.002,470,943.336
9933.334,410,870.901
9966.669,470,947.671
10000.001,410,874.620
10033.332,470,943.751
10066.669,410,877.097
10100.002,470,944.598
10133.333,410,878.151
10166.666,470,942.276
10200.004,410,877.518
10233.333,470,954.919
10266.671,410,881.572
10300.002,470,968.365
10333.334,410,881.360
10366.671,470,997.146
10400.002,410,880.553
10433.332,470,1000.587
10466.665,410,882.818
10500.001,470,987.882
10533.333,410,883.246
10566.668,470,985.306
10600.002,410,884.923
10633.335,470,987.674
10666.667,410,889.437
10699.998,470,976.807
10733.331,410,883.793
10766.670,470,966.669
10800.004,410,876.989
10833.337,470,967.971
10866.668,410,874.635
10899.999,470,965.302
10933.337,410,874.964
10966.671,470,966.654
10999.999,410,876.130
11033.332,470,977.265
11066.671,410,877.863
11100.001,470,975.074
11133.333,410,877.837
11166.666,470,966.196
11200.005,410,881.004
11233.333,470,1014.211
11266.666,410,884.459
11300.000,470,1052.822
11333.333,410,884.729
11366.669,470,1049.611
11400.001,410,877.366
11433.338,470,1027.797
11466.668,410,879.555
11500.000,470,1011.473
11533.336,410,883.893
11566.668,470,999.553
11600.001,410,881.638
11633.332,470,992.634
11666.669,410,882.112
11699.999,470,976.185
11733.335,410,881.588
11766.671,470,960.332
11800.005,410,880.203
11833.332,470,951.477
11866.668,410,880.162
11900.002,470,947.164
11933.335,410,882.957
11966.670,470,943.319
12000.003,410,881.103
12033.337,470,938.532
12066.670,410,880.817
12100.003,470,931.208
12133.334,410,885.765
12166.668,470,929.169
12200.002,410,879.416
12233.338,470,921.463
12266.669,410,888.462
12300.004,470,928.039
12333.337,410,894.893
12366.666,470,936.498
12399.999,410,897.707
12433.334,470,945.344
12466.666,410,898.701
12500.003,470,962.278
12533.333,410,899.182
12566.668,470,972.710
12600.003,410,899.343
12633.333,470,970.654
12666.669,410,901.634
12699.999,470,965.003
12733.336,410,902.801
12766.668,470,961.161
12800.001,410,901.994
12833.338,470,965.621
12866.671,410,901.437
12900.002,470,967.616
12933.332,410,900.143
12966.670,470,963.005
12999.998,410,893.948
13033.338,470,949.749
13066.667,410,888.255
13100.004,470,936.884
13133.335,410,883.329
13166.665,470,931.540
13200.002,410,886.182
13233.334,470,937.042
13266.666,410,883.813
13300.002,470,934.924
13333.337,410,880.776
13366.671,470,936.246
13399.998,410,876.233
13433.336,470,945.199
13466.667,410,872.589
13499.999,470,948.911
13533.334,410,875.400
13566.666,470,960.943
13600.003,410,875.091
13633.336,470,969.547
13666.665,410,873.210
13700.005,470,963.324
13733.336,410,873.342
13766.667,470,951.445
13800.001,410,873.250
13833.332,470,944.952
13866.671,410,868.645
13900.002,470,940.554
13933.336,410,865.295
13966.667,470,935.507
14000.000,410,865.929
14033.334,470,934.961
14066.668,410,868.208
14099.999,470,935.031
14133.335,410,873.063
14166.667,470,937.173
14200.002,410,869.809
14233.333,470,936.520
14266.671,410,870.985
14300.004,470,934.341
14333.334,410,874.110
14366.665,470,932.148
14399.998,410,877.276
14433.333,470,928.396
14466.665,410,880.258
14500.002,470,929.054
14533.335,410,879.740
14566.669,470,926.417
14600.000,410,884.584
14633.333,470,921.188
14666.667,410,881.967
14700.003,470,916.597
14733.332,410,883.107
14766.668,470,909.137
14800.001,410,886.015
14833.334,470,904.762
14866.669,410,883.756
14899.998,470,895.270
14933.334,410,886.051
14966.667,470,896.742
15000.003,410,885.896
15033.336,470,896.952
15066.669,410,885.394
15100.004,470,902.851
15133.333,410,887.326
15166.670,470,900.379
15200.004,410,882.692
15233.333,470,897.393
15266.669,410,882.273
15300.004,470,899.896
15333.337,410,881.137
15366.667,470,908.151
15400.002,410,879.500
15433.336,470,908.629
15466.666,410,880.960
15500.000,470,915.200
15533.333,410,880.675
15566.665,470,917.168
15600.005,410,879.149
15633.336,470,921.571
15666.670,410,878.093
15700.005,470,927.766
15733.336,410,878.638
15766.670,470,933.841
15800.002,410,879.754
15833.332,470,937.974
15866.669,410,881.259
15900.002,470,943.565
15933.332,410,877.729
15966.672,470,952.557
15999.988,410,881.578
16033.321,470,967.564
16066.641,410,879.952
16099.982,470,967.103
16133.298,410,879.831
16166.636,470,962.055
16199.946,410,877.819
16233.289,470,955.215
16266.599,410,877.068
16299.946,470,947.961
16333.252,410,881.379
16366.596,470,936.839
16399.908,410,882.195
16433.251,470,937.842
16466.559,410,880.745
16499.910,470,937.794
16533.211,410,883.765
16566.562,470,936.776
16599.869,410,883.363
16633.216,470,938.867
16666.515,410,882.886
16699.871,470,940.664
16733.169,410,885.502
16766.523,470,937.864
16799.822,410,883.746
16833.178,470,960.552
16866.472,410,882.240
16899.833,470,985.693
16933.129,410,891.185
16966.488,470,986.850
16999.779,410,888.342
17033.140,470,973.674
17066.429,410,884.538
17099.792,470,966.750
