TimeStamp,Name,State
170289.300,Input1,0
170386.973,Input1,1
178024.933,Input1,0
178520.181,Input1,1
191146.943,Input1,0
192153.092,Input1,1
324919.657,Input1,0
325016.334,Input1,1
330657.951,Input1,0
331169.213,Input1,1
332031.978,Input1,0
333022.769,Input1,1
431658.346,Input1,0
431754.026,Input1,1
437477.113,Input1,0
437971.657,Input1,1
438834.106,Input1,0
439841.434,Input1,1
617304.874,Input1,0
617417.604,Input1,1
627981.373,Input1,0
628492.651,Input1,1
629356.030,Input1,0
630346.664,Input1,1
898002.711,Input1,0
898113.343,Input1,1
918741.505,Input1,0
919236.781,Input1,1
922178.126,Input1,0
923183.851,Input1,1
1078854.651,Input1,0
1078950.326,Input1,1
1089920.240,Input1,0
1090431.444,Input1,1
1091294.040,Input1,0
1092285.166,Input1,1
1289061.691,Input1,0
1289157.417,Input1,1
1299802.517,Input1,0
1300313.595,Input1,1
1301176.816,Input1,0
1302183.687,Input1,1
1479428.949,Input1,0
1479540.531,Input1,1
1500174.132,Input1,0
1500669.573,Input1,1
1502666.559,Input1,0
1503658.306,Input1,1
1614745.057,Input1,0
1614857.643,Input1,1
1620627.142,Input1,0
1621122.930,Input1,1
1621985.051,Input1,0
1622992.090,Input1,1
1782136.880,Input1,0
1782249.449,Input1,1
1792956.762,Input1,0
1793452.302,Input1,1
1794315.389,Input1,0
1795321.537,Input1,1
1944356.043,Input1,0
1944451.721,Input1,1
1955050.064,Input1,0
1955560.797,Input1,1
1956424.085,Input1,0
1957415.771,Input1,1
2132578.195,Input1,0
2132690.375,Input1,1
2153371.758,Input1,0
2153866.807,Input1,1
2165485.439,Input1,0
2166492.058,Input1,1
2304133.057,Input1,0
2304228.722,Input1,1
2325101.372,Input1,0
2325596.911,Input1,1
2326481.115,Input1,0
2327464.131,Input1,1
2455345.450,Input1,0
2455441.837,Input1,1
2461270.172,Input1,0
2461764.845,Input1,1
2469388.914,Input1,0
2470396.069,Input1,1
2555200.690,Input1,0
2555312.317,Input1,1
2575793.107,Input1,0
2576288.622,Input1,1
2577152.294,Input1,0
2578159.073,Input1,1
2678596.344,Input1,0
2678707.715,Input1,1
2684349.547,Input1,0
2684844.832,Input1,1
2697167.550,Input1,0
2698174.409,Input1,1
2832043.874,Input1,0
2832155.503,Input1,1
2842791.188,Input1,0
2843287.004,Input1,1
2844166.547,Input1,0
2845173.605,Input1,1
2929736.049,Input1,0
2929847.725,Input1,1
2950593.113,Input1,0
2951105.363,Input1,1
2951966.911,Input1,0
2952958.548,Input1,1
3080451.144,Input1,0
3080562.180,Input1,1
3086097.814,Input1,0
3086592.975,Input1,1
3087457.121,Input1,0
3088463.621,Input1,1
3162893.772,Input1,0
3162989.456,Input1,1
3183992.433,Input1,0
3184486.833,Input1,1
3185349.868,Input1,0
3186356.471,Input1,1
3266731.146,Input1,0
3266828.062,Input1,1
3272485.394,Input1,0
3272981.954,Input1,1
3306065.006,Input1,0
3307072.469,Input1,1
