MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/4/2021 15:51:18,1.2.5,ProRat2,5,4.21,1,1,Left,Left,1,0,0,0,nan,0.75
3/4/2021 15:51:36,1.2.5,ProRat2,5,4.21,3,1,Pellet,Left,1,0,1,1,11.83,nan
3/4/2021 15:52:08,1.2.5,ProRat2,5,4.21,1,1,Right,Left,1,1,1,1,nan,0.17
3/4/2021 15:53:34,1.2.5,ProRat2,5,4.21,1,1,Left,Left,2,1,1,1,nan,0.13
3/4/2021 16:15:17,1.2.5,ProRat2,5,4.21,1,1,Pellet,Left,2,1,2,2,Timed_out,nan
3/4/2021 16:18:46,1.2.5,ProRat2,5,4.21,1,2,Left,Left,3,1,2,2,nan,0.33
3/4/2021 16:18:49,1.2.5,ProRat2,5,4.21,1,2,Right,Left,3,2,2,2,nan,0.68
3/4/2021 16:22:06,1.2.5,ProRat2,5,4.21,1,2,Left,Left,4,2,2,2,nan,0.36
3/4/2021 16:22:08,1.2.5,ProRat2,5,4.21,1,2,Pellet,Left,4,2,3,3,0.39,nan
3/4/2021 16:24:01,1.2.5,ProRat2,5,4.21,1,2,Right,Left,4,3,3,3,nan,0.13
3/4/2021 16:25:56,1.2.5,ProRat2,5,4.21,1,2,Right,Left,4,4,3,3,nan,0.15
3/4/2021 16:29:27,1.2.5,ProRat2,5,4.21,1,2,Right,Left,4,5,3,3,nan,0.29
3/4/2021 16:29:33,1.2.5,ProRat2,5,4.21,1,2,Left,Left,5,5,3,3,nan,0.31
3/4/2021 16:29:40,1.2.5,ProRat2,5,4.21,1,2,Right,Left,5,6,3,3,nan,0.39
3/4/2021 16:29:41,1.2.5,ProRat2,5,4.21,1,2,Right,Left,5,7,3,3,nan,0.13
3/4/2021 16:29:44,1.2.5,ProRat2,5,4.21,1,2,Right,Left,5,8,3,3,nan,1.21
3/4/2021 16:30:01,1.2.5,ProRat2,5,4.21,1,2,Right,Left,5,9,3,3,nan,0.93
3/4/2021 16:30:04,1.2.5,ProRat2,5,4.21,1,2,Right,Left,5,10,3,3,nan,0.55
3/4/2021 16:30:05,1.2.5,ProRat2,5,4.21,1,2,Right,Left,5,11,3,3,nan,0.31
3/4/2021 16:30:35,1.2.5,ProRat2,5,4.21,1,2,Left,Left,6,11,3,3,nan,0.18
3/4/2021 16:36:00,1.2.5,ProRat2,5,4.21,1,2,Pellet,Left,6,11,4,4,Timed_out,nan
3/4/2021 16:36:36,1.2.5,ProRat2,5,4.21,1,3,Left,Left,7,11,4,4,nan,0.23
3/4/2021 16:37:20,1.2.5,ProRat2,5,4.21,1,3,Left,Left,8,11,4,4,nan,0.28
3/4/2021 16:37:25,1.2.5,ProRat2,5,4.21,1,3,Left,Left,9,11,4,4,nan,0.33
3/4/2021 16:37:32,1.2.5,ProRat2,5,4.21,1,3,Pellet,Left,9,11,5,5,5.54,nan
3/4/2021 16:43:15,1.2.5,ProRat2,5,4.21,1,4,Left,Left,10,11,5,5,nan,0.14
3/4/2021 16:45:54,1.2.5,ProRat2,5,4.21,1,4,Right,Left,10,12,5,5,nan,0.00
3/4/2021 16:51:58,1.2.5,ProRat2,5,4.21,1,4,Left,Left,11,12,5,5,nan,0.33
3/4/2021 16:52:02,1.2.5,ProRat2,5,4.21,1,4,Left,Left,12,12,5,5,nan,0.13
3/4/2021 16:52:04,1.2.5,ProRat2,5,4.21,1,4,Right,Left,12,13,5,5,nan,0.08
3/4/2021 16:52:18,1.2.5,ProRat2,5,4.21,1,4,Right,Left,12,14,5,5,nan,0.19
3/4/2021 16:52:32,1.2.5,ProRat2,5,4.21,1,4,Left,Left,13,14,5,5,nan,0.20
3/4/2021 16:52:53,1.2.5,ProRat2,5,4.21,2,4,Pellet,Left,13,14,6,6,17.41,nan
3/4/2021 16:53:41,1.2.5,ProRat2,5,4.21,1,5,Left,Left,14,14,6,6,nan,0.16
3/4/2021 16:53:45,1.2.5,ProRat2,5,4.21,1,5,Right,Left,14,15,6,6,nan,0.10
3/4/2021 16:53:47,1.2.5,ProRat2,5,4.21,1,5,Right,Left,14,16,6,6,nan,0.00
3/4/2021 16:53:57,1.2.5,ProRat2,5,4.21,1,5,Left,Left,15,16,6,6,nan,0.13
3/4/2021 16:54:02,1.2.5,ProRat2,5,4.21,1,5,Left,Left,16,16,6,6,nan,0.29
3/4/2021 16:54:53,1.2.5,ProRat2,5,4.21,1,5,Left,Left,17,16,6,6,nan,0.00
3/4/2021 16:55:05,1.2.5,ProRat2,5,4.21,1,5,Right,Left,17,17,6,6,nan,0.04
3/4/2021 16:55:50,1.2.5,ProRat2,5,4.21,1,5,Left,Left,18,17,6,6,nan,0.13
3/4/2021 16:55:55,1.2.5,ProRat2,5,4.21,2,5,Pellet,Left,18,17,7,7,1.31,nan
3/4/2021 16:56:31,1.2.5,ProRat2,5,4.21,1,6,Left,Left,19,17,7,7,nan,0.13
3/4/2021 16:56:35,1.2.5,ProRat2,5,4.21,1,6,Left,Left,20,17,7,7,nan,0.16
3/4/2021 17:01:57,1.2.5,ProRat2,5,4.21,1,6,Left,Left,21,17,7,7,nan,0.07
3/4/2021 17:02:46,1.2.5,ProRat2,5,4.21,1,6,Left,Left,22,17,7,7,nan,0.26
3/4/2021 17:07:45,1.2.5,ProRat2,5,4.21,1,6,Left,Left,23,17,7,7,nan,0.09
3/4/2021 17:11:29,1.2.5,ProRat2,5,4.21,1,6,Right,Left,23,18,7,7,nan,0.04
3/4/2021 17:12:55,1.2.5,ProRat2,5,4.21,1,6,Left,Left,24,18,7,7,nan,0.03
3/4/2021 17:12:58,1.2.5,ProRat2,5,4.21,1,6,Pellet,Left,24,18,8,8,1.25,nan
3/4/2021 17:19:20,1.2.5,ProRat2,5,4.21,1,7,Left,Left,25,18,8,8,nan,0.02
3/4/2021 17:19:33,1.2.5,ProRat2,5,4.21,1,7,Right,Left,25,19,8,8,nan,0.28
3/4/2021 17:20:24,1.2.5,ProRat2,5,4.21,1,7,Left,Left,26,19,8,8,nan,0.27
3/4/2021 17:20:34,1.2.5,ProRat2,5,4.21,1,7,Right,Left,26,20,8,8,nan,0.26
3/4/2021 17:20:37,1.2.5,ProRat2,5,4.21,1,7,Left,Left,27,20,8,8,nan,0.15
3/4/2021 17:20:53,1.2.5,ProRat2,5,4.21,1,7,Right,Left,27,21,8,8,nan,0.13
3/4/2021 17:21:13,1.2.5,ProRat2,5,4.21,1,7,Right,Left,27,22,8,8,nan,0.24
3/4/2021 17:21:14,1.2.5,ProRat2,5,4.21,1,7,Left,Left,28,22,8,8,nan,0.34
3/4/2021 17:21:22,1.2.5,ProRat2,5,4.21,1,7,Left,Left,29,22,8,8,nan,0.27
3/4/2021 17:21:25,1.2.5,ProRat2,5,4.21,1,7,Left,Left,30,22,8,8,nan,0.18
3/4/2021 17:21:36,1.2.5,ProRat2,5,4.21,1,7,Right,Left,30,23,8,8,nan,0.10
3/4/2021 17:21:38,1.2.5,ProRat2,5,4.21,1,7,Right,Left,30,24,8,8,nan,0.04
3/4/2021 17:21:41,1.2.5,ProRat2,5,4.21,1,7,Left,Left,31,24,8,8,nan,0.04
3/4/2021 17:21:44,1.2.5,ProRat2,5,4.21,1,7,Pellet,Left,31,24,9,9,1.25,nan
3/4/2021 17:23:40,1.2.5,ProRat2,5,4.21,1,9,Left,Left,32,24,9,9,nan,0.14
3/4/2021 17:25:38,1.2.5,ProRat2,5,4.21,1,9,Left,Left,33,24,9,9,nan,0.04
3/4/2021 17:26:52,1.2.5,ProRat2,5,4.21,1,9,Left,Left,34,24,9,9,nan,0.05
3/4/2021 17:28:10,1.2.5,ProRat2,5,4.21,1,9,Left,Left,35,24,9,9,nan,0.22
3/4/2021 17:28:14,1.2.5,ProRat2,5,4.21,1,9,Left,Left,36,24,9,9,nan,0.16
3/4/2021 17:29:32,1.2.5,ProRat2,5,4.21,1,9,Left,Left,37,24,9,9,nan,0.11
3/4/2021 17:31:45,1.2.5,ProRat2,5,4.21,1,9,Right,Left,37,25,9,9,nan,0.00
3/4/2021 17:32:03,1.2.5,ProRat2,5,4.21,1,9,Right,Left,37,26,9,9,nan,0.38
3/4/2021 17:32:16,1.2.5,ProRat2,5,4.21,1,9,Left,Left,38,26,9,9,nan,0.00
3/4/2021 17:32:52,1.2.5,ProRat2,5,4.21,1,9,Left,Left,39,26,9,9,nan,0.16
3/4/2021 17:34:11,1.2.5,ProRat2,5,4.21,1,9,Left,Left,40,26,9,9,nan,0.55
3/4/2021 17:34:13,1.2.5,ProRat2,5,4.21,1,9,Pellet,Left,40,26,10,10,0.46,nan
3/4/2021 17:34:48,1.2.5,ProRat2,5,4.21,1,10,Right,Left,40,27,10,10,nan,0.03
3/4/2021 17:34:49,1.2.5,ProRat2,5,4.21,1,10,Right,Left,40,28,10,10,nan,0.00
3/4/2021 17:34:50,1.2.5,ProRat2,5,4.21,1,10,Right,Left,40,29,10,10,nan,0.18
3/4/2021 17:34:54,1.2.5,ProRat2,5,4.21,1,10,Left,Left,41,29,10,10,nan,0.59
3/4/2021 17:35:00,1.2.5,ProRat2,5,4.21,1,10,Left,Left,42,29,10,10,nan,1.02
3/4/2021 17:35:10,1.2.5,ProRat2,5,4.21,1,10,Left,Left,43,29,10,10,nan,0.25
3/4/2021 17:35:18,1.2.5,ProRat2,5,4.21,1,10,Left,Left,44,29,10,10,nan,0.27
3/4/2021 17:35:22,1.2.5,ProRat2,5,4.21,1,10,Right,Left,44,30,10,10,nan,0.69
3/4/2021 17:35:24,1.2.5,ProRat2,5,4.21,1,10,Right,Left,44,31,10,10,nan,0.10
3/4/2021 17:35:26,1.2.5,ProRat2,5,4.21,1,10,Left,Left,45,31,10,10,nan,0.21
3/4/2021 17:35:34,1.2.5,ProRat2,5,4.21,1,10,Left,Left,46,31,10,10,nan,0.21
3/4/2021 17:35:41,1.2.5,ProRat2,5,4.21,1,10,Left,Left,47,31,10,10,nan,0.30
3/4/2021 17:35:45,1.2.5,ProRat2,5,4.21,1,10,Left,Left,48,31,10,10,nan,0.19
3/4/2021 17:35:48,1.2.5,ProRat2,5,4.21,1,10,Left,Left,49,31,10,10,nan,0.90
3/4/2021 17:36:45,1.2.5,ProRat2,5,4.21,1,10,Left,Left,50,31,10,10,nan,0.34
3/4/2021 17:36:47,1.2.5,ProRat2,5,4.21,1,10,Pellet,Left,50,31,11,11,1.25,nan
3/4/2021 17:37:32,1.2.5,ProRat2,5,4.21,1,12,Left,Left,51,31,11,11,nan,0.00
3/4/2021 17:37:38,1.2.5,ProRat2,5,4.21,1,12,Right,Left,51,32,11,11,nan,0.07
3/4/2021 17:38:01,1.2.5,ProRat2,5,4.21,1,12,Left,Left,52,32,11,11,nan,0.04
3/4/2021 17:38:23,1.2.5,ProRat2,5,4.21,1,12,Right,Left,52,33,11,11,nan,0.04
3/4/2021 17:41:43,1.2.5,ProRat2,5,4.21,1,12,Left,Left,53,33,11,11,nan,0.45
3/4/2021 17:41:58,1.2.5,ProRat2,5,4.21,1,12,Left,Left,54,33,11,11,nan,0.19
3/4/2021 17:42:02,1.2.5,ProRat2,5,4.21,1,12,Left,Left,55,33,11,11,nan,0.24
3/4/2021 17:42:04,1.2.5,ProRat2,5,4.21,1,12,Left,Left,56,33,11,11,nan,0.13
3/4/2021 17:42:05,1.2.5,ProRat2,5,4.21,1,12,Left,Left,57,33,11,11,nan,0.11
3/4/2021 17:42:59,1.2.5,ProRat2,5,4.21,1,12,Left,Left,58,33,11,11,nan,0.09
3/4/2021 17:43:33,1.2.5,ProRat2,5,4.21,1,12,Left,Left,59,33,11,11,nan,0.37
3/4/2021 17:43:38,1.2.5,ProRat2,5,4.21,1,12,Left,Left,60,33,11,11,nan,0.20
3/4/2021 17:43:40,1.2.5,ProRat2,5,4.21,1,12,Left,Left,61,33,11,11,nan,0.09
3/4/2021 17:43:43,1.2.5,ProRat2,5,4.21,1,12,Left,Left,62,33,11,11,nan,0.00
3/4/2021 17:43:45,1.2.5,ProRat2,5,4.21,1,12,Pellet,Left,62,33,12,12,0.46,nan
3/4/2021 17:44:07,1.2.5,ProRat2,5,4.21,1,13,Right,Left,62,34,12,12,nan,0.23
3/4/2021 17:44:09,1.2.5,ProRat2,5,4.21,1,13,Left,Left,63,34,12,12,nan,0.23
3/4/2021 17:44:16,1.2.5,ProRat2,5,4.21,1,13,Left,Left,64,34,12,12,nan,0.00
3/4/2021 17:44:27,1.2.5,ProRat2,5,4.21,1,13,Left,Left,65,34,12,12,nan,0.00
3/4/2021 17:44:47,1.2.5,ProRat2,5,4.21,1,13,Left,Left,66,34,12,12,nan,0.20
3/4/2021 17:47:13,1.2.5,ProRat2,5,4.21,1,13,Right,Left,66,35,12,12,nan,0.37
3/4/2021 17:48:49,1.2.5,ProRat2,5,4.21,1,13,Left,Left,67,35,12,12,nan,0.00
