MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
3/4/2021 15:59:41,1.2.5,ProRat2,4,4.20,1,1,Left,Left,1,0,0,0,nan,0.22
3/4/2021 16:24:29,1.2.5,ProRat2,4,4.20,3,1,Pellet,Left,1,0,1,1,Timed_out,nan
3/4/2021 16:31:50,1.2.5,ProRat2,4,4.20,1,1,Left,Left,2,0,1,0,nan,0.49
3/4/2021 16:31:54,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,2,0,2,1,2.57,nan
3/4/2021 16:32:24,1.2.5,ProRat2,4,4.20,1,1,Right,Left,2,1,2,1,nan,0.54
3/4/2021 16:32:28,1.2.5,ProRat2,4,4.20,1,1,Left,Left,3,1,2,1,nan,0.49
3/4/2021 16:50:41,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,3,1,3,2,Timed_out,nan
3/4/2021 16:51:19,1.2.5,ProRat2,4,4.20,1,2,Right,Left,3,2,3,2,nan,0.30
3/4/2021 16:51:30,1.2.5,ProRat2,4,4.20,1,2,Right,Left,3,3,3,2,nan,0.00
3/4/2021 16:53:44,1.2.5,ProRat2,4,4.20,1,2,Left,Left,4,3,3,2,nan,0.00
3/4/2021 16:53:52,1.2.5,ProRat2,4,4.20,1,2,Left,Left,5,3,3,2,nan,0.34
3/4/2021 16:54:44,1.2.5,ProRat2,4,4.20,3,2,Pellet,Left,5,3,4,3,45.83,nan
3/4/2021 16:55:40,1.2.5,ProRat2,4,4.20,1,2,Left,Left,6,3,4,3,nan,0.13
3/4/2021 16:55:44,1.2.5,ProRat2,4,4.20,1,2,Left,Left,7,3,4,3,nan,0.23
3/4/2021 16:56:21,1.2.5,ProRat2,4,4.20,1,2,Pellet,Left,7,3,5,4,35.79,nan
3/4/2021 16:57:06,1.2.5,ProRat2,4,4.20,1,3,Right,Left,7,4,5,4,nan,0.13
3/4/2021 16:57:09,1.2.5,ProRat2,4,4.20,1,3,Left,Left,8,4,5,4,nan,0.03
3/4/2021 16:57:42,1.2.5,ProRat2,4,4.20,1,3,Right,Left,8,5,5,4,nan,0.05
3/4/2021 17:01:01,1.2.5,ProRat2,4,4.20,1,3,Right,Left,8,6,5,4,nan,0.04
3/4/2021 17:03:21,1.2.5,ProRat2,4,4.20,1,3,Right,Left,8,7,5,4,nan,0.82
3/4/2021 17:03:47,1.2.5,ProRat2,4,4.20,1,3,Left,Left,9,7,5,4,nan,0.45
3/4/2021 17:03:48,1.2.5,ProRat2,4,4.20,1,3,Left,Left,10,7,5,4,nan,0.08
3/4/2021 17:14:59,1.2.5,ProRat2,4,4.20,1,3,Pellet,Left,10,7,6,5,Timed_out,nan
3/4/2021 17:15:36,1.2.5,ProRat2,4,4.20,1,4,Left,Left,11,7,6,5,nan,0.32
3/4/2021 17:15:40,1.2.5,ProRat2,4,4.20,1,4,Left,Left,12,7,6,5,nan,0.28
3/4/2021 17:16:04,1.2.5,ProRat2,4,4.20,1,4,Right,Left,12,8,6,5,nan,0.89
3/4/2021 17:16:07,1.2.5,ProRat2,4,4.20,1,4,Right,Left,12,9,6,5,nan,0.51
3/4/2021 17:16:10,1.2.5,ProRat2,4,4.20,1,4,Right,Left,12,10,6,5,nan,0.00
3/4/2021 17:16:15,1.2.5,ProRat2,4,4.20,1,4,Right,Left,12,11,6,5,nan,0.99
3/4/2021 17:16:27,1.2.5,ProRat2,4,4.20,1,4,Right,Left,12,12,6,5,nan,0.54
3/4/2021 17:17:31,1.2.5,ProRat2,4,4.20,1,4,Right,Left,12,13,6,5,nan,0.22
3/4/2021 17:17:32,1.2.5,ProRat2,4,4.20,1,4,Left,Left,13,13,6,5,nan,0.12
