MM:DD:YYYY hh:mm:ss,LibaryVersion,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2021-02-02 07:04:12,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1075,101,86,18,,0.06,0 days 15:41:19.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:14,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1076,101,86,18,,0.38,0 days 15:41:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:18,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1077,101,86,18,,0.3,0 days 15:41:25.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:20,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1078,101,86,18,,0.51,0 days 15:41:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:23,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1079,101,86,18,,0.86,0 days 15:41:30.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:26,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1080,101,86,18,,0.14,0 days 15:41:33.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:29,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1081,101,86,18,,0.32,0 days 15:41:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:32,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1082,101,86,18,,0.8,0 days 15:41:39.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:35,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1083,101,86,18,,1.18,0 days 15:41:42.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:38,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1084,101,86,18,,0.0,0 days 15:41:45.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:39,1.1.4,ProRat2,5,3.87,0,28,Poke,Left,1085,101,86,18,,0.52,0 days 15:41:46.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:04:43,1.1.4,ProRat2,5,3.87,0,28,Pellet,Left,1085,101,87,19,1.52,,0 days 15:41:50.000000000,1.0,42.75,0.0,0.0,,0,ProRat2
2021-02-02 07:05:55,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1086,101,87,19,,0.0,0 days 15:43:02.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:05:58,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1087,101,87,19,,0.0,0 days 15:43:05.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:03,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1088,101,87,19,,0.68,0 days 15:43:10.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:15,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1089,101,87,19,,0.12,0 days 15:43:22.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:20,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1090,101,87,19,,0.08,0 days 15:43:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:27,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1091,101,87,19,,0.26,0 days 15:43:34.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:29,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1092,101,87,19,,0.65,0 days 15:43:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:35,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1093,101,87,19,,0.1,0 days 15:43:42.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:37,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1094,101,87,19,,0.04,0 days 15:43:44.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:39,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1095,101,87,19,,0.19,0 days 15:43:46.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:40,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1096,101,87,19,,0.0,0 days 15:43:47.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:44,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1097,101,87,19,,0.0,0 days 15:43:51.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:48,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1098,101,87,19,,0.02,0 days 15:43:55.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:06:53,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1099,101,87,19,,3.54,0 days 15:44:00.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:08:52,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1100,101,87,19,,0.11,0 days 15:45:59.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:08:53,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1101,101,87,19,,0.0,0 days 15:46:00.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:08:54,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1102,101,87,19,,0.04,0 days 15:46:01.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:09:04,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1103,101,87,19,,0.01,0 days 15:46:11.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:09:07,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1104,101,87,19,,0.62,0 days 15:46:14.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:09:16,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1105,101,87,19,,0.08,0 days 15:46:23.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:09:18,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1106,101,87,19,,0.87,0 days 15:46:25.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:09:20,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1107,101,87,19,,0.0,0 days 15:46:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:09:28,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1108,101,87,19,,0.05,0 days 15:46:35.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:09:30,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1109,101,87,19,,0.0,0 days 15:46:37.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:10:54,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1110,101,87,19,,0.02,0 days 15:48:01.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:11:00,1.1.4,ProRat2,5,3.87,0,32,Poke,Left,1111,101,87,19,,0.38,0 days 15:48:07.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:56:19,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,1112,101,87,0,,0.2,0 days 16:33:26.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:56:24,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,1112,101,88,1,3.23,,0 days 16:33:31.000000000,1.0,51.68333333333333,0.0,0.0,,0,ProRat2
2021-02-02 07:57:16,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,1113,101,88,1,,0.04,0 days 16:34:23.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:57:18,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,1113,101,89,2,0.82,,0 days 16:34:25.000000000,1.0,0.9,0.0,0.0,,0,ProRat2
2021-02-02 07:57:56,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,1114,101,89,2,,0.03,0 days 16:35:03.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:57:59,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,1115,101,89,2,,0.09,0 days 16:35:06.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:58:01,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,1115,101,90,3,0.44,,0 days 16:35:08.000000000,1.0,0.7166666666666667,0.0,0.0,,0,ProRat2
2021-02-02 07:58:34,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,1116,101,90,3,,0.16,0 days 16:35:41.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:58:37,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,1117,101,90,3,,0.54,0 days 16:35:44.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 07:58:39,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,1117,101,91,4,0.51,,0 days 16:35:46.000000000,1.0,0.6333333333333333,0.0,0.0,,0,ProRat2
2021-02-02 08:01:43,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,1118,101,91,4,,0.16,0 days 16:38:50.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:03:44,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,1119,101,91,4,,0.2,0 days 16:40:51.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:04:03,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,1120,101,91,4,,0.05,0 days 16:41:10.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:04:05,1.1.4,ProRat2,5,3.87,0,3,Pellet,Left,1120,101,92,5,0.57,,0 days 16:41:12.000000000,1.0,5.433333333333334,0.0,0.0,,0,ProRat2
2021-02-02 08:04:43,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,1121,101,92,5,,0.11,0 days 16:41:50.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:04:44,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,1122,101,92,5,,0.0,0 days 16:41:51.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:04:46,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,1123,101,92,5,,0.31,0 days 16:41:53.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:04:55,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,1124,101,92,5,,0.08,0 days 16:42:02.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:05:07,1.1.4,ProRat2,5,3.87,0,4,Pellet,Left,1124,101,93,6,0.06,,0 days 16:42:14.000000000,1.0,1.0333333333333334,0.0,0.0,,0,ProRat2
2021-02-02 08:05:54,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,1125,101,93,6,,0.06,0 days 16:43:01.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:05:57,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,1126,101,93,6,,0.66,0 days 16:43:04.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:05:58,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,1127,101,93,6,,0.04,0 days 16:43:05.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:06:19,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,1127,102,93,6,,0.08,0 days 16:43:26.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-02 08:06:24,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,1128,102,93,6,,0.03,0 days 16:43:31.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:06:25,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,1129,102,93,6,,0.17,0 days 16:43:32.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:06:28,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,1129,102,94,7,0.63,,0 days 16:43:35.000000000,1.0,1.35,0.0,0.0,,0,ProRat2
2021-02-02 08:11:27,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,1130,102,94,7,,0.11,0 days 16:48:34.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:11:29,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,1131,102,94,7,,0.4,0 days 16:48:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:11:33,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,1132,102,94,7,,0.09,0 days 16:48:40.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:14:19,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,1133,102,94,7,,0.52,0 days 16:51:26.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:16:44,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,1134,102,94,7,,0.03,0 days 16:53:51.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:16:46,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,1135,102,94,7,,0.51,0 days 16:53:53.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:16:48,1.1.4,ProRat2,5,3.87,0,6,Pellet,Left,1135,102,95,8,0.57,,0 days 16:53:55.000000000,1.0,10.333333333333334,0.0,0.0,,0,ProRat2
2021-02-02 08:17:54,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,1136,102,95,8,,0.17,0 days 16:55:01.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:18:00,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,1137,102,95,8,,0.56,0 days 16:55:07.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:18:01,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,1138,102,95,8,,0.0,0 days 16:55:08.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:18:05,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,1139,102,95,8,,0.63,0 days 16:55:12.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:26:13,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,1140,102,95,8,,0.03,0 days 17:03:20.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:26:15,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,1141,102,95,8,,0.63,0 days 17:03:22.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:26:16,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,1142,102,95,8,,0.17,0 days 17:03:23.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:26:19,1.1.4,ProRat2,5,3.87,0,7,Pellet,Left,1142,102,96,9,0.76,,0 days 17:03:26.000000000,1.0,9.516666666666667,0.0,0.0,,0,ProRat2
2021-02-02 08:26:53,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1143,102,96,9,,0.09,0 days 17:04:00.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:26:55,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1144,102,96,9,,0.5,0 days 17:04:02.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:27:06,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1145,102,96,9,,0.35,0 days 17:04:13.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:27:11,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1146,102,96,9,,0.18,0 days 17:04:18.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:27:12,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1147,102,96,9,,0.17,0 days 17:04:19.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:27:14,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1148,102,96,9,,0.2,0 days 17:04:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:27:15,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1149,102,96,9,,0.03,0 days 17:04:22.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:34:25,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1150,102,96,9,,0.15,0 days 17:11:32.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:34:26,1.1.4,ProRat2,5,3.87,0,9,Poke,Left,1151,102,96,9,,0.08,0 days 17:11:33.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:34:28,1.1.4,ProRat2,5,3.87,0,9,Pellet,Left,1151,102,97,10,0.44,,0 days 17:11:35.000000000,1.0,8.15,0.0,0.0,,0,ProRat2
2021-02-02 08:39:12,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1151,103,97,10,,0.35,0 days 17:16:19.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-02 08:39:23,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1152,103,97,10,,0.23,0 days 17:16:30.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:39:24,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1153,103,97,10,,0.15,0 days 17:16:31.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:39:25,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1154,103,97,10,,0.18,0 days 17:16:32.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:39:28,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1155,103,97,10,,0.81,0 days 17:16:35.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:39:32,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1156,103,97,10,,0.13,0 days 17:16:39.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:40:03,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1156,104,97,10,,0.05,0 days 17:17:10.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-02 08:53:57,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1157,104,97,10,,0.29,0 days 17:31:04.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:53:59,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1158,104,97,10,,0.47,0 days 17:31:06.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:54:01,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1159,104,97,10,,0.37,0 days 17:31:08.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:54:03,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1160,104,97,10,,0.12,0 days 17:31:10.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:55:29,1.1.4,ProRat2,5,3.87,0,10,Poke,Left,1161,104,97,10,,0.03,0 days 17:32:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:55:31,1.1.4,ProRat2,5,3.87,0,10,Pellet,Left,1161,104,98,11,1.01,,0 days 17:32:38.000000000,1.0,21.05,0.0,0.0,,0,ProRat2
2021-02-02 08:56:28,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1161,105,98,11,,0.07,0 days 17:33:35.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-02 08:56:29,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1161,106,98,11,,0.0,0 days 17:33:36.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-02 08:56:58,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1162,106,98,11,,0.12,0 days 17:34:05.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:56:59,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1163,106,98,11,,0.03,0 days 17:34:06.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:57:00,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1164,106,98,11,,0.17,0 days 17:34:07.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:57:06,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1165,106,98,11,,0.34,0 days 17:34:13.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:57:08,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1166,106,98,11,,0.0,0 days 17:34:15.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:57:14,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1167,106,98,11,,0.36,0 days 17:34:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:57:17,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1168,106,98,11,,0.19,0 days 17:34:24.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 08:57:20,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1169,106,98,11,,0.07,0 days 17:34:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:02:49,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1169,107,98,11,,0.13,0 days 17:39:56.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-02 09:03:09,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1170,107,98,11,,0.16,0 days 17:40:16.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:03:11,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1171,107,98,11,,0.14,0 days 17:40:18.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:03:14,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1172,107,98,11,,0.02,0 days 17:40:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:03:16,1.1.4,ProRat2,5,3.87,0,12,Poke,Left,1173,107,98,11,,0.36,0 days 17:40:23.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:03:18,1.1.4,ProRat2,5,3.87,0,12,Pellet,Left,1173,107,99,12,0.76,,0 days 17:40:25.000000000,1.0,7.783333333333333,0.0,0.0,,0,ProRat2
2021-02-02 09:05:17,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1174,107,99,12,,0.19,0 days 17:42:24.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:06:42,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1175,107,99,12,,0.09,0 days 17:43:49.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:06:43,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1176,107,99,12,,0.55,0 days 17:43:50.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:06:46,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1177,107,99,12,,0.16,0 days 17:43:53.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:06:49,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1178,107,99,12,,0.06,0 days 17:43:56.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:06:50,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1179,107,99,12,,0.15,0 days 17:43:57.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:17:01,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1180,107,99,12,,0.0,0 days 17:54:08.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:17:02,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1181,107,99,12,,0.29,0 days 17:54:09.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:17:03,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1182,107,99,12,,0.27,0 days 17:54:10.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:17:05,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1183,107,99,12,,0.49,0 days 17:54:12.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:17:09,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1184,107,99,12,,0.54,0 days 17:54:16.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:17:13,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1185,107,99,12,,0.36,0 days 17:54:20.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:17:14,1.1.4,ProRat2,5,3.87,0,13,Poke,Left,1186,107,99,12,,0.69,0 days 17:54:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:17:18,1.1.4,ProRat2,5,3.87,0,13,Pellet,Left,1186,107,100,13,0.06,,0 days 17:54:25.000000000,1.0,14.0,0.0,0.0,,0,ProRat2
2021-02-02 09:18:23,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1187,107,100,13,,0.03,0 days 17:55:30.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:18:24,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1188,107,100,13,,0.08,0 days 17:55:31.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:18:32,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1189,107,100,13,,0.09,0 days 17:55:39.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:18:34,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1190,107,100,13,,0.73,0 days 17:55:41.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:18:42,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1191,107,100,13,,0.05,0 days 17:55:49.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:40:08,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1192,107,100,13,,0.12,0 days 18:17:15.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:40:10,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1193,107,100,13,,0.09,0 days 18:17:17.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:40:13,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1194,107,100,13,,0.0,0 days 18:17:20.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:40:19,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1195,107,100,13,,0.1,0 days 18:17:26.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:40:20,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1196,107,100,13,,0.17,0 days 18:17:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:40:22,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1197,107,100,13,,0.6,0 days 18:17:29.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-02 09:40:26,1.1.4,ProRat2,5,3.87,0,15,Poke,Left,1198,107,100,13,,1.5,0 days 18:17:33.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
