MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,UnixTime,TimeDiff,ElapseTime,hours
2/12/21 8:25,1.2.5,ProRat,5,4.02,1,17,Left,Left,2617,128,211,14,nan,0,###############################################################################################################################################################################################################################################################,0,141900,39
2/12/21 8:25,1.2.5,ProRat,5,4.02,1,17,Left,Left,2618,128,211,14,nan,0,###############################################################################################################################################################################################################################################################,0,141900,39
2/12/21 8:25,1.2.5,ProRat,5,4.02,1,17,Left,Left,2619,128,211,14,nan,0.03,###############################################################################################################################################################################################################################################################,0,141900,39
2/12/21 8:25,1.2.5,ProRat,5,4.02,1,17,Left,Left,2620,128,211,14,nan,0.38,###############################################################################################################################################################################################################################################################,0,141900,39
2/12/21 8:25,1.2.5,ProRat,5,4.02,1,17,Left,Left,2621,128,211,14,nan,0.33,###############################################################################################################################################################################################################################################################,0,141900,39
2/12/21 8:26,1.2.5,ProRat,5,4.02,1,17,Left,Left,2622,128,211,14,nan,0.37,###############################################################################################################################################################################################################################################################,60.00000024,141960,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Right,Left,2622,129,211,14,nan,0.6,###############################################################################################################################################################################################################################################################,119.9999998,142080,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Right,Left,2622,130,211,14,nan,0,###############################################################################################################################################################################################################################################################,0,142080,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Left,Left,2623,130,211,14,nan,0,###############################################################################################################################################################################################################################################################,0,142080,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Left,Left,2624,130,211,14,nan,0,###############################################################################################################################################################################################################################################################,0,142080,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Left,Left,2625,130,211,14,nan,0.18,###############################################################################################################################################################################################################################################################,0,142080,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Left,Left,2626,130,211,14,nan,0.53,###############################################################################################################################################################################################################################################################,0,142080,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Left,Left,2627,130,211,14,nan,0,###############################################################################################################################################################################################################################################################,0,142080,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Left,Left,2628,130,211,14,nan,0.19,###############################################################################################################################################################################################################################################################,0,142080,39
2/12/21 8:28,1.2.5,ProRat,5,4.02,1,17,Left,Left,2629,130,211,14,nan,0,###############################################################################################################################################################################################################################################################,0,142080,39
2/12/21 8:29,1.2.5,ProRat,5,4.02,1,17,Left,Left,2630,130,211,14,nan,0.03,###############################################################################################################################################################################################################################################################,60.00000024,142140,39
2/12/21 8:30,1.2.5,ProRat,5,4.02,1,17,Left,Left,2631,130,211,14,nan,0.58,###############################################################################################################################################################################################################################################################,59.99999952,142200,39
2/12/21 8:30,1.2.5,ProRat,5,4.02,1,17,Pellet,Left,2631,130,212,15,0.33,nan,###############################################################################################################################################################################################################################################################,0,142200,39
2/12/21 8:31,1.2.5,ProRat,5,4.02,1,20,Left,Left,2632,130,212,15,nan,0.09,###############################################################################################################################################################################################################################################################,60.00000024,142260,39
2/12/21 8:31,1.2.5,ProRat,5,4.02,1,20,Left,Left,2633,130,212,15,nan,0.08,###############################################################################################################################################################################################################################################################,0,142260,39
2/12/21 8:31,1.2.5,ProRat,5,4.02,1,20,Left,Left,2634,130,212,15,nan,0.34,###############################################################################################################################################################################################################################################################,0,142260,39
2/12/21 8:31,1.2.5,ProRat,5,4.02,1,20,Left,Left,2635,130,212,15,nan,0.44,###############################################################################################################################################################################################################################################################,0,142260,39
2/12/21 8:31,1.2.5,ProRat,5,4.02,1,20,Left,Left,2636,130,212,15,nan,0.49,###############################################################################################################################################################################################################################################################,0,142260,39
2/12/21 8:32,1.2.5,ProRat,5,4.02,1,20,Left,Left,2637,130,212,15,nan,0.04,###############################################################################################################################################################################################################################################################,60.00000024,142320,39
2/12/21 8:32,1.2.5,ProRat,5,4.02,1,20,Left,Left,2638,130,212,15,nan,0.04,###############################################################################################################################################################################################################################################################,0,142320,39
2/12/21 8:32,1.2.5,ProRat,5,4.02,1,20,Left,Left,2639,130,212,15,nan,0,###############################################################################################################################################################################################################################################################,0,142320,39
2/12/21 8:32,1.2.5,ProRat,5,4.02,1,20,Left,Left,2640,130,212,15,nan,0.33,###############################################################################################################################################################################################################################################################,0,142320,39
2/12/21 8:32,1.2.5,ProRat,5,4.02,1,20,Left,Left,2641,130,212,15,nan,0.31,###############################################################################################################################################################################################################################################################,0,142320,39
2/12/21 8:32,1.2.5,ProRat,5,4.02,1,20,Left,Left,2642,130,212,15,nan,0.39,###############################################################################################################################################################################################################################################################,0,142320,39
2/12/21 8:33,1.2.5,ProRat,5,4.02,1,20,Left,Left,2643,130,212,15,nan,0.1,###############################################################################################################################################################################################################################################################,59.99999952,142380,39
2/12/21 8:36,1.2.5,ProRat,5,4.02,1,20,Left,Left,2644,130,212,15,nan,0.04,###############################################################################################################################################################################################################################################################,180,142560,39
2/12/21 8:40,1.2.5,ProRat,5,4.02,1,20,Left,Left,2645,130,212,15,nan,0.49,###############################################################################################################################################################################################################################################################,240,142800,39
2/12/21 8:40,1.2.5,ProRat,5,4.02,1,20,Left,Left,2646,130,212,15,nan,0,###############################################################################################################################################################################################################################################################,0,142800,39
2/12/21 8:41,1.2.5,ProRat,5,4.02,1,20,Left,Left,2647,130,212,15,nan,0.01,###############################################################################################################################################################################################################################################################,60.00000024,142860,39
2/12/21 8:46,1.2.5,ProRat,5,4.02,1,20,Left,Left,2648,130,212,15,nan,0.22,###############################################################################################################################################################################################################################################################,299.9999998,143160,39
2/12/21 8:46,1.2.5,ProRat,5,4.02,1,20,Left,Left,2649,130,212,15,nan,0,###############################################################################################################################################################################################################################################################,0,143160,39
2/12/21 8:46,1.2.5,ProRat,5,4.02,1,20,Left,Left,2650,130,212,15,nan,0.03,###############################################################################################################################################################################################################################################################,0,143160,39
2/12/21 8:46,1.2.5,ProRat,5,4.02,1,20,Left,Left,2651,130,212,15,nan,0.34,###############################################################################################################################################################################################################################################################,0,143160,39
2/12/21 8:46,1.2.5,ProRat,5,4.02,1,20,Pellet,Left,2651,130,213,16,0.52,nan,###############################################################################################################################################################################################################################################################,0,143160,39
2/12/21 8:47,1.2.5,ProRat,5,4.02,1,22,Left,Left,2652,130,213,16,nan,0.34,###############################################################################################################################################################################################################################################################,60.00000024,143220,39
2/12/21 8:47,1.2.5,ProRat,5,4.02,1,22,Left,Left,2653,130,213,16,nan,0.31,###############################################################################################################################################################################################################################################################,0,143220,39
2/12/21 8:47,1.2.5,ProRat,5,4.02,1,22,Left,Left,2654,130,213,16,nan,0.09,###############################################################################################################################################################################################################################################################,0,143220,39
2/12/21 8:47,1.2.5,ProRat,5,4.02,1,22,Left,Left,2655,130,213,16,nan,0,###############################################################################################################################################################################################################################################################,0,143220,39
2/12/21 8:47,1.2.5,ProRat,5,4.02,1,22,Left,Left,2656,130,213,16,nan,0.2,###############################################################################################################################################################################################################################################################,0,143220,39
2/12/21 8:48,1.2.5,ProRat,5,4.02,1,22,Left,Left,2657,130,213,16,nan,0.8,###############################################################################################################################################################################################################################################################,60.00000024,143280,39
2/12/21 8:50,1.2.5,ProRat,5,4.02,1,22,Left,Left,2658,130,213,16,nan,0.78,###############################################################################################################################################################################################################################################################,119.9999998,143400,39
2/12/21 8:50,1.2.5,ProRat,5,4.02,1,22,Left,Left,2659,130,213,16,nan,0.45,###############################################################################################################################################################################################################################################################,0,143400,39
2/12/21 8:50,1.2.5,ProRat,5,4.02,1,22,Left,Left,2660,130,213,16,nan,0.15,###############################################################################################################################################################################################################################################################,0,143400,39
2/12/21 8:50,1.2.5,ProRat,5,4.02,1,22,Left,Left,2661,130,213,16,nan,0.4,###############################################################################################################################################################################################################################################################,0,143400,39
2/12/21 8:50,1.2.5,ProRat,5,4.02,1,22,Left,Left,2662,130,213,16,nan,0.26,###############################################################################################################################################################################################################################################################,0,143400,39
2/12/21 8:55,1.2.5,ProRat,5,4.02,1,22,Right,Left,2662,131,213,16,nan,0.26,###############################################################################################################################################################################################################################################################,300.0000002,143700,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2663,131,213,16,nan,0.53,###############################################################################################################################################################################################################################################################,59.99999952,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2664,131,213,16,nan,0.21,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2665,131,213,16,nan,0.43,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2666,131,213,16,nan,0.37,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2667,131,213,16,nan,0,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2668,131,213,16,nan,0.28,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2669,131,213,16,nan,0.36,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2670,131,213,16,nan,0.66,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2671,131,213,16,nan,0.52,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2672,131,213,16,nan,0,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Left,Left,2673,131,213,16,nan,0.34,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:56,1.2.5,ProRat,5,4.02,1,22,Pellet,Left,2673,131,214,17,0.19,nan,###############################################################################################################################################################################################################################################################,0,143760,39
2/12/21 8:57,1.2.5,ProRat,5,4.02,1,25,Left,Left,2674,131,214,17,nan,0.66,###############################################################################################################################################################################################################################################################,60.00000024,143820,39
2/12/21 8:57,1.2.5,ProRat,5,4.02,1,25,Left,Left,2675,131,214,17,nan,0.01,###############################################################################################################################################################################################################################################################,0,143820,39
2/12/21 9:05,1.2.5,ProRat,5,4.02,1,25,Left,Left,2676,131,214,17,nan,0.02,###############################################################################################################################################################################################################################################################,479.9999998,144300,40
2/12/21 9:46,1.2.5,ProRat,5,4.02,1,1,Left,Left,2677,131,214,0,nan,0.62,###############################################################################################################################################################################################################################################################,2460,146760,40
2/12/21 9:46,1.2.5,ProRat,5,4.02,1,1,Pellet,Left,2677,131,215,1,0.52,nan,###############################################################################################################################################################################################################################################################,0,146760,40
2/12/21 9:46,1.2.5,ProRat,5,4.02,1,1,Left,Left,2678,131,215,1,nan,0.02,###############################################################################################################################################################################################################################################################,0,146760,40
2/12/21 9:46,1.2.5,ProRat,5,4.02,1,1,Pellet,Left,2678,131,216,2,0.39,nan,###############################################################################################################################################################################################################################################################,0,146760,40
2/12/21 9:46,1.2.5,ProRat,5,4.02,1,2,Left,Left,2679,131,216,2,nan,0.08,###############################################################################################################################################################################################################################################################,0,146760,40
2/12/21 9:47,1.2.5,ProRat,5,4.02,1,2,Left,Left,2680,131,216,2,nan,0,###############################################################################################################################################################################################################################################################,59.99999952,146820,40
2/12/21 9:47,1.2.5,ProRat,5,4.02,1,2,Pellet,Left,2680,131,217,3,0.33,nan,###############################################################################################################################################################################################################################################################,0,146820,40
2/12/21 9:47,1.2.5,ProRat,5,4.02,1,2,Left,Left,2681,131,217,3,nan,0.49,###############################################################################################################################################################################################################################################################,0,146820,40
2/12/21 9:47,1.2.5,ProRat,5,4.02,1,2,Left,Left,2682,131,217,3,nan,0.56,###############################################################################################################################################################################################################################################################,0,146820,40
2/12/21 9:47,1.2.5,ProRat,5,4.02,2,2,Pellet,Left,2682,131,218,4,0.19,nan,###############################################################################################################################################################################################################################################################,0,146820,40
2/12/21 9:48,1.2.5,ProRat,5,4.02,1,3,Left,Left,2683,131,218,4,nan,0.04,###############################################################################################################################################################################################################################################################,60.00000024,146880,40
2/12/21 9:48,1.2.5,ProRat,5,4.02,1,3,Left,Left,2684,131,218,4,nan,0,###############################################################################################################################################################################################################################################################,0,146880,40
2/12/21 9:48,1.2.5,ProRat,5,4.02,1,3,Left,Left,2685,131,218,4,nan,0.69,###############################################################################################################################################################################################################################################################,0,146880,40
2/12/21 9:48,1.2.5,ProRat,5,4.02,1,3,Pellet,Left,2685,131,219,5,0.39,nan,###############################################################################################################################################################################################################################################################,0,146880,40
2/12/21 9:49,1.2.5,ProRat,5,4.02,1,4,Left,Left,2686,131,219,5,nan,0,###############################################################################################################################################################################################################################################################,60.00000024,146940,40
2/12/21 9:49,1.2.5,ProRat,5,4.02,1,4,Left,Left,2687,131,219,5,nan,0.16,###############################################################################################################################################################################################################################################################,0,146940,40
2/12/21 9:49,1.2.5,ProRat,5,4.02,1,4,Left,Left,2688,131,219,5,nan,0.06,###############################################################################################################################################################################################################################################################,0,146940,40
2/12/21 9:49,1.2.5,ProRat,5,4.02,1,4,Left,Left,2689,131,219,5,nan,0.21,###############################################################################################################################################################################################################################################################,0,146940,40
2/12/21 9:49,1.2.5,ProRat,5,4.02,2,4,Pellet,Left,2689,131,220,6,0.26,nan,###############################################################################################################################################################################################################################################################,0,146940,40
2/12/21 9:50,1.2.5,ProRat,5,4.02,1,5,Left,Left,2690,131,220,6,nan,0.1,###############################################################################################################################################################################################################################################################,59.99999952,147000,40
2/12/21 9:50,1.2.5,ProRat,5,4.02,1,5,Left,Left,2691,131,220,6,nan,0.04,###############################################################################################################################################################################################################################################################,0,147000,40
2/12/21 9:50,1.2.5,ProRat,5,4.02,1,5,Left,Left,2692,131,220,6,nan,0.3,###############################################################################################################################################################################################################################################################,0,147000,40
2/12/21 9:50,1.2.5,ProRat,5,4.02,1,5,Left,Left,2693,131,220,6,nan,0.62,###############################################################################################################################################################################################################################################################,0,147000,40
2/12/21 9:50,1.2.5,ProRat,5,4.02,1,5,Left,Left,2694,131,220,6,nan,0,###############################################################################################################################################################################################################################################################,0,147000,40
2/12/21 9:50,1.2.5,ProRat,5,4.02,1,5,Pellet,Left,2694,131,221,7,0.33,nan,###############################################################################################################################################################################################################################################################,0,147000,40
2/12/21 9:51,1.2.5,ProRat,5,4.02,1,6,Left,Left,2695,131,221,7,nan,0.05,###############################################################################################################################################################################################################################################################,60.00000024,147060,40
2/12/21 9:51,1.2.5,ProRat,5,4.02,1,6,Left,Left,2696,131,221,7,nan,0.83,###############################################################################################################################################################################################################################################################,0,147060,40
2/12/21 9:51,1.2.5,ProRat,5,4.02,1,6,Left,Left,2697,131,221,7,nan,0.85,###############################################################################################################################################################################################################################################################,0,147060,40
2/12/21 9:51,1.2.5,ProRat,5,4.02,1,6,Left,Left,2698,131,221,7,nan,0.43,###############################################################################################################################################################################################################################################################,0,147060,40
2/12/21 9:51,1.2.5,ProRat,5,4.02,1,6,Left,Left,2699,131,221,7,nan,0.13,###############################################################################################################################################################################################################################################################,0,147060,40
2/12/21 10:32,1.2.5,ProRat,5,4.02,1,1,Left,Left,2700,131,221,0,nan,0.2,###############################################################################################################################################################################################################################################################,2460,149520,41
2/12/21 10:32,1.2.5,ProRat,5,4.02,1,1,Pellet,Left,2700,131,222,1,0.66,nan,###############################################################################################################################################################################################################################################################,0,149520,41
2/12/21 10:32,1.2.5,ProRat,5,4.02,1,1,Left,Left,2701,131,222,1,nan,0.67,###############################################################################################################################################################################################################################################################,0,149520,41
2/12/21 10:32,1.2.5,ProRat,5,4.02,1,1,Pellet,Left,2701,131,223,2,0.33,nan,###############################################################################################################################################################################################################################################################,0,149520,41
2/12/21 10:33,1.2.5,ProRat,5,4.02,1,2,Left,Left,2702,131,223,2,nan,0.99,###############################################################################################################################################################################################################################################################,60.00000024,149580,41
2/12/21 10:33,1.2.5,ProRat,5,4.02,1,2,Left,Left,2703,131,223,2,nan,0.8,###############################################################################################################################################################################################################################################################,0,149580,41
2/12/21 10:33,1.2.5,ProRat,5,4.02,1,2,Pellet,Left,2703,131,224,3,0.33,nan,###############################################################################################################################################################################################################################################################,0,149580,41
2/12/21 10:34,1.2.5,ProRat,5,4.02,1,2,Left,Left,2704,131,224,3,nan,0.06,###############################################################################################################################################################################################################################################################,60.00000024,149640,41
2/12/21 10:34,1.2.5,ProRat,5,4.02,1,2,Left,Left,2705,131,224,3,nan,0.07,###############################################################################################################################################################################################################################################################,0,149640,41
2/12/21 10:34,1.2.5,ProRat,5,4.02,1,2,Pellet,Left,2705,131,225,4,0.26,nan,###############################################################################################################################################################################################################################################################,0,149640,41
2/12/21 10:35,1.2.5,ProRat,5,4.02,1,3,Left,Left,2706,131,225,4,nan,0.05,###############################################################################################################################################################################################################################################################,59.99999952,149700,41
2/12/21 10:35,1.2.5,ProRat,5,4.02,1,3,Left,Left,2707,131,225,4,nan,0.19,###############################################################################################################################################################################################################################################################,0,149700,41
2/12/21 10:35,1.2.5,ProRat,5,4.02,1,3,Left,Left,2708,131,225,4,nan,0.75,###############################################################################################################################################################################################################################################################,0,149700,41
2/12/21 10:35,1.2.5,ProRat,5,4.02,2,3,Pellet,Left,2708,131,226,5,0.39,nan,###############################################################################################################################################################################################################################################################,0,149700,41
2/12/21 10:36,1.2.5,ProRat,5,4.02,1,4,Left,Left,2709,131,226,5,nan,0.14,###############################################################################################################################################################################################################################################################,60.00000024,149760,41
2/12/21 10:36,1.2.5,ProRat,5,4.02,1,4,Left,Left,2710,131,226,5,nan,0.98,###############################################################################################################################################################################################################################################################,0,149760,41
2/12/21 10:37,1.2.5,ProRat,5,4.02,1,4,Left,Left,2711,131,226,5,nan,0.77,###############################################################################################################################################################################################################################################################,60,149820,41
2/12/21 10:37,1.2.5,ProRat,5,4.02,1,4,Right,Left,2711,132,226,5,nan,0.51,###############################################################################################################################################################################################################################################################,0,149820,41
2/12/21 10:38,1.2.5,ProRat,5,4.02,1,4,Left,Left,2712,132,226,5,nan,1.03,###############################################################################################################################################################################################################################################################,60.00000024,149880,41
2/12/21 10:38,1.2.5,ProRat,5,4.02,1,4,Pellet,Left,2712,132,227,6,0.19,nan,###############################################################################################################################################################################################################################################################,0,149880,41
2/12/21 10:38,1.2.5,ProRat,5,4.02,1,5,Left,Left,2713,132,227,6,nan,0,###############################################################################################################################################################################################################################################################,0,149880,41
2/12/21 10:38,1.2.5,ProRat,5,4.02,1,5,Left,Left,2714,132,227,6,nan,0.6,###############################################################################################################################################################################################################################################################,0,149880,41
2/12/21 10:39,1.2.5,ProRat,5,4.02,1,5,Left,Left,2715,132,227,6,nan,0.72,###############################################################################################################################################################################################################################################################,59.99999952,149940,41
2/12/21 10:39,1.2.5,ProRat,5,4.02,1,5,Left,Left,2716,132,227,6,nan,0.02,###############################################################################################################################################################################################################################################################,0,149940,41
2/12/21 10:39,1.2.5,ProRat,5,4.02,1,5,Left,Left,2717,132,227,6,nan,0.07,###############################################################################################################################################################################################################################################################,0,149940,41
2/12/21 10:39,1.2.5,ProRat,5,4.02,1,5,Pellet,Left,2717,132,228,7,0.33,nan,###############################################################################################################################################################################################################################################################,0,149940,41
2/12/21 10:39,1.2.5,ProRat,5,4.02,1,6,Left,Left,2718,132,228,7,nan,0.35,###############################################################################################################################################################################################################################################################,0,149940,41
2/12/21 10:39,1.2.5,ProRat,5,4.02,1,6,Left,Left,2719,132,228,7,nan,0.65,###############################################################################################################################################################################################################################################################,0,149940,41
2/12/21 10:40,1.2.5,ProRat,5,4.02,1,6,Left,Left,2720,132,228,7,nan,0.02,###############################################################################################################################################################################################################################################################,60.00000024,150000,41
2/12/21 10:40,1.2.5,ProRat,5,4.02,1,6,Left,Left,2721,132,228,7,nan,0.12,###############################################################################################################################################################################################################################################################,0,150000,41
2/12/21 10:40,1.2.5,ProRat,5,4.02,1,6,Left,Left,2722,132,228,7,nan,0.02,###############################################################################################################################################################################################################################################################,0,150000,41
2/12/21 10:40,1.2.5,ProRat,5,4.02,1,6,Left,Left,2723,132,228,7,nan,0.43,###############################################################################################################################################################################################################################################################,0,150000,41
2/12/21 10:40,1.2.5,ProRat,5,4.02,1,6,Pellet,Left,2723,132,229,8,0.26,nan,###############################################################################################################################################################################################################################################################,0,150000,41
2/12/21 10:48,1.2.5,ProRat,5,4.02,1,7,Left,Left,2724,132,229,8,nan,0.51,###############################################################################################################################################################################################################################################################,479.9999998,150480,41
2/12/21 10:48,1.2.5,ProRat,5,4.02,1,7,Left,Left,2725,132,229,8,nan,0.06,###############################################################################################################################################################################################################################################################,0,150480,41
2/12/21 10:48,1.2.5,ProRat,5,4.02,1,7,Left,Left,2726,132,229,8,nan,0,###############################################################################################################################################################################################################################################################,0,150480,41
