MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
2/20/2021 18:34:35,1.2.5,ProRat2,4,4.20,1,1,Right,Left,0,1,0,0,nan,0.17
2/20/2021 18:39:02,1.2.5,ProRat2,4,4.20,1,1,Left,Left,1,1,0,0,nan,0.04
2/20/2021 18:39:12,1.2.5,ProRat2,4,4.20,3,1,Pellet,Left,1,1,1,1,3.83,nan
2/20/2021 18:49:03,1.2.5,ProRat2,4,4.20,1,1,Right,Left,1,2,1,1,nan,0.16
2/20/2021 18:53:15,1.2.5,ProRat2,4,4.20,1,1,Left,Left,2,2,1,1,nan,0.23
2/20/2021 18:54:54,1.2.5,ProRat2,4,4.20,2,1,Pellet,Left,2,2,2,2,Timed_out,nan
2/20/2021 18:57:47,1.2.5,ProRat2,4,4.20,1,2,Left,Left,3,2,2,2,nan,0.18
2/20/2021 19:18:30,1.2.5,ProRat2,4,4.20,1,2,Right,Left,3,3,2,2,nan,0.17
2/20/2021 19:40:05,1.2.5,ProRat2,4,4.20,1,1,Left,Left,4,3,2,0,nan,0.06
2/20/2021 19:41:09,1.2.5,ProRat2,4,4.20,8,1,Pellet,Left,4,3,3,1,47.08,nan
2/20/2021 20:48:22,1.2.5,ProRat2,4,4.20,1,1,Left,Left,5,3,3,0,nan,0.07
2/20/2021 20:48:27,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,5,3,4,1,3.56,nan
2/20/2021 21:13:16,1.2.5,ProRat2,4,4.20,1,1,Left,Left,6,3,4,1,nan,0.04
2/20/2021 21:13:20,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,6,3,5,2,2.50,nan
2/20/2021 21:15:46,1.2.5,ProRat2,4,4.20,1,2,Left,Left,7,3,5,2,nan,0.00
2/20/2021 21:18:12,1.2.5,ProRat2,4,4.20,1,2,Left,Left,8,3,5,2,nan,0.10
2/20/2021 21:18:17,1.2.5,ProRat2,4,4.20,1,2,Pellet,Left,8,3,6,3,3.76,nan
2/20/2021 21:22:36,1.2.5,ProRat2,4,4.20,1,2,Left,Left,9,3,6,3,nan,0.20
2/20/2021 21:22:38,1.2.5,ProRat2,4,4.20,1,2,Left,Left,10,3,6,3,nan,0.11
2/20/2021 21:22:43,1.2.5,ProRat2,4,4.20,3,2,Pellet,Left,10,3,7,4,1.18,nan
2/20/2021 21:23:36,1.2.5,ProRat2,4,4.20,1,3,Right,Left,10,4,7,4,nan,0.13
2/20/2021 21:32:14,1.2.5,ProRat2,4,4.20,1,3,Left,Left,11,4,7,4,nan,0.28
2/20/2021 21:44:49,1.2.5,ProRat2,4,4.20,1,3,Left,Left,12,4,7,4,nan,0.11
2/20/2021 21:48:51,1.2.5,ProRat2,4,4.20,1,3,Left,Left,13,4,7,4,nan,0.07
2/20/2021 21:48:56,1.2.5,ProRat2,4,4.20,1,3,Pellet,Left,13,4,8,5,2.83,nan
2/20/2021 21:49:47,1.2.5,ProRat2,4,4.20,1,4,Right,Left,13,5,8,5,nan,0.09
2/20/2021 21:52:10,1.2.5,ProRat2,4,4.20,1,4,Right,Left,13,6,8,5,nan,0.10
2/20/2021 21:52:13,1.2.5,ProRat2,4,4.20,1,4,Right,Left,13,7,8,5,nan,0.06
2/20/2021 21:56:35,1.2.5,ProRat2,4,4.20,1,4,Left,Left,14,7,8,5,nan,0.11
2/20/2021 21:56:37,1.2.5,ProRat2,4,4.20,1,4,Left,Left,15,7,8,5,nan,0.08
2/20/2021 22:00:05,1.2.5,ProRat2,4,4.20,1,4,Right,Left,15,8,8,5,nan,0.00
2/20/2021 22:45:10,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,9,8,0,nan,0.01
2/20/2021 22:45:12,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,10,8,0,nan,0.23
2/20/2021 22:45:14,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,11,8,0,nan,0.11
2/20/2021 22:45:17,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,12,8,0,nan,0.17
2/20/2021 22:45:20,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,13,8,0,nan,0.04
2/20/2021 22:45:22,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,14,8,0,nan,0.50
2/20/2021 22:45:23,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,15,8,0,nan,0.16
2/20/2021 22:45:24,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,16,8,0,nan,0.00
2/20/2021 22:45:26,1.2.5,ProRat2,4,4.20,1,1,Right,Left,15,17,8,0,nan,0.18
2/20/2021 22:46:08,1.2.5,ProRat2,4,4.20,1,1,Left,Left,16,17,8,0,nan,0.14
2/20/2021 22:46:12,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,16,17,9,1,1.98,nan
2/20/2021 22:46:48,1.2.5,ProRat2,4,4.20,1,1,Left,Left,17,17,9,1,nan,0.22
2/20/2021 22:46:51,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,17,17,10,2,1.91,nan
2/20/2021 22:47:18,1.2.5,ProRat2,4,4.20,1,2,Left,Left,18,17,10,2,nan,0.09
2/20/2021 22:47:23,1.2.5,ProRat2,4,4.20,1,2,Left,Left,19,17,10,2,nan,0.02
2/20/2021 22:47:31,1.2.5,ProRat2,4,4.20,5,2,Pellet,Left,19,17,11,3,0.26,nan
2/20/2021 22:48:45,1.2.5,ProRat2,4,4.20,1,2,Left,Left,20,17,11,3,nan,0.02
2/20/2021 22:48:53,1.2.5,ProRat2,4,4.20,1,2,Left,Left,21,17,11,3,nan,0.04
2/20/2021 22:48:56,1.2.5,ProRat2,4,4.20,2,2,Pellet,Left,21,17,12,4,1.45,nan
2/20/2021 22:49:25,1.2.5,ProRat2,4,4.20,1,3,Left,Left,22,17,12,4,nan,0.06
2/20/2021 22:49:48,1.2.5,ProRat2,4,4.20,1,3,Left,Left,23,17,12,4,nan,0.16
2/20/2021 22:49:55,1.2.5,ProRat2,4,4.20,1,3,Left,Left,24,17,12,4,nan,0.10
2/20/2021 22:49:58,1.2.5,ProRat2,4,4.20,1,3,Pellet,Left,24,17,13,5,0.99,nan
2/20/2021 22:50:30,1.2.5,ProRat2,4,4.20,1,4,Left,Left,25,17,13,5,nan,0.13
2/20/2021 22:50:53,1.2.5,ProRat2,4,4.20,1,4,Right,Left,25,18,13,5,nan,0.01
2/20/2021 22:51:10,1.2.5,ProRat2,4,4.20,1,4,Left,Left,26,18,13,5,nan,0.26
2/20/2021 22:51:17,1.2.5,ProRat2,4,4.20,1,4,Left,Left,27,18,13,5,nan,0.31
2/20/2021 22:51:18,1.2.5,ProRat2,4,4.20,1,4,Left,Left,28,18,13,5,nan,0.07
2/20/2021 22:51:24,1.2.5,ProRat2,4,4.20,2,4,Pellet,Left,28,18,14,6,1.78,nan
2/20/2021 22:52:07,1.2.5,ProRat2,4,4.20,1,5,Left,Left,29,18,14,6,nan,0.00
2/20/2021 22:52:09,1.2.5,ProRat2,4,4.20,1,5,Left,Left,30,18,14,6,nan,0.30
2/20/2021 22:56:22,1.2.5,ProRat2,4,4.20,1,5,Left,Left,31,18,14,6,nan,0.17
2/20/2021 23:04:46,1.2.5,ProRat2,4,4.20,1,5,Left,Left,32,18,14,6,nan,0.13
2/20/2021 23:10:06,1.2.5,ProRat2,4,4.20,1,5,Left,Left,33,18,14,6,nan,0.08
2/20/2021 23:10:09,1.2.5,ProRat2,4,4.20,1,5,Pellet,Left,33,18,15,7,1.12,nan
2/20/2021 23:11:55,1.2.5,ProRat2,4,4.20,1,6,Left,Left,34,18,15,7,nan,0.18
2/20/2021 23:12:00,1.2.5,ProRat2,4,4.20,1,6,Left,Left,35,18,15,7,nan,0.54
2/20/2021 23:31:22,1.2.5,ProRat2,4,4.20,1,6,Left,Left,36,18,15,7,nan,0.05
2/20/2021 23:31:27,1.2.5,ProRat2,4,4.20,1,6,Left,Left,37,18,15,7,nan,0.00
2/20/2021 23:38:42,1.2.5,ProRat2,4,4.20,1,6,Left,Left,38,18,15,7,nan,0.05
2/20/2021 23:38:44,1.2.5,ProRat2,4,4.20,1,6,Left,Left,39,18,15,7,nan,0.15
2/20/2021 23:38:48,1.2.5,ProRat2,4,4.20,1,6,Pellet,Left,39,18,16,8,1.51,nan
2/20/2021 23:39:59,1.2.5,ProRat2,4,4.20,1,7,Right,Left,39,19,16,8,nan,0.33
2/20/2021 23:40:02,1.2.5,ProRat2,4,4.20,1,7,Left,Left,40,19,16,8,nan,0.05
2/20/2021 23:40:06,1.2.5,ProRat2,4,4.20,1,7,Left,Left,41,19,16,8,nan,0.00
2/20/2021 23:40:10,1.2.5,ProRat2,4,4.20,1,7,Left,Left,42,19,16,8,nan,0.22
2/20/2021 23:40:15,1.2.5,ProRat2,4,4.20,1,7,Left,Left,43,19,16,8,nan,0.36
2/20/2021 23:48:01,1.2.5,ProRat2,4,4.20,1,7,Left,Left,44,19,16,8,nan,0.52
2/20/2021 23:48:03,1.2.5,ProRat2,4,4.20,1,7,Left,Left,45,19,16,8,nan,0.49
2/20/2021 23:48:05,1.2.5,ProRat2,4,4.20,1,7,Left,Left,46,19,16,8,nan,0.02
2/20/2021 23:48:08,1.2.5,ProRat2,4,4.20,1,7,Pellet,Left,46,19,17,9,1.12,nan
2/20/2021 23:48:48,1.2.5,ProRat2,4,4.20,1,9,Right,Left,46,20,17,9,nan,0.25
2/20/2021 23:51:21,1.2.5,ProRat2,4,4.20,1,9,Left,Left,47,20,17,9,nan,0.33
2/20/2021 23:51:24,1.2.5,ProRat2,4,4.20,1,9,Left,Left,48,20,17,9,nan,0.32
2/21/2021 0:23:48,1.2.5,ProRat2,4,4.20,1,1,Left,Left,49,20,17,0,nan,0.15
2/21/2021 0:23:53,1.2.5,ProRat2,4,4.20,2,1,Pellet,Left,49,20,18,1,1.12,nan
2/21/2021 0:24:46,1.2.5,ProRat2,4,4.20,1,1,Left,Left,50,20,18,1,nan,0.13
2/21/2021 0:24:48,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,50,20,19,2,1.31,nan
2/21/2021 0:25:11,1.2.5,ProRat2,4,4.20,1,2,Left,Left,51,20,19,2,nan,0.24
2/21/2021 0:25:20,1.2.5,ProRat2,4,4.20,1,2,Left,Left,52,20,19,2,nan,0.31
2/21/2021 0:25:22,1.2.5,ProRat2,4,4.20,2,2,Pellet,Left,52,20,20,3,0.06,nan
2/21/2021 0:26:44,1.2.5,ProRat2,4,4.20,1,2,Left,Left,53,20,20,3,nan,0.06
2/21/2021 0:26:51,1.2.5,ProRat2,4,4.20,1,2,Left,Left,54,20,20,3,nan,0.47
2/21/2021 0:26:59,1.2.5,ProRat2,4,4.20,4,2,Pellet,Left,54,20,21,4,1.58,nan
2/21/2021 0:28:18,1.2.5,ProRat2,4,4.20,1,3,Left,Left,55,20,21,4,nan,0.07
2/21/2021 0:28:21,1.2.5,ProRat2,4,4.20,1,3,Left,Left,56,20,21,4,nan,0.08
2/21/2021 0:28:33,1.2.5,ProRat2,4,4.20,1,3,Left,Left,57,20,21,4,nan,0.48
2/21/2021 0:28:36,1.2.5,ProRat2,4,4.20,1,3,Pellet,Left,57,20,22,5,1.25,nan
2/21/2021 0:29:13,1.2.5,ProRat2,4,4.20,1,4,Left,Left,58,20,22,5,nan,0.18
2/21/2021 0:29:14,1.2.5,ProRat2,4,4.20,1,4,Left,Left,59,20,22,5,nan,0.08
2/21/2021 0:29:15,1.2.5,ProRat2,4,4.20,1,4,Left,Left,60,20,22,5,nan,0.00
2/21/2021 0:29:22,1.2.5,ProRat2,4,4.20,1,4,Left,Left,61,20,22,5,nan,0.00
2/21/2021 0:29:26,1.2.5,ProRat2,4,4.20,2,4,Pellet,Left,61,20,23,6,0.92,nan
2/21/2021 0:32:31,1.2.5,ProRat2,4,4.20,1,5,Left,Left,62,20,23,6,nan,0.60
2/21/2021 0:32:35,1.2.5,ProRat2,4,4.20,1,5,Left,Left,63,20,23,6,nan,0.63
2/21/2021 0:32:38,1.2.5,ProRat2,4,4.20,1,5,Left,Left,64,20,23,6,nan,0.46
2/21/2021 1:09:25,1.2.5,ProRat2,4,4.20,1,1,Left,Left,65,20,23,0,nan,0.31
2/21/2021 1:09:28,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,65,20,24,1,1.25,nan
2/21/2021 1:11:55,1.2.5,ProRat2,4,4.20,1,1,Left,Left,66,20,24,1,nan,0.02
2/21/2021 1:11:59,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,66,20,25,2,2.83,nan
2/21/2021 1:12:43,1.2.5,ProRat2,4,4.20,1,2,Left,Left,67,20,25,2,nan,0.37
2/21/2021 1:13:22,1.2.5,ProRat2,4,4.20,1,2,Left,Left,68,20,25,2,nan,0.00
2/21/2021 1:13:25,1.2.5,ProRat2,4,4.20,1,2,Pellet,Left,68,20,26,3,1.98,nan
2/21/2021 1:14:49,1.2.5,ProRat2,4,4.20,1,2,Right,Left,68,21,26,3,nan,0.18
2/21/2021 1:15:31,1.2.5,ProRat2,4,4.20,1,2,Left,Left,69,21,26,3,nan,0.48
2/21/2021 1:15:45,1.2.5,ProRat2,4,4.20,1,2,Left,Left,70,21,26,3,nan,0.02
2/21/2021 1:15:48,1.2.5,ProRat2,4,4.20,1,2,Pellet,Left,70,21,27,4,1.51,nan
2/21/2021 1:24:34,1.2.5,ProRat2,4,4.20,1,3,Left,Left,71,21,27,4,nan,0.02
2/21/2021 1:24:38,1.2.5,ProRat2,4,4.20,1,3,Left,Left,72,21,27,4,nan,0.18
2/21/2021 1:24:40,1.2.5,ProRat2,4,4.20,1,3,Left,Left,73,21,27,4,nan,0.46
2/21/2021 1:24:43,1.2.5,ProRat2,4,4.20,1,3,Pellet,Left,73,21,28,5,1.18,nan
2/21/2021 1:25:14,1.2.5,ProRat2,4,4.20,1,4,Left,Left,74,21,28,5,nan,0.14
2/21/2021 1:25:19,1.2.5,ProRat2,4,4.20,1,4,Left,Left,75,21,28,5,nan,0.07
2/21/2021 1:25:23,1.2.5,ProRat2,4,4.20,1,4,Left,Left,76,21,28,5,nan,0.00
2/21/2021 1:25:30,1.2.5,ProRat2,4,4.20,1,4,Left,Left,77,21,28,5,nan,0.18
2/21/2021 1:25:34,1.2.5,ProRat2,4,4.20,2,4,Pellet,Left,77,21,29,6,2.11,nan
2/21/2021 1:41:00,1.2.5,ProRat2,4,4.20,1,5,Left,Left,78,21,29,6,nan,0.04
2/21/2021 1:41:03,1.2.5,ProRat2,4,4.20,1,5,Left,Left,79,21,29,6,nan,0.10
2/21/2021 1:41:06,1.2.5,ProRat2,4,4.20,1,5,Left,Left,80,21,29,6,nan,0.00
2/21/2021 1:41:10,1.2.5,ProRat2,4,4.20,1,5,Left,Left,81,21,29,6,nan,0.03
2/21/2021 1:41:29,1.2.5,ProRat2,4,4.20,1,5,Left,Left,82,21,29,6,nan,0.00
2/21/2021 1:41:32,1.2.5,ProRat2,4,4.20,1,5,Pellet,Left,82,21,30,7,1.18,nan
2/21/2021 1:42:02,1.2.5,ProRat2,4,4.20,1,6,Left,Left,83,21,30,7,nan,0.48
2/21/2021 1:42:23,1.2.5,ProRat2,4,4.20,1,6,Left,Left,84,21,30,7,nan,0.02
2/21/2021 1:42:28,1.2.5,ProRat2,4,4.20,1,6,Left,Left,85,21,30,7,nan,0.18
2/21/2021 1:42:30,1.2.5,ProRat2,4,4.20,1,6,Left,Left,86,21,30,7,nan,0.51
2/21/2021 1:42:34,1.2.5,ProRat2,4,4.20,1,6,Left,Left,87,21,30,7,nan,0.02
2/21/2021 1:42:38,1.2.5,ProRat2,4,4.20,1,6,Left,Left,88,21,30,7,nan,0.05
2/21/2021 1:42:41,1.2.5,ProRat2,4,4.20,1,6,Pellet,Left,88,21,31,8,1.58,nan
2/21/2021 1:48:57,1.2.5,ProRat2,4,4.20,1,7,Left,Left,89,21,31,8,nan,0.02
2/21/2021 1:49:03,1.2.5,ProRat2,4,4.20,1,7,Left,Left,90,21,31,8,nan,0.24
2/21/2021 1:49:04,1.2.5,ProRat2,4,4.20,1,7,Left,Left,91,21,31,8,nan,0.00
2/21/2021 1:49:07,1.2.5,ProRat2,4,4.20,1,7,Left,Left,92,21,31,8,nan,0.13
2/21/2021 1:49:09,1.2.5,ProRat2,4,4.20,1,7,Left,Left,93,21,31,8,nan,0.03
2/21/2021 1:57:54,1.2.5,ProRat2,4,4.20,1,7,Right,Left,93,22,31,8,nan,0.23
2/21/2021 1:58:14,1.2.5,ProRat2,4,4.20,1,7,Left,Left,94,22,31,8,nan,0.12
2/21/2021 1:58:20,1.2.5,ProRat2,4,4.20,1,7,Left,Left,95,22,31,8,nan,0.00
2/21/2021 1:58:22,1.2.5,ProRat2,4,4.20,1,7,Pellet,Left,95,22,32,9,0.59,nan
2/21/2021 2:06:55,1.2.5,ProRat2,4,4.20,1,9,Left,Left,96,22,32,9,nan,0.01
2/21/2021 2:10:05,1.2.5,ProRat2,4,4.20,1,9,Left,Left,97,22,32,9,nan,0.16
2/21/2021 2:10:07,1.2.5,ProRat2,4,4.20,1,9,Left,Left,98,22,32,9,nan,0.09
2/21/2021 2:10:09,1.2.5,ProRat2,4,4.20,1,9,Left,Left,99,22,32,9,nan,0.48
2/21/2021 2:10:21,1.2.5,ProRat2,4,4.20,1,9,Left,Left,100,22,32,9,nan,0.04
2/21/2021 2:10:24,1.2.5,ProRat2,4,4.20,1,9,Left,Left,101,22,32,9,nan,0.15
2/21/2021 2:12:56,1.2.5,ProRat2,4,4.20,1,9,Right,Left,101,23,32,9,nan,0.02
2/21/2021 2:13:00,1.2.5,ProRat2,4,4.20,1,9,Right,Left,101,24,32,9,nan,0.01
2/21/2021 2:13:05,1.2.5,ProRat2,4,4.20,1,9,Left,Left,102,24,32,9,nan,0.06
2/21/2021 2:13:06,1.2.5,ProRat2,4,4.20,1,9,Left,Left,103,24,32,9,nan,0.02
2/21/2021 2:13:08,1.2.5,ProRat2,4,4.20,1,9,Left,Left,104,24,32,9,nan,0.13
2/21/2021 2:13:13,1.2.5,ProRat2,4,4.20,1,9,Pellet,Left,104,24,33,10,3.83,nan
2/21/2021 2:13:36,1.2.5,ProRat2,4,4.20,1,10,Left,Left,105,24,33,10,nan,0.13
2/21/2021 2:13:38,1.2.5,ProRat2,4,4.20,1,10,Left,Left,106,24,33,10,nan,0.02
2/21/2021 2:13:43,1.2.5,ProRat2,4,4.20,1,10,Left,Left,107,24,33,10,nan,0.01
2/21/2021 2:13:45,1.2.5,ProRat2,4,4.20,1,10,Left,Left,108,24,33,10,nan,0.37
2/21/2021 2:13:55,1.2.5,ProRat2,4,4.20,1,10,Left,Left,109,24,33,10,nan,0.03
2/21/2021 2:14:15,1.2.5,ProRat2,4,4.20,1,10,Left,Left,110,24,33,10,nan,0.17
2/21/2021 3:48:53,1.2.5,ProRat2,4,4.20,1,1,Left,Left,111,24,33,0,nan,0.36
2/21/2021 3:48:58,1.2.5,ProRat2,4,4.20,1,1,Pellet,Left,111,24,34,1,3.03,nan
2/21/2021 3:49:08,1.2.5,ProRat2,4,4.20,1,1,Left,Left,112,24,34,1,nan,0.24
2/21/2021 3:49:12,1.2.5,ProRat2,4,4.20,2,1,Pellet,Left,112,24,35,2,2.31,nan
2/21/2021 3:49:44,1.2.5,ProRat2,4,4.20,1,2,Left,Left,113,24,35,2,nan,0.08
2/21/2021 3:49:48,1.2.5,ProRat2,4,4.20,1,2,Left,Left,114,24,35,2,nan,0.27
2/21/2021 3:49:51,1.2.5,ProRat2,4,4.20,1,2,Pellet,Left,114,24,36,3,1.45,nan
2/21/2021 3:50:26,1.2.5,ProRat2,4,4.20,1,2,Left,Left,115,24,36,3,nan,0.20
2/21/2021 3:50:30,1.2.5,ProRat2,4,4.20,1,2,Left,Left,116,24,36,3,nan,0.04
2/21/2021 3:50:33,1.2.5,ProRat2,4,4.20,1,2,Pellet,Left,116,24,37,4,0.79,nan
2/21/2021 3:51:43,1.2.5,ProRat2,4,4.20,1,3,Left,Left,117,24,37,4,nan,0.39
2/21/2021 3:51:45,1.2.5,ProRat2,4,4.20,1,3,Left,Left,118,24,37,4,nan,0.00
2/21/2021 3:51:51,1.2.5,ProRat2,4,4.20,1,3,Left,Left,119,24,37,4,nan,0.22
2/21/2021 3:51:55,1.2.5,ProRat2,4,4.20,1,3,Pellet,Left,119,24,38,5,2.17,nan
2/21/2021 3:53:27,1.2.5,ProRat2,4,4.20,1,4,Left,Left,120,24,38,5,nan,0.56
2/21/2021 3:53:34,1.2.5,ProRat2,4,4.20,1,4,Left,Left,121,24,38,5,nan,0.10
2/21/2021 3:53:43,1.2.5,ProRat2,4,4.20,1,4,Left,Left,122,24,38,5,nan,0.20
2/21/2021 3:53:55,1.2.5,ProRat2,4,4.20,1,4,Left,Left,123,24,38,5,nan,0.00
2/21/2021 3:53:58,1.2.5,ProRat2,4,4.20,1,4,Pellet,Left,123,24,39,6,1.05,nan
2/21/2021 3:56:25,1.2.5,ProRat2,4,4.20,1,5,Right,Left,123,25,39,6,nan,0.08
2/21/2021 3:57:05,1.2.5,ProRat2,4,4.20,1,5,Left,Left,124,25,39,6,nan,0.13
2/21/2021 3:57:07,1.2.5,ProRat2,4,4.20,1,5,Left,Left,125,25,39,6,nan,0.31
2/21/2021 3:58:07,1.2.5,ProRat2,4,4.20,1,5,Left,Left,126,25,39,6,nan,0.18
2/21/2021 3:58:43,1.2.5,ProRat2,4,4.20,1,5,Right,Left,126,26,39,6,nan,0.01
2/21/2021 3:58:44,1.2.5,ProRat2,4,4.20,1,5,Right,Left,126,27,39,6,nan,0.74
2/21/2021 3:58:47,1.2.5,ProRat2,4,4.20,1,5,Right,Left,126,28,39,6,nan,0.14
2/21/2021 4:12:02,1.2.5,ProRat2,4,4.20,1,5,Left,Left,127,28,39,6,nan,0.31
2/21/2021 4:12:13,1.2.5,ProRat2,4,4.20,1,5,Left,Left,128,28,39,6,nan,0.35
2/21/2021 4:12:15,1.2.5,ProRat2,4,4.20,1,5,Pellet,Left,128,28,40,7,1.31,nan
2/21/2021 4:12:59,1.2.5,ProRat2,4,4.20,1,6,Left,Left,129,28,40,7,nan,0.02
