,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
35,8/2/2023 16:41:46,1.16.3,PRexp,3,4.07,,7,Left,Left,25,3,8,8,,,0.41
36,8/2/2023 16:41:47,1.16.3,PRexp,3,4.06,,7,Left,Left,26,3,8,8,,,0.36
37,8/2/2023 16:41:49,1.16.3,PRexp,3,4.07,,7,Left,Left,27,3,8,8,,,0.62
38,8/2/2023 16:41:54,1.16.3,PRexp,3,4.06,,7,Left,Left,28,3,8,8,,,0.37
39,8/2/2023 16:41:57,1.16.3,PRexp,3,4.07,,7,Left,Left,29,3,8,8,,,0.18
40,8/2/2023 16:42:02,1.16.3,PRexp,3,4.06,,7,Left,Left,30,3,8,8,,,0.25
41,8/2/2023 16:42:11,1.16.3,PRexp,3,4.06,,7,Left,Left,31,3,8,8,,,0.47
42,8/2/2023 16:42:12,1.16.3,PRexp,3,4.07,1.0,7,Pellet,Left,31,3,9,9,0.47,50.0,
43,8/2/2023 16:42:35,1.16.3,PRexp,3,4.06,,9,Left,Left,32,3,9,9,,,0.06
44,8/2/2023 16:42:40,1.16.3,PRexp,3,4.07,,9,Left,Left,33,3,9,9,,,0.13
45,8/2/2023 16:42:41,1.16.3,PRexp,3,4.06,,9,Left,Left,34,3,9,9,,,0.34
46,8/2/2023 16:42:45,1.16.3,PRexp,3,4.06,,9,Left,Left,35,3,9,9,,,0.95
47,8/2/2023 16:42:48,1.16.3,PRexp,3,4.06,,9,Left,Left,36,3,9,9,,,0.97
48,8/2/2023 16:42:54,1.16.3,PRexp,3,4.05,,9,Left,Left,37,3,9,9,,,0.43
49,8/2/2023 16:42:58,1.16.3,PRexp,3,4.06,,9,Left,Left,38,3,9,9,,,0.23
50,8/2/2023 16:43:00,1.16.3,PRexp,3,4.06,,9,Left,Left,39,3,9,9,,,0.93
51,8/2/2023 16:43:01,1.16.3,PRexp,3,4.06,,9,Left,Left,40,3,9,9,,,0.39
52,8/2/2023 16:43:03,1.16.3,PRexp,3,4.07,1.0,9,Pellet,Left,40,3,10,10,0.4,51.0,
53,8/2/2023 16:43:33,1.16.3,PRexp,3,4.07,,10,Left,Left,41,3,10,10,,,0.43
54,8/2/2023 16:43:34,1.16.3,PRexp,3,4.06,,10,Left,Left,42,3,10,10,,,0.03
55,8/2/2023 16:43:36,1.16.3,PRexp,3,4.06,,10,Left,Left,43,3,10,10,,,0.42
56,8/2/2023 16:43:38,1.16.3,PRexp,3,4.07,,10,Left,Left,44,3,10,10,,,0.31
57,8/2/2023 16:48:21,1.16.3,PRexp,3,4.06,,10,Right,Left,44,4,10,10,,,0.6
58,8/2/2023 16:48:23,1.16.3,PRexp,3,4.06,,10,Right,Left,44,5,10,10,,,0.18
59,8/2/2023 18:05:46,1.16.3,PRexp,3,4.06,,1,Left,Left,45,5,10,0,,,0.51
60,8/2/2023 18:05:47,1.16.3,PRexp,3,4.07,1.0,1,Pellet,Left,45,5,11,1,0.68,4964.0,
61,8/2/2023 18:06:29,1.16.3,PRexp,3,4.06,,1,Left,Left,46,5,11,1,,,0.29
62,8/2/2023 18:06:31,1.16.3,PRexp,3,4.06,1.0,1,Pellet,Left,46,5,12,2,1.09,44.0,
63,8/2/2023 18:07:07,1.16.3,PRexp,3,4.06,,2,Left,Left,47,5,12,2,,,0.35
64,8/2/2023 18:07:11,1.16.3,PRexp,3,4.06,,2,Left,Left,48,5,12,2,,,0.3
65,8/2/2023 18:07:12,1.16.3,PRexp,3,4.06,1.0,2,Pellet,Left,48,5,13,3,0.88,41.0,
66,8/2/2023 18:07:56,1.16.3,PRexp,3,4.06,,2,Left,Left,49,5,13,3,,,0.68
67,8/2/2023 18:08:03,1.16.3,PRexp,3,4.06,,2,Left,Left,50,5,13,3,,,0.65
68,8/2/2023 18:08:04,1.16.3,PRexp,3,4.06,,2,LeftDuringDispense,Left,51,5,13,4,,,0.05
69,8/2/2023 18:08:07,1.16.3,PRexp,3,4.06,2.0,2,Pellet,Left,51,5,14,4,0.61,55.0,
70,8/2/2023 18:08:43,1.16.3,PRexp,3,4.05,,3,Left,Left,52,5,14,4,,,0.67
71,8/2/2023 18:08:51,1.16.3,PRexp,3,4.06,,3,Left,Left,53,5,14,4,,,0.84
72,8/2/2023 18:08:53,1.16.3,PRexp,3,4.06,,3,Left,Left,54,5,14,4,,,0.01
73,8/2/2023 18:08:54,1.16.3,PRexp,3,4.06,1.0,3,Pellet,Left,54,5,15,5,0.75,47.0,
74,8/2/2023 18:09:35,1.16.3,PRexp,3,4.06,,4,Left,Left,55,5,15,5,,,0.6
75,8/2/2023 18:09:54,1.16.3,PRexp,3,4.06,,4,Right,Left,55,6,15,5,,,0.32
76,8/2/2023 18:09:57,1.16.3,PRexp,3,4.06,,4,Right,Left,55,7,15,5,,,0.85
77,8/2/2023 18:10:00,1.16.3,PRexp,3,4.06,,4,Right,Left,55,8,15,5,,,0.54
78,8/2/2023 18:10:03,1.16.3,PRexp,3,4.06,,4,Left,Left,56,8,15,5,,,0.61
79,8/2/2023 18:10:05,1.16.3,PRexp,3,4.06,,4,Left,Left,57,8,15,5,,,0.49
80,8/2/2023 18:10:06,1.16.3,PRexp,3,4.06,,4,Left,Left,58,8,15,5,,,0.29
81,8/2/2023 18:10:08,1.16.3,PRexp,3,4.06,1.0,4,Pellet,Left,58,8,16,6,0.61,74.0,
82,8/2/2023 18:10:30,1.16.3,PRexp,3,4.06,,5,Left,Left,59,8,16,6,,,0.39
83,8/2/2023 18:10:32,1.16.3,PRexp,3,4.06,,5,Left,Left,60,8,16,6,,,0.73
84,8/2/2023 18:10:33,1.16.3,PRexp,3,4.05,,5,Left,Left,61,8,16,6,,,0.62
85,8/2/2023 18:10:38,1.16.3,PRexp,3,4.06,,5,Left,Left,62,8,16,6,,,1.01
86,8/2/2023 18:10:39,1.16.3,PRexp,3,4.06,,5,Left,Left,63,8,16,6,,,0.0
87,8/2/2023 18:10:40,1.16.3,PRexp,3,4.06,1.0,5,Pellet,Left,63,8,17,7,0.47,32.0,
88,8/2/2023 18:10:57,1.16.3,PRexp,3,4.06,,6,Left,Left,64,8,17,7,,,0.15
89,8/2/2023 18:10:59,1.16.3,PRexp,3,4.07,,6,Left,Left,65,8,17,7,,,0.39
90,8/2/2023 18:11:00,1.16.3,PRexp,3,4.06,,6,Left,Left,66,8,17,7,,,0.79
91,8/2/2023 18:11:09,1.16.3,PRexp,3,4.06,,6,Left,Left,67,8,17,7,,,1.39
92,8/2/2023 18:11:10,1.16.3,PRexp,3,4.06,,6,Left,Left,68,8,17,7,,,0.24
93,8/2/2023 18:11:16,1.16.3,PRexp,3,4.06,,6,Left,Left,69,8,17,7,,,0.61
94,8/2/2023 18:11:17,1.16.3,PRexp,3,4.06,1.0,6,Pellet,Left,69,8,18,8,0.06,37.0,
95,8/2/2023 18:11:24,1.16.3,PRexp,3,4.06,,7,Left,Left,70,8,18,8,,,0.44
96,8/2/2023 18:11:25,1.16.3,PRexp,3,4.06,,7,Left,Left,71,8,18,8,,,0.38
97,8/2/2023 18:11:26,1.16.3,PRexp,3,4.06,,7,Left,Left,72,8,18,8,,,0.0
98,8/2/2023 18:11:27,1.16.3,PRexp,3,4.06,,7,Left,Left,73,8,18,8,,,0.53
99,8/2/2023 18:11:29,1.16.3,PRexp,3,4.06,,7,Left,Left,74,8,18,8,,,0.0
100,8/2/2023 18:11:30,1.16.3,PRexp,3,4.06,,7,Left,Left,75,8,18,8,,,0.0
101,8/2/2023 18:11:31,1.16.3,PRexp,3,4.06,,7,Left,Left,76,8,18,8,,,0.43
102,8/2/2023 18:11:32,1.16.3,PRexp,3,4.05,,7,LeftWithPellet,Left,77,8,18,9,,,0.81
103,8/2/2023 18:11:34,1.16.3,PRexp,3,4.06,,7,LeftWithPellet,Left,78,8,18,9,,,0.49
104,8/2/2023 18:11:37,1.16.3,PRexp,3,4.05,,7,LeftWithPellet,Left,79,8,18,9,,,0.91
105,8/2/2023 18:11:40,1.16.3,PRexp,3,4.06,1.0,7,Pellet,Left,79,8,19,9,8.51,23.0,
106,8/2/2023 18:12:01,1.16.3,PRexp,3,4.06,,9,Left,Left,80,8,19,9,,,0.23
107,8/2/2023 18:12:02,1.16.3,PRexp,3,4.06,,9,Left,Left,81,8,19,9,,,0.35
108,8/2/2023 18:12:05,1.16.3,PRexp,3,4.06,,9,Left,Left,82,8,19,9,,,0.27
109,8/2/2023 18:12:07,1.16.3,PRexp,3,4.06,,9,Left,Left,83,8,19,9,,,0.96
110,8/2/2023 18:12:16,1.16.3,PRexp,3,4.06,,9,Left,Left,84,8,19,9,,,1.98
111,8/2/2023 18:12:18,1.16.3,PRexp,3,4.06,,9,Left,Left,85,8,19,9,,,1.54
112,8/2/2023 18:12:22,1.16.3,PRexp,3,4.06,,9,Left,Left,86,8,19,9,,,0.81
113,8/2/2023 18:12:24,1.16.3,PRexp,3,4.06,,9,Left,Left,87,8,19,9,,,0.81
114,8/2/2023 18:12:25,1.16.3,PRexp,3,4.07,,9,Left,Left,88,8,19,9,,,0.0
115,8/2/2023 18:12:26,1.16.3,PRexp,3,4.07,1.0,9,Pellet,Left,88,8,20,10,0.81,46.0,
116,8/2/2023 18:12:42,1.16.3,PRexp,3,4.06,,10,Left,Left,89,8,20,10,,,0.04
117,8/2/2023 18:12:44,1.16.3,PRexp,3,4.06,,10,Left,Left,90,8,20,10,,,0.62
118,8/2/2023 18:12:45,1.16.3,PRexp,3,4.06,,10,Left,Left,91,8,20,10,,,0.61
119,8/2/2023 18:12:47,1.16.3,PRexp,3,4.06,,10,Left,Left,92,8,20,10,,,0.0
120,8/2/2023 18:12:51,1.16.3,PRexp,3,4.06,,10,Left,Left,93,8,20,10,,,0.56
121,8/2/2023 18:12:53,1.16.3,PRexp,3,4.06,,10,Left,Left,94,8,20,10,,,0.73
122,8/2/2023 18:12:54,1.16.3,PRexp,3,4.06,,10,Left,Left,95,8,20,10,,,0.4
123,8/2/2023 18:12:57,1.16.3,PRexp,3,4.05,,10,Left,Left,96,8,20,10,,,0.72
124,8/2/2023 18:13:00,1.16.3,PRexp,3,4.06,,10,Left,Left,97,8,20,10,,,0.47
125,8/2/2023 18:13:05,1.16.3,PRexp,3,4.06,,10,Left,Left,98,8,20,10,,,0.77
126,8/2/2023 18:13:05,1.16.3,PRexp,3,4.06,,10,LeftDuringDispense,Left,99,8,20,11,,,0.02
127,8/2/2023 18:13:09,1.16.3,PRexp,3,4.05,2.0,10,Pellet,Left,99,8,21,11,0.54,43.0,
128,8/2/2023 18:13:31,1.16.3,PRexp,3,4.05,,12,Left,Left,100,8,21,11,,,0.15
129,8/2/2023 18:13:37,1.16.3,PRexp,3,4.06,,12,Left,Left,101,8,21,11,,,0.0
130,8/2/2023 18:13:41,1.16.3,PRexp,3,4.06,,12,Left,Left,102,8,21,11,,,0.95
131,8/2/2023 18:13:44,1.16.3,PRexp,3,4.06,,12,Left,Left,103,8,21,11,,,1.21
132,8/2/2023 18:13:46,1.16.3,PRexp,3,4.05,,12,Left,Left,104,8,21,11,,,0.47
133,8/2/2023 18:13:48,1.16.3,PRexp,3,4.07,,12,Left,Left,105,8,21,11,,,0.11
134,8/2/2023 18:13:50,1.16.3,PRexp,3,4.06,,12,Left,Left,106,8,21,11,,,0.0
135,8/2/2023 18:13:52,1.16.3,PRexp,3,4.06,,12,Left,Left,107,8,21,11,,,0.08
136,8/2/2023 18:14:02,1.16.3,PRexp,3,4.06,,12,Left,Left,108,8,21,11,,,1.34
137,8/2/2023 18:14:06,1.16.3,PRexp,3,4.05,,12,Left,Left,109,8,21,11,,,0.43
138,8/2/2023 18:14:16,1.16.3,PRexp,3,4.06,,12,Right,Left,109,9,21,11,,,0.03
139,8/2/2023 18:14:33,1.16.3,PRexp,3,4.05,,12,Right,Left,109,10,21,11,,,0.27
140,8/2/2023 18:14:34,1.16.3,PRexp,3,4.06,,12,Right,Left,109,11,21,11,,,0.26
141,8/2/2023 18:14:43,1.16.3,PRexp,3,4.06,,12,Left,Left,110,11,21,11,,,0.18
142,8/2/2023 18:14:44,1.16.3,PRexp,3,4.06,,12,Left,Left,111,11,21,11,,,0.46
143,8/2/2023 18:14:46,1.16.3,PRexp,3,4.05,1.0,12,Pellet,Left,111,11,22,12,0.75,97.0,
144,8/2/2023 18:15:11,1.16.3,PRexp,3,4.06,,13,Left,Left,112,11,22,12,,,1.07
145,8/2/2023 18:15:13,1.16.3,PRexp,3,4.06,,13,Left,Left,113,11,22,12,,,1.42
146,8/2/2023 18:15:14,1.16.3,PRexp,3,4.06,,13,Left,Left,114,11,22,12,,,0.0
147,8/2/2023 18:16:04,1.16.3,PRexp,3,4.06,,13,Left,Left,115,11,22,12,,,0.57
148,8/2/2023 18:16:05,1.16.3,PRexp,3,4.06,,13,Left,Left,116,11,22,12,,,0.47
149,8/2/2023 18:16:11,1.16.3,PRexp,3,4.06,,13,Left,Left,117,11,22,12,,,0.04
150,8/2/2023 18:16:12,1.16.3,PRexp,3,4.05,,13,Left,Left,118,11,22,12,,,0.2
151,8/2/2023 18:16:14,1.16.3,PRexp,3,4.07,,13,Left,Left,119,11,22,12,,,0.31
152,8/2/2023 18:16:15,1.16.3,PRexp,3,4.06,,13,Left,Left,120,11,22,12,,,0.25
153,8/2/2023 18:16:17,1.16.3,PRexp,3,4.06,,13,Left,Left,121,11,22,12,,,0.66
154,8/2/2023 18:16:18,1.16.3,PRexp,3,4.06,,13,Left,Left,122,11,22,12,,,0.33
155,8/2/2023 18:16:22,1.16.3,PRexp,3,4.06,,13,Left,Left,123,11,22,12,,,0.88
156,8/2/2023 18:16:23,1.16.3,PRexp,3,4.06,,13,Left,Left,124,11,22,12,,,0.51
157,8/2/2023 18:16:25,1.16.3,PRexp,3,4.06,1.0,13,Pellet,Left,124,11,23,13,0.47,99.0,
158,8/2/2023 18:16:46,1.16.3,PRexp,3,4.06,,15,Left,Left,125,11,23,13,,,0.91
159,8/2/2023 18:16:47,1.16.3,PRexp,3,4.06,,15,Left,Left,126,11,23,13,,,0.03
160,8/2/2023 18:20:07,1.16.3,PRexp,3,4.06,,15,Right,Left,126,12,23,13,,,0.41
161,8/2/2023 18:20:15,1.16.3,PRexp,3,4.06,,15,Left,Left,127,12,23,13,,,0.52
162,8/2/2023 18:20:16,1.16.3,PRexp,3,4.06,,15,Left,Left,128,12,23,13,,,0.12
163,8/2/2023 18:20:19,1.16.3,PRexp,3,4.06,,15,Left,Left,129,12,23,13,,,0.44
164,8/2/2023 18:20:32,1.16.3,PRexp,3,4.06,,15,Left,Left,130,12,23,13,,,0.37
165,8/2/2023 18:20:35,1.16.3,PRexp,3,4.06,,15,Left,Left,131,12,23,13,,,0.45
166,8/2/2023 18:20:38,1.16.3,PRexp,3,4.06,,15,Left,Left,132,12,23,13,,,0.33
167,8/2/2023 19:23:14,1.16.3,PRexp,3,4.05,,1,Left,Left,133,12,23,0,,,0.06
168,8/2/2023 19:23:19,1.16.3,PRexp,3,4.05,1.0,1,Pellet,Left,133,12,24,1,3.75,4014.0,
169,8/2/2023 19:23:59,1.16.3,PRexp,3,4.06,,1,Left,Left,134,12,24,1,,,0.42
170,8/2/2023 19:24:01,1.16.3,PRexp,3,4.06,1.0,1,Pellet,Left,134,12,25,2,0.88,42.0,
171,8/2/2023 19:26:08,1.16.3,PRexp,3,4.06,,2,Left,Left,135,12,25,2,,,0.49
172,8/2/2023 19:26:11,1.16.3,PRexp,3,4.05,,2,Left,Left,136,12,25,2,,,0.19
173,8/2/2023 19:26:13,1.16.3,PRexp,3,4.05,1.0,2,Pellet,Left,136,12,26,3,1.22,132.0,
174,8/2/2023 19:26:44,1.16.3,PRexp,3,4.05,,2,Left,Left,137,12,26,3,,,0.33
175,8/2/2023 19:26:49,1.16.3,PRexp,3,4.06,,2,Left,Left,138,12,26,3,,,0.7
176,8/2/2023 19:26:51,1.16.3,PRexp,3,4.06,1.0,2,Pellet,Left,138,12,27,4,1.02,38.0,
177,8/2/2023 19:27:30,1.16.3,PRexp,3,4.05,,3,Left,Left,139,12,27,4,,,1.21
178,8/2/2023 19:27:35,1.16.3,PRexp,3,4.06,,3,Left,Left,140,12,27,4,,,0.32
179,8/2/2023 19:27:37,1.16.3,PRexp,3,4.06,,3,Left,Left,141,12,27,4,,,0.46
180,8/2/2023 19:27:39,1.16.3,PRexp,3,4.06,1.0,3,Pellet,Left,141,12,28,5,0.47,48.0,
181,8/2/2023 19:28:12,1.16.3,PRexp,3,4.06,,4,Left,Left,142,12,28,5,,,0.16
182,8/2/2023 19:28:14,1.16.3,PRexp,3,4.05,,4,Left,Left,143,12,28,5,,,0.67
183,8/2/2023 19:28:20,1.16.3,PRexp,3,4.06,,4,Left,Left,144,12,28,5,,,0.6
184,8/2/2023 19:28:27,1.16.3,PRexp,3,4.06,,4,Left,Left,145,12,28,5,,,0.73
185,8/2/2023 19:28:27,1.16.3,PRexp,3,4.06,,4,LeftDuringDispense,Left,146,12,28,6,,,0.02
186,8/2/2023 19:28:31,1.16.3,PRexp,3,4.05,2.0,4,Pellet,Left,146,12,29,6,0.68,52.0,
187,8/2/2023 19:29:13,1.16.3,PRexp,3,4.05,,5,Left,Left,147,12,29,6,,,0.58
188,8/2/2023 19:38:47,1.16.3,PRexp,3,4.05,,5,Left,Left,148,12,29,6,,,5.7
189,8/2/2023 19:38:54,1.16.3,PRexp,3,4.06,,5,Left,Left,149,12,29,6,,,2.97
190,8/2/2023 19:38:59,1.16.3,PRexp,3,4.06,,5,Left,Left,150,12,29,6,,,1.14
191,8/2/2023 19:39:01,1.16.3,PRexp,3,4.05,,5,Left,Left,151,12,29,6,,,1.42
192,8/2/2023 19:39:05,1.16.3,PRexp,3,4.05,2.0,5,Pellet,Left,151,12,30,7,0.68,633.0,
193,8/2/2023 19:39:58,1.16.3,PRexp,3,4.06,,6,Left,Left,152,12,30,7,,,0.42
194,8/2/2023 19:40:01,1.16.3,PRexp,3,4.06,,6,Left,Left,153,12,30,7,,,0.42
195,8/2/2023 19:40:03,1.16.3,PRexp,3,4.06,,6,Left,Left,154,12,30,7,,,0.44
196,8/2/2023 19:40:07,1.16.3,PRexp,3,4.06,,6,Left,Left,155,12,30,7,,,0.15
197,8/2/2023 19:40:08,1.16.3,PRexp,3,4.06,,6,Left,Left,156,12,30,7,,,0.76
198,8/2/2023 19:40:11,1.16.3,PRexp,3,4.06,,6,Left,Left,157,12,30,7,,,0.49
199,8/2/2023 19:40:13,1.16.3,PRexp,3,4.06,1.0,6,Pellet,Left,157,12,31,8,1.09,69.0,
200,8/2/2023 19:40:44,1.16.3,PRexp,3,4.05,,7,Left,Left,158,12,31,8,,,0.68
201,8/2/2023 19:41:01,1.16.3,PRexp,3,4.06,,7,Left,Left,159,12,31,8,,,1.24
202,8/2/2023 19:41:04,1.16.3,PRexp,3,4.06,,7,Left,Left,160,12,31,8,,,0.74
203,8/2/2023 19:41:09,1.16.3,PRexp,3,4.06,,7,Left,Left,161,12,31,8,,,0.6
204,8/2/2023 19:41:11,1.16.3,PRexp,3,4.05,,7,Left,Left,162,12,31,8,,,0.91
205,8/2/2023 19:41:17,1.16.3,PRexp,3,4.06,,7,Left,Left,163,12,31,8,,,0.4
206,8/2/2023 19:41:23,1.16.3,PRexp,3,4.06,,7,Left,Left,164,12,31,8,,,0.55
207,8/2/2023 19:41:24,1.16.3,PRexp,3,4.05,1.0,7,Pellet,Left,164,12,32,9,0.61,71.0,
208,8/2/2023 20:09:34,1.16.3,PRexp,3,4.05,,9,Left,Left,165,12,32,9,,,0.08
209,8/2/2023 20:09:36,1.16.3,PRexp,3,4.05,,9,Left,Left,166,12,32,9,,,0.01
210,8/2/2023 20:09:42,1.16.3,PRexp,3,4.06,,9,Left,Left,167,12,32,9,,,0.0
211,8/2/2023 20:09:46,1.16.3,PRexp,3,4.05,,9,Left,Left,168,12,32,9,,,1.19
212,8/2/2023 20:09:55,1.16.3,PRexp,3,4.05,,9,Left,Left,169,12,32,9,,,2.39
213,8/2/2023 20:10:01,1.16.3,PRexp,3,4.05,,9,Left,Left,170,12,32,9,,,1.42
214,8/2/2023 20:10:05,1.16.3,PRexp,3,4.05,,9,Left,Left,171,12,32,9,,,1.21
215,8/2/2023 20:10:11,1.16.3,PRexp,3,4.05,,9,Left,Left,172,12,32,9,,,0.28
216,8/2/2023 20:10:14,1.16.3,PRexp,3,4.06,,9,Left,Left,173,12,32,9,,,2.15
217,8/2/2023 20:10:15,1.16.3,PRexp,3,4.06,1.0,9,Pellet,Left,173,12,33,10,0.75,1731.0,
218,8/2/2023 20:10:38,1.16.3,PRexp,3,4.06,,10,Left,Left,174,12,33,10,,,1.0
219,8/2/2023 20:10:41,1.16.3,PRexp,3,4.05,,10,Left,Left,175,12,33,10,,,1.61
220,8/2/2023 20:10:46,1.16.3,PRexp,3,4.05,,10,Left,Left,176,12,33,10,,,0.52
221,8/2/2023 20:10:48,1.16.3,PRexp,3,4.05,,10,Left,Left,177,12,33,10,,,0.0
222,8/2/2023 20:10:51,1.16.3,PRexp,3,4.06,,10,Left,Left,178,12,33,10,,,0.05
223,8/2/2023 20:10:55,1.16.3,PRexp,3,4.06,,10,Left,Left,179,12,33,10,,,2.51
224,8/2/2023 20:11:02,1.16.3,PRexp,3,4.05,,10,Left,Left,180,12,33,10,,,0.99
225,8/2/2023 20:11:16,1.16.3,PRexp,3,4.06,,10,Left,Left,181,12,33,10,,,2.9
226,8/2/2023 20:11:23,1.16.3,PRexp,3,4.05,,10,Left,Left,182,12,33,10,,,2.08
227,8/2/2023 20:11:25,1.16.3,PRexp,3,4.05,,10,Left,Left,183,12,33,10,,,0.03
228,8/2/2023 20:11:25,1.16.3,PRexp,3,4.06,,10,LeftDuringDispense,Left,184,12,33,11,,,0.03
229,8/2/2023 20:11:29,1.16.3,PRexp,3,4.05,2.0,10,Pellet,Left,184,12,34,11,0.61,74.0,
230,8/2/2023 20:11:58,1.16.3,PRexp,3,4.05,,12,Left,Left,185,12,34,11,,,0.92
231,8/2/2023 20:12:08,1.16.3,PRexp,3,4.05,,12,Left,Left,186,12,34,11,,,0.98
232,8/2/2023 20:12:11,1.16.3,PRexp,3,4.06,,12,Left,Left,187,12,34,11,,,1.2
233,8/2/2023 20:12:16,1.16.3,PRexp,3,4.05,,12,Left,Left,188,12,34,11,,,1.53
234,8/2/2023 20:12:18,1.16.3,PRexp,3,4.05,,12,Left,Left,189,12,34,11,,,0.38
235,8/2/2023 20:12:24,1.16.3,PRexp,3,4.06,,12,Left,Left,190,12,34,11,,,1.26
236,8/2/2023 20:12:27,1.16.3,PRexp,3,4.05,,12,Left,Left,191,12,34,11,,,0.0
237,8/2/2023 20:12:32,1.16.3,PRexp,3,4.05,,12,Left,Left,192,12,34,11,,,0.38
238,8/2/2023 20:12:34,1.16.3,PRexp,3,4.06,,12,Left,Left,193,12,34,11,,,0.0
239,8/2/2023 20:12:38,1.16.3,PRexp,3,4.05,,12,Left,Left,194,12,34,11,,,2.23
240,8/2/2023 20:12:41,1.16.3,PRexp,3,4.05,,12,Left,Left,195,12,34,11,,,0.35
241,8/2/2023 20:44:05,1.16.3,PRexp,3,4.06,,1,Left,Left,196,12,34,0,,,0.34
242,8/2/2023 20:44:08,1.16.3,PRexp,3,4.05,2.0,1,Pellet,Left,196,12,35,1,0.61,1959.0,
