,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
131,3/17/2021 18:37:30,1.4.2,SharonCE,3,3.89,1,2,Left,Left,54,54,24,3,,0.16
132,3/17/2021 18:37:36,1.4.2,SharonCE,3,3.89,1,2,Left,Left,55,54,24,3,,0.03
133,3/17/2021 18:37:37,1.4.2,SharonCE,3,3.89,1,2,Pellet,Left,55,54,25,4,0.56,
134,3/17/2021 18:41:32,1.4.2,SharonCE,3,3.9,1,3,Left,Left,56,54,25,4,,0.85
135,3/17/2021 18:41:35,1.4.2,SharonCE,3,3.89,1,3,Left,Left,57,54,25,4,,0.14
136,3/17/2021 18:41:55,1.4.2,SharonCE,3,3.89,1,3,Left,Left,58,54,25,4,,0.0
137,3/17/2021 18:41:58,1.4.2,SharonCE,3,3.89,1,3,Pellet,Left,58,54,26,5,1.07,
138,3/17/2021 18:43:02,1.4.2,SharonCE,3,3.89,1,4,Left,Left,59,54,26,5,,0.0
139,3/17/2021 18:44:15,1.4.2,SharonCE,3,3.89,1,4,Right,Left,59,55,26,5,,0.23
140,3/17/2021 18:44:17,1.4.2,SharonCE,3,3.89,1,4,Right,Left,59,56,26,5,,0.15
141,3/17/2021 18:44:20,1.4.2,SharonCE,3,3.89,1,4,Right,Left,59,57,26,5,,1.29
142,3/17/2021 18:44:22,1.4.2,SharonCE,3,3.89,1,4,Right,Left,59,58,26,5,,0.8
143,3/17/2021 18:44:48,1.4.2,SharonCE,3,3.89,1,4,Right,Left,59,59,26,5,,0.04
144,3/17/2021 18:45:06,1.4.2,SharonCE,3,3.89,1,4,Left,Left,60,59,26,5,,0.04
145,3/17/2021 18:45:07,1.4.2,SharonCE,3,3.89,1,4,Left,Left,61,59,26,5,,0.26
146,3/17/2021 18:45:10,1.4.2,SharonCE,3,3.89,1,4,Left,Left,62,59,26,5,,0.04
147,3/17/2021 18:45:12,1.4.2,SharonCE,3,3.89,1,4,Pellet,Left,62,59,27,6,1.70,
148,3/17/2021 18:49:39,1.4.2,SharonCE,3,3.89,1,5,Left,Left,63,59,27,6,,0.02
149,3/17/2021 18:51:06,1.4.2,SharonCE,3,3.89,1,5,Right,Left,63,60,27,6,,0.62
150,3/17/2021 18:51:08,1.4.2,SharonCE,3,3.89,1,5,Right,Left,63,61,27,6,,0.37
151,3/17/2021 18:51:13,1.4.2,SharonCE,3,3.89,1,5,Right,Left,63,62,27,6,,0.32
152,3/17/2021 18:55:57,1.4.2,SharonCE,3,3.89,1,5,Left,Left,64,62,27,6,,0.0
153,3/17/2021 18:55:59,1.4.2,SharonCE,3,3.89,1,5,Left,Left,65,62,27,6,,0.03
154,3/17/2021 18:56:09,1.4.2,SharonCE,3,3.89,1,5,Right,Left,65,63,27,6,,0.09
155,3/17/2021 19:11:56,1.4.2,SharonCE,3,3.89,1,5,Left,Left,66,63,27,6,,0.03
156,3/17/2021 19:11:58,1.4.2,SharonCE,3,3.89,1,5,Left,Left,67,63,27,6,,0.06
157,3/17/2021 19:11:59,1.4.2,SharonCE,3,3.89,1,5,Pellet,Left,67,63,28,7,0.44,
158,3/17/2021 19:51:11,1.4.2,SharonCE,3,3.89,1,1,Left,Left,68,63,28,0,,0.13
159,3/17/2021 19:51:13,1.4.2,SharonCE,3,3.89,1,1,Pellet,Left,68,63,29,1,0.50,
160,3/17/2021 19:51:36,1.4.2,SharonCE,3,3.89,1,1,Left,Left,69,63,29,1,,0.0
161,3/17/2021 19:51:38,1.4.2,SharonCE,3,3.89,1,1,Pellet,Left,69,63,30,2,0.25,
162,3/17/2021 19:52:17,1.4.2,SharonCE,3,3.89,1,2,Left,Left,70,63,30,2,,0.19
163,3/17/2021 19:52:20,1.4.2,SharonCE,3,3.89,1,2,Left,Left,71,63,30,2,,0.46
164,3/17/2021 19:52:21,1.4.2,SharonCE,3,3.89,1,2,Pellet,Left,71,63,31,3,0.31,
165,3/17/2021 19:52:53,1.4.2,SharonCE,3,3.89,1,2,Left,Left,72,63,31,3,,0.0
166,3/17/2021 19:52:56,1.4.2,SharonCE,3,3.89,1,2,Left,Left,73,63,31,3,,0.18
167,3/17/2021 19:52:57,1.4.2,SharonCE,3,3.89,1,2,Pellet,Left,73,63,32,4,0.63,
168,3/17/2021 19:53:23,1.4.2,SharonCE,3,3.89,1,3,Left,Left,74,63,32,4,,0.1
169,3/17/2021 19:53:28,1.4.2,SharonCE,3,3.89,1,3,Left,Left,75,63,32,4,,0.44
170,3/17/2021 19:53:44,1.4.2,SharonCE,3,3.89,1,3,Left,Left,76,63,32,4,,0.17
171,3/17/2021 19:53:45,1.4.2,SharonCE,3,3.89,2,3,Pellet,Left,76,63,33,5,0.37,
172,3/17/2021 19:54:24,1.4.2,SharonCE,3,3.89,1,4,Left,Left,77,63,33,5,,0.47
173,3/17/2021 19:54:58,1.4.2,SharonCE,3,3.89,1,4,Left,Left,78,63,33,5,,0.04
174,3/17/2021 19:55:01,1.4.2,SharonCE,3,3.89,1,4,Left,Left,79,63,33,5,,0.66
175,3/17/2021 19:55:04,1.4.2,SharonCE,3,3.89,1,4,Left,Left,80,63,33,5,,0.66
176,3/17/2021 19:55:07,1.4.2,SharonCE,3,3.89,2,4,Pellet,Left,80,63,34,6,0.50,
177,3/17/2021 19:56:28,1.4.2,SharonCE,3,3.89,1,5,Right,Left,80,64,34,6,,0.08
178,3/17/2021 19:57:29,1.4.2,SharonCE,3,3.88,1,5,Right,Left,80,65,34,6,,0.07
179,3/17/2021 19:58:26,1.4.2,SharonCE,3,3.89,1,5,Left,Left,81,65,34,6,,0.02
180,3/17/2021 20:00:32,1.4.2,SharonCE,3,3.89,1,5,Right,Left,81,66,34,6,,0.0
181,3/17/2021 20:00:35,1.4.2,SharonCE,3,3.89,1,5,Right,Left,81,67,34,6,,0.6
182,3/17/2021 20:07:20,1.4.2,SharonCE,3,3.89,1,5,Left,Left,82,67,34,6,,0.17
183,3/17/2021 20:09:59,1.4.2,SharonCE,3,3.89,1,5,Right,Left,82,68,34,6,,0.38
184,3/17/2021 20:10:15,1.4.2,SharonCE,3,3.89,1,5,Left,Left,83,68,34,6,,0.13
185,3/17/2021 20:10:22,1.4.2,SharonCE,3,3.89,1,5,Left,Left,84,68,34,6,,0.17
186,3/17/2021 20:10:25,1.4.2,SharonCE,3,3.89,1,5,Left,Left,85,68,34,6,,0.03
187,3/17/2021 20:10:27,1.4.2,SharonCE,3,3.89,1,5,Pellet,Left,85,68,35,7,0.56,
188,3/17/2021 20:26:02,1.4.2,SharonCE,3,3.89,1,6,Left,Left,86,68,35,7,,0.04
189,3/17/2021 20:26:04,1.4.2,SharonCE,3,3.89,1,6,Left,Left,87,68,35,7,,0.2
190,3/17/2021 20:26:07,1.4.2,SharonCE,3,3.89,1,6,Left,Left,88,68,35,7,,0.05
191,3/17/2021 20:26:09,1.4.2,SharonCE,3,3.89,1,6,Left,Left,89,68,35,7,,0.12
192,3/17/2021 20:26:11,1.4.2,SharonCE,3,3.89,1,6,Left,Left,90,68,35,7,,0.13
193,3/17/2021 20:26:14,1.4.2,SharonCE,3,3.89,1,6,Left,Left,91,68,35,7,,0.16
194,3/17/2021 20:26:17,1.4.2,SharonCE,3,3.89,2,6,Pellet,Left,91,68,36,8,0.50,
195,3/17/2021 20:26:49,1.4.2,SharonCE,3,3.89,1,7,Left,Left,92,68,36,8,,0.02
196,3/17/2021 20:26:54,1.4.2,SharonCE,3,3.89,1,7,Left,Left,93,68,36,8,,0.13
197,3/17/2021 20:26:57,1.4.2,SharonCE,3,3.89,1,7,Left,Left,94,68,36,8,,0.07
198,3/17/2021 20:27:01,1.4.2,SharonCE,3,3.89,1,7,Left,Left,95,68,36,8,,0.17
199,3/17/2021 20:27:08,1.4.2,SharonCE,3,3.88,1,7,Left,Left,96,68,36,8,,0.0
200,3/17/2021 20:27:13,1.4.2,SharonCE,3,3.89,1,7,Left,Left,97,68,36,8,,0.37
201,3/17/2021 20:27:20,1.4.2,SharonCE,3,3.89,1,7,Left,Left,98,68,36,8,,0.0
202,3/17/2021 20:27:21,1.4.2,SharonCE,3,3.89,1,7,Pellet,Left,98,68,37,9,0.44,
203,3/17/2021 20:27:47,1.4.2,SharonCE,3,3.89,1,9,Left,Left,99,68,37,9,,0.0
204,3/17/2021 20:27:50,1.4.2,SharonCE,3,3.89,1,9,Left,Left,100,68,37,9,,0.07
205,3/17/2021 20:28:06,1.4.2,SharonCE,3,3.89,1,9,Left,Left,101,68,37,9,,0.32
206,3/17/2021 20:28:34,1.4.2,SharonCE,3,3.88,1,9,Right,Left,101,69,37,9,,1.09
207,3/17/2021 20:30:16,1.4.2,SharonCE,3,3.89,1,9,Left,Left,102,69,37,9,,0.03
208,3/17/2021 20:48:07,1.4.2,SharonCE,3,3.89,1,9,Left,Left,103,69,37,9,,0.06
209,3/17/2021 20:48:10,1.4.2,SharonCE,3,3.87,1,9,Left,Left,104,69,37,9,,0.08
210,3/17/2021 20:48:12,1.4.2,SharonCE,3,3.88,1,9,Left,Left,105,69,37,9,,0.04
211,3/17/2021 20:48:14,1.4.2,SharonCE,3,3.89,1,9,Left,Left,106,69,37,9,,0.11
212,3/17/2021 20:48:17,1.4.2,SharonCE,3,3.89,1,9,Left,Left,107,69,37,9,,0.23
213,3/17/2021 20:48:20,1.4.2,SharonCE,3,3.89,1,9,Pellet,Left,107,69,38,10,2.53,
214,3/17/2021 20:48:44,1.4.2,SharonCE,3,3.89,1,10,Left,Left,108,69,38,10,,0.0
215,3/17/2021 20:48:47,1.4.2,SharonCE,3,3.89,1,10,Left,Left,109,69,38,10,,0.0
216,3/17/2021 20:48:49,1.4.2,SharonCE,3,3.89,1,10,Left,Left,110,69,38,10,,0.09
217,3/17/2021 20:48:50,1.4.2,SharonCE,3,3.89,1,10,Left,Left,111,69,38,10,,0.0
218,3/17/2021 20:48:51,1.4.2,SharonCE,3,3.89,1,10,Left,Left,112,69,38,10,,0.28
219,3/17/2021 20:48:53,1.4.2,SharonCE,3,3.88,1,10,Left,Left,113,69,38,10,,0.16
220,3/17/2021 20:48:57,1.4.2,SharonCE,3,3.89,1,10,Left,Left,114,69,38,10,,0.1
221,3/17/2021 20:49:03,1.4.2,SharonCE,3,3.88,1,10,Left,Left,115,69,38,10,,0.24
222,3/17/2021 20:49:09,1.4.2,SharonCE,3,3.88,1,10,Left,Left,116,69,38,10,,1.84
223,3/17/2021 20:49:10,1.4.2,SharonCE,3,3.89,1,10,Left,Left,117,69,38,10,,0.23
224,3/17/2021 20:49:12,1.4.2,SharonCE,3,3.89,1,10,Pellet,Left,117,69,39,11,0.31,
225,3/17/2021 20:49:45,1.4.2,SharonCE,3,3.89,1,12,Left,Left,118,69,39,11,,0.0
226,3/17/2021 20:50:13,1.4.2,SharonCE,3,3.89,1,12,Left,Left,119,69,39,11,,0.01
227,3/17/2021 20:50:15,1.4.2,SharonCE,3,3.89,1,12,Left,Left,120,69,39,11,,0.68
228,3/17/2021 20:50:20,1.4.2,SharonCE,3,3.89,1,12,Left,Left,121,69,39,11,,0.09
229,3/17/2021 20:50:21,1.4.2,SharonCE,3,3.89,1,12,Left,Left,122,69,39,11,,0.12
230,3/17/2021 20:50:23,1.4.2,SharonCE,3,3.89,1,12,Left,Left,123,69,39,11,,0.21
231,3/17/2021 20:50:26,1.4.2,SharonCE,3,3.89,1,12,Left,Left,124,69,39,11,,0.0
232,3/17/2021 20:50:30,1.4.2,SharonCE,3,3.89,1,12,Left,Left,125,69,39,11,,0.29
233,3/17/2021 20:50:33,1.4.2,SharonCE,3,3.89,1,12,Left,Left,126,69,39,11,,0.44
234,3/17/2021 20:50:35,1.4.2,SharonCE,3,3.88,1,12,Left,Left,127,69,39,11,,0.0
235,3/17/2021 20:50:37,1.4.2,SharonCE,3,3.89,1,12,Left,Left,128,69,39,11,,1.03
236,3/17/2021 20:50:40,1.4.2,SharonCE,3,3.89,1,12,Left,Left,129,69,39,11,,0.32
237,3/17/2021 20:50:42,1.4.2,SharonCE,3,3.89,1,12,Pellet,Left,129,69,40,12,0.19,
238,3/17/2021 20:59:20,1.4.2,SharonCE,3,3.89,1,13,Left,Left,130,69,40,12,,0.0
239,3/17/2021 20:59:26,1.4.2,SharonCE,3,3.89,1,13,Left,Left,131,69,40,12,,1.06
240,3/17/2021 20:59:30,1.4.2,SharonCE,3,3.89,1,13,Left,Left,132,69,40,12,,0.14
241,3/17/2021 20:59:32,1.4.2,SharonCE,3,3.88,1,13,Left,Left,133,69,40,12,,0.19
242,3/17/2021 20:59:33,1.4.2,SharonCE,3,3.88,1,13,Left,Left,134,69,40,12,,0.17
243,3/17/2021 21:00:02,1.4.2,SharonCE,3,3.89,1,13,Right,Left,134,70,40,12,,0.13
