MM:DD:YYYY hh:mm:ss,LibaryVersion,Sessiontype,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
2/1/2021 16:22:15,1.1.4,ProRat2,4,3.89,0,6,Right,Left,19,7,7,7,nan,0.79
2/1/2021 16:22:18,1.1.4,ProRat2,4,3.89,0,6,Left,Left,20,7,7,7,nan,0.23
2/1/2021 16:22:21,1.1.4,ProRat2,4,3.89,0,6,Left,Left,21,7,7,7,nan,0.40
2/1/2021 16:25:58,1.1.4,ProRat2,4,3.89,0,6,Left,Left,22,7,7,7,nan,0.13
2/1/2021 16:26:01,1.1.4,ProRat2,4,3.89,0,6,Left,Left,23,7,7,7,nan,0.12
2/1/2021 16:26:06,1.1.4,ProRat2,4,3.89,0,6,Left,Left,24,7,7,7,nan,0.23
2/1/2021 16:26:10,1.1.4,ProRat2,4,3.89,0,6,Pellet,Left,24,7,8,8,1.14,nan
2/1/2021 16:26:35,1.1.4,ProRat2,4,3.89,0,7,Left,Left,25,7,8,8,nan,0.00
2/1/2021 16:26:40,1.1.4,ProRat2,4,3.89,0,7,Left,Left,26,7,8,8,nan,0.13
2/1/2021 16:27:13,1.1.4,ProRat2,4,3.89,0,7,Left,Left,27,7,8,8,nan,0.26
2/1/2021 16:29:01,1.1.4,ProRat2,4,3.89,0,7,Right,Left,27,8,8,8,nan,0.04
2/1/2021 16:29:56,1.1.4,ProRat2,4,3.89,0,7,Right,Left,27,9,8,8,nan,0.47
2/1/2021 16:40:02,1.1.4,ProRat2,4,3.89,0,7,Left,Left,28,9,8,8,nan,0.09
2/1/2021 16:40:04,1.1.4,ProRat2,4,3.89,0,7,Left,Left,29,9,8,8,nan,0.10
2/1/2021 16:40:12,1.1.4,ProRat2,4,3.89,0,7,Left,Left,30,9,8,8,nan,0.01
2/1/2021 16:42:10,1.1.4,ProRat2,4,3.89,0,7,Right,Left,30,10,8,8,nan,0.02
2/1/2021 16:44:51,1.1.4,ProRat2,4,3.89,0,7,Right,Left,30,11,8,8,nan,0.50
2/1/2021 16:44:52,1.1.4,ProRat2,4,3.89,0,7,Right,Left,30,12,8,8,nan,0.00
2/1/2021 16:45:05,1.1.4,ProRat2,4,3.89,0,7,Left,Left,31,12,8,8,nan,0.23
2/1/2021 16:45:07,1.1.4,ProRat2,4,3.89,0,7,Pellet,Left,31,12,9,9,0.57,nan
2/1/2021 16:45:29,1.1.4,ProRat2,4,3.89,0,9,Left,Left,32,12,9,9,nan,0.16
2/1/2021 16:45:31,1.1.4,ProRat2,4,3.89,0,9,Left,Left,33,12,9,9,nan,0.00
2/1/2021 16:45:40,1.1.4,ProRat2,4,3.89,0,9,Left,Left,34,12,9,9,nan,0.35
2/1/2021 16:45:43,1.1.4,ProRat2,4,3.89,0,9,Left,Left,35,12,9,9,nan,0.47
2/1/2021 16:45:47,1.1.4,ProRat2,4,3.89,0,9,Left,Left,36,12,9,9,nan,0.08
2/1/2021 16:45:49,1.1.4,ProRat2,4,3.89,0,9,Left,Left,37,12,9,9,nan,0.00
2/1/2021 16:45:54,1.1.4,ProRat2,4,3.89,0,9,Left,Left,38,12,9,9,nan,0.06
2/1/2021 16:54:23,1.1.4,ProRat2,4,3.89,0,9,Right,Left,38,13,9,9,nan,0.64
2/1/2021 16:54:26,1.1.4,ProRat2,4,3.89,0,9,Right,Left,38,14,9,9,nan,0.18
2/1/2021 18:04:27,1.1.4,ProRat2,4,3.89,0,1,Right,Left,38,15,9,0,nan,0.30
2/1/2021 18:32:39,1.1.4,ProRat2,4,3.89,0,1,Left,Left,39,15,9,0,nan,0.34
2/1/2021 18:32:44,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,39,15,10,1,0.51,nan
2/1/2021 18:33:02,1.1.4,ProRat2,4,3.89,0,1,Left,Left,40,15,10,1,nan,0.39
2/1/2021 18:33:04,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,40,15,11,2,0.51,nan
2/1/2021 18:33:24,1.1.4,ProRat2,4,3.89,0,2,Left,Left,41,15,11,2,nan,0.41
2/1/2021 18:33:29,1.1.4,ProRat2,4,3.89,0,2,Left,Left,42,15,11,2,nan,0.36
2/1/2021 18:33:32,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,42,15,12,3,1.01,nan
2/1/2021 18:33:50,1.1.4,ProRat2,4,3.89,0,2,Left,Left,43,15,12,3,nan,0.30
2/1/2021 18:33:53,1.1.4,ProRat2,4,3.89,0,2,Left,Left,44,15,12,3,nan,0.23
2/1/2021 18:33:56,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,44,15,13,4,0.82,nan
2/1/2021 18:34:38,1.1.4,ProRat2,4,3.89,0,3,Left,Left,45,15,13,4,nan,0.52
2/1/2021 18:34:47,1.1.4,ProRat2,4,3.89,0,3,Left,Left,46,15,13,4,nan,0.05
2/1/2021 18:34:53,1.1.4,ProRat2,4,3.89,0,3,Left,Left,47,15,13,4,nan,0.05
2/1/2021 18:34:55,1.1.4,ProRat2,4,3.89,0,3,Pellet,Left,47,15,14,5,0.57,nan
2/1/2021 18:35:22,1.1.4,ProRat2,4,3.89,0,4,Left,Left,48,15,14,5,nan,0.45
2/1/2021 18:36:46,1.1.4,ProRat2,4,3.89,0,4,Right,Left,48,16,14,5,nan,0.14
2/1/2021 18:36:48,1.1.4,ProRat2,4,3.89,0,4,Right,Left,48,17,14,5,nan,0.15
2/1/2021 18:37:16,1.1.4,ProRat2,4,3.89,0,4,Left,Left,49,17,14,5,nan,0.19
2/1/2021 18:37:31,1.1.4,ProRat2,4,3.89,0,4,Left,Left,50,17,14,5,nan,0.14
2/1/2021 18:37:33,1.1.4,ProRat2,4,3.89,0,4,Left,Left,51,17,14,5,nan,0.02
2/1/2021 18:37:35,1.1.4,ProRat2,4,3.89,0,4,Pellet,Left,51,17,15,6,0.44,nan
2/1/2021 18:43:16,1.1.4,ProRat2,4,3.89,0,5,Left,Left,52,17,15,6,nan,0.22
2/1/2021 18:43:20,1.1.4,ProRat2,4,3.89,0,5,Left,Left,53,17,15,6,nan,0.22
2/1/2021 18:43:21,1.1.4,ProRat2,4,3.89,0,5,Left,Left,54,17,15,6,nan,0.17
2/1/2021 18:43:24,1.1.4,ProRat2,4,3.89,0,5,Left,Left,55,17,15,6,nan,0.04
2/1/2021 18:50:12,1.1.4,ProRat2,4,3.89,0,5,Left,Left,56,17,15,6,nan,0.39
2/1/2021 18:50:15,1.1.4,ProRat2,4,3.89,0,5,Pellet,Left,56,17,16,7,0.76,nan
2/1/2021 18:50:37,1.1.4,ProRat2,4,3.89,0,6,Left,Left,57,17,16,7,nan,0.37
2/1/2021 18:50:42,1.1.4,ProRat2,4,3.89,0,6,Left,Left,58,17,16,7,nan,0.33
2/1/2021 18:50:55,1.1.4,ProRat2,4,3.89,0,6,Left,Left,59,17,16,7,nan,0.49
2/1/2021 18:50:56,1.1.4,ProRat2,4,3.89,0,6,Left,Left,60,17,16,7,nan,0.34
2/1/2021 18:51:00,1.1.4,ProRat2,4,3.89,0,6,Left,Left,61,17,16,7,nan,0.87
2/1/2021 18:51:01,1.1.4,ProRat2,4,3.89,0,6,Left,Left,62,17,16,7,nan,0.31
2/1/2021 18:51:03,1.1.4,ProRat2,4,3.89,0,6,Pellet,Left,62,17,17,8,0.38,nan
2/1/2021 18:51:24,1.1.4,ProRat2,4,3.89,0,7,Left,Left,63,17,17,8,nan,0.24
2/1/2021 18:51:28,1.1.4,ProRat2,4,3.89,0,7,Left,Left,64,17,17,8,nan,0.28
2/1/2021 18:51:31,1.1.4,ProRat2,4,3.89,0,7,Left,Left,65,17,17,8,nan,0.40
2/1/2021 18:51:32,1.1.4,ProRat2,4,3.89,0,7,Left,Left,66,17,17,8,nan,0.14
2/1/2021 18:51:36,1.1.4,ProRat2,4,3.89,0,7,Left,Left,67,17,17,8,nan,0.96
2/1/2021 18:51:41,1.1.4,ProRat2,4,3.89,0,7,Left,Left,68,17,17,8,nan,0.44
2/1/2021 19:34:27,1.1.4,ProRat2,4,3.89,0,1,Right,Left,68,18,17,0,nan,0.46
2/1/2021 19:34:32,1.1.4,ProRat2,4,3.89,0,1,Left,Left,69,18,17,0,nan,0.09
2/1/2021 19:34:34,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,69,18,18,1,0.51,nan
2/1/2021 19:35:00,1.1.4,ProRat2,4,3.89,0,1,Left,Left,70,18,18,1,nan,0.23
2/1/2021 19:35:03,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,70,18,19,2,0.70,nan
2/1/2021 19:35:26,1.1.4,ProRat2,4,3.89,0,2,Left,Left,71,18,19,2,nan,0.00
2/1/2021 19:35:29,1.1.4,ProRat2,4,3.89,0,2,Left,Left,72,18,19,2,nan,0.11
2/1/2021 19:35:32,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,72,18,20,3,0.50,nan
2/1/2021 19:35:50,1.1.4,ProRat2,4,3.89,0,2,Left,Left,73,18,20,3,nan,0.16
2/1/2021 19:35:57,1.1.4,ProRat2,4,3.89,0,2,Left,Left,74,18,20,3,nan,0.29
2/1/2021 19:35:59,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,74,18,21,4,0.57,nan
2/1/2021 19:36:16,1.1.4,ProRat2,4,3.89,0,3,Left,Left,75,18,21,4,nan,0.79
2/1/2021 19:36:22,1.1.4,ProRat2,4,3.89,0,3,Left,Left,76,18,21,4,nan,0.50
2/1/2021 19:36:25,1.1.4,ProRat2,4,3.89,0,3,Left,Left,77,18,21,4,nan,0.24
2/1/2021 19:36:27,1.1.4,ProRat2,4,3.89,0,3,Pellet,Left,77,18,22,5,0.38,nan
2/1/2021 19:37:01,1.1.4,ProRat2,4,3.89,0,4,Left,Left,78,18,22,5,nan,0.26
2/1/2021 19:37:04,1.1.4,ProRat2,4,3.89,0,4,Left,Left,79,18,22,5,nan,0.42
2/1/2021 19:37:08,1.1.4,ProRat2,4,3.89,0,4,Left,Left,80,18,22,5,nan,0.30
2/1/2021 19:37:17,1.1.4,ProRat2,4,3.89,0,4,Left,Left,81,18,22,5,nan,0.19
2/1/2021 19:37:21,1.1.4,ProRat2,4,3.89,0,4,Pellet,Left,81,18,23,6,0.44,nan
2/1/2021 19:37:49,1.1.4,ProRat2,4,3.89,0,5,Left,Left,82,18,23,6,nan,0.11
2/1/2021 19:59:38,1.1.4,ProRat2,4,3.89,0,5,Left,Left,83,18,23,6,nan,0.25
2/1/2021 19:59:39,1.1.4,ProRat2,4,3.89,0,5,Left,Left,84,18,23,6,nan,0.00
2/1/2021 19:59:41,1.1.4,ProRat2,4,3.89,0,5,Left,Left,85,18,23,6,nan,0.00
2/1/2021 19:59:43,1.1.4,ProRat2,4,3.89,0,5,Left,Left,86,18,23,6,nan,0.21
2/1/2021 19:59:45,1.1.4,ProRat2,4,3.89,0,5,Pellet,Left,86,18,24,7,0.51,nan
2/1/2021 20:00:09,1.1.4,ProRat2,4,3.89,0,6,Left,Left,87,18,24,7,nan,0.16
2/1/2021 20:00:12,1.1.4,ProRat2,4,3.89,0,6,Left,Left,88,18,24,7,nan,0.29
2/1/2021 20:00:14,1.1.4,ProRat2,4,3.89,0,6,Left,Left,89,18,24,7,nan,0.59
2/1/2021 20:00:16,1.1.4,ProRat2,4,3.89,0,6,Left,Left,90,18,24,7,nan,0.29
2/1/2021 20:00:16,1.1.4,ProRat2,4,3.89,0,6,Left,Left,91,18,24,7,nan,0.00
2/1/2021 20:00:19,1.1.4,ProRat2,4,3.89,0,6,Left,Left,92,18,24,7,nan,0.18
2/1/2021 20:00:23,1.1.4,ProRat2,4,3.89,0,6,Pellet,Left,92,18,25,8,2.60,nan
2/1/2021 20:00:52,1.1.4,ProRat2,4,3.89,0,7,Right,Left,92,19,25,8,nan,0.49
2/1/2021 20:01:02,1.1.4,ProRat2,4,3.89,0,7,Left,Left,93,19,25,8,nan,0.47
2/1/2021 20:01:05,1.1.4,ProRat2,4,3.89,0,7,Left,Left,94,19,25,8,nan,0.32
2/1/2021 20:01:07,1.1.4,ProRat2,4,3.89,0,7,Left,Left,95,19,25,8,nan,0.34
2/1/2021 20:19:40,1.1.4,ProRat2,4,3.89,0,7,Right,Left,95,20,25,8,nan,0.11
2/1/2021 20:40:52,1.1.4,ProRat2,4,3.89,0,1,Left,Left,96,20,25,0,nan,0.21
2/1/2021 20:40:54,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,96,20,26,1,0.51,nan
2/1/2021 20:41:14,1.1.4,ProRat2,4,3.89,0,1,Left,Left,97,20,26,1,nan,0.00
2/1/2021 20:41:16,1.1.4,ProRat2,4,3.89,0,1,Pellet,Left,97,20,27,2,0.44,nan
2/1/2021 20:41:32,1.1.4,ProRat2,4,3.89,0,2,Left,Left,98,20,27,2,nan,0.14
2/1/2021 20:41:33,1.1.4,ProRat2,4,3.89,0,2,Left,Left,99,20,27,2,nan,0.03
2/1/2021 20:41:35,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,99,20,28,3,0.51,nan
2/1/2021 20:42:09,1.1.4,ProRat2,4,3.89,0,2,Left,Left,100,20,28,3,nan,0.25
2/1/2021 20:42:11,1.1.4,ProRat2,4,3.89,0,2,Left,Left,101,20,28,3,nan,0.17
2/1/2021 20:42:14,1.1.4,ProRat2,4,3.89,0,2,Pellet,Left,101,20,29,4,1.52,nan
2/1/2021 20:42:34,1.1.4,ProRat2,4,3.89,0,3,Left,Left,102,20,29,4,nan,0.15
2/1/2021 20:42:37,1.1.4,ProRat2,4,3.89,0,3,Left,Left,103,20,29,4,nan,0.15
2/1/2021 20:42:42,1.1.4,ProRat2,4,3.89,0,3,Left,Left,104,20,29,4,nan,0.20
2/1/2021 20:42:44,1.1.4,ProRat2,4,3.89,0,3,Pellet,Left,104,20,30,5,0.44,nan
2/1/2021 20:43:11,1.1.4,ProRat2,4,3.89,0,4,Left,Left,105,20,30,5,nan,0.19
2/1/2021 20:43:12,1.1.4,ProRat2,4,3.89,0,4,Left,Left,106,20,30,5,nan,0.08
2/1/2021 20:43:17,1.1.4,ProRat2,4,3.89,0,4,Left,Left,107,20,30,5,nan,0.34
2/1/2021 20:43:23,1.1.4,ProRat2,4,3.89,0,4,Left,Left,108,20,30,5,nan,0.22
2/1/2021 20:43:25,1.1.4,ProRat2,4,3.89,0,4,Pellet,Left,108,20,31,6,0.63,nan
2/1/2021 20:50:44,1.1.4,ProRat2,4,3.89,0,5,Left,Left,109,20,31,6,nan,0.03
2/1/2021 20:50:45,1.1.4,ProRat2,4,3.89,0,5,Left,Left,110,20,31,6,nan,0.10
2/1/2021 20:50:48,1.1.4,ProRat2,4,3.89,0,5,Left,Left,111,20,31,6,nan,0.19
2/1/2021 20:51:56,1.1.4,ProRat2,4,3.89,0,5,Left,Left,112,20,31,6,nan,0.21
2/1/2021 20:51:58,1.1.4,ProRat2,4,3.89,0,5,Left,Left,113,20,31,6,nan,0.19
2/1/2021 20:52:00,1.1.4,ProRat2,4,3.89,0,5,Pellet,Left,113,20,32,7,0.38,nan
2/1/2021 20:52:35,1.1.4,ProRat2,4,3.89,0,6,Right,Left,113,21,32,7,nan,0.35
2/1/2021 20:59:33,1.1.4,ProRat2,4,3.89,0,6,Left,Left,114,21,32,7,nan,0.00
2/1/2021 21:04:35,1.1.4,ProRat2,4,3.89,0,6,Left,Left,115,21,32,7,nan,0.10
2/1/2021 21:04:40,1.1.4,ProRat2,4,3.89,0,6,Left,Left,116,21,32,7,nan,0.06
2/1/2021 21:04:43,1.1.4,ProRat2,4,3.89,0,6,Left,Left,117,21,32,7,nan,0.14
2/1/2021 21:04:49,1.1.4,ProRat2,4,3.89,0,6,Right,Left,117,22,32,7,nan,0.22
2/1/2021 21:04:58,1.1.4,ProRat2,4,3.89,0,6,Right,Left,117,23,32,7,nan,1.01
2/1/2021 21:05:00,1.1.4,ProRat2,4,3.89,0,6,Left,Left,118,23,32,7,nan,0.11
2/1/2021 21:05:12,1.1.4,ProRat2,4,3.89,0,6,Left,Left,119,23,32,7,nan,0.10
2/1/2021 21:05:14,1.1.4,ProRat2,4,3.89,0,6,Pellet,Left,119,23,33,8,0.44,nan
2/1/2021 21:06:59,1.1.4,ProRat2,4,3.89,0,7,Right,Left,119,24,33,8,nan,0.06
2/1/2021 21:08:55,1.1.4,ProRat2,4,3.89,0,7,Left,Left,120,24,33,8,nan,0.23
2/1/2021 21:21:26,1.1.4,ProRat2,4,3.89,0,7,Left,Left,121,24,33,8,nan,0.18
2/1/2021 21:21:29,1.1.4,ProRat2,4,3.89,0,7,Left,Left,122,24,33,8,nan,0.30
2/1/2021 21:21:31,1.1.4,ProRat2,4,3.89,0,7,Left,Left,123,24,33,8,nan,0.37
2/1/2021 21:21:33,1.1.4,ProRat2,4,3.89,0,7,Left,Left,124,24,33,8,nan,0.16
2/1/2021 21:21:35,1.1.4,ProRat2,4,3.89,0,7,Left,Left,125,24,33,8,nan,0.23
2/1/2021 21:21:37,1.1.4,ProRat2,4,3.89,0,7,Left,Left,126,24,33,8,nan,0.13
2/1/2021 21:21:39,1.1.4,ProRat2,4,3.89,0,7,Pellet,Left,126,24,34,9,0.57,nan
2/1/2021 21:22:03,1.1.4,ProRat2,4,3.89,0,9,Left,Left,127,24,34,9,nan,0.08
2/1/2021 21:22:06,1.1.4,ProRat2,4,3.89,0,9,Left,Left,128,24,34,9,nan,0.19
2/1/2021 21:22:07,1.1.4,ProRat2,4,3.89,0,9,Left,Left,129,24,34,9,nan,0.00
2/1/2021 21:22:11,1.1.4,ProRat2,4,3.89,0,9,Left,Left,130,24,34,9,nan,0.12
2/1/2021 21:22:13,1.1.4,ProRat2,4,3.89,0,9,Left,Left,131,24,34,9,nan,0.49
2/1/2021 21:22:15,1.1.4,ProRat2,4,3.89,0,9,Left,Left,132,24,34,9,nan,0.19
2/1/2021 21:22:19,1.1.4,ProRat2,4,3.89,0,9,Left,Left,133,24,34,9,nan,0.03
2/1/2021 21:22:21,1.1.4,ProRat2,4,3.89,0,9,Left,Left,134,24,34,9,nan,0.00
2/1/2021 21:22:23,1.1.4,ProRat2,4,3.89,0,9,Left,Left,135,24,34,9,nan,0.15
2/1/2021 21:22:27,1.1.4,ProRat2,4,3.89,0,9,Pellet,Left,135,24,35,10,2.60,nan
2/1/2021 21:22:59,1.1.4,ProRat2,4,3.89,0,10,Left,Left,136,24,35,10,nan,0.14
2/1/2021 21:23:04,1.1.4,ProRat2,4,3.89,0,10,Left,Left,137,24,35,10,nan,0.14
2/1/2021 21:23:08,1.1.4,ProRat2,4,3.89,0,10,Left,Left,138,24,35,10,nan,0.30
2/1/2021 21:23:09,1.1.4,ProRat2,4,3.89,0,10,Left,Left,139,24,35,10,nan,0.26
2/1/2021 21:23:19,1.1.4,ProRat2,4,3.89,0,10,Left,Left,140,24,35,10,nan,0.26
2/1/2021 21:23:21,1.1.4,ProRat2,4,3.89,0,10,Left,Left,141,24,35,10,nan,0.42
2/1/2021 21:23:23,1.1.4,ProRat2,4,3.89,0,10,Left,Left,142,24,35,10,nan,0.71
2/1/2021 21:23:27,1.1.4,ProRat2,4,3.89,0,10,Left,Left,143,24,35,10,nan,0.17
2/1/2021 21:23:34,1.1.4,ProRat2,4,3.89,0,10,Left,Left,144,24,35,10,nan,1.77
2/1/2021 21:23:46,1.1.4,ProRat2,4,3.89,0,10,Left,Left,145,24,35,10,nan,1.10
2/1/2021 21:23:48,1.1.4,ProRat2,4,3.89,0,10,Pellet,Left,145,24,36,11,0.51,nan
2/1/2021 21:24:08,1.1.4,ProRat2,4,3.89,0,12,Left,Left,146,24,36,11,nan,0.03
2/1/2021 21:25:42,1.1.4,ProRat2,4,3.89,0,12,Left,Left,147,24,36,11,nan,0.03
2/1/2021 21:25:46,1.1.4,ProRat2,4,3.89,0,12,Left,Left,148,24,36,11,nan,0.13
2/1/2021 21:29:00,1.1.4,ProRat2,4,3.89,0,12,Left,Left,149,24,36,11,nan,0.03
2/1/2021 21:29:25,1.1.4,ProRat2,4,3.89,0,12,Left,Left,150,24,36,11,nan,0.21
2/1/2021 21:29:29,1.1.4,ProRat2,4,3.89,0,12,Left,Left,151,24,36,11,nan,0.20
2/1/2021 21:29:34,1.1.4,ProRat2,4,3.89,0,12,Left,Left,152,24,36,11,nan,0.23
2/1/2021 21:29:37,1.1.4,ProRat2,4,3.89,0,12,Left,Left,153,24,36,11,nan,0.00
2/1/2021 21:29:45,1.1.4,ProRat2,4,3.89,0,12,Left,Left,154,24,36,11,nan,0.93
2/1/2021 21:29:57,1.1.4,ProRat2,4,3.89,0,12,Left,Left,155,24,36,11,nan,0.08
2/1/2021 21:30:02,1.1.4,ProRat2,4,3.89,0,12,Left,Left,156,24,36,11,nan,0.06
2/1/2021 21:30:04,1.1.4,ProRat2,4,3.89,0,12,Left,Left,157,24,36,11,nan,0.20
2/1/2021 21:30:06,1.1.4,ProRat2,4,3.89,0,12,Pellet,Left,157,24,37,12,0.32,nan
2/1/2021 21:30:28,1.1.4,ProRat2,4,3.89,0,13,Right,Left,157,25,37,12,nan,0.08
2/1/2021 21:34:01,1.1.4,ProRat2,4,3.89,0,13,Left,Left,158,25,37,12,nan,0.00
2/1/2021 21:34:13,1.1.4,ProRat2,4,3.89,0,13,Right,Left,158,26,37,12,nan,0.36
2/1/2021 21:34:19,1.1.4,ProRat2,4,3.89,0,13,Right,Left,158,27,37,12,nan,0.86
2/1/2021 21:34:21,1.1.4,ProRat2,4,3.89,0,13,Right,Left,158,28,37,12,nan,0.00
2/1/2021 21:37:18,1.1.4,ProRat2,4,3.89,0,13,Left,Left,159,28,37,12,nan,0.32
2/1/2021 21:37:26,1.1.4,ProRat2,4,3.89,0,13,Left,Left,160,28,37,12,nan,0.39
2/1/2021 21:37:31,1.1.4,ProRat2,4,3.89,0,13,Left,Left,161,28,37,12,nan,0.18
2/1/2021 21:37:36,1.1.4,ProRat2,4,3.89,0,13,Left,Left,162,28,37,12,nan,0.29
2/1/2021 21:37:39,1.1.4,ProRat2,4,3.89,0,13,Left,Left,163,28,37,12,nan,0.58
2/1/2021 21:37:41,1.1.4,ProRat2,4,3.89,0,13,Left,Left,164,28,37,12,nan,0.64
2/1/2021 21:38:08,1.1.4,ProRat2,4,3.89,0,13,Right,Left,164,29,37,12,nan,0.13
2/1/2021 21:38:08,1.1.4,ProRat2,4,3.89,0,13,Right,Left,164,30,37,12,nan,0.00
2/1/2021 21:38:22,1.1.4,ProRat2,4,3.89,0,13,Left,Left,165,30,37,12,nan,0.08
2/1/2021 21:38:26,1.1.4,ProRat2,4,3.89,0,13,Left,Left,166,30,37,12,nan,0.20
2/1/2021 21:38:37,1.1.4,ProRat2,4,3.89,0,13,Left,Left,167,30,37,12,nan,0.00
2/1/2021 21:38:39,1.1.4,ProRat2,4,3.89,0,13,Left,Left,168,30,37,12,nan,0.67
2/1/2021 21:39:40,1.1.4,ProRat2,4,3.89,0,13,Left,Left,169,30,37,12,nan,0.02
2/1/2021 21:39:42,1.1.4,ProRat2,4,3.89,0,13,Left,Left,170,30,37,12,nan,0.04
2/1/2021 21:39:44,1.1.4,ProRat2,4,3.89,0,13,Pellet,Left,170,30,38,13,0.19,nan
2/1/2021 21:43:28,1.1.4,ProRat2,4,3.89,0,15,Left,Left,171,30,38,13,nan,0.16
2/1/2021 21:43:29,1.1.4,ProRat2,4,3.89,0,15,Left,Left,172,30,38,13,nan,0.26
2/1/2021 21:43:30,1.1.4,ProRat2,4,3.89,0,15,Left,Left,173,30,38,13,nan,0.33
2/1/2021 21:43:37,1.1.4,ProRat2,4,3.89,0,15,Left,Left,174,30,38,13,nan,0.22
2/1/2021 21:43:39,1.1.4,ProRat2,4,3.89,0,15,Left,Left,175,30,38,13,nan,0.23
2/1/2021 21:43:43,1.1.4,ProRat2,4,3.89,0,15,Left,Left,176,30,38,13,nan,0.60
