TimeStamp,Lights,Channel1
0.000,410,302.408
33.334,470,309.313
66.661,410,300.838
99.997,470,311.612
133.332,410,301.820
166.663,470,314.094
199.999,410,301.324
233.329,470,312.081
266.664,410,300.557
299.998,470,310.685
333.333,410,299.866
366.662,470,313.638
399.999,410,299.795
433.332,470,314.277
466.666,410,300.750
499.997,470,317.634
533.333,410,300.948
566.667,470,323.491
599.999,410,300.515
633.333,470,328.326
666.666,410,300.176
699.995,470,327.494
733.328,410,300.741
766.662,470,322.391
799.999,410,299.600
833.328,470,316.671
866.666,410,299.552
899.998,470,311.159
933.332,410,299.334
966.664,470,309.406
999.999,410,300.031
1033.328,470,307.935
1066.664,410,298.719
1099.999,470,306.162
1133.328,410,299.391
1166.666,470,307.902
1199.999,410,297.966
1233.332,470,311.077
1266.664,410,298.572
1299.995,470,320.184
1333.331,410,298.010
1366.662,470,325.954
1399.999,410,299.133
1433.332,470,322.311
1466.666,410,298.541
1499.999,470,325.981
1533.330,410,299.604
1566.665,470,331.420
1599.996,410,299.815
1633.331,470,335.545
1666.662,410,300.614
1699.995,470,333.214
1733.333,410,297.944
1766.661,470,327.848
1799.999,410,298.739
1833.333,470,322.203
1866.666,410,301.931
1899.999,470,324.842
1933.329,410,305.131
1966.661,470,324.930
1999.996,410,302.506
2033.331,470,324.674
2066.661,410,302.254
2099.997,470,324.848
2133.331,410,301.188
2166.661,470,328.792
2199.999,410,301.365
2233.330,470,336.063
2266.662,410,300.468
2299.996,470,340.914
2333.330,410,301.982
2366.666,470,342.510
2400.000,410,302.800
2433.328,470,347.460
2466.667,410,303.121
2500.001,470,353.342
2533.328,410,304.155
2566.667,470,354.247
2599.997,410,304.277
2633.333,470,355.131
2666.667,410,303.980
2699.994,470,351.756
2733.328,410,302.984
2766.665,470,347.774
2799.997,410,301.536
2833.329,470,339.075
2866.665,410,300.818
2899.997,470,340.415
2933.331,410,298.891
2966.666,470,346.705
2999.999,410,298.251
3033.329,470,346.564
3066.664,410,298.600
3099.994,470,338.367
3133.328,410,298.012
3166.662,470,334.497
3199.997,410,297.970
3233.330,470,328.939
3266.667,410,297.928
3299.997,470,324.945
3333.331,410,298.266
3366.661,470,321.359
3400.000,410,298.399
3433.333,470,317.099
3466.662,410,298.982
3499.996,470,311.815
3533.334,410,298.419
3566.662,470,310.291
3599.998,410,297.941
3633.334,470,307.354
3666.665,410,298.138
3699.999,470,306.489
3733.334,410,298.187
3766.664,470,305.785
3799.997,410,298.108
3833.329,470,308.576
3866.664,410,298.551
3899.996,470,314.906
3933.333,410,297.872
3966.664,470,319.232
4000.000,410,297.866
4033.334,470,325.618
4066.661,410,297.509
4099.998,470,324.242
4133.330,410,297.825
4166.667,470,321.962
4199.997,410,299.726
4233.331,470,324.754
4266.665,410,300.368
4300.000,470,325.268
4333.330,410,300.496
4366.661,470,326.548
4399.997,410,300.823
4433.328,470,330.258
4466.666,410,301.434
4499.996,470,327.900
4533.328,410,299.991
4566.664,470,320.885
4599.998,410,299.331
4633.334,470,318.387
4666.662,410,299.486
4699.999,470,314.436
4733.334,410,298.547
4766.667,470,312.563
4800.001,410,297.677
4833.333,470,312.733
4866.664,410,299.002
4899.995,470,312.022
4933.331,410,299.029
4966.668,470,311.144
4999.998,410,301.260
5033.333,470,316.342
5066.667,410,301.856
5099.996,470,320.294
5133.331,410,299.410
5166.663,470,321.940
5199.995,410,299.332
5233.333,470,323.138
5266.667,410,300.693
5299.996,470,325.907
5333.329,410,299.316
5366.663,470,321.038
5400.000,410,299.510
5433.332,470,315.027
5466.663,410,299.372
5499.997,470,313.988
5533.330,410,298.337
5566.666,470,313.114
5599.996,410,298.628
5633.328,470,310.594
5666.665,410,298.181
5700.000,470,314.178
5733.333,410,298.439
5766.665,470,316.988
5799.998,410,298.111
5833.330,470,321.557
5866.663,410,298.858
5899.999,470,324.492
5933.333,410,297.795
5966.665,470,322.595
5999.995,410,297.422
6033.331,470,320.312
6066.661,410,297.035
6100.000,470,318.528
6133.334,410,298.793
6166.667,470,315.803
6200.000,410,298.623
6233.333,470,322.389
6266.667,410,298.807
6300.001,470,325.895
6333.327,410,298.342
6366.667,470,325.199
6399.998,410,298.496
6433.329,470,320.998
6466.663,410,298.362
6499.998,470,324.074
6533.328,410,298.513
6566.663,470,334.439
6599.996,410,300.179
6633.333,470,346.448
6666.661,410,300.140
6700.000,470,345.077
6733.332,410,298.508
6766.665,470,335.053
6799.994,410,296.622
6833.332,470,334.017
6866.664,410,297.492
6899.998,470,333.626
6933.331,410,298.269
6966.667,470,326.113
7000.000,410,298.841
7033.330,470,327.370
7066.662,410,301.271
7100.001,470,328.428
7133.334,410,302.627
7166.665,470,325.176
7199.998,410,301.403
7233.332,470,324.004
7266.666,410,302.039
7299.996,470,322.969
7333.329,410,302.009
7366.666,470,318.729
7399.996,410,300.671
7433.329,470,317.788
7466.663,410,301.448
7500.001,470,315.272
7533.330,410,299.614
7566.665,470,309.875
7599.997,410,298.639
7633.331,470,313.002
7666.663,410,299.671
7699.997,470,314.068
7733.328,410,299.205
7766.666,470,312.715
7799.999,410,298.784
7833.329,470,313.119
7866.667,410,298.958
7899.999,470,312.886
7933.329,410,298.650
7966.665,470,310.650
8000.001,410,299.139
8033.331,470,308.617
8066.664,410,298.875
8099.999,470,308.956
8133.333,410,299.072
8166.666,470,311.141
8199.999,410,298.842
8233.334,470,312.753
8266.664,410,298.374
8299.997,470,316.834
8333.329,410,300.179
8366.661,470,318.045
8399.994,410,299.300
8433.330,470,315.902
8466.661,410,296.882
8499.999,470,315.972
8533.329,410,298.475
8566.664,470,316.653
8599.996,410,296.671
8633.328,470,318.431
8666.666,410,296.379
8699.996,470,319.085
8733.332,410,296.558
8766.665,470,317.548
8799.999,410,297.372
8833.330,470,317.602
8866.664,410,298.601
8899.999,470,323.265
8933.329,410,299.437
8966.665,470,327.806
8999.994,410,299.520
9033.332,470,332.015
9066.661,410,299.626
9099.997,470,335.592
9133.329,410,299.825
9166.663,470,334.448
9199.994,410,298.685
9233.328,470,334.660
9266.667,410,299.189
9299.996,470,332.713
9333.334,410,298.717
9366.661,470,333.230
9399.996,410,297.972
9433.328,470,327.567
9466.665,410,297.400
9499.999,470,323.184
9533.328,410,297.809
9566.665,470,328.125
9599.996,410,297.742
9633.333,470,330.603
9666.667,410,297.543
9700.000,470,330.654
9733.334,410,297.855
9766.667,470,329.104
9799.999,410,296.963
9833.333,470,327.105
9866.662,410,297.618
9900.000,470,325.190
9933.334,410,296.950
9966.665,470,322.928
9999.996,410,299.469
10033.331,470,322.908
10066.662,410,300.136
10099.998,470,324.111
10133.329,410,299.089
10166.667,470,324.570
10199.996,410,297.071
10233.332,470,323.775
10266.664,410,296.711
10300.001,470,323.217
10333.333,410,297.106
10366.667,470,324.912
10399.994,410,299.043
10433.331,470,328.902
10466.664,410,298.945
10499.999,470,330.956
10533.332,410,298.906
10566.668,470,332.586
10600.000,410,298.443
10633.331,470,331.065
10666.661,410,298.817
10699.997,470,328.888
10733.332,410,300.180
10766.667,470,327.169
10799.996,410,297.535
10833.329,470,322.442
10866.667,410,297.642
10899.997,470,320.990
10933.328,410,297.554
10966.664,470,322.498
10999.995,410,297.195
11033.330,470,324.591
11066.665,410,298.399
11099.995,470,324.385
11133.328,410,301.294
11166.665,470,327.049
