,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,3/16/2024 19:51,1.16.3,FR1,8,4.05,,1,Left,Left,1,0,0,0,,,2.71,3/16/2024 19:51
1,3/16/2024 19:51,1.16.3,FR1,8,4.05,3,1,Pellet,Left,1,0,1,0,7.6,,,3/16/2024 19:51
2,3/16/2024 19:53,1.16.3,FR1,8,4.05,,1,Right,Left,1,1,1,0,,,0.85,3/16/2024 19:53
3,3/16/2024 19:53,1.16.3,FR1,8,4.05,,1,Right,Left,1,2,1,0,,,0.05,3/16/2024 19:53
4,3/16/2024 19:53,1.16.3,FR1,8,4.05,,1,Left,Left,2,2,1,0,,,0.46,3/16/2024 19:53
5,3/16/2024 19:53,1.16.3,FR1,8,4.05,,1,LeftDuringDispense,Left,3,2,1,0,,,0.66,3/16/2024 19:53
6,3/16/2024 19:54,1.16.3,FR1,8,4.05,,1,LeftDuringDispense,Left,4,2,1,0,,,0.11,3/16/2024 19:54
7,3/16/2024 19:54,1.16.3,FR1,8,4.05,,1,LeftDuringDispense,Left,5,2,1,0,,,0.33,3/16/2024 19:54
8,3/16/2024 19:54,1.16.3,FR1,8,4.05,,1,LeftDuringDispense,Left,6,2,1,0,,,0.55,3/16/2024 19:54
9,3/16/2024 19:54,1.16.3,FR1,8,4.05,,1,LeftDuringDispense,Left,7,2,1,0,,,0.1,3/16/2024 19:54
10,3/16/2024 19:54,1.16.3,FR1,8,4.05,,1,LeftDuringDispense,Left,8,2,1,0,,,0.58,3/16/2024 19:54
11,3/16/2024 19:54,1.16.3,FR1,8,4.05,,1,LeftDuringDispense,Left,9,2,1,0,,,0.14,3/16/2024 19:54
12,3/16/2024 19:54,1.16.3,FR1,8,4.05,,1,LeftDuringDispense,Left,10,2,1,0,,,0.77,3/16/2024 19:54
13,3/16/2024 19:54,1.16.3,FR1,8,4.05,5,1,Pellet,Left,10,2,2,0,8.36,169,,3/16/2024 19:54
14,3/16/2024 19:55,1.16.3,FR1,8,4.05,,1,Right,Left,10,3,2,0,,,0.19,3/16/2024 19:55
15,3/16/2024 19:55,1.16.3,FR1,8,4.05,,1,Left,Left,11,3,2,0,,,0.84,3/16/2024 19:55
16,3/16/2024 19:55,1.16.3,FR1,8,4.05,1,1,Pellet,Left,11,3,3,0,2.34,73,,3/16/2024 19:55
17,3/16/2024 19:56,1.16.3,FR1,8,4.05,,1,Right,Left,11,4,3,0,,,0.1,3/16/2024 19:56
18,3/16/2024 19:56,1.16.3,FR1,8,4.05,,1,Left,Left,12,4,3,0,,,0.03,3/16/2024 19:56
19,3/16/2024 19:56,1.16.3,FR1,8,4.05,1,1,Pellet,Left,12,4,4,0,3.29,64,,3/16/2024 19:56
20,3/16/2024 19:58,1.16.3,FR1,8,4.05,,1,Left,Left,13,4,4,0,,,0,3/16/2024 19:58
21,3/16/2024 19:58,1.16.3,FR1,8,4.05,1,1,Pellet,Left,13,4,5,0,27.45,125,,3/16/2024 19:58
22,3/16/2024 20:01,1.16.3,FR1,8,4.05,,1,Right,Left,13,5,5,0,,,0.03,3/16/2024 20:01
23,3/16/2024 20:01,1.16.3,FR1,8,4.05,,1,Left,Left,14,5,5,0,,,0.18,3/16/2024 20:01
24,3/16/2024 20:01,1.16.3,FR1,8,4.05,1,1,Pellet,Left,14,5,6,0,2.02,170,,3/16/2024 20:01
25,3/16/2024 20:03,1.16.3,FR1,8,4.05,,1,Left,Left,15,5,6,0,,,0,3/16/2024 20:03
26,3/16/2024 20:04,1.16.3,FR1,8,4.05,1,1,Pellet,Left,15,5,7,0,1.77,147,,3/16/2024 20:04
27,3/16/2024 20:10,1.16.3,FR1,8,4.05,,1,Right,Left,15,6,7,0,,,0.03,3/16/2024 20:10
28,3/16/2024 20:10,1.16.3,FR1,8,4.05,,1,Right,Left,15,7,7,0,,,0.17,3/16/2024 20:10
29,3/16/2024 20:11,1.16.3,FR1,8,4.05,,1,Right,Left,15,8,7,0,,,0.1,3/16/2024 20:11
30,3/16/2024 20:11,1.16.3,FR1,8,4.05,,1,Right,Left,15,9,7,0,,,0.07,3/16/2024 20:11
31,3/16/2024 20:11,1.16.3,FR1,8,4.05,,1,Right,Left,15,10,7,0,,,0.06,3/16/2024 20:11
32,3/16/2024 20:11,1.16.3,FR1,8,4.05,,1,Right,Left,15,11,7,0,,,0.37,3/16/2024 20:11
33,3/16/2024 20:11,1.16.3,FR1,8,4.05,,1,Left,Left,16,11,7,0,,,0.6,3/16/2024 20:11
34,3/16/2024 20:11,1.16.3,FR1,8,4.05,1,1,Pellet,Left,16,11,8,0,1.26,435,,3/16/2024 20:11
35,3/16/2024 20:11,1.16.3,FR1,8,4.05,,1,Left,Left,17,11,8,0,,,0,3/16/2024 20:11
36,3/16/2024 20:11,1.16.3,FR1,8,4.05,,1,LeftWithPellet,Left,18,11,8,0,,,0.34,3/16/2024 20:11
37,3/16/2024 20:11,1.16.3,FR1,8,4.05,,1,LeftWithPellet,Left,19,11,8,0,,,0.03,3/16/2024 20:11
38,3/16/2024 20:11,1.16.3,FR1,8,4.05,1,1,Pellet,Left,19,11,9,0,8.57,19,,3/16/2024 20:11
39,3/16/2024 20:13,1.16.3,FR1,8,4.05,,1,Right,Left,19,12,9,0,,,0.23,3/16/2024 20:13
40,3/16/2024 20:14,1.16.3,FR1,8,4.04,,1,Left,Left,20,12,9,0,,,0.1,3/16/2024 20:14
41,3/16/2024 20:14,1.16.3,FR1,8,4.05,1,1,Pellet,Left,20,12,10,0,1.77,150,,3/16/2024 20:14
42,3/16/2024 20:23,1.16.3,FR1,8,4.05,,1,Left,Left,21,12,10,0,,,0,3/16/2024 20:23
