,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 15:48,1.16.3,FR1,5,3.88,,1,Right,Left,0,1,0,0,,,0.3,4/12/2024 15:48
1,4/12/2024 15:51,1.16.3,FR1,5,3.89,,1,Left,Left,1,1,0,0,,,0.39,4/12/2024 15:51
2,4/12/2024 15:51,1.16.3,FR1,5,3.89,,1,LeftDuringDispense,Left,2,1,0,0,,,0.42,4/12/2024 15:51
3,4/12/2024 15:51,1.16.3,FR1,5,3.89,,1,LeftDuringDispense,Left,3,1,0,0,,,0.16,4/12/2024 15:51
4,4/12/2024 15:52,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,2,0,0,,,0.21,4/12/2024 15:52
5,4/12/2024 15:52,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,3,3,0,0,,,0.16,4/12/2024 15:52
6,4/12/2024 15:55,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,3,4,0,0,,,0.2,4/12/2024 15:55
7,4/12/2024 15:57,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,5,0,0,,,0.23,4/12/2024 15:57
8,4/12/2024 16:10,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,6,0,0,,,0.4,4/12/2024 16:10
9,4/12/2024 16:10,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,7,0,0,,,0.44,4/12/2024 16:10
10,4/12/2024 16:15,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,3,8,0,0,,,0.16,4/12/2024 16:15
11,4/12/2024 16:22,1.16.3,FR1,5,3.88,,1,LeftWithPellet,Left,4,8,0,0,,,0.14,4/12/2024 16:22
12,4/12/2024 16:22,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,4,9,0,0,,,0.17,4/12/2024 16:22
13,4/12/2024 16:22,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,4,10,0,0,,,0.37,4/12/2024 16:22
14,4/12/2024 16:36,1.16.3,FR1,5,3.88,,1,LeftWithPellet,Left,5,10,0,0,,,0.25,4/12/2024 16:36
15,4/12/2024 16:37,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,5,11,0,0,,,0.81,4/12/2024 16:37
16,4/12/2024 16:39,1.16.3,FR1,5,3.88,,1,RightWithPellet,Left,5,12,0,0,,,0.11,4/12/2024 16:39
17,4/12/2024 16:53,1.16.3,FR1,5,3.89,,1,RightWithPellet,Left,5,13,0,0,,,0.04,4/12/2024 16:53
18,4/12/2024 17:05,1.16.3,FR1,5,3.89,,1,LeftWithPellet,Left,6,13,0,0,,,0.67,4/12/2024 17:05
19,4/12/2024 17:05,1.16.3,FR1,5,3.89,,1,LeftWithPellet,Left,7,13,0,0,,,0.04,4/12/2024 17:05
20,4/12/2024 17:09,1.16.3,FR1,5,3.88,4,1,Pellet,Left,7,13,1,0,Timed_out,,,4/12/2024 17:09
21,4/12/2024 17:13,1.16.3,FR1,5,3.88,,1,Right,Left,7,14,1,0,,,0.12,4/12/2024 17:13
22,4/12/2024 17:14,1.16.3,FR1,5,3.88,,1,Left,Left,8,14,1,0,,,0.07,4/12/2024 17:14
23,4/12/2024 17:14,1.16.3,FR1,5,3.88,1,1,Pellet,Left,8,14,2,0,12.77,293,,4/12/2024 17:14
24,4/12/2024 17:17,1.16.3,FR1,5,3.88,,1,Left,Left,9,14,2,0,,,0.1,4/12/2024 17:17
25,4/12/2024 17:18,1.16.3,FR1,5,3.89,1,1,Pellet,Left,9,14,3,0,1.97,220,,4/12/2024 17:18
26,4/12/2024 17:22,1.16.3,FR1,5,3.88,,1,Right,Left,9,15,3,0,,,0.07,4/12/2024 17:22
27,4/12/2024 17:23,1.16.3,FR1,5,3.88,,1,Right,Left,9,16,3,0,,,0.02,4/12/2024 17:23
28,4/12/2024 17:23,1.16.3,FR1,5,3.86,,1,Left,Left,10,16,3,0,,,0.01,4/12/2024 17:23
29,4/12/2024 17:23,1.16.3,FR1,5,3.88,,1,LeftDuringDispense,Left,11,16,3,0,,,0.5,4/12/2024 17:23
30,4/12/2024 17:23,1.16.3,FR1,5,3.88,4,1,Pellet,Left,11,16,4,0,5.73,341,,4/12/2024 17:23
31,4/12/2024 17:25,1.16.3,FR1,5,3.88,,1,Left,Left,12,16,4,0,,,0.54,4/12/2024 17:25
32,4/12/2024 17:25,1.16.3,FR1,5,3.89,1,1,Pellet,Left,12,16,5,0,12.71,117,,4/12/2024 17:25
33,4/12/2024 17:28,1.16.3,FR1,5,3.89,,1,Left,Left,13,16,5,0,,,0.42,4/12/2024 17:28
34,4/12/2024 17:28,1.16.3,FR1,5,3.88,2,1,Pellet,Left,13,16,6,0,32.33,186,,4/12/2024 17:28
35,4/12/2024 17:35,1.16.3,FR1,5,3.88,,1,Left,Left,14,16,6,0,,,0.4,4/12/2024 17:35
36,4/12/2024 17:36,1.16.3,FR1,5,3.88,1,1,Pellet,Left,14,16,7,0,7.17,435,,4/12/2024 17:36
37,4/12/2024 17:41,1.16.3,FR1,5,3.88,,1,Left,Left,15,16,7,0,,,0.16,4/12/2024 17:41
38,4/12/2024 17:41,1.16.3,FR1,5,3.89,1,1,Pellet,Left,15,16,8,0,1.29,325,,4/12/2024 17:41
39,4/12/2024 17:44,1.16.3,FR1,5,3.88,,1,Left,Left,16,16,8,0,,,0.55,4/12/2024 17:44
40,4/12/2024 17:44,1.16.3,FR1,5,3.88,,1,LeftDuringDispense,Left,17,16,8,0,,,0.09,4/12/2024 17:44
41,4/12/2024 17:44,1.16.3,FR1,5,3.87,2,1,Pellet,Left,17,16,9,0,2.24,202,,4/12/2024 17:44
42,4/12/2024 17:45,1.16.3,FR1,5,3.88,,1,Left,Left,18,16,9,0,,,0.17,4/12/2024 17:45
43,4/12/2024 17:45,1.16.3,FR1,5,3.88,1,1,Pellet,Left,18,16,10,0,6.69,69,,4/12/2024 17:45
44,4/12/2024 17:46,1.16.3,FR1,5,3.88,,1,Left,Left,19,16,10,0,,,0.48,4/12/2024 17:46
45,4/12/2024 17:46,1.16.3,FR1,5,3.89,,1,LeftDuringDispense,Left,20,16,10,0,,,0.21,4/12/2024 17:46
46,4/12/2024 17:46,1.16.3,FR1,5,3.88,,1,LeftWithPellet,Left,21,16,10,0,,,0.31,4/12/2024 17:46
