,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
0,4/12/2024 16:38,1.16.3,FR1,14,4.21,,1,Left,Left,1,0,0,0,,,0.06,4/12/2024 16:38
1,4/12/2024 16:40,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,1,1,0,0,,,0.02,4/12/2024 16:40
2,4/12/2024 16:45,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,1,2,0,0,,,0.34,4/12/2024 16:45
3,4/12/2024 16:45,1.16.3,FR1,14,4.21,,1,RightWithPellet,Left,1,3,0,0,,,0.14,4/12/2024 16:45
4,4/12/2024 16:49,1.16.3,FR1,14,4.21,,1,RightWithPellet,Left,1,4,0,0,,,0.22,4/12/2024 16:49
5,4/12/2024 16:50,1.16.3,FR1,14,4.21,,1,LeftWithPellet,Left,2,4,0,0,,,0.29,4/12/2024 16:50
6,4/12/2024 16:52,1.16.3,FR1,14,4.21,,1,LeftWithPellet,Left,3,4,0,0,,,0.02,4/12/2024 16:52
7,4/12/2024 16:53,1.16.3,FR1,14,4.2,,1,LeftWithPellet,Left,4,4,0,0,,,0.08,4/12/2024 16:53
8,4/12/2024 16:53,1.16.3,FR1,14,4.2,3,1,Pellet,Left,4,4,1,0,Timed_out,,,4/12/2024 16:53
9,4/12/2024 16:58,1.16.3,FR1,14,4.2,,1,Left,Left,5,4,1,0,,,0.16,4/12/2024 16:58
10,4/12/2024 17:00,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,5,5,1,0,,,0.07,4/12/2024 17:00
11,4/12/2024 17:03,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,5,6,1,0,,,1.59,4/12/2024 17:03
12,4/12/2024 17:04,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,5,7,1,0,,,0.2,4/12/2024 17:04
13,4/12/2024 17:04,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,5,8,1,0,,,1.31,4/12/2024 17:04
14,4/12/2024 17:04,1.16.3,FR1,14,4.21,,1,RightWithPellet,Left,5,9,1,0,,,0.81,4/12/2024 17:04
15,4/12/2024 17:04,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,5,10,1,0,,,0.28,4/12/2024 17:04
16,4/12/2024 17:04,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,5,11,1,0,,,0.18,4/12/2024 17:04
17,4/12/2024 17:05,1.16.3,FR1,14,4.2,,1,RightWithPellet,Left,5,12,1,0,,,0.29,4/12/2024 17:05
18,4/12/2024 17:05,1.16.3,FR1,14,4.2,,1,LeftWithPellet,Left,6,12,1,0,,,0.04,4/12/2024 17:05
19,4/12/2024 17:06,1.16.3,FR1,14,4.21,,1,LeftWithPellet,Left,7,12,1,0,,,0.4,4/12/2024 17:06
20,4/12/2024 17:07,1.16.3,FR1,14,4.2,,1,LeftWithPellet,Left,8,12,1,0,,,0.11,4/12/2024 17:07
21,4/12/2024 17:07,1.16.3,FR1,14,4.2,2,1,Pellet,Left,8,12,2,0,Timed_out,814,,4/12/2024 17:07
22,4/12/2024 17:09,1.16.3,FR1,14,4.2,,1,Left,Left,9,12,2,0,,,0.17,4/12/2024 17:09
23,4/12/2024 17:10,1.16.3,FR1,14,4.21,1,1,Pellet,Left,9,12,3,0,19.23,155,,4/12/2024 17:10
24,4/12/2024 17:10,1.16.3,FR1,14,4.21,,1,Right,Left,9,13,3,0,,,0.08,4/12/2024 17:10
25,4/12/2024 17:10,1.16.3,FR1,14,4.2,,1,Left,Left,10,13,3,0,,,0.1,4/12/2024 17:10
26,4/12/2024 17:22,1.16.3,FR1,14,4.21,,1,RightWithPellet,Left,10,14,3,0,,,0.8,4/12/2024 17:22
27,4/12/2024 17:22,1.16.3,FR1,14,4.21,,1,RightWithPellet,Left,10,15,3,0,,,0.19,4/12/2024 17:22
28,4/12/2024 17:22,1.16.3,FR1,14,4.21,,1,LeftWithPellet,Left,11,15,3,0,,,1.16,4/12/2024 17:22
29,4/12/2024 17:26,1.16.3,FR1,14,4.2,,1,LeftWithPellet,Left,12,15,3,0,,,0.02,4/12/2024 17:26
30,4/12/2024 17:26,1.16.3,FR1,14,4.21,1,1,Pellet,Left,12,15,4,0,Timed_out,996,,4/12/2024 17:26
31,4/12/2024 17:28,1.16.3,FR1,14,4.2,,1,Right,Left,12,16,4,0,,,0.38,4/12/2024 17:28
32,4/12/2024 17:29,1.16.3,FR1,14,4.2,,1,Right,Left,12,17,4,0,,,0.05,4/12/2024 17:29
33,4/12/2024 17:30,1.16.3,FR1,14,4.2,,1,Right,Left,12,18,4,0,,,0.52,4/12/2024 17:30
34,4/12/2024 17:31,1.16.3,FR1,14,4.2,,1,Left,Left,13,18,4,0,,,1,4/12/2024 17:31
35,4/12/2024 17:31,1.16.3,FR1,14,4.21,,1,LeftDuringDispense,Left,14,18,4,0,,,0.11,4/12/2024 17:31
36,4/12/2024 17:32,1.16.3,FR1,14,4.2,2,1,Pellet,Left,14,18,5,0,51.05,333,,4/12/2024 17:32
37,4/12/2024 17:35,1.16.3,FR1,14,4.2,,1,Right,Left,14,19,5,0,,,0.02,4/12/2024 17:35
38,4/12/2024 17:35,1.16.3,FR1,14,4.2,,1,Left,Left,15,19,5,0,,,0.34,4/12/2024 17:35
39,4/12/2024 17:37,1.16.3,FR1,14,4.21,1,1,Pellet,Left,15,19,6,0,Timed_out,314,,4/12/2024 17:37
40,4/12/2024 17:37,1.16.3,FR1,14,4.2,,1,Left,Left,16,19,6,0,,,0.13,4/12/2024 17:37
41,4/12/2024 17:37,1.16.3,FR1,14,4.2,,1,LeftDuringDispense,Left,17,19,6,0,,,0,4/12/2024 17:37
42,4/12/2024 17:37,1.16.3,FR1,14,4.2,,1,LeftDuringDispense,Left,18,19,6,0,,,0.83,4/12/2024 17:37
43,4/12/2024 17:37,1.16.3,FR1,14,4.2,,1,LeftDuringDispense,Left,19,19,6,0,,,0.48,4/12/2024 17:37
44,4/12/2024 17:37,1.16.3,FR1,14,4.2,2,1,Pellet,Left,19,19,7,0,5.95,29,,4/12/2024 17:37
45,4/12/2024 17:38,1.16.3,FR1,14,4.21,,1,Left,Left,20,19,7,0,,,0.12,4/12/2024 17:38
